# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = 2019enz
# TELESCOPE =
# INSTRUMENT =
# DATE-OBS =
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE =
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED =
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS =
# QUALITY =
# MIN_WAVE =
# MAX_WAVE =
# COMMENT =
3642.04785156 1.77987e-16
3647.56578016 1.5637e-16
3653.08370876 1.65645e-16
3658.60163736 1.83338e-16
3664.11956596 1.94705e-16
3669.63749456 2.04684e-16
3675.15542316 1.97431e-16
3680.67335176 2.0291e-16
3686.19128036 1.75173e-16
3691.70920897 1.64675e-16
3697.22713757 1.85754e-16
3702.74506617 1.88397e-16
3708.26299477 1.94079e-16
3713.78092337 2.06519e-16
3719.29885197 2.00691e-16
3724.81678057 1.86107e-16
3730.33470917 1.9509e-16
3735.85263777 1.74695e-16
3741.37056637 1.19058e-16
3746.88849497 1.64315e-16
3752.40642357 1.66036e-16
3757.92435217 1.55836e-16
3763.44228077 1.52249e-16
3768.96020937 2.47891e-17
3774.47813797 1.56367e-16
3779.99606657 1.64217e-16
3785.51399517 1.81026e-16
3791.03192377 1.79493e-16
3796.54985237 1.74515e-16
3802.06778097 1.60826e-16
3807.58570957 1.8095e-16
3813.10363817 1.73395e-16
3818.62156677 1.65181e-16
3824.13949537 1.89486e-16
3829.65742397 1.6402e-16
3835.17535257 1.71711e-16
3840.69328117 1.65335e-16
3846.21120977 1.70719e-16
3851.72913837 1.5822e-16
3857.24706697 1.67925e-16
3862.76499557 1.56786e-16
3868.28292418 1.50203e-16
3873.80085278 1.53002e-16
3879.31878138 1.53577e-16
3884.83670998 1.55094e-16
3890.35463858 1.51829e-16
3895.87256718 1.57568e-16
3901.39049578 1.46394e-16
3906.90842438 1.49315e-16
3912.42635298 1.41834e-16
3917.94428158 1.38676e-16
3923.46221018 1.37725e-16
3928.98013878 1.35152e-16
3934.49806738 1.45705e-16
3940.01599598 1.40122e-16
3945.53392458 1.33661e-16
3951.05185318 1.45357e-16
3956.56978178 1.47966e-16
3962.08771038 1.3838e-16
3967.60563898 1.4508e-16
3973.12356758 1.28382e-16
3978.64149618 1.41595e-16
3984.15942478 1.38266e-16
3989.67735338 1.42792e-16
3995.19528198 1.39303e-16
4000.71321058 1.34916e-16
4006.23113918 1.38022e-16
4011.74906778 1.50154e-16
4017.26699638 1.4282e-16
4022.78492498 1.5944e-16
4028.30285358 1.36994e-16
4033.82078218 1.36917e-16
4039.33871078 1.41344e-16
4044.85663939 1.38121e-16
4050.37456799 1.44e-16
4055.89249659 1.37289e-16
4061.41042519 1.42289e-16
4066.92835379 1.43584e-16
4072.44628239 1.35204e-16
4077.96421099 1.42641e-16
4083.48213959 1.29919e-16
4089.00006819 1.3768e-16
4094.51799679 1.41786e-16
4100.03592539 1.36371e-16
4105.55385399 1.42924e-16
4111.07178259 1.30864e-16
4116.58971119 1.43952e-16
4122.10763979 1.19697e-16
4127.62556839 1.21899e-16
4133.14349699 1.41079e-16
4138.66142559 1.30593e-16
4144.17935419 1.2336e-16
4149.69728279 1.28063e-16
4155.21521139 1.35419e-16
4160.73313999 1.42876e-16
4166.25106859 1.31274e-16
4171.76899719 1.20677e-16
4177.28692579 1.31529e-16
4182.80485439 1.31157e-16
4188.32278299 1.33078e-16
4193.84071159 1.23674e-16
4199.35864019 1.36607e-16
4204.87656879 1.20965e-16
4210.39449739 1.22105e-16
4215.91242599 1.33144e-16
4221.4303546 1.31357e-16
4226.9482832 1.27857e-16
4232.4662118 1.25409e-16
4237.9841404 1.19672e-16
4243.502069 1.11654e-16
4249.0199976 1.23483e-16
4254.5379262 1.18333e-16
4260.0558548 1.20668e-16
4265.5737834 1.12122e-16
4271.091712 1.21827e-16
4276.6096406 1.06676e-16
4282.1275692 1.14697e-16
4287.6454978 1.06232e-16
4293.1634264 1.05623e-16
4298.681355 1.07851e-16
4304.1992836 1.06278e-16
4309.7172122 1.0762e-16
4315.2351408 1.08152e-16
4320.7530694 1.0611e-16
4326.270998 9.99367e-17
4331.7889266 1.05008e-16
4337.3068552 1.01115e-16
4342.8247838 9.60038e-17
4348.3427124 9.67294e-17
4353.860641 9.99901e-17
4359.3785696 9.07281e-17
4364.8964982 9.0752e-17
4370.4144268 8.49649e-17
4375.9323554 8.60688e-17
4381.450284 9.15602e-17
4386.9682126 8.22106e-17
4392.4861412 8.39535e-17
4398.00406981 7.98109e-17
4403.52199841 8.56977e-17
4409.03992701 8.7201e-17
4414.55785561 8.78044e-17
4420.07578421 8.57877e-17
4425.59371281 8.91156e-17
4431.11164141 8.03474e-17
4436.62957001 7.84573e-17
4442.14749861 8.13377e-17
4447.66542721 9.25212e-17
4453.18335581 8.97634e-17
4458.70128441 8.64422e-17
4464.21921301 1.01358e-16
4469.73714161 8.67319e-17
4475.25507021 9.88752e-17
4480.77299881 9.5832e-17
4486.29092741 8.97107e-17
4491.80885601 9.58008e-17
4497.32678461 9.44e-17
4502.84471321 9.43391e-17
4508.36264181 9.31527e-17
4513.88057041 9.52671e-17
4519.39849901 9.07292e-17
4524.91642761 9.64843e-17
4530.43435621 9.90426e-17
4535.95228481 9.32176e-17
4541.47021341 9.11823e-17
4546.98814201 8.99989e-17
4552.50607061 9.17312e-17
4558.02399921 9.37067e-17
4563.54192781 9.51267e-17
4569.05985641 9.48869e-17
4574.57778502 8.78441e-17
4580.09571362 9.01692e-17
4585.61364222 9.34541e-17
4591.13157082 8.78324e-17
4596.64949942 8.14637e-17
4602.16742802 8.97717e-17
4607.68535662 9.40467e-17
4613.20328522 9.1249e-17
4618.72121382 8.74977e-17
4624.23914242 9.31131e-17
4629.75707102 8.74125e-17
4635.27499962 8.58287e-17
4640.79292822 8.71843e-17
4646.31085682 8.71075e-17
4651.82878542 9.24524e-17
4657.34671402 8.87554e-17
4662.86464262 8.80226e-17
4668.38257122 8.17624e-17
4673.90049982 8.84387e-17
4679.41842842 9.04114e-17
4684.93635702 8.61101e-17
4690.45428562 8.23279e-17
4695.97221422 9.35607e-17
4701.49014282 9.34549e-17
4707.00807142 8.40159e-17
4712.52600002 8.84937e-17
4718.04392862 8.62904e-17
4723.56185722 8.45444e-17
4729.07978582 8.71236e-17
4734.59771442 7.64882e-17
4740.11564302 8.29182e-17
4745.63357162 9.39734e-17
4751.15150023 8.24383e-17
4756.66942883 7.88509e-17
4762.18735743 7.73283e-17
4767.70528603 8.45651e-17
4773.22321463 7.40425e-17
4778.74114323 7.21893e-17
4784.25907183 7.93925e-17
4789.77700043 7.60747e-17
4795.29492903 7.24374e-17
4800.81285763 7.77416e-17
4806.33078623 6.79363e-17
4811.84871483 8.12944e-17
4817.36664343 7.44192e-17
4822.88457203 7.11968e-17
4828.40250063 7.05136e-17
4833.92042923 6.84718e-17
4839.43835783 7.08578e-17
4844.95628643 7.46974e-17
4850.47421503 7.25816e-17
4855.99214363 7.34219e-17
4861.51007223 7.16625e-17
4867.02800083 7.12033e-17
4872.54592943 7.70702e-17
4878.06385803 7.57879e-17
4883.58178663 7.96405e-17
4889.09971523 7.59101e-17
4894.61764383 8.02087e-17
4900.13557243 7.52561e-17
4905.65350103 7.7836e-17
4911.17142963 7.84607e-17
4916.68935823 7.46109e-17
4922.20728683 7.76178e-17
4927.72521544 7.76021e-17
4933.24314404 7.41526e-17
4938.76107264 6.95051e-17
4944.27900124 7.71172e-17
4949.79692984 8.04312e-17
4955.31485844 7.31867e-17
4960.83278704 7.20327e-17
4966.35071564 7.63749e-17
4971.86864424 7.52192e-17
4977.38657284 6.82412e-17
4982.90450144 8.08678e-17
4988.42243004 6.76016e-17
4993.94035864 7.49423e-17
4999.45828724 7.08504e-17
5004.97621584 7.1782e-17
5010.49414444 6.79635e-17
5016.01207304 7.59426e-17
5021.53000164 6.6015e-17
5027.04793024 6.50938e-17
5032.56585884 6.49917e-17
5038.08378744 6.34793e-17
5043.60171604 5.91083e-17
5049.11964464 6.84083e-17
5054.63757324 6.04772e-17
5060.15550184 5.78448e-17
5065.67343044 5.93534e-17
5071.19135904 6.85924e-17
5076.70928764 6.06899e-17
5082.22721624 5.84589e-17
5087.74514484 6.42991e-17
5093.26307344 5.49168e-17
5098.78100204 5.42573e-17
5104.29893064 5.61424e-17
5109.81685925 6.16297e-17
5115.33478785 5.33426e-17
5120.85271645 5.59468e-17
5126.37064505 6.35849e-17
5131.88857365 6.55628e-17
5137.40650225 5.95645e-17
5142.92443085 6.24109e-17
5148.44235945 6.07062e-17
5153.96028805 6.07659e-17
5159.47821665 6.04874e-17
5164.99614525 6.15913e-17
5170.51407385 5.39672e-17
5176.03200245 5.76532e-17
5181.54993105 6.43326e-17
5187.06785965 6.2435e-17
5192.58578825 5.87898e-17
5198.10371685 6.25979e-17
5203.62164545 6.03447e-17
5209.13957405 6.0305e-17
5214.65750265 5.70124e-17
5220.17543125 6.26074e-17
