 texplosion  fnickel     Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -8.51797  0.25179    2.4906     14.32226  1.99461  1.21403   6.48194  0.02176     0.16852   7652.87339   8802.83516  1.25085         2402.21468     21.11682  0.72702  55424.73103   2.26455  1.63209   260472.16003  46.36033  19.82312      55448.9    51.37915       45.01619   10.51785  15.77677   50.0     0.4548  -21.30543  0.95893 
  -13.39001  0.07938   4.06096     14.26682  1.68173  1.05646   2.13434  0.13436     0.17599  12579.12461   8760.56175  0.64562          2154.8357     20.96351  0.51079  55419.85899   2.01462  0.16943   753671.32308  45.40016  19.79285  55452.63085    51.29656       44.87979   12.27082   21.0357   30.0    0.49934  -21.19105  0.98475 
   -4.49998  0.19829   2.37515     14.47406  1.93359  0.86718   7.38561  0.03889     0.01866   9669.20039   4234.51318  4.85151         2227.05747     21.29451  1.09455  55428.74902   4.11903   1.4645      114140.19  46.74639   19.7844  55452.63085     50.5781       43.98694   19.28272  28.04759   32.0    0.51459  -21.73906  0.96514 
   -6.95067  0.16076   1.36052     14.19668  1.58695  1.19754  12.10522   0.0145     0.06146   8912.80356   6779.56697  1.35964         2067.32648     21.23679  0.95834  55426.29833   5.73626  1.94602   110262.73804  47.15957  19.84443      55450.9    50.86073       44.33881   12.27082  26.29462   51.0    0.52474  -21.51734  0.98005 
  -11.05606  0.01133   5.08104     14.39684  1.97641  0.89596   1.31178  0.13666     0.22656  10412.13909   9560.90842  0.49277         2948.10717     20.82099  0.36789  55422.19294   0.84834  0.01486   761945.51975  45.27089  19.82441      55450.9    50.65868       44.17505   19.28272  22.78867   33.5    0.43511  -20.99531  0.99833 
   -8.67293  0.02952   2.80058     14.17891  1.55319  1.36523   6.31879  0.03599     0.13549   8540.08566   8177.01109  1.02478          3620.9211     21.11593  0.72554  55424.57607   2.74907  0.18656   496271.67479  45.86985  19.88611      55448.9     50.9596       44.52976   12.27082   21.0357   34.5    0.48829  -21.37608  0.99101 
   -8.81179  0.32503   0.84657     14.72677  1.40456  0.99803   7.04682  0.06125     0.02611   9558.94509   5579.28263  0.67205         4678.72166     20.48156  0.16838  55424.43721   3.84096  2.29043       3289.572  49.04393  19.85756      55450.9    50.78271       44.21034   18.52314  25.30122   34.5    0.48729  -20.88692  0.99873 
  -11.36459  0.01675   3.99434     14.59175  2.04671  1.13336   6.72274  0.07961     0.09113   9784.69381   4420.92787  1.03032         3443.03127     20.74041  0.30559  55421.88441   3.83944  0.11259   198732.72611  46.07874  19.83009    55453.149     50.8311       44.30067   18.13952  27.43782   29.0    0.44292  -20.90594  0.99278 
   -8.75284  0.26731   9.61492     14.54201  1.59335  0.97764   8.18333  0.01729     0.04295   9266.68942   7818.82738  2.07463         3421.28247     20.19975    0.088  55424.49616   4.19186  2.18749  1127179.56872  44.45327  19.84071  55450.37267    51.02652        44.4722   17.52975  26.29462   54.5     0.5053  -20.66239  0.45013 
   -8.47705  0.03983   6.21652      14.5509  1.38134  0.56522   4.72985  0.06242      0.2269   8121.00564   5480.52721  3.84065         3464.43928     20.04227  0.06123  55424.77195   1.86078   0.1884   392120.13913  45.22863  19.87083  55450.37267    50.64941       44.09254    14.0238  26.29462   31.0     0.5022  -20.68944  0.94848 
  -14.77141  0.01581   6.98231      14.4021  1.62399  0.76368   4.59448  0.08203     0.15179  10193.34876   3898.06954  2.59653         3230.56668     19.86433  0.04065  55418.47759   2.84772  0.07264  1153993.79993  44.72923  19.79643    55453.193    50.82739       44.20218   10.51785  24.54165   36.0    0.43897  -20.65456  0.97951 
  -10.00868   0.0033   6.41808     14.25684  1.70983  1.43155   1.64661  0.14441     0.07463  11924.93558   5050.96544  1.09458         2048.06119     20.21814  0.09181  55423.24032   1.39679  0.00543  2004004.55752  44.58509  19.81133      55450.9    50.94804       44.34761   13.26344    25.302   31.0    0.50239  -20.73033  0.99878 
  -10.15085  0.12811   7.00356     14.77088   1.9082  0.43018   2.72524  0.10914     0.45772  12835.48879   7044.67018  0.21574         2874.49763     20.19787  0.08762  55423.09815   2.67828  0.34913    249640.4577  45.46152  19.79229      55450.9    51.26758       44.88078    8.76487  19.28272   33.0    0.54338  -20.78216  0.92688 
  -12.57684  0.03714   5.14017     14.34296  1.74872  1.20653   5.86601  0.05409     0.11835  10016.15538   4026.29055   0.2233         4055.20264     20.56276    0.203  55420.67216   3.51052  0.21789   884249.28297  45.14304  19.84855      55450.9    50.61371       44.09436   15.77677  24.54165   36.5    0.45885  -20.80401  0.97079 
  -17.36642  0.00297   1.01187     14.45063  1.42813  0.85547   11.5205  0.04825      0.0274   7346.52213   7415.73573   1.2988         3451.80261     20.96412   0.5115  55415.88258   3.70904  0.03423    17043.87702   48.1818  19.87726  55450.37267    51.28884       44.78445   14.48791  22.32455   32.0    0.33654  -20.50284  0.99986 
  -10.56667  0.00436   2.23781      14.5364  1.56554  0.82233   5.69749  0.11037     0.24969   8076.41672   4186.27386  1.32565         3933.34009     20.86334  0.40557  55422.68233   2.21691  0.02481    61564.45491  46.97453  19.86579      55450.9    50.55452       43.90192   16.38655  28.72225   31.0    0.34707  -20.99498  0.99929 
   -7.91095  0.05645    3.4633     14.28493  1.67055  0.92108   2.98677   0.0799     0.06651  11855.13232   5216.40661  2.21956         2112.60248     21.10679  0.71042  55425.33805   2.50404  0.16859   500946.50485  45.71293  19.80873  55454.88904    51.03955       44.55682   17.52975  22.78867   37.0     0.4854  -21.39385  0.98883 
    -5.9399  0.00698   1.29532     14.30113  1.48142  1.37316   6.10795  0.06691      0.4165   6634.05049   3474.63944  3.51986         3225.24659     21.26534  1.02346   55427.3091   1.60354  0.04262    57674.75982  47.45378  19.86263  55452.63085    50.67951        44.0137   19.28272  28.04759   29.5    0.37586  -21.68832  0.99962 
   -5.98645   0.1879   3.47462     14.64776  1.87536  0.74825   5.94884  0.06251     0.05096   8631.54563   3647.86875  4.63462         2716.09491     21.07996  0.66786  55427.26255   2.64385  1.11779   106462.26999  46.43292  19.87514  55452.63085    51.03654        44.6396   12.27082  19.28272   33.0    0.42855  -21.25111  0.94151 
   -5.48045  0.00917   2.21906     15.09684  1.93145  0.30538   8.05422  0.07707     0.21612  10293.57214   5609.67226  4.27157         2828.43707     21.06801  0.64974  55427.76855   5.09077  0.07386     5654.10563  48.11003  19.78877  55450.37267    50.99727       44.57471   12.27082  19.28272   28.5    0.40781  -21.28301  0.99864 
  -16.61874  0.00658   4.11664     14.61142  2.06814  0.77182   8.26308  0.04688     0.18792   7744.37573   6209.43591  2.76189         2257.78872     20.82379  0.37027  55416.63026   2.95626  0.05436   194827.42405  46.06569  19.99499  55454.88904    50.56542       44.01887   18.52237  28.80795   37.5    0.36417  -20.67726   0.9963 
     -11.05  0.01359   0.76311     14.65193  1.47153  0.42984  11.84666  0.04172     0.08783     8597.299    7383.2828  1.22554         3275.24127     21.21253  0.90627    55422.199   5.22333  0.16098      3952.8189  49.07453  19.81575      55448.9    50.68299       44.06514   20.27534  28.80795   30.0    0.39403  -21.35751  0.99971 
   -11.9715  0.00856   7.75655     14.55076  2.01513  1.00074   3.72824  0.09207     0.44811    9316.5375    3723.5946  1.78377         3805.48092     20.10347   0.0705   55421.2775   1.93037  0.03191   891116.57574  44.84388  19.78537      55448.9    50.57389       44.03629   17.99386  27.58348   31.0     0.4832  -20.69927  0.99193 
  -14.48595  0.10283   4.86003      14.3139  1.51361   1.1131    4.6257  0.07274     0.21867   9436.74311   4874.48108  2.43798         2369.98413      20.4656   0.1623  55418.76305   2.45725  0.47567    782194.0182  45.18227  19.91893    55447.135     50.7342       44.11058   20.60985  30.22642   38.0    0.42645  -20.71609  0.93209 
  -15.60473  0.49701   6.22716     14.49084  1.73216  1.06838   2.89135  0.12644      0.2323    9128.8692   6383.31439  0.49853         4274.92143     19.94366   0.0488  55417.64427   1.43735  1.43703   650584.54393  45.10555   19.8734    55453.193    50.75713       44.21474    14.0238  26.29462   47.0    0.38376  -20.61211  0.77222 
   -9.82321  0.00103   1.53022     14.92184  2.16892  0.52539   7.37533  0.06787      0.1756   8190.28787   6902.84896  1.88524         2718.17149       20.969  0.51728  55423.42579   2.95126  0.00762      6759.2001  48.40568  19.86318  55450.37267    50.84176       44.29935   15.77677  26.29462   29.5    0.36653  -21.14412  0.99996 
  -12.39688  0.05806   1.71316     14.51001  1.66816  0.51991  11.46681   0.0332     0.37495  10226.10333   7153.48343  0.31525         3254.78637     21.14638  0.77822  55420.85212   7.15303  0.66577    43413.96375  47.38586   19.8083  55452.63085    50.90303       44.43838    14.0238  22.78867   36.5    0.43293  -21.41308  0.98955 
   -5.35639  0.04159   1.68486     14.49094  1.88033  0.87949   6.14995  0.05533     0.12576    7551.4758   4398.60617  4.40814         2082.62963     21.17003  0.82179  55427.89261     2.092  0.25581    51677.38434  47.37665  19.97138  55452.63085    51.20212       44.76225   15.01642  21.79605   34.0    0.37586  -21.40632  0.99696 
  -14.46369  0.02085   6.53109      14.4309  1.83263  0.81031   2.12299  0.13374     0.06043  10441.64993   4449.61894  2.70048         2509.79125     20.35329  0.12532  55418.78531   1.38075  0.04427   997850.68374  44.90288   19.8423      55450.9     51.1069       44.63144   12.27082  22.78867   34.0    0.43866  -20.77255  0.99081 
  -10.76131  0.13169   6.81183     14.62834  1.85478  1.05998   5.55231  0.08143     0.13209   9146.97593   7534.95419  2.11212         3644.32659     19.14492  0.00776  55422.48769   2.77112  0.73119   442545.89711  45.22465  19.82221    55453.149    50.73375       44.18625    14.0238  29.80057   31.5    0.44467  -20.63606  0.86093 
  -13.14573   0.0821   1.72788     14.37179  1.72708  1.22314  14.03903  0.01793     0.02579    8912.8493   5373.59086  0.21392         3406.69669     20.94288  0.48709  55420.10327   6.65269   1.1526    86410.79525  47.09456   19.9588    55453.149    50.57377       44.05065   18.13952  23.93187   43.0    0.46552  -20.96996  0.98365 
   -8.54025  0.04786   1.20258     15.07664  1.71583  0.46445  15.86423  0.05698     0.03138   9584.20736   6976.30413  4.06846         2734.09307     19.53324  0.01897  55424.70875   8.69278  0.75927     1618.93908  49.13386  19.83827    55444.196    50.84011       44.20393   19.28272  33.30652   34.0    0.31993  -20.50933  0.99882 
  -13.55328  0.05705   6.08349     14.58673  1.62569   0.4256   2.18805  0.09773     0.10268  11411.36119   6706.41482  0.23955         2003.09671     19.85634  0.03991  55419.69572   1.69965  0.12482    374719.0789  45.33787  19.83091      55450.9    50.96201       44.40353    7.74298  22.05758   37.5    0.45612  -20.69425  0.97352 
   -8.19716  0.13323   0.94307     14.33993  1.31051   0.5008  14.34562  0.02568     0.33297   9031.56137   5466.74119  1.29827         3389.35974     21.40392  1.40814  55425.05184   6.98027   1.9112    22619.03626  48.08272  19.91668    55453.149    50.74803       44.14343   17.52975  29.80057   33.0    0.44986  -22.04232  0.98802 
   -9.95564  0.01448   3.24413     14.17804  1.44356  1.49451   4.07177  0.07336     0.10821   7819.44388   4088.39911   2.7289         3054.65208     21.08331  0.67304  55423.29336   1.48512  0.05895   621405.38097  45.61271  19.85938  55450.37267    51.31345       45.01617     7.0119  15.80144   33.0    0.46085  -21.28504  0.99572 
   -6.19842  0.10798   2.43229     14.49247  1.61853  1.18325    6.7448  0.08602     0.01012  10162.29489    4008.6272  1.39533          3846.2472     20.94575  0.49032  55427.05058   4.15508   0.7283    92049.37458  46.74192  19.84907  55452.63085    51.50396       45.15211    8.76487  17.52104   25.5    0.49031  -21.19394  0.97737 
   -5.93582  0.04407   4.82207     14.44577  2.00161  1.52878  10.16864  0.02562      0.0199   7894.91128   9637.27792  4.92696         2696.65776     21.00231  0.55851  55427.31318   3.78081  0.44813   554791.08499  45.45963  19.86721  55452.63085    50.65455       44.11761   15.77677  22.78867   29.5    0.49961   -21.1685  0.95762 
  -11.68717  0.19778   2.12982     14.56869  1.38479  0.94951   4.73164  0.14089     0.16951  11844.53584   7822.54348  0.16928         3262.12699     20.26156  0.10146  55421.56183   3.95982  0.93584    42511.98709  47.12503  19.85639  55450.37267     51.3737       44.94345   10.51785   21.0357   26.0    0.49093  -20.61664   0.9755 
