 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -17.62256  0.02027  2.98707      13.7387   1.7431  0.98306  20.79124  0.03807     0.30178    5656.4138   8536.25243  2.75889         2857.08809     18.90419  0.00446  57337.53744  3.96817  0.42148   4810865.64028  44.87745    21.944  57438.80324    51.39458       44.39921   46.39085  69.58627   95.5    0.08853  -21.56468  0.97971 
  -21.04172  0.10383  3.13509     13.85758  1.83388  0.68064   7.57496  0.12824     0.24442   7737.56937   9345.49978  1.24209         3280.36999     19.04721  0.00619  57334.11828  2.70531  0.78651   3225031.71685  45.03118  22.04025  57441.62277    51.39098        44.3877   48.96812  72.16354   78.5    0.09487  -21.72053  0.96165 
   -23.0726  0.00629   2.8729      13.8474  1.81566  0.81968  14.92234  0.06938     0.12622   4991.88412   9177.11486  2.17392          3243.2477     19.07289  0.00657   57332.0874  2.21816  0.09386   2809872.91592  45.16255  22.04273  57433.16417     51.3405       44.35048   43.81358  72.16354   85.0    0.07924  -21.59077  0.99605 
  -20.19667  0.03094  2.22373     14.04581  1.43549  0.25766   6.91936  0.17192      0.0581   7591.28065   9465.92876  1.09173         3450.99979     20.14339  0.07729  57334.96333  2.37861  0.21412     533779.9313  46.00432  21.99145  57435.98371    51.36161       44.39582   45.10221  69.58627   69.5    0.08952  -21.93061  0.99223 
  -17.98723  0.05785   2.9128     13.79766  1.81873  0.98799   12.1177  0.08597     0.18826    5726.5157   9050.16226  2.23942         3027.02241     18.47203  0.00165  57337.17277  2.37044  0.70103    3638204.0805  45.03911  22.06381  57435.98371    51.40126       44.42001   47.67948  69.58627   82.5    0.08318  -21.64249  0.97054 
  -20.14608  0.01433  2.57314     13.56231  1.51296  1.43683   6.81928  0.18757     0.37172   8061.61081   9020.36972  1.44643         2947.76692     17.97646  0.00053  57335.01392  2.64368  0.09769   6981557.62348   44.7838  22.21557  57424.70558    51.33502       44.36912    37.3704  76.02944   74.0      0.096  -21.77161  0.99562 
  -22.55718   0.0118  2.92215     14.22569  1.52723  0.19779   10.0011  0.05813      0.3142   6113.50391   9170.19486  1.73127         3223.25795     17.25408   0.0001  57332.60282  2.22975  0.11797     428299.7565   45.8896  21.99526  57450.08137    51.42314       44.40883   55.41129  74.74081   99.5    0.09437  -21.46934   0.9931 
  -14.86729  0.07776  2.90059     13.97162  1.68743  0.50982   5.56652  0.14127     0.16483   6345.02161   9839.07214  1.95039         3300.53822     17.18493    9e-05  57340.29271  1.33683  0.43284   1502359.00208  45.39432   21.9452  57441.62277     51.4277       44.43725   50.25675  68.29763   75.0    0.10804  -21.69786  0.97949 
  -18.45299  0.08084  2.87835     13.64398  1.72031  1.35938   5.62089  0.23964     0.34747   9368.34941   8178.78587  1.86504         2709.26111     16.29577    1e-05  57336.70701  2.94278  0.45438    6819395.9098  44.75242   21.9982  57435.98371    51.38404       44.40986   46.39085    67.009   76.5    0.10687  -21.85088  0.97927 
  -16.54571  0.04403  2.24557     13.57365  1.37677  1.36958  21.49117  0.04384     0.16042   4638.05701   9500.71085  2.64389         3138.29216     19.99843  0.05536  57338.61429  2.75778  0.94621   4592255.95307  45.04303  22.07311  57435.98371    51.36361       44.40098   45.10221  68.29763   83.0    0.08287  -21.63813  0.96463 
  -20.15751  0.03826   2.5064     13.72791  1.41251  0.67611  16.39253  0.04073     0.27122   4526.21998   9197.53288  1.78253          3418.6364     16.49012    2e-05  57335.00249  2.00329  0.62726   2884597.35399  45.16065  21.96279   57444.4423     51.4257       44.38004   52.83402  79.89535   98.0    0.08374  -21.50414  0.97118 
  -19.10533  0.05094  3.08568     14.02269  1.79778   0.4837  21.01391  0.03447     0.11846   4972.81822   8719.50416  2.63622         2953.18255     17.29925  0.00011  57336.05467  3.09984  1.07039   1431769.81924  45.38901  22.06288  57441.62277    51.35582          44.36   48.96812  69.58627  100.5    0.08546   -21.5088  0.94922 
  -25.98007  0.00481   3.0059     13.94609  1.97535  0.69905  18.77297  0.06734     0.22578    5521.0708   8905.44904  1.44284         3293.56059     18.52062  0.00184  57329.17993  3.41355  0.09036   2124401.24472   45.2813  22.00816  57447.26184    51.40893       44.40512   50.25675  72.16354   83.5    0.07632  -21.59119  0.99633 
