 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel           TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -6.31907  0.03354   0.7901     13.99338  1.67779  1.24234  24.74561  0.19735     0.05488  6510.51979   3788.04294  1.71873         3557.97823     16.51291    2e-05  58955.91093   6.25686  0.82987  100267.46203  47.69706  19.30466     59038.19    51.41313       44.39737   42.16228  89.63211   81.5     0.0488  -21.76678  0.99735 
   -5.63747  0.01912  1.08035     14.10154  1.98148  1.28173  23.94539  0.16236     0.26123  5581.67449   6798.66791  2.27535         3629.63014     16.13346    1e-05  58956.59253   4.45019  0.45779  134541.35775  47.36985  19.30335     59034.18    51.35918       44.35908   48.41448   80.6908   81.5    0.04949  -21.70239  0.99779 
   -6.32902  0.03522  0.92867     13.85518   1.4118  1.11068  24.02534  0.16304     0.01815  6507.93155   7345.60278  2.16562         3505.59733     20.39557  0.13813  58955.90098   6.06992  0.84627  220273.53874  47.13993  19.28367     59042.17     51.4049       44.39711   48.16612  85.26974   74.5    0.05222  -21.90648  0.99488 
   -6.59244  0.00178  1.04623      13.9257  1.62127  1.55515  19.74958  0.18548     0.02085  5465.40114    3423.6489  2.23125          3623.6391     18.20519  0.00089  58955.63756   3.51908  0.03522  232021.63341  47.07392  19.30641  59034.42436    51.38241       44.39273   37.62713   87.4436   81.5    0.04924  -21.70698  0.99978 
   -7.23932  0.02294  0.88166     14.07843  1.62151  0.76626  41.14503  0.17968     0.19188  9416.23161   5942.21012  1.91909         3036.90911     18.22891  0.00094  58954.99068    21.762  0.94372   81559.01007  47.67669  19.31177      59033.2    51.35626       44.34299   46.77301  83.56726   79.5    0.05751  -21.87342  0.99589 
   -9.63886  0.01579  1.45827     13.97986  1.76837  0.99491  22.92045  0.15625     0.04491  6210.82464   4998.64239  2.16389         3452.12456        20.05  0.06233  58952.59114   5.27411  0.36188  383122.95111   46.6054  19.31488     59038.17    51.37062       44.32692   48.79028  94.81169   79.0    0.05829  -21.78044  0.99608 
    -5.1816  0.03308  0.89367     14.10405  1.93516   1.2961  19.73916   0.1548     0.24955  4753.03452    3753.4381  1.98641         3749.98587     19.21935  0.00921   58957.0484    2.6601  0.65304   88878.54136  47.70441   19.3115     59040.19    51.38042        44.3555   48.50532  90.87613   81.5    0.05913  -21.66477  0.99787 
   -7.10933   0.0727  1.50471     14.02519  1.81523  1.08424  24.67094  0.17062     0.14303   6603.8569   4314.61659   2.9544         3390.25909     17.75536  0.00032  58955.12067   6.41813  1.79368  339832.18805  46.64161  19.31069  59034.42436    51.42956       44.45124    40.7212   80.6908   82.5    0.05122  -21.77071  0.98049 
    -5.6464   0.0022  0.79284     13.91397  1.55495  1.20446  14.36386  0.23183     0.04025  5072.81628   7203.38949  2.20447         3645.73195     20.47086  0.16428   58956.5836   2.20494  0.03163  134884.79953  47.53223  19.32647     59034.18    51.37523       44.35757    40.3454  88.75988   82.5    0.05564  -21.83712  0.99988 
   -6.93999  0.00927  1.37014     14.10458  2.19886  1.51255  37.95282  0.11801      0.2814   6341.4451   5733.05529  2.13567         3525.39341     17.05658    6e-05  58955.29001   9.10432  0.35197  236800.59214  46.96313  19.30398  59034.42436    51.39821       44.43514    39.9811  79.41363   80.5    0.05232  -21.75757   0.9976 
   -6.29826  0.02317  1.20628     14.03309  1.74079  0.99431   43.2573  0.11872     0.02104  7120.98479   4977.51172  2.61492         3391.56166     17.70254  0.00028  58955.93174  13.08479  1.00208   201963.5047  47.04142   19.3027  59034.42436    51.48701        44.5225   37.83706  79.54039   80.5    0.05316  -21.79659  0.99251 
   -7.30772  0.00528  1.19319     14.07401  1.71533  0.85687  43.24456    0.066     0.01162  4509.14686   7161.56159  2.38638          3629.6794     17.88431  0.00043  58954.92228   5.24502  0.22816  161273.72881  47.14221  19.30237     59036.19    51.39183       44.36942   48.41448  85.02138   84.5    0.05188  -21.61827  0.99828 
   -6.21792  0.00723  0.95667     13.97681  1.41499  0.83055  35.45981  0.10467     0.09083  5600.20976   6479.73543  2.36851         3542.30484     18.01176  0.00057  58956.01208   6.63395   0.2565  133808.51906  47.33159  19.31056  59034.42436    51.37101       44.38337   42.36267  84.72534   82.0    0.05848   -21.6967  0.99836 
   -7.65284  0.00145  1.43868     14.06884  2.17328  1.34854  16.15877  0.30649     0.02133  6465.21848   6589.37884  2.33007          3452.4846     16.43244    2e-05  58954.57716   4.02904  0.02339  304219.45426  46.80685  19.32689  59034.42436    51.36936       44.37934   42.73847  82.70807   78.0    0.04666  -21.77729  0.99982 
   -7.69059   0.0081  1.13991     13.83138  1.50526  1.31413  18.48912  0.30659     0.01455  6760.75805   4514.65934  3.27666         3248.55759     17.03202    6e-05  58954.53941    5.0412  0.14982  394826.76582  46.73631   19.3156     59034.18    51.38283       44.40009   36.31086  84.72534   75.5    0.04759  -21.74791  0.99874 
   -8.26977  0.00602  1.21093     13.76718  1.48497  1.26981  43.90546  0.09514     0.03485  6324.25977   5084.13995  3.74262         3186.33317     20.53597  0.19085  58953.96023  10.47527  0.26409  590755.61683  46.50292  19.31168     59036.19    51.36365       44.36746   45.13294  86.36541   85.5     0.0496  -21.93925  0.99743 
   -7.09855  0.00784   1.0961     13.97013  1.70255  1.27929   21.4762  0.16193     0.11197  5303.34776   4441.91887  2.13594         3617.63412      17.8653  0.00041  58955.13145   3.60317  0.16837  217949.80143  47.08189  19.32992  59034.42436    51.36877       44.34982   44.94696  86.66145   81.0    0.05164  -21.68472  0.99893 
   -7.00423  0.00428  0.87844     14.00083  1.75647  1.33266  14.18373  0.19312     0.15021  4190.22969    4106.5687  1.85169         3815.04163     19.11685  0.00727  58955.22577   1.48557   0.0607  125377.31727  47.52785  19.29921     59040.19    51.36335       44.34804   50.43175  86.74261   85.0    0.04959  -21.61692  0.99977 
   -6.07709  0.00559  1.12608     13.95298  1.72548  1.52676  27.02614  0.18835      0.0139  6658.59237   6237.96024  2.71684         3446.48675     16.82428    4e-05  58956.15291   7.14786  0.15104  252288.24985  47.00072  19.31182  59039.97347    51.39248       44.37381   48.69129  88.85886   79.5    0.04908  -21.77054    0.999 
   -7.52462  0.10167  1.03346     14.05024   1.6802   1.0647  28.34676  0.08806     0.03524  4718.58171   4149.19927  1.77823         3752.55458     18.53814  0.00192  58954.70538    3.7649  2.88202  132217.36508  47.34433   19.3416  59034.42436    51.35281       44.35424   45.13294  85.20733   83.5    0.05676  -21.60398  0.98383 
   -3.46421  0.01654  0.75047     14.07296  1.84436  1.56878  37.47027  0.06982      0.1672  4061.20426   3992.13636  2.29212          3746.0904     19.84101  0.03852  58958.76579   3.68658  0.61974   68930.78491  47.94561  19.30841     59033.18    51.41948       44.43799   38.54958  79.54039   84.5    0.04872   -21.6543  0.99857 
   -4.90061   0.0027  0.77928     13.99559  1.68474  1.32145  49.22615  0.05958     0.17843  4639.90396    4635.7059  2.01401         3769.75998     19.96072  0.05075  58957.32939    6.3218   0.1329   96950.17525  47.72544  19.34082     59034.18    51.35101        44.3362   49.40381   86.7384   81.5    0.05278  -21.72575  0.99959 
   -8.54475  0.00435  1.38381     14.10856  2.08229  1.14035  11.97578  0.28569     0.03031  5490.49961   3351.91041  1.92745         3686.77417      16.6249    2e-05  58953.68525   2.15355  0.05209  224592.05135  46.95384  19.30738     59036.17    51.43885       44.45712   44.37994   80.6908   77.0    0.05433  -21.66248  0.99961 
