                MJD               R_low               R_med              R_high               T_low               T_med              T_high                   L_low                   L_med                  L_high 
           59036.19  2423103497226967.5  3015135838629908.0  3492421554812894.5  12712.870386930244  13847.669504412552  15523.290086187231  2.1720046877674003e+44  2.3283986562232462e+44   2.551600007424842e+44 
   59037.1989128631  2453986563714161.0  3052436074759996.0  3536181126666103.0  12624.303908154516  13748.108571133078  15406.211215378064  2.1649794694024852e+44  2.3175704233441773e+44  2.5413785702671856e+44 
           59038.17  2483711775583721.5  3088337866514104.0  3578300083512479.0  12540.104143690089   13653.44263789084    15294.8618136734  2.1583586558248663e+44  2.3081186402306244e+44   2.530638190039564e+44 
           59038.18  2484017877999727.5  3088707573725716.5  3578733813455495.5   12539.24247830961  13652.474327609047  15293.722293785513  2.1582892474108836e+44  2.3080302962555756e+44  2.5305182450465043e+44 
           59038.19  2484323980415733.5  3089077280937329.0  3579167543398512.0  12538.380918393575  13651.506238776685  15292.582858223213   2.158219729425472e+44  2.3079419539379166e+44  2.5303983585121538e+44 
  59039.97346590818  2538916302740413.5  3155013301715733.0  3656521800055343.5  12386.359231083985  13480.537303484747  15091.669898978109   2.145140290507651e+44  2.2932282160261337e+44  2.5084419711585102e+44 
           59040.18  2545238361188493.5  3162649016033137.0  3665479802041113.0  12368.958222092835  13460.974575987213  15068.682027664516   2.143358719553971e+44   2.291560169146332e+44  2.5058215600982626e+44 
           59040.19  2545544463604499.5  3163018723244750.0  3665913531984130.0   12368.11684531281  13460.028978999397    15067.5709342833  2.1432723449973255e+44  2.2914787616045116e+44  2.5056944321156462e+44 
           59042.17  2606152741961253.5  3236220751128945.5  3751792060683714.0  12203.481040086039  13274.866378869521  14849.989156094787  2.1286374090559615e+44   2.268281173110507e+44  2.4779842989104017e+44 
           59042.18  2606458844377259.5  3236590458340558.0  3752225790626730.5   12202.65893093561  13273.941977816528  14848.902827726051  2.1285645136288657e+44   2.268144949644425e+44   2.477838182809589e+44 
           59042.19  2606764946793265.5  3236960165552170.5  3752659520569747.5  12201.836942918737  13273.017654140938  14847.816568304548  2.1284917892328533e+44  2.2680087207502552e+44  2.4776919542079604e+44 
  59042.74801895325  2623846041766444.0  3257590528671202.0  3776862473444268.5  12156.113189541878  13221.626964381347  14787.387927378426   2.124395731527006e+44   2.260361578410862e+44   2.469515093719622e+44 
