 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel           TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
    -6.4116  0.08457   0.7047     14.58631  1.78017  0.72694  32.18174  0.02899     0.19918  12012.29668   7218.48383   0.3484         4983.52118     21.25868  1.00787   55899.6704  27.70058  2.72152    5516.59762  49.08162  18.95046     55935.73    51.29343       44.71482   10.81733  30.28854   34.0    0.32393  -21.62993  0.99792 
   -6.57914  0.08699   0.7565     14.64646  1.97494  0.84809  32.55693  0.03032     0.16506  13883.62609   6888.72763  0.13835         4331.14724     21.19978  0.88006  55899.50286  37.43488  2.83228    5346.47032  49.07871  18.94787  55934.92416    51.27768       44.70657   10.81733   29.2759   33.0    0.37627  -21.51227  0.99825 
    -6.3917  0.20308  0.93513     14.47681  1.73192  0.97675  11.02519  0.07639     0.28806  12106.00239   6115.97637  0.22181         4862.98518     21.21115  0.90339   55899.6903   9.63862  2.23902   15648.11377  48.37117  18.86345  55934.92416    51.21597       44.64352   10.81733  29.59147   33.0    0.37098   -21.5287  0.99497 
   -5.70943  0.14273   1.0081     14.34986   1.6711  1.43833  17.37234  0.05042      0.2669  13786.93277   7257.32561  0.13781         4147.88004     21.23612  0.95687  55900.37257  19.69794  2.47955    31485.7074  47.98672  18.92157  55934.92416    51.10705       44.50635   12.33158  28.77429   30.0    0.37975  -21.69809  0.99157 
   -6.22031  0.09066  0.78019     14.36661  1.68774  1.19705  31.82496  0.02441     0.13364  12177.44107   7141.29385  0.28178         4852.76487     21.27451  1.04529  55899.86169  28.15186  2.88525   17631.99749  48.46545  18.93654  55934.92416    51.28167       44.72523   10.81733   28.9027   32.5    0.39419  -21.74416  0.99573 
   -7.11961  0.23112  1.69314     14.22431  1.75868  1.29048   7.78198  0.08756     0.42582  12294.49578    7816.8151  0.27946         4668.20565     21.29525  1.09643  55898.96239    7.0168  1.79858  166635.01142  46.83488  18.96119  55934.92416    51.01708       44.37288    12.9808    32.452   33.0     0.3773  -21.81716  0.97484 
   -7.05093  0.15534  1.12959     14.60915  1.74789  0.98705  16.50975  0.06317     0.08769   13086.2267   6202.25802   0.2403         4789.00299     21.02848  0.59321  55899.03107   16.8654  2.56462    12527.9551  48.30764  18.89584     55932.72    51.24067       44.68271   12.33158  26.61083   38.0    0.34306  -21.17888  0.99306 
    -4.6218  0.17559  0.89939     14.36395  1.60683  1.33964  14.82809  0.05863     0.23053  12982.17593   6944.49283  0.35385         4767.50454      21.2271  0.93719   55901.4602  14.90759  2.60369   22583.23388  48.21313  18.90436  55934.92416    51.21313       44.63536   12.33158  28.77429   31.0     0.4056  -21.73724  0.99392 
   -5.39676  0.07186  0.73751     14.29388  1.50369  1.35257  31.07811  0.02704     0.21841  10956.59212   8270.53048  0.49012         5075.23943      21.2574  1.00492  55900.68524  22.25526  2.23331   19622.24869  48.41772  18.93167  55934.92416    51.30493       44.75465   10.81733  28.12507   32.0    0.34596  -21.66836  0.99661 
   -9.69108  0.06361  0.77334     14.35413  2.02705  1.30708   46.9851  0.01686     0.18622  12186.33195   8349.41398  0.15246          5028.5396     21.34623  1.23299  55896.39092    41.623  2.98851   22036.79675  48.45582  18.92101  55934.92416    51.21985       44.62931   12.33158  29.88762   35.5    0.32832  -21.67722  0.99606 
