       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 59698.774    99.0    99.0    99.0  4735.89     3631.0  g-FLWO 
 59698.774    99.0    99.0    99.0  4746.48     3631.0   g-P48 
 59698.774    99.0    99.0    99.0  5182.42     3631.0    cyan 
 59698.774    99.0    99.0    99.0  6198.96     3631.0  r-FLWO 
 59698.774    99.0    99.0    99.0  6366.38     3631.0   r-P48 
 59698.774    99.0    99.0    99.0  6629.82     3631.0  orange 
 59698.774    99.0    99.0    99.0  7645.77     3631.0       i 
 59700.362    99.0    99.0    99.0  4735.89     3631.0  g-FLWO 
 59700.362    99.0    99.0    99.0  4746.48     3631.0   g-P48 
 59700.362    99.0    99.0    99.0  5182.42     3631.0    cyan 
 59700.362    99.0    99.0    99.0  6198.96     3631.0  r-FLWO 
 59700.362    99.0    99.0    99.0  6366.38     3631.0   r-P48 
 59700.362    99.0    99.0    99.0  6629.82     3631.0  orange 
 59700.362    99.0    99.0    99.0  7645.77     3631.0       i 
 59700.388    99.0    99.0    99.0  4735.89     3631.0  g-FLWO 
 59700.388    99.0    99.0    99.0  4746.48     3631.0   g-P48 
 59700.388    99.0    99.0    99.0  5182.42     3631.0    cyan 
 59700.388    99.0    99.0    99.0  6198.96     3631.0  r-FLWO 
 59700.388    99.0    99.0    99.0  6366.38     3631.0   r-P48 
 59700.388    99.0    99.0    99.0  6629.82     3631.0  orange 
 59700.388    99.0    99.0    99.0  7645.77     3631.0       i 
 59701.515    99.0    99.0  30.036  4735.89     3631.0  g-FLWO 
 59701.515    99.0    99.0  30.069  4746.48     3631.0   g-P48 
 59701.515    99.0    99.0  30.167  5182.42     3631.0    cyan 
 59701.515    99.0    99.0  30.392  6198.96     3631.0  r-FLWO 
 59701.515    99.0    99.0  30.429  6366.38     3631.0   r-P48 
 59701.515    99.0    99.0  30.493  6629.82     3631.0  orange 
 59701.515    99.0    99.0  30.673  7645.77     3631.0       i 
 59702.327    99.0    99.0  26.473  4735.89     3631.0  g-FLWO 
 59702.327    99.0    99.0  26.505  4746.48     3631.0   g-P48 
 59702.327    99.0    99.0  26.603  5182.42     3631.0    cyan 
 59702.327    99.0    99.0  26.828  6198.96     3631.0  r-FLWO 
 59702.327    99.0    99.0   26.87  6366.38     3631.0   r-P48 
 59702.327    99.0    99.0   26.94  6629.82     3631.0  orange 
 59702.327    99.0    99.0  27.131  7645.77     3631.0       i 
 59702.407    99.0    99.0  26.317  4735.89     3631.0  g-FLWO 
 59702.407    99.0    99.0  26.342  4746.48     3631.0   g-P48 
 59702.407    99.0    99.0  26.441  5182.42     3631.0    cyan 
 59702.407    99.0    99.0   26.67  6198.96     3631.0  r-FLWO 
 59702.407    99.0    99.0  26.706  6366.38     3631.0   r-P48 
 59702.407    99.0    99.0  26.769  6629.82     3631.0  orange 
 59702.407    99.0    99.0  26.943  7645.77     3631.0       i 
 59704.256    99.0    99.0  24.301  4735.89     3631.0  g-FLWO 
 59704.256    99.0    99.0  24.332  4746.48     3631.0   g-P48 
 59704.256    99.0    99.0  24.421  5182.42     3631.0    cyan 
 59704.256    99.0    99.0  24.629  6198.96     3631.0  r-FLWO 
 59704.256    99.0    99.0  24.663  6366.38     3631.0   r-P48 
 59704.256    99.0    99.0  24.725  6629.82     3631.0  orange 
 59704.256    99.0    99.0  24.895  7645.77     3631.0       i 
 59706.998    99.0  24.011   22.88  4735.89     3631.0  g-FLWO 
 59706.998    99.0  24.044  22.914  4746.48     3631.0   g-P48 
 59706.998    99.0  24.159  23.011  5182.42     3631.0    cyan 
 59706.998    99.0  24.437  23.226  6198.96     3631.0  r-FLWO 
 59706.998    99.0  24.485  23.265  6366.38     3631.0   r-P48 
 59706.998    99.0  24.558  23.332  6629.82     3631.0  orange 
 59706.998    99.0  24.744  23.504  7645.77     3631.0       i 
 59708.454  25.344  23.173  22.372  4735.89     3631.0  g-FLWO 
 59708.454   25.38  23.207  22.409  4746.48     3631.0   g-P48 
 59708.454  25.476  23.301  22.524  5182.42     3631.0    cyan 
 59708.454  25.735  23.508  22.735  6198.96     3631.0  r-FLWO 
 59708.454  25.779  23.538  22.773  6366.38     3631.0   r-P48 
 59708.454  25.849  23.599  22.839  6629.82     3631.0  orange 
 59708.454  26.048   23.76  22.998  7645.77     3631.0       i 
 59709.739  23.637  22.595  22.061  4735.89     3631.0  g-FLWO 
 59709.739  23.679  22.628  22.084  4746.48     3631.0   g-P48 
 59709.739  23.812  22.726  22.184  5182.42     3631.0    cyan 
 59709.739  24.073  22.941  22.407  6198.96     3631.0  r-FLWO 
 59709.739   24.11   22.97  22.445  6366.38     3631.0   r-P48 
 59709.739  24.181  23.028  22.501  6629.82     3631.0  orange 
 59709.739  24.373  23.191  22.666  7645.77     3631.0       i 
 59710.391  23.162  22.393   21.92  4735.89     3631.0  g-FLWO 
 59710.391  23.199  22.424  21.946  4746.48     3631.0   g-P48 
 59710.391  23.306   22.51   22.04  5182.42     3631.0    cyan 
 59710.391  23.558  22.721  22.267  6198.96     3631.0  r-FLWO 
 59710.391  23.605  22.756  22.304  6366.38     3631.0   r-P48 
 59710.391  23.682  22.805  22.365  6629.82     3631.0  orange 
 59710.391   23.89  22.965  22.524  7645.77     3631.0       i 
 59710.447  23.129  22.375  21.909  4735.89     3631.0  g-FLWO 
 59710.447  23.164  22.408  21.935  4746.48     3631.0   g-P48 
 59710.447   23.27  22.492  22.027  5182.42     3631.0    cyan 
 59710.447  23.523  22.704  22.256  6198.96     3631.0  r-FLWO 
 59710.447  23.571  22.738  22.292  6366.38     3631.0   r-P48 
 59710.447  23.647  22.786  22.354  6629.82     3631.0  orange 
 59710.447  23.861  22.947  22.512  7645.77     3631.0       i 
 59711.483  22.637  22.084  21.708  4735.89     3631.0  g-FLWO 
 59711.483  22.674  22.113  21.738  4746.48     3631.0   g-P48 
 59711.483  22.778  22.198  21.824  5182.42     3631.0    cyan 
 59711.483   23.04  22.415  22.046  6198.96     3631.0  r-FLWO 
 59711.483  23.077  22.437  22.086  6366.38     3631.0   r-P48 
 59711.483  23.132  22.486  22.155  6629.82     3631.0  orange 
 59711.483  23.299   22.66  22.309  7645.77     3631.0       i 
 59712.392   22.31  21.855  21.545  4735.89     3631.0  g-FLWO 
 59712.392   22.34  21.888  21.575  4746.48     3631.0   g-P48 
 59712.392  22.443  21.972  21.668  5182.42     3631.0    cyan 
 59712.392  22.694  22.185  21.888  6198.96     3631.0  r-FLWO 
 59712.392  22.732  22.223  21.926  6366.38     3631.0   r-P48 
 59712.392  22.799  22.283  21.984  6629.82     3631.0  orange 
 59712.392  22.984  22.444  22.142  7645.77     3631.0       i 
 59712.457  22.292  21.842  21.534  4735.89     3631.0  g-FLWO 
 59712.457  22.321  21.874  21.565  4746.48     3631.0   g-P48 
 59712.457  22.423  21.958  21.657  5182.42     3631.0    cyan 
 59712.457  22.672   22.17  21.878  6198.96     3631.0  r-FLWO 
 59712.457   22.71  22.209  21.915  6366.38     3631.0   r-P48 
 59712.457  22.777   22.27  21.973  6629.82     3631.0  orange 
 59712.457  22.962  22.431  22.131  7645.77     3631.0       i 
  59712.48  22.285  21.837   21.53  4735.89     3631.0  g-FLWO 
  59712.48  22.314  21.869  21.561  4746.48     3631.0   g-P48 
  59712.48  22.416  21.954  21.654  5182.42     3631.0    cyan 
  59712.48  22.664  22.165  21.874  6198.96     3631.0  r-FLWO 
  59712.48  22.702  22.204  21.912  6366.38     3631.0   r-P48 
  59712.48  22.769  22.265  21.969  6629.82     3631.0  orange 
  59712.48  22.955  22.426  22.127  7645.77     3631.0       i 
 59715.221  21.612  21.344  21.138  4735.89     3631.0  g-FLWO 
 59715.221  21.646  21.374  21.167  4746.48     3631.0   g-P48 
 59715.221  21.744  21.454  21.232  5182.42     3631.0    cyan 
 59715.221  21.974  21.656  21.453  6198.96     3631.0  r-FLWO 
 59715.221  22.011  21.694  21.492  6366.38     3631.0   r-P48 
 59715.221  22.074  21.757  21.556  6629.82     3631.0  orange 
 59715.221  22.253  21.927  21.715  7645.77     3631.0       i 
 59717.962  21.163  20.978  20.817  4735.89     3631.0  g-FLWO 
 59717.962  21.193  21.008  20.852  4746.48     3631.0   g-P48 
 59717.962  21.296   21.09  20.935  5182.42     3631.0    cyan 
 59717.962    21.5  21.289   21.13  6198.96     3631.0  r-FLWO 
 59717.962  21.534  21.319  21.168  6366.38     3631.0   r-P48 
 59717.962  21.597  21.378  21.233  6629.82     3631.0  orange 
 59717.962  21.765  21.544  21.385  7645.77     3631.0       i 
 59718.286  21.119  20.944  20.787  4735.89     3631.0  g-FLWO 
 59718.286  21.151  20.972   20.82  4746.48     3631.0   g-P48 
 59718.286   21.25  21.054  20.904  5182.42     3631.0    cyan 
 59718.286  21.453  21.247  21.099  6198.96     3631.0  r-FLWO 
 59718.286  21.487  21.279  21.135  6366.38     3631.0   r-P48 
 59718.286   21.55  21.339    21.2  6629.82     3631.0  orange 
 59718.286  21.718  21.504  21.351  7645.77     3631.0       i 
 59718.363  21.109  20.936   20.78  4735.89     3631.0  g-FLWO 
 59718.363  21.141  20.964  20.813  4746.48     3631.0   g-P48 
 59718.363  21.239  21.046  20.896  5182.42     3631.0    cyan 
 59718.363  21.442  21.237  21.092  6198.96     3631.0  r-FLWO 
 59718.363  21.476   21.27  21.127  6366.38     3631.0   r-P48 
 59718.363  21.539   21.33  21.192  6629.82     3631.0  orange 
 59718.363  21.707  21.495  21.342  7645.77     3631.0       i 
 59720.703  20.839  20.706  20.573  4735.89     3631.0  g-FLWO 
 59720.703  20.866  20.732  20.602  4746.48     3631.0   g-P48 
 59720.703   20.95  20.809  20.688  5182.42     3631.0    cyan 
 59720.703  21.147  20.988   20.87  6198.96     3631.0  r-FLWO 
 59720.703  21.179  21.024  20.907  6366.38     3631.0   r-P48 
 59720.703   21.24  21.087  20.965  6629.82     3631.0  orange 
 59720.703  21.403   21.24  21.128  7645.77     3631.0       i 
 59721.343  20.769  20.653  20.524  4735.89     3631.0  g-FLWO 
 59721.343    20.8  20.677  20.555  4746.48     3631.0   g-P48 
 59721.343  20.884  20.749  20.638  5182.42     3631.0    cyan 
 59721.343  21.078  20.931  20.819  6198.96     3631.0  r-FLWO 
 59721.343  21.108  20.967  20.852  6366.38     3631.0   r-P48 
