# STATUS =
# OBJECT = 2018bsz
# TELESCOPE = ESO-NTT
# INSTRUMENT = EFOSC2-NTT
# DATE-OBS = 2018-08-04 02:39:35.00
# MJD = 58334.11082179984
# EXPTIME = 2700
# AIRMASS = --
# SLIT = --
# DISPERSER = --
# SOURCE = --
# FILTER =
# RESOLUTION =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = --
# PHOTOMETRY_CALIBRATED =
# TELLURIC_CORRECTED =
# FLUX_UNITS = erg cm(-2) sec(-1) Ang(-1)
# WAVE_UNITS = Angstrom
# QUALITY = --
# MIN_WAVE = 5996.962
# MAX_WAVE = 9997.021
# COMMENT = Released as part of DR4
 Wavelength           Flux           Error 
   5996.962  6.1859774e-16    6.701106e-18 
  6001.1772   6.073423e-16    6.587925e-18 
   6005.392   6.026924e-16    6.548937e-18 
   6009.607   6.154564e-16    6.593435e-18 
  6013.8223   6.258512e-16   6.6364266e-18 
   6018.037   6.170655e-16   6.6036603e-18 
  6022.2524   6.287673e-16    6.675271e-18 
  6026.4673  6.4233865e-16   6.7081986e-18 
   6030.682  6.4050043e-16    6.669983e-18 
  6034.8975   6.361812e-16   6.6191067e-18 
  6039.1123  6.0992466e-16   6.5029333e-18 
   6043.327    6.03048e-16   6.4646928e-18 
  6047.5425   6.112912e-16    6.495093e-18 
  6051.7573  6.1741216e-16    6.524441e-18 
  6055.9727  6.2545643e-16    6.537207e-18 
  6060.1875  6.2290803e-16    6.532484e-18 
  6064.4023    6.21513e-16   6.5221032e-18 
  6068.6177   6.115862e-16    6.471226e-18 
  6072.8325   6.319981e-16   6.5210908e-18 
  6077.0474  6.2562843e-16   6.5214853e-18 
  6081.2627  6.2754707e-16    6.506151e-18 
  6085.4775  6.2077843e-16     6.49106e-18 
   6089.693  6.2808255e-16   6.5247407e-18 
  6093.9077  6.1903465e-16   6.5570276e-18 
  6098.1226  6.3118555e-16   6.6031074e-18 
   6102.338   6.349173e-16   6.5157075e-18 
  6106.5527  6.2042405e-16   6.4613162e-18 
  6110.7676  6.3322166e-16    6.491499e-18 
   6114.983   6.237575e-16    6.456749e-18 
  6119.1978   6.421914e-16    6.510008e-18 
   6123.413  6.3548827e-16   6.4701935e-18 
   6127.628  6.2506987e-16    6.448501e-18 
   6131.843  6.2829754e-16   6.4859815e-18 
   6136.058  6.2948487e-16       6.484e-18 
   6140.273  6.2262374e-16   6.4464787e-18 
   6144.488    6.16181e-16   6.3907072e-18 
   6148.703  6.2586375e-16   6.4195395e-18 
   6152.918   6.261077e-16   6.4025124e-18 
   6157.133   6.251249e-16   6.4260494e-18 
   6161.348  6.1908505e-16    6.401086e-18 
   6165.563   6.134525e-16    6.386126e-18 
  6169.7783  6.0187726e-16    6.323885e-18 
   6173.993   6.131962e-16     6.34243e-18 
   6178.208   6.151278e-16   6.3449795e-18 
  6182.4233  6.0120985e-16     6.28836e-18 
   6186.638  5.9947375e-16   6.2803092e-18 
   6190.853   6.005807e-16    6.296648e-18 
  6195.0684  5.9920233e-16   6.2809664e-18 
   6199.283   5.800728e-16    6.205513e-18 
  6203.4985  6.0569457e-16   6.2827705e-18 
  6207.7134   5.920565e-16   6.2196082e-18 
   6211.928   6.011829e-16    6.282394e-18 
  6216.1436   5.906091e-16   6.2155873e-18 
  6220.3584   5.884124e-16    6.269414e-18 
   6224.573   5.992033e-16   6.3755976e-18 
  6228.7886  5.9480866e-16    6.384792e-18 
  6233.0034  5.8970545e-16     6.37219e-18 
  6237.2188   5.852926e-16   6.2785527e-18 
  6241.4336   5.919164e-16    6.240035e-18 
  6245.6484  5.7662493e-16   6.2330834e-18 
   6249.864   5.827747e-16   6.2769906e-18 
  6254.0786  5.8293713e-16   6.2803738e-18 
  6258.2935  5.8696376e-16   6.2591156e-18 
   6262.509   5.745485e-16   6.1546907e-18 
  6266.7236   5.723797e-16    6.097335e-18 
   6270.939   5.673857e-16    6.041897e-18 
   6275.154   5.651375e-16    6.076044e-18 
  6279.3687  5.6169095e-16     6.07373e-18 
   6283.584   5.741361e-16   6.1841665e-18 
   6287.799   5.810614e-16   6.3876033e-18 
  6292.0137    5.80431e-16    6.456009e-18 
   6296.229  5.7545237e-16    6.470988e-18 
   6300.444   5.686852e-16   6.3174757e-18 
   6304.659    5.76488e-16   6.1722087e-18 
   6308.874   5.793742e-16   6.0933147e-18 
   6313.089   5.701195e-16      6.0447e-18 
   6317.304   5.811138e-16    6.142841e-18 
   6321.519  5.7890467e-16   6.1367165e-18 
   6325.734  5.8003053e-16   6.1258817e-18 
   6329.949   5.680099e-16    6.039669e-18 
   6334.164  5.8031275e-16    6.043491e-18 
   6338.379   5.753705e-16   6.0226106e-18 
   6342.594   5.824905e-16   6.0600426e-18 
   6346.809  5.7007626e-16   6.0710987e-18 
  6351.0244   5.776653e-16    6.128372e-18 
  6355.2393  5.7454827e-16   6.1274033e-18 
   6359.454  5.8173513e-16   6.1214016e-18 
  6363.6694   5.743043e-16   6.0389412e-18 
  6367.8843  5.7607394e-16   5.9880436e-18 
   6372.099  5.8513894e-16    5.997757e-18 
  6376.3145   5.802958e-16    5.982164e-18 
  6380.5293  5.7440327e-16    5.955285e-18 
  6384.7446   5.776026e-16    5.952676e-18 
  6388.9595   5.844101e-16   5.9527408e-18 
  6393.1743   5.805683e-16   5.9053226e-18 
  6397.3896   5.853829e-16   5.9275076e-18 
  6401.6045   5.841488e-16   5.9290135e-18 
  6405.8193  5.6825333e-16     5.86971e-18 
  6410.0347   5.752298e-16   5.8833142e-18 
  6414.2495  5.8263474e-16   5.9029912e-18 
   6418.465   5.459867e-16   5.7642354e-18 
  6422.6797   5.806702e-16    5.875702e-18 
  6426.8945   5.623133e-16    5.792102e-18 
    6431.11  5.6502963e-16    5.797725e-18 
  6435.3247   5.595019e-16   5.7776308e-18 
  6439.5396  5.5697366e-16   5.7734436e-18 
   6443.755  5.5075935e-16    5.743853e-18 
  6447.9697    5.65374e-16   5.8156203e-18 
   6452.185   5.704691e-16   5.8809394e-18 
     6456.4   5.742165e-16    5.966364e-18 
  6460.6147   5.912155e-16     6.07175e-18 
    6464.83   6.070656e-16   6.0978146e-18 
   6469.045  6.0617405e-16   6.0407288e-18 
    6473.26  5.9652343e-16   5.9254008e-18 
   6477.475   5.967112e-16   5.8830665e-18 
    6481.69   6.133247e-16    5.930581e-18 
   6485.905   6.066325e-16   5.9951375e-18 
    6490.12   6.020206e-16    6.047911e-18 
   6494.335   6.090617e-16   6.0912517e-18 
  6498.5503   6.237987e-16   6.1348007e-18 
   6502.765   6.285473e-16   6.0566396e-18 
    6506.98  6.4455586e-16    6.073342e-18 
  6511.1953   6.427595e-16   6.0677077e-18 
    6515.41  6.5228075e-16     6.11112e-18 
   6519.625   6.592552e-16   6.1563666e-18 
  6523.8403   6.812727e-16   6.2932683e-18 
   6528.055  6.7315524e-16   6.2585747e-18 
  6532.2705   6.823449e-16   6.2951154e-18 
  6536.4854  6.9338117e-16    6.286167e-18 
     6540.7   6.925164e-16   6.3176064e-18 
  6544.9155  6.9541527e-16     6.35548e-18 
  6549.1304  7.0266656e-16   6.3820376e-18 
   6553.345  7.1846944e-16   6.4395423e-18 
  6557.5605   7.246214e-16   6.4115133e-18 
  6561.7754    7.28196e-16    6.418143e-18 
  6565.9907   7.384747e-16   6.4684072e-18 
  6570.2056  7.3429043e-16   6.4391685e-18 
  6574.4204  7.4468114e-16    6.483537e-18 
  6578.6357   7.604463e-16   6.4908776e-18 
  6582.8506  7.6385897e-16    6.462314e-18 
