          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 59370.470582  20.5206   20.624    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59372.433627  20.2397  20.3153    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59374.469095  20.7453  20.8486    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59376.463159  19.8384   19.914    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59378.522166  20.6763  20.7796    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59382.503369  20.5205  20.6238    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59384.438866  19.7265  19.8021    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59386.395302  19.8803  19.9559    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59388.428707  19.5784  19.6541    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59390.382089  19.5776  19.6532    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59392.385085  19.7418  19.8175    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59394.448822  20.2187  20.2943    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59398.440467  20.0633  20.1389    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59402.435121  19.8633   19.939    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59404.427464  20.4456   20.549    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59406.392158  20.0898  20.1654    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59408.402557  20.5487   20.652    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59409.324398  20.5529  20.6695    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
