      MJD      Mag    Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 54129.43  17.8649  17.92    0.06         --          --       R  False    Vega   False  2009Natur.462..624G 
 54129.43  17.9449   18.0    0.06         --          --       R  False    Vega   False  2009Natur.462..624G 
 54129.44  17.8549  17.91    0.06         --          --       R  False    Vega   False  2009Natur.462..624G 
 54129.45  17.9149  17.97    0.06         --          --       R  False    Vega   False  2009Natur.462..624G 
 54159.45  17.5949  17.65    0.06         --          --       R  False    Vega   False  2009Natur.462..624G 
 54159.47  17.4749  17.53    0.07         --          --       R  False    Vega   False  2009Natur.462..624G 
 54170.37  17.7449   17.8    0.06         --          --       R  False    Vega   False  2009Natur.462..624G 
 54170.37  17.7649  17.82    0.06         --          --       R  False    Vega   False  2009Natur.462..624G 
 54170.38  17.8249  17.88    0.06         --          --       R  False    Vega   False  2009Natur.462..624G 
 54179.46  17.8849  17.94    0.06         --          --       R  False    Vega   False  2009Natur.462..624G 
 54179.47  17.9249  17.98    0.07         --          --       R  False    Vega   False  2009Natur.462..624G 
 54179.47  17.9749  18.03    0.07         --          --       R  False    Vega   False  2009Natur.462..624G 
 54179.48  17.9549  18.01    0.07         --          --       R  False    Vega   False  2009Natur.462..624G 
 54196.45  18.1149  18.17    0.11         --          --       R  False    Vega   False  2009Natur.462..624G 
 54196.47  18.0849  18.14    0.13         --          --       R  False    Vega   False  2009Natur.462..624G 
 54208.31  18.2449   18.3    0.05         --          --       R  False    Vega   False  2009Natur.462..624G 
 54208.35  18.2549  18.31    0.03         --          --       R  False    Vega   False  2009Natur.462..624G 
 54212.24  18.2849  18.34    0.12         --          --       R  False    Vega   False  2009Natur.462..624G 
  54213.1  17.9725  18.01    0.07  Copernico       AFOSC       I  False    Vega   False  2010A&A...512A..70Y 
  54213.1  18.2149  18.27    0.04  Copernico       AFOSC       R  False    Vega   False  2010A&A...512A..70Y 
  54213.1  18.4286   18.5     0.1  Copernico       AFOSC       V  False    Vega   False  2010A&A...512A..70Y 
  54213.1  18.7359  18.83    0.06  Copernico       AFOSC       B  False    Vega   False  2010A&A...512A..70Y 
  54213.5  17.9925  18.03    0.05         LT      RATCam       I  False    Vega   False  2010A&A...512A..70Y 
  54213.5  18.2849  18.34    0.02         LT      RATCam       R  False    Vega   False  2010A&A...512A..70Y 
  54213.5  18.3786  18.45    0.03         LT      RATCam       V  False    Vega   False  2010A&A...512A..70Y 
  54213.5  18.7659  18.86    0.03         LT      RATCam       B  False    Vega   False  2010A&A...512A..70Y 
 54219.17  18.3249  18.38    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
 54219.17  18.4649  18.52    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
 54221.18  18.4049  18.46    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
 54221.19  18.5249  18.58    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
 54221.19  18.7949  18.85    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
  54222.8  18.5286   18.6    0.04        FTN     HawkCam       V  False    Vega   False  2010A&A...512A..70Y 
  54222.8  18.9759  19.07    0.07        FTN     HawkCam       B  False    Vega   False  2010A&A...512A..70Y 
  54222.8  17.9325  17.97    0.04        FTN     HawkCam       I  False    Vega   False  2010A&A...512A..70Y 
  54222.8  18.2949  18.35    0.02        FTN     HawkCam       R  False    Vega   False  2010A&A...512A..70Y 
 54224.23  18.3849  18.44    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
 54224.23  18.4049  18.46    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
 54224.23  18.4249  18.48    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
  54225.5  17.9225  17.96    0.12         LT      RATCam       I  False    Vega   False  2010A&A...512A..70Y 
  54225.5  18.3549  18.41    0.04         LT      RATCam       R  False    Vega   False  2010A&A...512A..70Y 
  54225.5  18.5786  18.65    0.03         LT      RATCam       V  False    Vega   False  2010A&A...512A..70Y 
  54225.5  18.9359  19.03    0.03         LT      RATCam       B  False    Vega   False  2010A&A...512A..70Y 
 54227.22  18.4249  18.48    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
 54227.22  18.4549  18.51    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
 54227.22  18.4649  18.52    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
  54229.2  18.3449   18.4    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
  54229.2  18.3549  18.41    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
  54232.5  18.6186  18.69    0.02         LT      RATCam       V  False    Vega   False  2010A&A...512A..70Y 
  54232.5  19.1059   19.2    0.02         LT      RATCam       B  False    Vega   False  2010A&A...512A..70Y 
  54232.5  18.0625   18.1    0.05         LT      RATCam       I  False    Vega   False  2010A&A...512A..70Y 
  54232.5  18.4549  18.51    0.02         LT      RATCam       R  False    Vega   False  2010A&A...512A..70Y 
 54233.27  18.5749  18.63    0.07         --          --       R  False    Vega   False  2009Natur.462..624G 
  54233.5  18.5149  18.57    0.03         LT      RATCam       R  False    Vega   False  2010A&A...512A..70Y 
  54233.5  18.7586  18.83    0.03         LT      RATCam       V  False    Vega   False  2010A&A...512A..70Y 
  54233.5  19.1759  19.27    0.03         LT      RATCam       B  False    Vega   False  2010A&A...512A..70Y 
 54234.16  18.4749  18.53    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
 54234.16  18.5449   18.6    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
 54234.19  18.4949  18.55    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
  54234.2  18.5449   18.6    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
  54234.2  18.5349  18.59    0.08         --          --       R  False    Vega   False  2009Natur.462..624G 
