 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -16.77123  0.18091  3.74181      14.1004  1.51163   1.0524   5.16918  0.04154     0.10322   7591.81561   9707.64757  3.63936          4006.9241     19.14476  0.00775  57381.85407   1.77721  0.93514  1237731.77329   45.2095  19.28631  57409.43651    51.07506        44.5033   17.19903  25.01677   32.5    0.50403   -22.0614  0.92118 
   -40.7666  0.08444  1.98004     14.04443  1.43208  0.92473  22.67161  0.02826       0.046   6286.71528   7721.97218  1.67675         5871.78369     16.97494    5e-05   57357.8587   5.34512  1.91437   424886.61421  46.20319   19.7383  57402.47091    51.31161        44.5885   21.88968   45.3429   44.0    0.22545  -22.29833  0.94996 
   -38.6722  0.20461  1.45531     14.36748  1.70159  0.74638  15.02754  0.09371     0.05714  10038.65467   7054.99999   1.2017         5316.70865     18.80539  0.00355   57359.9531   9.03371  3.07481    61605.68991  47.38417  19.54982  57409.43651    51.11581       44.57714   17.19903  23.45322   43.5    0.21131  -22.11429  0.96764 
  -36.48083  0.17109   1.1269     14.54277  1.97233  0.40719  18.51839  0.07784     0.07516  12706.73656   8670.03144  3.57222         2402.41676     21.00188  0.55797  57362.14447  17.83604  3.16829    19099.41732  48.17903  19.56397  57409.43651    51.15953        44.5392   12.50839  32.83451   41.0    0.20156  -22.43262  0.98374 
  -54.63507  0.18838  0.71345      14.2542  1.80072  1.24362   22.2953  0.22436      0.3305  17133.65065   5614.16582  0.77826         3892.67417     18.98675  0.00539  57343.99023  39.04273  4.20008      26398.993  48.39598    19.475  57407.11464    51.10239       44.46503   20.32613  29.70742   69.5    0.14896  -21.35129  0.99377 
  -42.44708  0.06806   1.2768     14.23351  1.69082   1.0579  22.98112  0.07299     0.01167   9459.00894   8540.19003  1.45483         4002.07269     18.35272  0.00125  57356.17822  12.26562  1.56402    87325.36444  47.34356  19.61739  57404.79278    51.19315       44.46968   26.58032  39.08871   41.5    0.17921  -21.83548  0.98717 
  -56.06389  0.05221  2.02005     14.03721  1.76195   1.2871   7.65935  0.18221     0.03053  10459.13521   8184.53231  0.22553         4306.42545     16.34784    1e-05  57342.56141   4.99817  0.39992   562484.18214    46.154  19.75918  57404.79278    51.20661       44.51634   28.14387  37.52516   37.0    0.20673  -21.60742  0.99168 
  -66.54798  0.02054  1.86024     14.13202   1.8307  0.84357   9.42057  0.22703     0.05098  10741.51107   6833.74124  0.56433         2622.73181     16.20752    1e-05  57332.07732   6.48388   0.1935   320280.07729  46.48679  19.70922  57404.79278    51.34291       44.54363   18.76258  48.89159   47.0    0.17042  -21.47945  0.99676 
  -14.86683  0.12211  4.22068     14.21195  1.86439  1.35981   6.52817  0.03083     0.48838    7634.3452   8577.89906  4.37451         3340.67864      19.3413  0.01219  57383.75847   2.26967  0.79714  1162058.61959  45.22339   19.5683   57398.6253    51.23494       44.46634   20.32613  43.77935   32.5    0.53323  -21.88149  0.93669 
  -51.54588  0.11592  0.94088     14.42197  1.75993   0.7243  28.25529  0.07489     0.01468   10166.5743   5286.02162  1.48739         4130.08486     18.98808  0.00541  57347.07942  17.42113  3.27526    20722.56358  48.25083  19.70023  57398.64605      51.272       44.52895   20.32613  46.90645   51.5    0.14475  -21.35489  0.98897 
