          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 58758.527673  19.7218    19.76    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58761.506828  20.0557  20.0939    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58764.492592  20.1988  20.2369    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58764.516076  20.3981  20.4531    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58767.490451  19.9065  19.9615    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 58770.493252  19.3511  19.3892    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
  58770.53559  19.2117  19.2667    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 58774.587184  19.8105  19.8462    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58776.506608  19.5579   19.596    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 58776.538564    19.25   19.305    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 58779.508842   20.041   20.096    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
   58785.5139  20.3279  20.3661    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58788.515729  19.8534  19.9084  0.1719        P48         ZTF       g  False      AB   False                  ZTF 
 58788.533912  20.2665  20.3047    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 58790.550125  19.3708  19.4065    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58791.513576  19.9652  20.0033  0.2011        P48         ZTF       r  False      AB   False                  ZTF 
 58792.564337  19.9685  20.0172  0.1532      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 58794.534953  19.6539   19.692  0.1064        P48         ZTF       r  False      AB   False                  ZTF 
 58796.619985  19.5397  19.5884   0.069      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 58798.541863  19.3807  19.4188  0.1523        P48         ZTF       r  False      AB   False                  ZTF 
  58798.57672  19.2021  19.2378    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58800.515695  19.2707  19.3063  0.1981      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58801.530555  17.3462  17.3843    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 58802.614455  19.6953  19.7309   0.294      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58804.478831  19.5653  19.6203  0.3417        P48         ZTF       g  False      AB   False                  ZTF 
 58804.486446  19.3029  19.3579    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
  58804.53125  19.6438  19.6993  0.0958       FLWO   KeplerCam       g  False      AB   False             ThisWork 
 58804.535156  19.5224  19.5621  0.0868       FLWO   KeplerCam       r  False      AB   False             ThisWork 
 58804.539062  19.6433  19.6731  0.1338       FLWO   KeplerCam       i  False      AB   False             ThisWork 
 58804.551018  19.5146  19.5527    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 58804.638412  19.2331  19.2688  0.2441      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
  58814.50809  19.5933  19.6482  0.1543        P48         ZTF       g  False      AB   False                  ZTF 
 58814.583104  19.4368  19.4724  0.2016      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
   58816.5284  19.5728  19.6215  0.1031      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 58820.555127  15.9344  15.9893    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 58822.498979  19.3905  19.4261  0.2064      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58823.512951  17.6372  17.6921    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 58824.602381  19.4233  19.4589  0.1832      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58826.567748  19.3859  19.4215  0.1989      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58828.429097  19.4576  19.4957  0.1669        P48         ZTF       r  False      AB   False                  ZTF 
 58828.568383   19.258  19.2937    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58829.480468  19.9099  19.9654  0.0942       FLWO   KeplerCam       g  False      AB   False             ThisWork 
 58829.484375  19.5526  19.5923  0.0551       FLWO   KeplerCam       r  False      AB   False             ThisWork 
 58829.488281  19.4829  19.5127  0.0712       FLWO   KeplerCam       i  False      AB   False             ThisWork 
 58831.452719   19.652  19.6902  0.2519        P48         ZTF       r  False      AB   False                  ZTF 
 58832.476562   19.977  20.0325  0.0988       FLWO   KeplerCam       g  False      AB   False             ThisWork 
 58832.480468  21.1812  21.2209    -1.0       FLWO   KeplerCam       r   True      AB    True             ThisWork 
 58832.484375  19.5339  19.5637  0.0781       FLWO   KeplerCam       i  False      AB   False             ThisWork 
 58833.452407  19.4823  19.5204  0.1714        P48         ZTF       r  False      AB   False                  ZTF 
 58835.476307  19.9317  19.9699  0.3686        P48         ZTF       r  False      AB   False                  ZTF 
 58836.557875  19.6019  19.6375  0.2401      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58838.471423  18.9094  18.9643    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 58838.498406  19.1076  19.1432    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58838.512326  19.7539  19.7921  0.2359        P48         ZTF       r  False      AB   False                  ZTF 
 58846.429826  19.7228  19.7609  0.1256        P48         ZTF       r  False      AB   False                  ZTF 
  58846.46802  19.8342  19.8723   0.153        P48         ZTF       r  False      AB   False                  ZTF 
 58846.507592  20.2226  20.2775  0.1472        P48         ZTF       g  False      AB   False                  ZTF 
 58846.541997  19.1009  19.1366    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
