 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy   mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
   -2.67663  0.46849  0.75574     14.20219  1.71908  0.95503  49.83941  0.10173     0.01004  8363.09496    8477.9941  2.04446         2545.41773     17.53999  0.00019  59050.69337  20.79381  23.34935    35930.88967  48.19193  17.24112  59152.47718     51.5483       44.45265   55.20721  104.87699   76.5    0.04372  -22.02846  0.94723 
   -3.69007  0.49034  0.88426     14.16318  1.45871  0.75172  50.46825   0.0941     0.01035  8387.85133   8243.00925  1.68966         2629.05753     18.71538  0.00288  59049.67993  21.18102  24.74652    49956.47977  47.84106  17.20584     59151.08    51.55692       44.46492   57.77249  103.75486   78.5    0.04318   -22.0501  0.89243 
   -4.16289  0.47756  0.92853     14.09191  1.56932  1.07409  47.94925  0.09829     0.01094  8344.74608   8463.42261   1.9907         2582.85939     17.16662    8e-05  59049.20711  19.91752  22.89862    82280.00275  47.61367  17.26105  59152.47718    51.52978       44.42598   59.27927   105.1566   77.0    0.03821  -22.02704  0.90031 
   -6.93602  0.46917  2.63289     13.93448  1.66896  0.85419   36.4647  0.07116     0.01116  6831.47069   8592.54945   1.5001         3496.91533     18.50643  0.00178  59046.43398  10.15145  17.10825  1452671.78172  45.48826  17.15953     59140.84    51.55531       44.51917   61.77313   86.75419   83.0    0.05054  -22.00186  0.59759 
    -6.7195  0.47317    2.607     13.88737  1.80175  1.08425  36.85766  0.07938     0.01075  6997.49017    8597.0116  1.55024         3305.52263     19.42035  0.01462   59046.6505  10.76563  17.43989  1910064.62553  45.41121  17.22756     59150.26    51.54813       44.45833   56.65036  102.52768   79.5    0.04787  -22.04159  0.62502 
   -5.65007  0.49771  0.84442     14.01124  1.33675  0.96369  48.55362  0.09873     0.01057  8381.52786   8356.95077  1.52802           2757.092     18.77656  0.00332  59047.71993  20.34675  24.16556    84041.10477  47.61729  17.23964  59149.43158    51.54824       44.45464   55.23897  103.95778   77.5     0.0404  -22.02822  0.88944 
   -6.04648  0.49577  2.28181     13.87607  1.70117  0.92372  35.45763  0.08522     0.01005  6926.75274   8530.76342  1.32477         3573.72955      20.0501  0.06235  59047.32352  10.14837  17.57888  1455431.06867  45.62004  17.14652  59143.34039    51.52592       44.47778   66.48614   87.40745   79.5     0.0495  -22.11302  0.66488 
   -4.38495  0.45825  0.76067     13.96056  1.31484  1.07656  50.49904  0.10515     0.01117   8703.5586   8313.87418  1.84993         2649.46178     18.75752  0.00318  59048.98505  22.81939  23.14115     84716.4308  47.69736  17.27294     59151.16    51.55227       44.45427   56.65036  104.87699   76.5    0.03848  -22.07595  0.91161 
   -4.29189  0.48462  0.73827     14.13925  1.40609  0.71227   50.5849  0.09256     0.01068  8385.33666   8215.16866  1.57907         2670.51123     20.05392   0.0629  59049.07811  21.21725  24.51465    37476.22898  48.10667  17.21576     59151.16    51.54517       44.44329   59.27927   105.1566   79.0    0.04015  -22.10217  0.92218 
   -3.80429  0.48142  0.73036     14.08825  1.42884  0.94225  49.92806  0.09987     0.01115  8602.42077    8382.4356  2.04332         2525.63543       18.306  0.00112  59049.56571  22.04008  24.03636    47137.24176  48.02339  17.24555     59150.26    51.54095       44.44464   57.69481  103.83254   78.0    0.03921  -22.06319  0.92992 
