Median Percentile16 Percentile84
7.215151348075937721e-01 3.941786295061598389e-01 1.062169997417138800e+00
5.627399782917966720e-01 3.419410175269645968e-01 9.801379650058826831e-01
6.944547377617855677e-01 2.858760644153079955e-01 9.452844992655596856e-01
7.835128952860804796e-01 4.120978878871788820e-01 9.945179860248680725e-01
7.542944135308238263e-01 4.962849540292919581e-01 9.635525389132454377e-01
7.791297764464238940e-01 4.871525633188797388e-01 1.009719863951053620e+00
7.628807649494900867e-01 3.943508475120732215e-01 9.139067298949743456e-01
6.387809128177117657e-01 3.449387125953358169e-01 9.116131737778050415e-01
6.123331097407553880e-01 3.746668359025587813e-01 9.337683954990855240e-01
6.082614592870925208e-01 3.879357912513752282e-01 9.872711694201532495e-01
6.417723639161444504e-01 3.493968303704398926e-01 9.542382169487363397e-01
6.582432933065764935e-01 3.622703832933183432e-01 9.826529678002111634e-01
6.311963219101432987e-01 2.940852966717403816e-01 1.001533486868442457e+00
6.148425692103141049e-01 4.313334834597151168e-01 9.759202821911256986e-01
6.287221830151099589e-01 4.461178729725676639e-01 1.034181657073597549e+00
6.292591872385741025e-01 4.508655340368259434e-01 1.055147263771229360e+00
6.559388608104979035e-01 5.104800066334332920e-01 1.084018609856586268e+00
6.705257379866178535e-01 4.680617362588163632e-01 1.103604793915673232e+00
6.627056914102983365e-01 5.582626043776982572e-01 1.098396673782277233e+00
7.095126298479204063e-01 5.712995643068915497e-01 1.133090696630567162e+00
6.981091460881201360e-01 5.324579126216957281e-01 1.120709877916573616e+00
7.335938613996479951e-01 5.396909120449795427e-01 1.156594638975573242e+00
7.290400921065761652e-01 5.292410009587396047e-01 1.182395945997434250e+00
7.212014647602362771e-01 4.586434135727273098e-01 1.120887530457165271e+00
7.836483410038049824e-01 5.632693212303885311e-01 1.118780811695185395e+00
7.328986474114096428e-01 5.011911574317272633e-01 1.094027454671789190e+00
6.647413276444666952e-01 2.964087437579440154e-01 1.085159653503888988e+00
6.595880234536571907e-01 4.741368061316114102e-01 1.060393001010715208e+00
6.567652315746085323e-01 4.595364511872941371e-01 1.092477140506797673e+00
6.910354598604159237e-01 2.754552564944711679e-01 1.118490953999425441e+00
6.621539183226798908e-01 3.853943149730560958e-01 1.120970990116962218e+00
7.654556550761620892e-01 3.611356109035586126e-01 1.134405971391563961e+00
7.867563878965975199e-01 4.282450369627066045e-01 1.172778191979614304e+00
7.777781998155564036e-01 4.379357066031918100e-01 1.248075044381760090e+00
9.497797286358501401e-01 4.197733055867645668e-01 1.328185111348646474e+00
8.830226710773905197e-01 4.054336443128017109e-01 1.318508346275205412e+00
8.979138263442232315e-01 3.077710304583585743e-01 1.316822081692963220e+00
7.848403164400685750e-01 3.305071069176891974e-01 1.274674021738093410e+00
7.632000236228866363e-01 2.688149050182391253e-01 1.229950182643753998e+00
7.010670493148595250e-01 3.209674739777693131e-01 1.249128128560924811e+00
6.994883869514665342e-01 3.898730971419802072e-01 1.248378549120833236e+00
7.908246019269700167e-01 4.193121114899102109e-01 1.242202551600011473e+00
