Median Percentile16 Percentile84
1.012253290046288834e+00 5.967607988316858680e-01 1.495199594436511736e+00
1.033997012767938095e+00 5.686122199714891412e-01 1.488971131492006439e+00
1.021904428543950027e+00 6.237172132281947334e-01 1.487196462485611548e+00
1.012668688677984319e+00 6.029982483877779353e-01 1.513524416342699519e+00
9.826811886099142690e-01 5.944332789451503007e-01 1.494436843988968366e+00
9.083951860900868480e-01 4.890495120262728368e-01 1.459468520309764150e+00
8.960670864086581755e-01 4.987340388851783657e-01 1.435175958114842887e+00
8.355060782038047362e-01 4.270304767125576717e-01 1.373204479210266005e+00
8.522920713501624945e-01 5.758657889275518027e-01 1.328558483763611742e+00
8.649566458348598719e-01 5.784430530309584428e-01 1.354061758519250036e+00
8.407502653712382035e-01 5.570948121708335643e-01 1.344034973630433560e+00
8.201404050030433046e-01 5.816590531539502784e-01 1.388285024623465036e+00
8.454391009507078447e-01 6.149109186307253339e-01 1.433445824660418477e+00
8.545345833861345275e-01 6.472054657253175636e-01 1.455198458086908841e+00
8.962879126622698145e-01 6.905200383318107482e-01 1.473904498369815963e+00
9.058708444303295027e-01 7.219987141633614769e-01 1.478123323958703050e+00
9.626448981693225271e-01 6.929330983663312127e-01 1.475002151156375563e+00
9.967300057320380713e-01 7.146580934488222514e-01 1.490889662333307886e+00
1.066182542386608478e+00 7.352833254439745669e-01 1.558599135707530392e+00
1.084342245827802698e+00 7.506435174589964898e-01 1.601210443551417839e+00
1.114139349565558934e+00 8.016662280347420788e-01 1.605490484272108276e+00
1.122208126219169655e+00 8.607085301059145266e-01 1.645875387018251201e+00
1.193258396035826729e+00 8.368402724553445360e-01 1.687927957253256395e+00
1.264300997700188667e+00 9.011075501077386862e-01 1.737713748946538184e+00
1.310862160933270015e+00 8.818272900698381767e-01 1.785218716339556089e+00
1.347195513625106589e+00 8.744869456956111398e-01 1.821794042160902238e+00
1.371104063663000527e+00 8.161198933158269053e-01 1.780192173574318026e+00
1.390180070567488491e+00 8.839679493754450945e-01 1.788817989266146880e+00
1.392013840719581452e+00 9.112989521710721519e-01 1.798600382245487239e+00
1.383571919371407999e+00 9.605840524617922371e-01 1.841332078954428741e+00
1.378944670122437488e+00 9.785204709348240826e-01 1.759169725718328525e+00
1.357844637835188273e+00 9.481307380518352312e-01 1.794579984178564347e+00
1.349572295216295625e+00 9.491593265396077728e-01 1.700617900058252419e+00
1.275093979989761594e+00 8.600995307771637233e-01 1.689729135411766503e+00
1.283837324556110104e+00 8.853998399285829546e-01 1.741412404604892661e+00
1.230561403194212033e+00 8.482565801824765161e-01 1.597488975496769603e+00
1.240145150788152684e+00 8.433298904381556493e-01 1.545716189729847256e+00
1.249693148497847295e+00 7.419827485281658142e-01 1.565239318168851756e+00
1.212242986298791125e+00 8.191034631162684709e-01 1.604895999476224411e+00
1.149212563269957021e+00 7.976028388348658238e-01 1.571054652870428336e+00
1.181224582245762544e+00 8.381626302048431620e-01 1.510713988060876645e+00
1.172489342283456359e+00 7.574325173600193750e-01 1.537858623234941824e+00
1.169785400222697280e+00 7.837494416167829492e-01 1.568734874759572184e+00
1.164821774418761002e+00 8.209987753460701310e-01 1.547440677359119166e+00
1.119185356471023685e+00 7.972360704252197117e-01 1.485769229225621935e+00
1.092233337383939462e+00 7.231457179384344069e-01 1.523498935988558012e+00
1.071528825072529667e+00 7.186916194007544334e-01 1.451055759614167551e+00
1.056552100521916504e+00 6.633558287416646548e-01 1.468402286484214780e+00
1.089437671081526116e+00 7.305570092297116735e-01 1.435587388895746663e+00
1.078962485780675218e+00 7.726256061099627814e-01 1.485972297252221130e+00
1.097143983234094122e+00 7.206643755640902427e-01 1.453624451288629160e+00
1.067671129033865629e+00 7.645460694646656341e-01 1.493801756487031174e+00
1.085836306903040338e+00 7.529930929540121776e-01 1.464543844517305127e+00
1.047026532249372366e+00 7.498909341796829997e-01 1.427839026240109499e+00
1.068498399062746795e+00 7.932905652143386055e-01 1.443041418200156079e+00
1.066042082020180803e+00 7.618523099918206309e-01 1.431933396303256112e+00
1.053009985790057446e+00 7.258776412490799412e-01 1.392023325498580322e+00
1.068998051689229678e+00 6.596675516100101166e-01 1.408234949738260910e+00
1.072924707665308564e+00 8.236688442761168627e-01 1.415636661961835907e+00
1.055613041321259660e+00 7.814434842219502020e-01 1.328570443517779642e+00
1.039753381464925575e+00 7.490190428728075167e-01 1.340119018902901304e+00
1.047535608721033684e+00 6.753146869653479101e-01 1.307496856254132256e+00
1.041198316476017904e+00 7.354161429948026241e-01 1.303113085542305427e+00
1.032201156665762287e+00 7.265684329358228499e-01 1.283537468699185835e+00
1.020470237801408553e+00 7.573614172965944524e-01 1.301656333233001117e+00
9.975649071032638426e-01 7.410921732373014770e-01 1.288453111126743655e+00
9.851632074588163590e-01 7.441618362295274736e-01 1.249373570292345637e+00
9.979279829451348505e-01 7.802918587781058068e-01 1.257715347432183828e+00
1.028207308171596335e+00 6.666212053725752984e-01 1.225241299536752759e+00
1.009945180043609003e+00 6.819491160039645727e-01 1.230324053330962064e+00
1.026505362429910750e+00 7.799991739398685064e-01 1.221675349705993119e+00
1.058455282588656843e+00 7.460745478684894794e-01 1.323979274743662948e+00
1.043291209829884547e+00 8.163198062138297129e-01 1.315229939769533729e+00
1.109064174328756147e+00 8.289276752363735623e-01 1.336758833176994843e+00
1.176552617152320179e+00 8.307130244558813548e-01 1.467506494286494600e+00
1.082347547396404597e+00 8.787581094310797925e-01 1.371314960412634232e+00
1.133407521098789950e+00 8.823150069934484474e-01 1.464311970059617662e+00
1.181545261258245105e+00 9.221983243900502281e-01 1.532709197812930357e+00
1.195836945618704350e+00 9.108912272972565782e-01 1.507320433197151921e+00
1.248389492207046647e+00 9.286892597138247663e-01 1.552867192821152820e+00
1.261753456215392699e+00 9.500625155805247912e-01 1.584975369208794449e+00
1.337242478565271009e+00 1.037920903664057093e+00 1.655094715414724860e+00
1.373512416540510372e+00 1.044020187145665579e+00 1.661054774117455279e+00
1.417258160991725191e+00 1.087710254089033990e+00 1.740700731144886548e+00
1.412644666542718808e+00 1.117427109610345193e+00 1.799320023442160466e+00
1.425005041789137561e+00 1.050756974298613367e+00 1.791511917242391450e+00
1.447037108048294884e+00 1.147548648654772130e+00 1.819458982440180783e+00
1.493548971543638970e+00 1.110226624658094963e+00 1.812531502237015868e+00
1.426502684517374719e+00 1.088457063947116943e+00 1.776951300247316956e+00
1.469319102339371019e+00 1.170553288589619712e+00 1.784766426800698191e+00
1.463202326850367108e+00 1.147079111023893594e+00 1.823917148163023194e+00
1.413236721066698287e+00 1.187677009467714040e+00 1.769543510416988985e+00
1.427933148717014156e+00 1.153266616384897025e+00 1.724937694019226475e+00
1.405669767538618942e+00 1.155495328037038805e+00 1.706437500855287004e+00
1.391534352818864839e+00 1.144604578659632166e+00 1.677315848336115023e+00
1.370489939588840356e+00 1.071559997066592329e+00 1.608287783222245082e+00
1.372986925506620048e+00 1.083241688904185374e+00 1.558370901746904957e+00
1.340992663859346790e+00 1.052887142857803049e+00 1.576875130368469602e+00
1.325265339169185985e+00 1.032806450325169267e+00 1.527403485778977998e+00
1.268869253501975214e+00 9.728968060542988461e-01 1.444176203615924470e+00
1.230574980279050434e+00 8.850393641546796530e-01 1.448701089018322952e+00
1.183080972451187929e+00 9.213943075663176829e-01 1.398989873218400515e+00
1.198147130688459239e+00 9.237274761114498967e-01 1.332757436145889152e+00
1.149204300089103015e+00 9.123831018200094789e-01 1.369105507894337492e+00
1.137733010508105158e+00 9.416878738538335680e-01 1.279602296019204610e+00
1.114843740124455307e+00 8.664291876473592113e-01 1.315168810664379295e+00
1.095460832182838740e+00 9.102921557784020568e-01 1.292871169836867340e+00
1.123503691719155650e+00 8.508173068893011282e-01 1.264240888190714784e+00
1.105695831334210677e+00 9.035153859392569542e-01 1.286794402073757171e+00
1.096873976790047056e+00 8.934288379285681980e-01 1.327946461628532138e+00
1.096813964171431399e+00 8.938560760937320770e-01 1.290739758777409429e+00
1.109382259000041948e+00 8.296090025150348879e-01 1.245826961071964778e+00
1.116141242340312534e+00 8.732003717064510395e-01 1.270593374807980069e+00
1.130126038213189910e+00 8.660347198879764230e-01 1.279290942610712634e+00
1.106155168266199418e+00 9.481387386675200757e-01 1.296212342690034491e+00
1.121691916538006373e+00 9.084711577703011853e-01 1.265992628127183828e+00
1.108947960455694437e+00 9.185509089660174320e-01 1.291385549722473769e+00
1.122662574255678170e+00 9.298478924293746006e-01 1.296893649987342467e+00
1.120145580285749398e+00 9.448570191989500433e-01 1.290788914374517704e+00
1.130397343121724685e+00 9.417744156878594675e-01 1.271520258417213833e+00
1.148284473721232768e+00 9.158870979925788358e-01 1.306709172852529299e+00
1.140239131802673889e+00 9.463499427284908228e-01 1.262853550430711680e+00
1.130399127130928161e+00 9.198317305772421015e-01 1.283072061933492769e+00
1.137290982715819965e+00 9.370623210778864509e-01 1.302416828015600547e+00
1.136063616997265768e+00 9.263819926057147436e-01 1.332425318528369873e+00
1.149237449609063599e+00 9.275231537154766670e-01 1.346796102205831458e+00
1.144604180858091791e+00 9.413728772555152169e-01 1.306766058077708959e+00
1.130673269661182978e+00 9.298942058123347287e-01 1.313539368103168181e+00
1.122567448608958296e+00 9.024407443811603979e-01 1.322678266616828857e+00
1.143178512202150721e+00 9.393678342724450792e-01 1.344007670279192768e+00
1.114505933345014022e+00 8.974160516853808556e-01 1.352399677836217506e+00
1.107604487315511310e+00 8.919336395195252010e-01 1.362709025952537623e+00
1.098121673233247275e+00 8.453750211664917691e-01 1.353425975051924857e+00
1.073581729427055098e+00 9.166959865269443952e-01 1.316997952188592169e+00
1.077420824471830407e+00 9.011727862445443327e-01 1.292844059124047540e+00
1.078572505339779442e+00 8.892416223813700560e-01 1.237863933049907050e+00
1.087250457971852491e+00 9.311436220403126462e-01 1.245195542540496136e+00
1.056772278724559699e+00 9.264159938601513877e-01 1.240891054808995975e+00
1.058326524867118978e+00 8.767457352463712272e-01 1.241885910732996923e+00
1.084098845947502499e+00 9.238940684944122461e-01 1.239235381211799991e+00
1.092431109835390490e+00 9.183598217895291294e-01 1.250526750054685721e+00
1.122901095542964800e+00 9.270072890879870187e-01 1.279170578510071099e+00
1.111449968181145831e+00 9.095151444237471461e-01 1.309785040156485447e+00
1.130229931403738508e+00 8.991831508732572864e-01 1.333073309747151436e+00
1.132535432198309655e+00 9.436381764551656781e-01 1.399539616485625748e+00
1.185633251939803401e+00 9.630809736148663314e-01 1.412796831084462079e+00
1.179408714938785296e+00 9.508716268540657879e-01 1.395232845194905202e+00
1.211563135596168017e+00 1.001797047655300199e+00 1.429575116075919361e+00
1.218950011847815817e+00 1.005322485691974688e+00 1.431227707813031103e+00
1.247047398957932707e+00 1.035399566157280793e+00 1.436164791363956583e+00
1.282761776194631942e+00 1.019849511379285367e+00 1.434236309881776972e+00
1.261476941435610177e+00 1.063869673174768993e+00 1.463699433048796017e+00
1.317807177681795672e+00 1.048871894636863367e+00 1.534110604147755463e+00
1.301823473761989591e+00 1.036288627325793854e+00 1.496295802741700154e+00
1.332840065688367659e+00 1.130916257954373227e+00 1.526841124306813180e+00
1.353328224262064561e+00 1.101017110781697950e+00 1.533551186302970049e+00
1.380640669146269817e+00 1.071353903644691519e+00 1.544433284286502062e+00
1.377052163660662298e+00 1.087511493803627882e+00 1.553998639848931607e+00
1.354667456900558786e+00 1.130339691955965398e+00 1.524181376264638121e+00
1.355196923682718380e+00 1.136678505692663377e+00 1.582057264137902264e+00
1.393412983734346522e+00 1.163663427152868080e+00 1.608859033000843874e+00
1.395246196786671611e+00 1.170186025347494274e+00 1.624115974316895139e+00
1.391916143749815760e+00 1.162668110854560233e+00 1.607898159113184233e+00
1.391099850312003339e+00 1.150437856698249162e+00 1.574353322027130409e+00
1.356862679837522512e+00 1.190181432134542749e+00 1.544434661451326019e+00
1.342220430428787470e+00 1.202159472977759602e+00 1.531646364612476496e+00
1.334421759152625286e+00 1.151342447289442683e+00 1.513474301770337815e+00
1.321024396621139685e+00 1.114521898114252396e+00 1.588353403649779283e+00
1.321847302842401373e+00 1.149802153526807702e+00 1.572623006802375656e+00
1.324183559085994055e+00 1.086564891754734363e+00 1.595380833764564077e+00
1.323454178164197526e+00 1.104371876589343104e+00 1.568585369355408154e+00
1.332730256189069928e+00 1.162781306695523709e+00 1.535408218971920702e+00
1.322819272406345448e+00 1.136197006240999618e+00 1.521568044562379818e+00
1.302735294986545167e+00 1.123194658978716509e+00 1.514956996820759461e+00
1.302943030506170885e+00 1.158025381746047300e+00 1.592072228076368834e+00
1.293834716807809260e+00 1.124663138784912864e+00 1.569207696195748181e+00
1.316291952885251471e+00 1.111149073511638941e+00 1.562596719679778090e+00
1.311142453158098187e+00 1.099731090282740187e+00 1.636721391718525043e+00
1.286260529100157646e+00 1.068795219749406389e+00 1.606349519424666639e+00
1.315052914085031111e+00 1.072558334197537988e+00 1.629631839795634862e+00
1.333376555161017496e+00 1.034725985821399963e+00 1.588671735499653126e+00
1.281756152948154703e+00 1.022838650395752280e+00 1.542031440888145699e+00
1.307394671075277515e+00 9.995675390873239863e-01 1.545166320062818954e+00
1.276045807255356657e+00 9.964945753615352952e-01 1.594079477469437345e+00
1.295864520824298483e+00 9.798805042461609105e-01 1.585035645580779029e+00
1.271142958659378319e+00 9.813609506391827164e-01 1.533529096887300547e+00
1.244790169531330370e+00 9.827634060043906050e-01 1.510813617674326981e+00
1.247318889559832389e+00 9.257271122039025801e-01 1.547480891988832319e+00
1.200492130052844386e+00 9.179387142732311489e-01 1.524563180088055248e+00
1.158867377057229309e+00 8.888350342130377779e-01 1.419659345102115777e+00
1.172625715830285520e+00 8.964659079657896212e-01 1.403965584535562972e+00
1.176849620352412806e+00 8.503050324878250743e-01 1.433486073416661899e+00
1.182734347522451213e+00 9.182940497651781442e-01 1.425342644608320830e+00
1.155064002886165397e+00 9.341269118912005620e-01 1.384010841347898424e+00
1.108825793527389303e+00 8.835108012643013708e-01 1.348127131811565294e+00
1.124867634055967791e+00 8.830986517712824391e-01 1.330356128369774682e+00
1.100537381602136433e+00 8.664405974841649094e-01 1.341283640332509464e+00
1.116819278895681666e+00 9.073978064909886676e-01 1.287287537722119124e+00
1.049430199175459988e+00 8.814148449906119565e-01 1.288008272683646593e+00
1.083007826415785413e+00 8.608518437838774684e-01 1.267664662665173081e+00
1.037251917280666902e+00 8.298586444907466442e-01 1.254757078289254979e+00
1.018624741017549074e+00 8.305156833305050723e-01 1.220794722336574267e+00
1.003645184709576643e+00 8.110309010931371354e-01 1.200351526788981493e+00
9.935454592360863924e-01 7.987740358905002225e-01 1.145703072106805109e+00
9.693916183027159184e-01 7.842461313057895733e-01 1.172664931130241062e+00
9.750584508248590909e-01 7.591267732499860088e-01 1.176158161997238771e+00
9.799888544022784531e-01 7.677679004379978078e-01 1.168378445490868556e+00
1.017495285758789114e+00 7.565582992865219625e-01 1.155781921744212459e+00
1.017028438723247552e+00 7.348668196795888896e-01 1.137741273298987110e+00
9.689856926678767080e-01 7.451028441945088954e-01 1.124683264102016578e+00
1.024178540937002779e+00 7.430171808374848030e-01 1.163373777616451665e+00
1.032238012512382452e+00 7.519955638910308382e-01 1.146596360919182933e+00
1.041232274034860517e+00 7.182575122475978180e-01 1.171293378094422355e+00
1.040120132178880885e+00 7.844089679797752179e-01 1.186246806183010039e+00
1.032605556220681509e+00 7.768837937867525412e-01 1.192225108104077780e+00
1.015366061026564015e+00 7.799947001262517166e-01 1.173743214744985108e+00
1.037359384768806070e+00 7.909876521742835731e-01 1.181527737657047661e+00
1.030140900211706345e+00 7.838657693140855809e-01 1.197886447130355192e+00
1.031348185585171828e+00 7.727286220562389341e-01 1.190094169514214428e+00
9.970066245495452506e-01 7.919917570238581561e-01 1.256487679979991334e+00
9.957836688585270934e-01 7.735855563762455978e-01 1.243874626766896974e+00
1.051153447376677263e+00 7.767986689273723711e-01 1.230272584326699725e+00
1.010405704555771278e+00 7.628824790473144324e-01 1.179277129295546844e+00
1.024917763890768274e+00 7.394736931565097926e-01 1.219674782969042193e+00
1.035266704064146337e+00 7.658239200719123563e-01 1.257843069540814041e+00
1.025108520109000665e+00 7.563395617661874404e-01 1.209099442774912658e+00
1.023267988956094499e+00 7.462615343372440702e-01 1.204265596920625514e+00
1.018718852101827999e+00 7.469112816701812818e-01 1.166630184334497056e+00
1.003640696500724516e+00 7.544436699547063530e-01 1.155871788556278368e+00
9.828503415239906449e-01 6.945237092816258784e-01 1.153924656880434663e+00
9.633035674448007235e-01 6.708469372049060686e-01 1.141577225912667082e+00
9.649248647525607847e-01 6.712618130078156220e-01 1.111511404222659927e+00
9.393225923126362620e-01 6.628403244909022440e-01 1.142113888551921308e+00
9.428675592410139528e-01 6.779777469243382093e-01 1.087372766882631181e+00
9.494183211921988219e-01 6.780103683010346716e-01 1.105633622026313656e+00
9.478954259141083583e-01 6.970874062630353363e-01 1.129253238623392663e+00
9.603227503926731190e-01 7.122993418491303519e-01 1.143069436225315982e+00
9.895535695882268223e-01 7.175941662352252060e-01 1.122867272335364097e+00
9.865944552090613051e-01 7.321874130112916434e-01 1.182052631894451311e+00
9.817769564203484567e-01 7.478642064491375363e-01 1.127756472367737572e+00
9.834627672406857091e-01 7.214959964845256701e-01 1.174564793920515049e+00
9.972376353943601668e-01 6.696720693794815382e-01 1.172308499962570805e+00
9.950238691920997303e-01 6.912759762631811578e-01 1.145998502056320811e+00
1.013874218904584179e+00 7.030199531432992366e-01 1.153389134328587362e+00
9.756832561712937002e-01 7.074196788725638507e-01 1.126099386075146924e+00
9.667077105124379788e-01 7.101196379487123567e-01 1.144166796964886323e+00
9.869684997677603544e-01 7.023847302285797234e-01 1.142609960672183567e+00
9.334430338093632207e-01 6.917243848559803121e-01 1.096115835766861002e+00
9.549491818438435864e-01 7.015877584087817365e-01 1.169675697399894077e+00
9.328134710231120730e-01 6.673278475481480010e-01 1.095855483558780818e+00
9.456612676270068629e-01 6.529923392474088484e-01 1.105013973765447410e+00
9.115470855037623998e-01 6.629368303279775665e-01 1.148907676457272098e+00
9.047237918771076082e-01 6.215446067636525296e-01 1.101883901927022347e+00
8.682491383067523216e-01 6.340660215653006748e-01 1.097503177324236745e+00
8.892653833372046179e-01 6.225197683305785379e-01 1.086122083381402037e+00
8.999535636061517518e-01 6.212889888858438292e-01 1.127051985325208783e+00
9.220508449886359870e-01 6.507278329786725379e-01 1.084859574921985592e+00
8.969824979256086905e-01 6.554035550724305326e-01 1.095975928062339788e+00
9.180119909093913400e-01 6.680914547853209484e-01 1.096448000969930003e+00
9.533091155025976704e-01 6.991002759412435763e-01 1.141193942024544716e+00
1.009784161596812169e+00 7.279194119014866793e-01 1.181641244781648004e+00
9.822283320729514600e-01 7.424692490013593549e-01 1.133164109174367606e+00
9.873668980867980061e-01 7.757241106746183279e-01 1.171838902511775915e+00
1.051435631886477040e+00 8.063259548965204804e-01 1.212365327057504327e+00
1.064606951676856594e+00 8.089816061555651361e-01 1.227774312981850802e+00
1.072725843044210370e+00 8.083512245489379300e-01 1.272228923438103232e+00
1.060789153312935440e+00 8.482125208645189263e-01 1.242931623113460393e+00
1.073543566167187047e+00 8.284417085437849604e-01 1.258673603316287304e+00
1.090400271835245016e+00 8.434429023255175517e-01 1.264629936451008074e+00
1.082698991329052784e+00 8.349861476980711128e-01 1.261412536376437243e+00
1.089017005741795829e+00 8.473690456379608937e-01 1.254497274473192592e+00
1.102696133937304701e+00 8.611291213960884372e-01 1.299510051385247333e+00
1.095809043122579318e+00 8.701307808583641501e-01 1.287560557103683445e+00
1.110880914250935492e+00 8.822378991736140597e-01 1.326018735852541486e+00
1.125515006861567358e+00 8.951491042463317616e-01 1.378649102820289407e+00
1.126861381179683264e+00 8.708985073853351411e-01 1.333571756309304357e+00
1.106085808190916175e+00 9.213338762237052171e-01 1.371405020528968510e+00
1.137370219288362572e+00 8.812405480169392957e-01 1.400622509962484719e+00
1.115038605263077187e+00 8.997565240572032996e-01 1.360986166325234281e+00
1.104128571909626988e+00 8.647559239314399626e-01 1.324517483754888536e+00
1.112861816122886705e+00 8.353434867788276375e-01 1.331492532906009663e+00
1.128962487528590630e+00 8.508000047821430156e-01 1.325084054899369423e+00
1.149406897193869792e+00 7.916384604500743549e-01 1.337757479229333191e+00
1.142744831042302067e+00 8.076849694648253752e-01 1.370256288775157261e+00
1.134405546097149609e+00 8.167618351353193029e-01 1.388940942934087985e+00
1.140089693825965034e+00 8.534423626085269055e-01 1.315199414423380508e+00
1.123618018057305878e+00 7.786210875760770644e-01 1.397045933962673958e+00
1.103478398903004365e+00 7.483981222829407809e-01 1.327315462240381105e+00
1.078052089872221453e+00 7.112750427979886991e-01 1.375602511485414903e+00
1.032149625513608004e+00 6.889628535873826287e-01 1.343486548989880180e+00
1.038546004401760259e+00 6.991952000888700391e-01 1.288081189723966347e+00
1.004882644132248704e+00 6.740393811000577884e-01 1.257790605710850329e+00
1.044335616841587822e+00 6.833848853251577316e-01 1.290132276794851096e+00
9.944146085493554832e-01 7.345088561380291869e-01 1.196633625913501087e+00
1.016903778566616401e+00 7.322405975579615589e-01 1.198201961665521731e+00
9.986764533833007995e-01 6.683102078340833474e-01 1.220579478600571255e+00
1.025115538033508411e+00 6.551593444351864193e-01 1.213280137294088679e+00
9.590099624299264214e-01 7.111722922589396312e-01 1.154037706950067577e+00
9.235044444973454780e-01 6.964161436605497135e-01 1.197392698786493792e+00
9.588596925459724751e-01 6.653923779189001575e-01 1.155699388916126891e+00
9.501630142154252612e-01 6.284530205842787653e-01 1.108995352548451496e+00
9.562827325385885313e-01 6.113807171652683170e-01 1.147611359037810308e+00
9.313767277961577662e-01 6.154832606864444333e-01 1.099343641829732432e+00
9.359991835947845118e-01 6.260783296444483170e-01 1.096430482952040819e+00
9.146311511247641191e-01 6.197685259227784238e-01 1.095140769152826099e+00
8.612568982220778491e-01 6.062992911887628011e-01 1.067816552561311028e+00
8.516631630319237978e-01 5.950690286410176277e-01 1.048046821334310152e+00
8.433559587390322410e-01 5.926674960045581475e-01 1.037493933743669272e+00
8.479093780409264758e-01 5.743979333050917013e-01 1.034103831316457889e+00
8.410577047556377916e-01 5.605358763784661358e-01 1.039713022147090937e+00
8.420395507574912619e-01 6.149741691421880541e-01 1.046553585097112826e+00
8.563272856864105886e-01 5.999370646322256251e-01 9.994634555633471473e-01
8.671116886212419939e-01 5.996178420000594089e-01 1.019730292948732853e+00
8.334900303447947412e-01 6.088929665577094141e-01 9.955803736785679980e-01
8.533176046523438529e-01 6.000196183230664948e-01 1.013164533318157812e+00
8.462398022597038549e-01 5.631705246147502564e-01 1.026597266329615232e+00
8.090571214681328005e-01 5.499696061241323708e-01 9.842707203464662324e-01
7.970069386652759436e-01 5.546018869649502747e-01 9.648814352491951185e-01
