Median Percentile16 Percentile84
1.710594989540172861e+00 1.301949232234955511e+00 2.120126936011069940e+00
1.690383491860477427e+00 1.316844617271811346e+00 2.147097422084244034e+00
1.616438506179037837e+00 1.310948635681923102e+00 2.134345376018830009e+00
1.640453903298675131e+00 1.336866297169403195e+00 2.069159171712980694e+00
1.656625515641294566e+00 1.349574307722388955e+00 2.065062855601303760e+00
1.637380043625683790e+00 1.302819029848981458e+00 2.060180269533819608e+00
1.643889292790479573e+00 1.327958847104199647e+00 2.080302128846335918e+00
1.656458184359330676e+00 1.311317445275889337e+00 2.088011232077418011e+00
1.649874650831901324e+00 1.314406517344355096e+00 2.044989887181729138e+00
1.639305268852428776e+00 1.266258910211825350e+00 2.061875639114675973e+00
1.623177947780149566e+00 1.252581062776068510e+00 2.019591838080437629e+00
1.588980235458227863e+00 1.236190607258695451e+00 1.989636265297518136e+00
1.599223093662607287e+00 1.230101599101285137e+00 1.941803677532505601e+00
1.627935515377473052e+00 1.218673198194731189e+00 2.006491373668185751e+00
1.617877906853295134e+00 1.216105412340032998e+00 1.972810640918182701e+00
1.599820544334326300e+00 1.253750188233477614e+00 1.953511801580694041e+00
1.611903469719600412e+00 1.236279733053265995e+00 1.927757327425053679e+00
1.577820249283187426e+00 1.229248693817725169e+00 1.928016130603809497e+00
1.599721914012802726e+00 1.197579975395675511e+00 1.927881445723984566e+00
1.622104415311802939e+00 1.199747947313873908e+00 1.964119991351083838e+00
1.604659411277648662e+00 1.227227425276902206e+00 1.945854223143999473e+00
1.641005605046472748e+00 1.232499920113693692e+00 1.943436993497454468e+00
1.637172746941069290e+00 1.230076721172631782e+00 1.948660069953623175e+00
1.638025848723937195e+00 1.213196715649940582e+00 1.993520559828336980e+00
1.619510496009196610e+00 1.263045399597891638e+00 1.989639145148559329e+00
1.601250108172210362e+00 1.228704826310287990e+00 1.957362255785477290e+00
1.588950058700968837e+00 1.226154433935361387e+00 1.956539523925866497e+00
1.590104955272734433e+00 1.195371493823919273e+00 1.948100019913600711e+00
1.585169379587597405e+00 1.196287927261454609e+00 1.930352373411887701e+00
1.572970779704907951e+00 1.177209966166115285e+00 1.919884406412680322e+00
1.572950330341431613e+00 1.128764526467256113e+00 1.902752380100908525e+00
1.575292100629611225e+00 1.175943893856792544e+00 1.913555968906524241e+00
1.560270480231942258e+00 1.153151561126159574e+00 1.914772133892371553e+00
1.555812486261360927e+00 1.179370574179849251e+00 1.882429259597189208e+00
1.543982724250625438e+00 1.158730257222779336e+00 1.888550070662738278e+00
1.530661187888914920e+00 1.188411635184384085e+00 1.863831850970964599e+00
1.521017066400365492e+00 1.186232712551613000e+00 1.842857624213274148e+00
1.483937875843940990e+00 1.165311886884313752e+00 1.808273192288611497e+00
1.511201025823782906e+00 1.178267016993888694e+00 1.803840453970380509e+00
1.497379945644707888e+00 1.129232837449002824e+00 1.809376967541193038e+00
1.500063738498664812e+00 1.092543940122419510e+00 1.795878590603385616e+00
1.495949777677529235e+00 1.136440692809456143e+00 1.814908242189291032e+00
1.474237878452395512e+00 1.122324890077941451e+00 1.807772129650487614e+00
1.481319364197479782e+00 1.131341963589955091e+00 1.759292649195294933e+00
1.442384255765950307e+00 1.097602448992505142e+00 1.710183462101070750e+00
1.429780019219452747e+00 1.069640306359394444e+00 1.687616301293548116e+00
1.413869524966500091e+00 1.058020270251784911e+00 1.680971198926134447e+00
1.393273292226579141e+00 1.086446143471818671e+00 1.712697763298632880e+00
1.373154718043552602e+00 1.042464015522190701e+00 1.686254615248197641e+00
1.368366328452899960e+00 1.000344120382385293e+00 1.685355445637833460e+00
1.344411279764150091e+00 1.016518638327563950e+00 1.664310813165356340e+00
1.317379474261978434e+00 1.013611925467936326e+00 1.628758676960161189e+00
1.274963579698300542e+00 9.992669760844067328e-01 1.619221379614620426e+00
1.283534229351808165e+00 9.739065542643081663e-01 1.599246834246070614e+00
1.273268222824037066e+00 9.246003236863282737e-01 1.615146647805694169e+00
1.251852814262920610e+00 9.565513611803688754e-01 1.584025718724693554e+00
1.238415160183914621e+00 9.662832728161981910e-01 1.579440312490263620e+00
1.286691959108333450e+00 9.550025707250306972e-01 1.569399009548793744e+00
1.258653168205526196e+00 9.861613997440646928e-01 1.556555204287563665e+00
1.230416733315407463e+00 9.616055388555777572e-01 1.542196599566417747e+00
1.265818277899624533e+00 9.391504765675934285e-01 1.532366419455275519e+00
1.237897408212082828e+00 9.514322186752766086e-01 1.543928825182487197e+00
1.250469435570505494e+00 9.581452524731015608e-01 1.540343758118760231e+00
1.242363326774658550e+00 9.528182220344917353e-01 1.544785732569562642e+00
1.239930123305123644e+00 9.532141183772813164e-01 1.560487738881130015e+00
1.299327590262759013e+00 9.309582472615235416e-01 1.549193216175839272e+00
1.278236785746532211e+00 9.602726901106884982e-01 1.552043152666505055e+00
1.294832795353906718e+00 9.200827186257879431e-01 1.527812574530164058e+00
1.245999263502130416e+00 9.306113153724560050e-01 1.539730470643406735e+00
1.276888850042139367e+00 9.618101146497392007e-01 1.532140215401085470e+00
1.257487757668246164e+00 9.459081552362019751e-01 1.542074367334716367e+00
1.253465821833988247e+00 9.438041434078020542e-01 1.547490122928794509e+00
1.256957225746612394e+00 9.394100199772154047e-01 1.536753918229892824e+00
1.238464192775089678e+00 9.407140784870263728e-01 1.546272943157988244e+00
1.257105316625896307e+00 9.470104259261905577e-01 1.531747203517275224e+00
1.293799289353803283e+00 9.314585576534090139e-01 1.530427658508102029e+00
1.270833382440657910e+00 9.189382672585049150e-01 1.552662632453429170e+00
1.242384442965338565e+00 9.472473799764908886e-01 1.548428194453424167e+00
1.239586524446732785e+00 8.900008525432012707e-01 1.538242417614444246e+00
1.222457951092352557e+00 9.219320486390388814e-01 1.555623844819372215e+00
1.221601318059175600e+00 9.204405857780776357e-01 1.560112511742707486e+00
1.255726741971747717e+00 8.973603025429622848e-01 1.570445145905823070e+00
1.219886328321818425e+00 9.035340423925011244e-01 1.560956242061189991e+00
1.220835588913170344e+00 9.057583294094321280e-01 1.532588606511629203e+00
1.248392051285936111e+00 8.740530174890316362e-01 1.548915532196315503e+00
1.255944503362959708e+00 8.851269248743620643e-01 1.572044102243428165e+00
1.240001991330964337e+00 9.017898184522448179e-01 1.573819834063669321e+00
1.253498775120072128e+00 9.401320154236074700e-01 1.585357341184139512e+00
1.260909792303917420e+00 9.078616556992759046e-01 1.582924182306384875e+00
1.238074781557594761e+00 9.131704197826748803e-01 1.607843176463049417e+00
1.261850717694118718e+00 9.389031993032402879e-01 1.588704841327085893e+00
1.292659796804799033e+00 9.127732927848511979e-01 1.601252014980603766e+00
1.263573954263618404e+00 9.399840155955871968e-01 1.569653158852067243e+00
1.267554208725727660e+00 9.213836006354066965e-01 1.589522292069740939e+00
1.271929482551457546e+00 9.373804777673965249e-01 1.539028913378190033e+00
1.253414422855609001e+00 9.296482980130326146e-01 1.539004001740758243e+00
1.220197630812892120e+00 9.189979428897490088e-01 1.557308209118207332e+00
1.235850256158429250e+00 9.621214658126098218e-01 1.523616173765299564e+00
1.211713410619612130e+00 9.127391319944104797e-01 1.478283716172152040e+00
1.208415431642351656e+00 9.015987532464875276e-01 1.469222555015787801e+00
1.206532121753222775e+00 9.066943454101100697e-01 1.466899337461538000e+00
1.218454252543432759e+00 8.990243624060930694e-01 1.447231914994267843e+00
1.216017322172651571e+00 8.872941756395412716e-01 1.447221387836294948e+00
1.172448997585094244e+00 9.060266665433210909e-01 1.429422021766400652e+00
1.146978109105829091e+00 8.821405959410184572e-01 1.406773726994218876e+00
1.099776761447264217e+00 8.589156415173685444e-01 1.380277436096987165e+00
1.120274214157087611e+00 8.413482988086076197e-01 1.371209279006856185e+00
1.088579857542257612e+00 8.712717962095097857e-01 1.350771609843717025e+00
1.070433284872053248e+00 8.542590802698770691e-01 1.344395887335040563e+00
1.069663318996362911e+00 8.013175689352587394e-01 1.330171416393223449e+00
1.064544098959809393e+00 7.943045870470518688e-01 1.313777692310989398e+00
1.043362532407180021e+00 7.900221144176475807e-01 1.303285303751406277e+00
1.025253328670795661e+00 8.001032668588655694e-01 1.288298269877815816e+00
1.035766471629268271e+00 7.692283305886158384e-01 1.285040510069646702e+00
1.030946892733408227e+00 8.104945353568612232e-01 1.268586775154695978e+00
1.032918964183843880e+00 7.828296038748517871e-01 1.254281360182621707e+00
1.037432561692727795e+00 7.671111050407272147e-01 1.258226003132794313e+00
1.051064960056927511e+00 7.692987153426545932e-01 1.255263684333712826e+00
1.043632761110012908e+00 7.784288195225745888e-01 1.255117785151163456e+00
1.011582152655284395e+00 7.437170017173050374e-01 1.232214904870771566e+00
1.036465730457255097e+00 7.645758996821062636e-01 1.220457627459063721e+00
1.005326759328208031e+00 7.552635380142862509e-01 1.220276858496886385e+00
1.004004563937225925e+00 7.448017262189562393e-01 1.216841001835901714e+00
1.019827804313932162e+00 7.327574503455004384e-01 1.213618606707131953e+00
1.020931308575819818e+00 7.373769528629671166e-01 1.216977165862335397e+00
9.984886837465185572e-01 7.427851876133885201e-01 1.216124658462830244e+00
1.006868410602016928e+00 7.372352744589175666e-01 1.226004172521211411e+00
9.729321751437556287e-01 7.221028627575786230e-01 1.231914791906856488e+00
9.882905166458894053e-01 7.213917776136800075e-01 1.223786832401585922e+00
9.896601104395151838e-01 7.197136652468897333e-01 1.216679235329892084e+00
9.807664995545908315e-01 7.195334781817881442e-01 1.247167571825993138e+00
9.753076675898445513e-01 7.204904355675801897e-01 1.236828380652964521e+00
9.767105367596442544e-01 7.142222938822659906e-01 1.222650559248261048e+00
9.674182842602665477e-01 7.211723241633708481e-01 1.223024624241773051e+00
9.880578779505150289e-01 7.254066287048435147e-01 1.239223851560506962e+00
1.006949115359142777e+00 7.279202889330024240e-01 1.246689712552582874e+00
9.822586271214923670e-01 7.238393615928253588e-01 1.238017800598599338e+00
9.883762294565421325e-01 7.249144473171433845e-01 1.231089615949456428e+00
1.002410711425947287e+00 7.243275597674609934e-01 1.223828940334576787e+00
1.009689451852640030e+00 7.200834900290080665e-01 1.236265538889766757e+00
9.665032940079497648e-01 7.309834094555464068e-01 1.248725789326121660e+00
9.902632807670763704e-01 7.353098617423710071e-01 1.235703206985041103e+00
1.010388974774259374e+00 7.302092439760100584e-01 1.239744216335407101e+00
9.863282141514277956e-01 7.205456912388026325e-01 1.270396869431658082e+00
9.849732952803250674e-01 7.382575829017121727e-01 1.276596024116834149e+00
9.927125185349295888e-01 7.227735161156850774e-01 1.260324042805254452e+00
9.771323281035618757e-01 7.426652349618447779e-01 1.273497133193199460e+00
9.958060041901192205e-01 7.450685033254728085e-01 1.292016211235975875e+00
9.596993210303764732e-01 7.465405767820115779e-01 1.293570967609938949e+00
9.586610231544191452e-01 7.227534229945232758e-01 1.268786202301151578e+00
9.677296191558375504e-01 7.493921238076877156e-01 1.280385675583012972e+00
9.439006083276471060e-01 7.230367457092397032e-01 1.277964054784709313e+00
9.311510806312944810e-01 6.958270171392670900e-01 1.289244651880717907e+00
9.526914126403124294e-01 7.229533612712079060e-01 1.279601993544685179e+00
9.658762970411710613e-01 7.076087009470736211e-01 1.269047834351454851e+00
9.648037452988751372e-01 6.941065946412202647e-01 1.272454621973706068e+00
9.573011359764561634e-01 6.892231162004671674e-01 1.282434547523071178e+00
9.515660473716668344e-01 6.970904047345850563e-01 1.261580019366115968e+00
9.244200898412230361e-01 6.934666905010145044e-01 1.263102046184608529e+00
9.141967695950896644e-01 7.049714362794768929e-01 1.233779796171647014e+00
9.330211012921174607e-01 7.066306664969139728e-01 1.228760656194966661e+00
9.031086958533484088e-01 7.029340256810626686e-01 1.191517495125610893e+00
8.906668337695811122e-01 6.898734985513785833e-01 1.162213517106220673e+00
8.660848706616790516e-01 6.694800917176497723e-01 1.189526928601270850e+00
8.839677523992079955e-01 6.637249691451790889e-01 1.175160622218696549e+00
8.659138069501794988e-01 6.881184936602459112e-01 1.173029626115551949e+00
8.521505989912754320e-01 6.786860841094219943e-01 1.177987915425258381e+00
8.645618584241081539e-01 6.680787379466602838e-01 1.149971792116328828e+00
8.548414470523355568e-01 6.459499706960432075e-01 1.159964995505206486e+00
8.616479599006957590e-01 6.422282603322713168e-01 1.145365612409844580e+00
8.522795325697691826e-01 6.356323315361110948e-01 1.148712459257637430e+00
8.243124534897343647e-01 6.399532990638691077e-01 1.142574437542300814e+00
8.428997062448962962e-01 6.529426895267185227e-01 1.152086978836150521e+00
8.434404270501274503e-01 6.304451728848214920e-01 1.114612864046623963e+00
8.171027659345163618e-01 6.278440272942952260e-01 1.119813160489733894e+00
8.513821860942920594e-01 6.280838910319233026e-01 1.110456002933580377e+00
8.372988897259656671e-01 6.128466144042283847e-01 1.130585816455238035e+00
8.459976480386861564e-01 6.184296042711562302e-01 1.125852232697162281e+00
8.534218459503557508e-01 6.068632190596159326e-01 1.113718884714922863e+00
8.444861612284308983e-01 6.162797484998253639e-01 1.106690058231615925e+00
8.336752868705025188e-01 6.113303150024569366e-01 1.050687573231887884e+00
7.945398517104225178e-01 5.862611480689665644e-01 1.066137375957313616e+00
7.992269518231855940e-01 5.708645229917167496e-01 1.066858847168264512e+00
7.887704513505359172e-01 5.913251327953844561e-01 1.029551200746009920e+00
7.846595657448822703e-01 5.778530538763755331e-01 1.031640635733355627e+00
7.929612833565120589e-01 5.658828283047487862e-01 1.041305262449271352e+00
7.838516337774954490e-01 5.531290685963911047e-01 1.037190282766446758e+00
7.772201600165578039e-01 5.611257507912327247e-01 1.024462074307391335e+00
7.561834342110300700e-01 5.418534876220725272e-01 1.001998352253224978e+00
7.822528078737673862e-01 5.319096873286974780e-01 9.915531954262365444e-01
7.754129152245758938e-01 5.261204649772379671e-01 9.887932248896209586e-01
7.671060021807990514e-01 5.230683390378947362e-01 9.882205822067394729e-01
7.499334714424089610e-01 5.168780552629711478e-01 9.849323680592405594e-01
7.545582759392659433e-01 5.346492086607191885e-01 9.805370822511740858e-01
7.602318753905210613e-01 5.544904102583336769e-01 9.835934444695288992e-01
7.461333444554807404e-01 5.383254001379698117e-01 9.917341238434828066e-01
7.578016493015069521e-01 5.311722683773073550e-01 9.872521173394339655e-01
7.488206659536734700e-01 5.294316699143049032e-01 9.952767432140984250e-01
7.298689012435248813e-01 5.414992573585160063e-01 9.833552114773470576e-01
7.570700691735228194e-01 5.214140281550668776e-01 9.897625208162821320e-01
7.275377019655142607e-01 4.846400534852929876e-01 9.944869976642679577e-01
7.262183916642281911e-01 5.384968380851798964e-01 9.768361862000649598e-01
7.515398038107848899e-01 5.179934373227467193e-01 9.681690866835511722e-01
7.320843715656566442e-01 5.143583978381260913e-01 9.747462846764445299e-01
7.197151771600275305e-01 5.278142094525979378e-01 9.616928560613541288e-01
7.121102092446557341e-01 5.450269498730025974e-01 9.662525624434467053e-01
7.322797669882843419e-01 5.554452284430967390e-01 9.593484605191805459e-01
7.175691777649557679e-01 5.464512712053176680e-01 9.717289169406276850e-01
7.132484921975887904e-01 5.517922184842329880e-01 9.591207820542930751e-01
7.271575329716055691e-01 5.445629772710626204e-01 9.682351247763876234e-01
7.186837601525163377e-01 5.144643393750536475e-01 9.608516363730622567e-01
7.169791550416636516e-01 5.505702908206943080e-01 9.284614607490402349e-01
7.093620865621513838e-01 5.466747750515942306e-01 9.114861212216981423e-01
6.942383002105010359e-01 5.111030095556226005e-01 9.106269290094602953e-01
7.110572703042612464e-01 5.530403421463711000e-01 9.462084414401458199e-01
7.236044392671818759e-01 5.333347316266615623e-01 9.392062515027266301e-01
7.108156963805069006e-01 5.270019826011762554e-01 9.521046423278447524e-01
7.259336323204133024e-01 5.244719426666781814e-01 9.516536731160002427e-01
7.148763329463014848e-01 5.406085121022590201e-01 9.527154935143533621e-01
7.043095078044006030e-01 5.364084154592068110e-01 9.196995174493302061e-01
6.998275603188991445e-01 5.403473131402549701e-01 9.304746854808938483e-01
6.972299334628381251e-01 5.294579152705288783e-01 9.408018031477695109e-01
6.844303002236686861e-01 5.242523684632462988e-01 9.512618900525997567e-01
6.860443896338963565e-01 5.240746453960999363e-01 9.144662003023312780e-01
6.722290795019773002e-01 4.952515122273722370e-01 9.199356538405510930e-01
6.695801577001694316e-01 5.068989468475361138e-01 9.157334660477968180e-01
6.639131150058191766e-01 5.076978203927091648e-01 9.472718213079994731e-01
6.570002008877948718e-01 4.911390199432254522e-01 9.449338005174693356e-01
6.720401453323002761e-01 4.911230824188832500e-01 9.014689842737790837e-01
6.689867519172454369e-01 5.087312222083362201e-01 9.357986986561483977e-01
6.630702693480371446e-01 4.755751529775285036e-01 9.288602510041759075e-01
6.414175847625716020e-01 4.840216889245470555e-01 9.168867916887734060e-01
6.580495848057321684e-01 4.820819188072375527e-01 8.740705185600309290e-01
6.353208473214276841e-01 4.755059771213179798e-01 8.926552870130539663e-01
6.327788743091043999e-01 4.666530442975152515e-01 8.698659740838601273e-01
6.301130606657578959e-01 4.832645828164155444e-01 8.669053938541798621e-01
6.205361762277856741e-01 4.677084549219989729e-01 8.715139369969353567e-01
6.159633723375224079e-01 4.663374014411253987e-01 8.776500212280056168e-01
6.193096041861827494e-01 4.634929692578497740e-01 8.705768482674026698e-01
6.149190051126887102e-01 4.586827480969787874e-01 8.576683408953713617e-01
5.952965369314162647e-01 4.480661979688387864e-01 8.713402505906122641e-01
6.185045480552453512e-01 4.659757230485163104e-01 8.379654025812377505e-01
6.118533366040309618e-01 4.704108702423454025e-01 8.662382663040129049e-01
6.280026922805965750e-01 4.580197850461957820e-01 8.685472384949335378e-01
6.126744561119914501e-01 4.740750930642596561e-01 8.682072231973568810e-01
6.025043096033531054e-01 4.433242991737961769e-01 8.279369255177128073e-01
5.946328578475439386e-01 4.616320691678353905e-01 8.257022715113668809e-01
5.679866301976370657e-01 4.479365433764195825e-01 8.567779526615043606e-01
5.792866276193229247e-01 4.564801715909996838e-01 8.034666124052877167e-01
5.615266871481388034e-01 4.665204084340957569e-01 7.951913085359720856e-01
5.672699605062696548e-01 4.269166885070955764e-01 7.856186046751595375e-01
5.575103174627342728e-01 4.391254659477281663e-01 7.786779666086377505e-01
5.542416937858740678e-01 4.499418412108515675e-01 7.978541339688554057e-01
5.523137454430101512e-01 4.352078530531063305e-01 7.967921384792311379e-01
5.461636066584110161e-01 4.406114317210207409e-01 8.236730831041995105e-01
5.655750612724173010e-01 4.385015131088337292e-01 8.392594933845984873e-01
5.656992633672208726e-01 4.348425600615258846e-01 8.427759196945942000e-01
5.845328191786125505e-01 4.242224004925909120e-01 8.373791994400420213e-01
5.575709282456809968e-01 4.347486294280684671e-01 8.144777484526182221e-01
5.663344238466171410e-01 4.250528720096836133e-01 8.007186278443788607e-01
5.572753145550582987e-01 4.254378937856208021e-01 8.077055987733480213e-01
5.914053685060987053e-01 4.293090285839029629e-01 8.147828851433009945e-01
5.606322857898230483e-01 4.220800494324729035e-01 8.202034782390870138e-01
5.837752619211140637e-01 4.178740511834699300e-01 8.195430263436279672e-01
5.531306645029817615e-01 4.157753477497866390e-01 8.261256733600063074e-01
5.658405768337873010e-01 4.147132862716153556e-01 8.063886667569294397e-01
5.668762472905383154e-01 4.121795900494761300e-01 8.066975070673649828e-01
5.692361382529347313e-01 4.154824118218345963e-01 7.908646688411403725e-01
5.891314508137848183e-01 4.265274035549101450e-01 8.019902116671683290e-01
5.777847749101354680e-01 4.152437477416994760e-01 7.907994676123036859e-01
5.779698433168667382e-01 4.149282124389103710e-01 7.934146254060732151e-01
5.951794728579342664e-01 4.203588830592756009e-01 8.010578279832646365e-01
5.758611442687284754e-01 4.229738612159293365e-01 8.073059788137575410e-01
5.985993850345192602e-01 4.280593896779640861e-01 8.191076925432491107e-01
5.858738163113559327e-01 3.751599012533816113e-01 7.936434196958978005e-01
6.220114758858790172e-01 4.052422217910942592e-01 8.162450438917230322e-01
6.105662002544622879e-01 3.962336697610241432e-01 8.064475407502424975e-01
6.328858193624222750e-01 4.220298098766457895e-01 8.036776086881018966e-01
6.192363581275173168e-01 4.118239615773384710e-01 8.121887026486127592e-01
6.168282516367209478e-01 4.241702726010291302e-01 8.232124815199173273e-01
6.116582265551417930e-01 4.158655827244320258e-01 8.294262687833006131e-01
6.106045485636362180e-01 4.268419361228839581e-01 8.418142399246651975e-01
6.295519136315730346e-01 4.355801757359091253e-01 8.205381789645337376e-01
6.325480836888957015e-01 4.233684702334623573e-01 8.207840725261700277e-01
6.414945211470335362e-01 4.340524765361156723e-01 8.370051888044508503e-01
6.334543395216608586e-01 4.276017482373662415e-01 8.198337230179855162e-01
6.368408791645959743e-01 4.109876344416517613e-01 8.451177932779512236e-01
6.385852669280493998e-01 4.242058723671414677e-01 8.197090453146054223e-01
6.420605472014659920e-01 4.174458676921544709e-01 8.180112707178319731e-01
6.293458812959722426e-01 4.182484218121736985e-01 8.237078476043346864e-01
6.197729200194108667e-01 4.346722178910740197e-01 8.194451901086978740e-01
6.126728730647015286e-01 4.297766367611621230e-01 8.233939620777054325e-01
6.250339551300631014e-01 4.202414031084520385e-01 7.994943347596212835e-01
6.105737741863778156e-01 4.225835915302017520e-01 8.096150785833647889e-01
5.730042279714945286e-01 4.150945386528634984e-01 7.991525523414123588e-01
5.738345147684345005e-01 4.206666291517794920e-01 7.996968159645317931e-01
5.789597885519369713e-01 4.167335334719535211e-01 7.936861212396472132e-01
5.875779805404045542e-01 4.191829998072663654e-01 7.984648658476211081e-01
5.606478568445188992e-01 3.929703609844425460e-01 7.896743936996696300e-01
5.623213772283028877e-01 3.947637123601463460e-01 7.915894608839142421e-01
5.868921336853196724e-01 3.949736052002925657e-01 7.821663445477317067e-01
6.099014899108190502e-01 3.992445153902704491e-01 7.806208856420966402e-01
5.892053604929025079e-01 4.110816781517858121e-01 7.560783248737567019e-01
6.078447705285232594e-01 3.956279786016814737e-01 7.532422092462851548e-01
5.697205043047186557e-01 3.911309262109869955e-01 7.493812327709578058e-01
5.614578404146526314e-01 3.902649008130890107e-01 7.488477037065368602e-01
5.512196517288711073e-01 3.897817286185052410e-01 7.454575914774843604e-01
5.543991740488447562e-01 3.838356341115864989e-01 7.273614082591363106e-01
5.278388944386426251e-01 3.908601546567712637e-01 7.243479023644413539e-01
5.242726491061334704e-01 3.710594220740754401e-01 7.093558836593578665e-01
5.258462952648574884e-01 3.772709288163555996e-01 7.220261580014739611e-01
5.223923431659448502e-01 3.824034363544789317e-01 7.242552346610097169e-01
5.229870003224520447e-01 3.752019709593056307e-01 7.228630512950456888e-01
5.154042219274513892e-01 3.753517249830025659e-01 7.120896064712237683e-01
5.106050219817976910e-01 3.594974905583008806e-01 6.848161184568047899e-01
5.301297464814502813e-01 3.733188112494693622e-01 7.037644026328072622e-01
5.190708196341404790e-01 3.666239322496167574e-01 7.018112926545573282e-01
5.034394769336588693e-01 3.690578933261317029e-01 7.030365888680570885e-01
5.001498951988424535e-01 3.339581588122305100e-01 6.703071694900469835e-01
5.370979826860623474e-01 3.700934661485176247e-01 6.954583341653585160e-01
5.075249454736334709e-01 3.513839073024839776e-01 6.809468435140190179e-01
5.136097091560672956e-01 3.520678487137364199e-01 6.749214616718816062e-01
