Median Percentile16 Percentile84
1.224275004594404637e+00 1.019866338100741565e+00 1.539638284444068805e+00
1.255573138437151348e+00 9.841323501589902545e-01 1.548506839967424442e+00
1.259254542421141210e+00 9.888992305470166722e-01 1.544237863633666885e+00
1.267084635099994916e+00 9.620850888961131053e-01 1.538613192869348723e+00
1.273094808182214877e+00 9.207967203023585956e-01 1.539199870703328532e+00
1.287426350410436626e+00 9.388553423789971486e-01 1.519775117900106887e+00
1.299753998280261502e+00 9.245038013275717059e-01 1.511647558679414027e+00
1.303570134111617707e+00 9.304713386755010252e-01 1.535853342228157281e+00
1.288016152446355367e+00 9.157005886106776016e-01 1.562750746695501070e+00
1.267849365613131107e+00 9.107031137858644376e-01 1.541767356926838861e+00
1.260050346123771536e+00 8.828308716864261552e-01 1.529922287476940923e+00
1.227952171434986806e+00 8.509050921860149552e-01 1.520648221926440558e+00
1.191782094263505787e+00 8.935522971780599510e-01 1.494406290954436001e+00
1.238270592472533238e+00 9.105510516264978538e-01 1.495698071267072660e+00
1.260414438136001625e+00 8.882910532933624426e-01 1.508143403176930297e+00
1.251405083086725600e+00 9.024716050543041268e-01 1.531039944320109925e+00
1.209471639818674005e+00 9.000035025056580817e-01 1.557966243941617090e+00
1.186947146491597271e+00 9.844794313334453983e-01 1.546713106321689901e+00
1.216831728587060901e+00 8.515392349364976354e-01 1.646148188707394322e+00
1.204320173847095221e+00 8.775637981675359356e-01 1.586246246185215591e+00
1.210308973782795450e+00 9.355986726609638593e-01 1.645545723208031719e+00
1.220133466270213463e+00 9.265090790233329043e-01 1.632559077625097776e+00
1.246588379475124908e+00 9.516745287358561178e-01 1.631662434755658531e+00
1.297538206842440367e+00 9.989152202463231767e-01 1.645388677777964270e+00
1.309762809610325984e+00 1.027507660161664838e+00 1.653372778078302296e+00
1.325632694538866563e+00 1.057270981403741539e+00 1.679821251470013044e+00
1.329109939558561715e+00 1.088987123129792955e+00 1.702724049134763940e+00
1.380036466266457484e+00 1.082087543149964581e+00 1.666718172595130998e+00
1.385705221326871905e+00 1.100829863119280105e+00 1.638145519403088501e+00
1.341486317008607321e+00 1.121015261811701746e+00 1.642812787597495383e+00
1.388621217521579521e+00 1.103810988710666852e+00 1.634264296883696232e+00
1.380725148946807090e+00 1.086896164697385592e+00 1.575356159853587901e+00
1.325580227332991301e+00 1.087616852408652024e+00 1.548920973353181907e+00
1.312930601757570592e+00 1.077396445008222736e+00 1.544610942251885000e+00
1.319384182034661457e+00 1.097359574364623835e+00 1.554597650513859231e+00
1.312060398264997652e+00 1.048173593755994171e+00 1.549095178452152277e+00
1.302079729062861180e+00 1.060608362714433817e+00 1.553981961311528881e+00
1.284270776718604123e+00 1.002319390852954628e+00 1.523601890714721296e+00
1.226085092696061585e+00 9.829240638860002877e-01 1.506142268915457105e+00
1.204801875388967769e+00 9.904382610430100264e-01 1.493641993539460922e+00
1.203813715730766676e+00 1.000523074393308232e+00 1.417886154784330000e+00
1.207394385002274362e+00 9.840026687444549669e-01 1.388762271886480493e+00
1.199690642146466146e+00 9.571032094972468096e-01 1.393089062004962075e+00
1.188814394959186060e+00 9.565088396576378882e-01 1.392983718929824422e+00
1.133804754938838588e+00 9.522273570294860212e-01 1.387485213192792610e+00
1.124166771909646645e+00 9.578991400317352634e-01 1.374672112695789705e+00
1.082664013818633197e+00 9.501390362695345537e-01 1.336429433523982135e+00
1.050449010070121592e+00 9.537747663305922163e-01 1.323876347393699637e+00
1.112913590752631965e+00 9.345043720944952170e-01 1.302092137511229986e+00
1.107030017570204139e+00 9.091144288778986171e-01 1.275024267302935277e+00
1.091034405362256043e+00 9.029973440647105498e-01 1.286080905091212312e+00
1.098165424760572328e+00 9.159665459578656410e-01 1.284125100857361979e+00
1.120097885277036021e+00 9.021569776396373141e-01 1.253853506645257188e+00
1.072189888060215424e+00 9.151468778228704082e-01 1.251663115714032770e+00
1.107213138867116253e+00 9.165037810259092366e-01 1.265829688204942460e+00
1.093592607561943986e+00 9.049848008542880073e-01 1.268573742635406898e+00
1.114507290782773330e+00 8.878781568159754833e-01 1.273284981411953565e+00
1.134416871485011802e+00 8.789856167166014700e-01 1.268432974275499392e+00
1.138252865412692882e+00 8.786827101733090117e-01 1.280092074214802311e+00
1.154981046461144523e+00 8.612012585475045112e-01 1.281708531522080641e+00
1.153315654769794030e+00 8.939982189272968061e-01 1.271643415137335920e+00
1.132656132410551963e+00 8.778967058941138379e-01 1.254407874323614225e+00
1.127551025661185147e+00 8.313418475009822783e-01 1.252831343549418941e+00
1.123546013536147914e+00 8.651998609439549570e-01 1.251628276185283495e+00
1.079873845790168652e+00 8.497291091379669536e-01 1.244978816627735796e+00
1.085575514908727168e+00 8.620742103171383786e-01 1.246540085597807046e+00
1.096234031808032139e+00 8.257000109351622097e-01 1.237594514849637006e+00
1.099569093300306388e+00 8.247873908895377859e-01 1.219045913085425870e+00
1.094322005186718183e+00 8.220023456200291623e-01 1.219648870603045498e+00
1.086123289701684369e+00 8.196802199038576431e-01 1.225439880656322256e+00
1.094275201612001869e+00 8.156851907383912970e-01 1.226764900542714143e+00
1.095420617254878159e+00 8.116122507952819864e-01 1.256880752877042484e+00
1.083044201760134273e+00 8.078036185452343032e-01 1.226090334459533748e+00
1.079030625546762323e+00 7.818677447820010507e-01 1.224819808617677142e+00
1.045545730563790965e+00 7.963102201592072715e-01 1.213828599151983267e+00
1.052248346713749783e+00 8.145685194847552824e-01 1.192624712260101028e+00
1.066183807031096942e+00 7.964945221130990127e-01 1.220310755712709083e+00
1.076603391153941436e+00 8.007143164623481413e-01 1.229505461396843913e+00
1.063210533646097744e+00 7.741364439565089350e-01 1.223785940472263079e+00
1.058764379026515989e+00 8.265534455992069596e-01 1.226554175644411382e+00
1.051783766477090598e+00 8.035953943631889418e-01 1.226085330153066977e+00
1.054307978930000278e+00 7.843653487349406817e-01 1.221168789004625443e+00
1.044312147499164123e+00 8.062150502804482644e-01 1.223550910128412550e+00
1.046045935350862433e+00 7.966967976403571683e-01 1.217033533915723442e+00
1.033863308561904226e+00 7.938282774629532579e-01 1.225723242438224725e+00
1.026615064909820685e+00 7.789288882114300261e-01 1.213564784516599993e+00
1.035524289530444175e+00 7.816545177086428042e-01 1.250673806864812665e+00
1.017524504673926522e+00 7.792632810008328637e-01 1.232388344346553311e+00
1.010465979118029045e+00 7.822926563900461927e-01 1.238862344265803994e+00
1.005054100544805040e+00 7.727611819910954472e-01 1.239423248258679777e+00
1.014143529261454901e+00 7.591398865624142678e-01 1.253405738968612404e+00
1.074784946442111533e+00 7.625042893897305829e-01 1.215349970380695366e+00
1.063920300062928703e+00 7.570343242751529367e-01 1.199516705008678574e+00
1.065844575383287030e+00 7.497197816398762926e-01 1.228338392732794659e+00
1.061770918304685063e+00 7.464617249148257638e-01 1.213791275014453497e+00
1.049465475606146558e+00 7.296713188351910961e-01 1.182058567948137018e+00
1.037418413889330093e+00 7.352441599338079836e-01 1.193497010615985676e+00
1.026679521067026091e+00 7.359968507577833163e-01 1.175112190804435963e+00
1.038052908612495884e+00 7.436338145454820525e-01 1.188134089532678184e+00
1.025272398140159913e+00 7.934230129475783322e-01 1.136938427744559776e+00
9.657874894882803041e-01 6.795585717318217700e-01 1.148098132200419341e+00
9.921371257659470366e-01 6.895748122743270425e-01 1.128367250007015876e+00
9.829557535661135326e-01 6.839395197832750517e-01 1.125172617561371213e+00
9.751040949327072216e-01 6.945016216707328160e-01 1.123697390674570418e+00
9.746547863192250860e-01 7.462354205721415390e-01 1.119781428003933543e+00
9.665545016402197209e-01 7.038516271736996455e-01 1.125502326493933891e+00
9.595487345687079284e-01 6.940697502057905366e-01 1.115205774098556812e+00
9.516046185402970981e-01 6.845191360696866179e-01 1.099510629428351205e+00
9.304606975635799637e-01 6.731491796986315279e-01 1.115149212024286962e+00
9.402823108861728674e-01 6.605163427743637738e-01 1.112247613529488532e+00
9.108927703511127127e-01 6.576185041076763049e-01 1.118924724594321463e+00
9.242218069907910394e-01 6.476715945957116638e-01 1.097305459540576456e+00
8.664880449047023259e-01 6.598992782988735151e-01 1.082202205847941467e+00
8.845762161575142501e-01 6.316178640855368842e-01 1.118049163325091522e+00
8.705767803810112726e-01 6.022056302156141294e-01 1.127672738352986315e+00
8.843696246283894169e-01 6.103174758242233544e-01 1.124396875630816695e+00
8.770667208650244628e-01 6.538060938786508514e-01 1.102587825897577423e+00
8.670618350512547812e-01 6.342035894460215095e-01 1.087759111743872964e+00
8.406935727174082995e-01 6.065854959702063898e-01 1.076269376760352836e+00
8.252584834127834057e-01 6.009243736952373238e-01 1.047935965688733706e+00
8.401164685919659814e-01 6.175663119432370785e-01 1.012932922196208452e+00
8.333183440106622930e-01 5.845611190457714601e-01 1.010468407456574624e+00
8.123455743736440748e-01 5.823623396777994898e-01 1.002944375831152479e+00
7.953962888593120173e-01 5.779041489387970465e-01 9.944524373428538233e-01
7.806808117523996726e-01 5.993455423029451223e-01 9.813114237587361455e-01
7.636966263404461053e-01 5.810866246292193393e-01 9.874111952399378112e-01
7.565870743243401364e-01 5.740989641515077402e-01 9.949076190012791088e-01
7.712696779350656229e-01 6.024444193140640058e-01 1.011835404991707987e+00
7.655656556414729419e-01 5.839910981777265420e-01 1.006765319832251260e+00
7.688866412179526932e-01 5.734398076271338685e-01 1.022333856212084058e+00
7.730610404631678145e-01 5.681784802739703322e-01 1.032294565096244954e+00
7.847321010131300678e-01 5.913403566099542097e-01 1.025895873717237894e+00
7.849639859590960000e-01 5.724444065545379878e-01 1.019346092371792301e+00
7.899997074525606511e-01 5.828737693031041944e-01 1.008964048850538697e+00
7.910908706993474704e-01 5.568762049201662068e-01 1.014324972815494386e+00
7.974812623850757731e-01 5.993344405728360247e-01 9.991714685932489015e-01
7.968718138190931111e-01 5.776165989867853012e-01 9.931507183476467882e-01
7.832129911863807692e-01 5.642330052230397630e-01 9.822750130812696323e-01
7.728038707380322503e-01 5.444940840113687841e-01 9.923579224761234219e-01
7.825342260079826140e-01 5.542393846765983900e-01 9.852146908847805307e-01
7.616939165598866079e-01 5.478395250102553460e-01 9.806866724492193654e-01
7.627289621905687378e-01 5.575273717822337716e-01 9.787955029169074228e-01
7.638926381370700902e-01 5.720946497316803381e-01 9.683921855041017768e-01
7.681743321456740992e-01 5.503929728361862672e-01 9.700482361224784800e-01
7.656844247472185394e-01 5.570316577723737339e-01 9.480295968566871956e-01
7.468844635660139009e-01 5.553613254885063633e-01 9.516605827379461813e-01
7.539297864773324420e-01 5.505096801232649550e-01 9.557339547850188799e-01
7.490886382692094614e-01 5.423477360094517419e-01 9.547012348196165510e-01
7.432006900699446028e-01 5.383287345641581956e-01 9.567344929219603333e-01
7.383630233868019310e-01 5.644878310968726165e-01 9.526619205656047251e-01
7.264131887973781510e-01 5.280529565857637886e-01 9.198566591405834547e-01
7.317614373220663326e-01 5.386235416250935160e-01 9.170183981034253362e-01
7.322931867146832419e-01 5.247980554365748729e-01 9.075419081647203567e-01
7.182877240460535662e-01 5.266414030251013179e-01 9.150750307649944126e-01
7.119286289189820094e-01 5.112986025154866443e-01 9.058729652610338912e-01
7.011643068927982947e-01 5.053683619690143569e-01 8.992798040881893051e-01
7.053093295363006554e-01 5.010718439988577355e-01 8.962034328687358276e-01
6.895373237631119423e-01 4.968307268873111138e-01 8.920676742294896266e-01
7.187302531138641815e-01 5.034088599199455505e-01 8.895492096129323789e-01
6.790774728615399658e-01 5.081321438428343384e-01 8.807284103236557860e-01
6.863930457345512881e-01 5.129559342968401658e-01 8.663760092123050649e-01
7.054215306036961675e-01 5.143128755188369761e-01 8.514396932593789602e-01
6.990356191119773133e-01 4.804122937779450320e-01 8.339921901117781644e-01
6.889157311548403939e-01 5.101481428901715187e-01 8.437773890599084003e-01
6.706431488826868348e-01 4.956675479207545698e-01 8.366395279732012913e-01
6.740659989696089482e-01 4.979409119088118452e-01 8.410961491789951117e-01
6.728689604312622086e-01 4.845134551785090782e-01 8.481488675355398632e-01
6.574551150476325434e-01 5.050332863092131808e-01 8.382069495174658824e-01
6.447186521843107920e-01 5.021479116655601649e-01 8.321317803222891829e-01
6.445835420908314628e-01 4.885655129253544393e-01 8.150197132628362873e-01
6.646744123028652806e-01 4.869518614532964418e-01 8.413874426839833554e-01
6.305564015675968470e-01 4.913726095540415506e-01 8.142770082650626629e-01
6.646189518207026303e-01 4.902981355900308258e-01 8.167006965719862954e-01
6.637594001036200009e-01 4.417901327769033770e-01 8.193598317637020845e-01
6.364543372003876875e-01 4.284063478907906841e-01 8.122370198606693181e-01
6.342494833786640474e-01 4.603496396853941630e-01 7.884645605097935217e-01
6.361394832743494376e-01 4.490895812777794260e-01 7.820647639308420107e-01
6.404048947048854856e-01 4.572173725025162616e-01 7.961590691131196218e-01
6.305017478336547576e-01 4.257662267059469929e-01 7.904615248893016588e-01
6.229442652227554778e-01 4.612903143001487738e-01 7.694584405668907223e-01
6.321745944408225792e-01 4.506779643880748920e-01 7.489955117698863241e-01
6.104114805407663269e-01 4.401542419147612684e-01 7.765141546244923587e-01
6.097384721086236414e-01 4.309786585575318130e-01 7.980489292806588475e-01
6.236627075121504715e-01 4.333964921577836971e-01 7.746539053462513369e-01
6.201591146305159841e-01 4.199455069162227883e-01 7.783271350525365895e-01
6.225661141191318748e-01 4.183389404768583786e-01 7.516899334879038053e-01
6.187154036856259420e-01 4.236218941127077309e-01 7.472529743181376416e-01
5.871862669006623348e-01 4.142645997537705016e-01 7.535381916435679450e-01
5.737560285592999687e-01 4.262291143048967390e-01 7.491470364220348399e-01
5.870676989734039397e-01 4.196373278791794559e-01 7.379228478553201409e-01
5.796987071841803729e-01 4.072779383048696911e-01 7.299891308127215428e-01
5.826470457350256815e-01 4.156945206536328818e-01 7.510300931687734494e-01
5.915656473532734383e-01 4.004284884189266980e-01 7.240495073102829471e-01
5.570814434773487811e-01 3.768829912176933639e-01 7.219929056511763532e-01
5.884269012910399166e-01 3.576806752697498926e-01 7.150500260770359384e-01
5.655829582393843147e-01 3.667691471278853310e-01 7.110960101251146970e-01
5.891411517103795070e-01 3.458292250958955871e-01 7.056081351889142983e-01
5.823365477408234403e-01 3.867101782465603987e-01 7.253842339547726947e-01
5.824834653051846889e-01 3.769590769777201866e-01 7.233724180564402584e-01
5.759441324666013662e-01 3.640282393756193446e-01 7.097282810117301333e-01
5.913448233485373295e-01 3.723610701424128755e-01 7.089539181357411568e-01
5.813418748847833939e-01 3.733002840160960512e-01 7.444454259838313437e-01
5.694144690401161668e-01 3.728633285639058603e-01 7.797199445311263633e-01
5.548410148113406271e-01 4.337894992293956364e-01 7.476681983041653101e-01
5.520640778802973214e-01 4.428808404439525392e-01 7.466601666003477300e-01
5.692201397529645934e-01 4.265723055259251772e-01 7.693442036268354212e-01
5.657793376492085136e-01 4.404560287397616403e-01 7.807284927528487239e-01
5.703960092694023709e-01 4.163435742422729180e-01 7.928328253552628935e-01
5.706386720280236524e-01 4.061363110254408992e-01 8.944790862362806960e-01
5.724002092364981475e-01 4.402984421530430903e-01 8.379278680630450893e-01
5.847920108669109052e-01 4.505040404830693568e-01 8.017880873169963563e-01
5.846198392743436889e-01 4.747533277701206922e-01 7.871887976901150719e-01
5.913420546976324577e-01 4.844830236888704178e-01 7.745907494495994916e-01
5.959095370473588282e-01 4.612468663740202368e-01 7.876125168453070868e-01
6.000088279383695156e-01 4.537696670144712452e-01 7.933563754035235505e-01
6.075370315554560197e-01 4.498687108457513073e-01 7.969398244396166398e-01
5.723123643618783785e-01 4.755636536260755554e-01 7.929505873608388988e-01
5.676918716898649020e-01 4.480986195617396306e-01 7.826700916120858942e-01
5.621705419053537600e-01 4.131917205007896721e-01 7.571897146275105017e-01
5.577952840998831041e-01 4.341469539663103117e-01 8.265839603717152206e-01
5.891805250957226070e-01 4.378624727097595870e-01 7.729570568801681363e-01
5.573251227747743064e-01 4.146630109606701531e-01 7.742925003222207447e-01
5.538370075595856479e-01 3.979636373020035145e-01 7.563418416944829303e-01
5.495550943326632520e-01 4.228376009910534417e-01 7.744134267453459675e-01
5.506849265348132683e-01 4.059698603664958494e-01 7.787967329645425485e-01
5.475440756609564197e-01 4.175568293036976963e-01 7.835025448109298463e-01
5.486255087890539173e-01 4.456707204253435028e-01 7.980785531992377058e-01
5.484203574457044983e-01 4.287239401370797065e-01 7.805052168320247841e-01
5.472033946769507828e-01 4.378049404672464950e-01 7.993539463642986842e-01
5.452556740733771612e-01 4.143008602843394894e-01 7.958618039346556650e-01
5.456924141451390264e-01 4.278682109788273236e-01 7.797879727358011381e-01
5.415670047697874745e-01 3.912488391214994365e-01 7.744709501239822602e-01
5.426925535200992634e-01 3.880731046265495920e-01 7.422568815691802380e-01
5.373866368265212135e-01 3.425178552994371795e-01 7.396788323022833733e-01
5.306534712678407928e-01 3.599935849383129050e-01 7.535915973769525822e-01
5.266999253910984446e-01 3.520565107403719751e-01 7.539900567288525535e-01
5.200488366831623743e-01 3.544640690991443521e-01 7.396738533414203287e-01
5.207321815683736421e-01 3.502001834395136459e-01 7.180342994210925367e-01
5.260512200553097983e-01 3.619194722010520837e-01 7.243599059555899666e-01
5.195960731353511663e-01 3.665563881189938256e-01 7.102403560833578933e-01
5.185436032655431626e-01 3.742084017224597270e-01 7.162085845408372453e-01
5.168773423503787434e-01 3.628733348973804396e-01 7.083683550705236476e-01
5.144594504500499266e-01 3.619573207872679443e-01 7.044817474136658708e-01
5.113565548488546719e-01 3.569974204228255621e-01 6.998028201751520516e-01
5.055869654931830492e-01 3.543064923037124170e-01 6.878328799762286616e-01
5.087814162345984936e-01 3.233872743261714811e-01 6.732557636165875659e-01
5.079023776900057907e-01 3.194216955759673349e-01 6.782276673691326474e-01
5.339301995836163162e-01 3.191999014497595155e-01 7.063218041497568711e-01
5.101031875954749051e-01 3.295661222729017181e-01 6.852862618104049730e-01
4.947409445393396998e-01 3.007455424638895702e-01 6.706270887824559157e-01
5.091990245152380190e-01 3.452827518439896548e-01 6.214333445523028132e-01
4.614508936849035514e-01 3.196621302310168056e-01 6.223191220624760822e-01
4.763096251114112833e-01 3.254461506473515509e-01 6.371875812148075635e-01
4.791627214298281867e-01 3.141603287387056964e-01 6.227770797032929906e-01
4.660617704949140405e-01 3.362842086554383991e-01 6.332004546883633900e-01
4.541245670256089939e-01 3.052871961071360052e-01 6.463187044490407152e-01
4.831622060291151932e-01 3.965197479902982103e-01 6.373753691460988247e-01
4.933023686150385112e-01 3.752059957474147556e-01 6.281006707436063152e-01
