          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 58647.615952  19.0608  19.1041    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58649.555763  19.1589  19.2023    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58651.596923  19.5647   19.608    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58652.541338  19.0318  19.0751    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58659.582596  19.5314  19.5748    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58665.583953  20.3825  20.4417    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58667.562295  19.5705  19.6138    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58669.610727  20.1583  20.2176    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
  58670.60355  20.4149  20.4742    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58671.610943  20.3361  20.3953    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58674.604703  19.8154  19.8588    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58679.476732  18.9896  19.0329    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58681.508401  19.5768  19.6202    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
     58684.41    19.84      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58688.42    20.72      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58688.46    20.77      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
 58689.589836  19.9728  20.0161    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58690.42    21.18      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58690.46     21.1      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58691.48    21.18      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
 58691.595254   19.487  19.5303    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58692.928993   21.449     21.5    -1.0       Gaia        Gaia       G   True      AB   False                 Gaia 
     58693.42    21.36      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
 58693.472735  20.5937  20.6529    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
     58695.43    21.42      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58695.48    21.41      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
 58695.618535  19.5446  19.5879    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
     58696.44    21.42      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     58696.46    21.56      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
 58699.605196  19.9677  20.0111    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58703.596005  19.6651  19.7085    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58705.482495  20.1038   20.163    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58717.526172  19.7636   19.807    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58719.534592  19.8986   19.942    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58721.499879  19.3962  19.4555    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018PASP..130f4505T 
 58723.520413  19.7125  19.7559    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58729.493104  20.3891  20.4483    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
     58730.44    20.99      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
 58733.597536  19.1992  19.2426    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58736.475457  19.7887  19.8321    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58737.353105   19.221  19.2644    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58745.458057  19.5662  19.6096    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58751.431744  19.9375  19.9809    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58753.492024  20.2987  20.3579    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58755.459073  20.3513  20.3946    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58757.558714   20.632  20.6913    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58761.496286   20.365  20.4242    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58762.445238  20.2723  20.3315    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58763.379326  19.6323  19.6756    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58764.373706   19.259  19.3024    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58765.410789  19.0691  19.1125    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58771.393583  19.2752  19.3185    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
     58775.19    19.64      nan    0.19        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58775.19     19.6      nan    0.18        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
  58775.38314  19.1936  19.2369    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58777.376548  19.3881  19.4473  0.1282      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
     58778.18    19.46      nan     0.2        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58778.31    19.42      nan    0.27        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58779.366558   19.919  19.9624   0.346      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58781.21     19.3      nan    0.25        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
  58781.39255  19.2044  19.2637  0.1131      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 58783.385512  19.4755  19.5188  0.2212      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58785.21    19.16      nan    0.12        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
 58785.368475  19.1411  19.2003  0.1066      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 58787.346382  19.6637   19.707  0.2036      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58789.21    19.11      nan    0.12        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58789.21    19.11      nan    0.12        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
  58789.21468   19.129    19.18  0.0336       Gaia        Gaia       G  False      AB   False                 Gaia 
  58789.28868   19.079    19.13  0.0329       Gaia        Gaia       G  False      AB   False                 Gaia 
 58789.332875  19.5302  19.5736  0.2418      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58791.335966  19.2329  19.2763  0.1526      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58792.15    19.15      nan    0.15        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58792.19    18.97      nan    0.14        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58792.19    18.97      nan    0.14        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58797.11    18.96      nan    0.24        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58797.17    18.78      nan    0.17        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58797.17    18.78      nan    0.17        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
   58797.3791  18.9241  18.9674  0.2862      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58799.341728  19.0864  19.1297  0.2057      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58800.17    18.72      nan    0.14        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58800.25    18.83      nan    0.19        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
     58800.25    18.83      nan    0.19        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58800.384947  19.5777  19.6211  0.2483      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
  58800.79833   18.899    18.95  0.0305       Gaia        Gaia       G  False      AB   False                 Gaia 
 58800.974479   18.829    18.88  0.0297       Gaia        Gaia       G  False      AB   False                 Gaia 
 58801.389687  19.5561  19.5995  0.3169      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 58802.334616  18.8807   18.924  0.1484      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58803.21     18.6      nan    0.12        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58803.21     18.6      nan    0.12        P48         ZTF       g  False      AB   False  2023ApJ...943...41C 
     58803.23    18.96      nan    0.16        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58803.404093  19.3002  19.3435  0.1597      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58806.21    18.98      nan    0.11        P48         ZTF       r  False      AB   False  2023ApJ...943...41C 
 58807.366632  19.0905  19.1339  0.1218      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
     58808.41    20.37      nan    0.24      Swift        UVOT    UVW1  False      AB   False  2023ApJ...943...41C 
     58808.42    21.08      nan    0.24      Swift        UVOT    UVW2  False      AB   False  2023ApJ...943...41C 
     58808.42    18.76      nan    0.16      Swift        UVOT       U  False      AB   False  2023ApJ...943...41C 
     58808.42     21.0      nan    0.23      Swift        UVOT    UVM2  False      AB   False  2023ApJ...943...41C 
     58808.42    18.34      nan    0.32      Swift        UVOT       V  False      AB   False  2023ApJ...943...41C 
