# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = OGLE15xx
# TELESCOPE =
# INSTRUMENT =
# DATE-OBS =
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE =
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED =
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS =
# QUALITY =
# MIN_WAVE =
# MAX_WAVE =
# COMMENT =
3640.04833984 1.22807e-16
3645.56626797 1.13875e-16
3651.08419609 1.11162e-16
3656.60212421 1.23417e-16
3662.12005234 1.25752e-16
3667.63798046 1.14308e-16
3673.15590858 1.18793e-16
3678.67383671 1.26947e-16
3684.19176483 1.34492e-16
3689.70969296 1.08413e-16
3695.22762108 1.11942e-16
3700.7455492 1.22702e-16
3706.26347733 1.26131e-16
3711.78140545 1.07825e-16
3717.29933357 1.27352e-16
3722.8172617 1.09904e-16
3728.33518982 1.13252e-16
3733.85311794 1.15839e-16
3739.37104607 1.08898e-16
3744.88897419 1.1175e-16
3750.40690231 1.19447e-16
3755.92483044 1.17608e-16
3761.44275856 1.22513e-16
3766.96068668 1.12537e-16
3772.47861481 1.25006e-16
3777.99654293 1.08576e-16
3783.51447105 1.02219e-16
3789.03239918 1.065e-16
3794.5503273 1.12962e-16
3800.06825542 1.05487e-16
3805.58618355 1.09505e-16
3811.10411167 1.02024e-16
3816.62203979 1.10443e-16
3822.13996792 1.15546e-16
3827.65789604 1.19619e-16
3833.17582417 1.06483e-16
3838.69375229 9.9207e-17
3844.21168041 1.03115e-16
3849.72960854 9.88863e-17
3855.24753666 1.02761e-16
3860.76546478 9.25247e-17
3866.28339291 1.03138e-16
3871.80132103 1.00909e-16
3877.31924915 8.89357e-17
3882.83717728 8.31527e-17
3888.3551054 1.05061e-16
3893.87303352 9.50636e-17
3899.39096165 9.46296e-17
3904.90888977 9.80265e-17
3910.42681789 9.72994e-17
3915.94474602 8.51396e-17
3921.46267414 1.08663e-16
3926.98060226 9.30136e-17
3932.49853039 1.21315e-16
3938.01645851 9.00756e-17
3943.53438663 8.88061e-17
3949.05231476 9.77463e-17
3954.57024288 9.40337e-17
3960.08817101 9.62818e-17
3965.60609913 9.65034e-17
3971.12402725 8.34093e-17
3976.64195538 8.09391e-17
3982.1598835 8.97479e-17
3987.67781162 9.48957e-17
3993.19573975 9.77279e-17
3998.71366787 9.98966e-17
4004.23159599 1.02396e-16
4009.74952412 1.02729e-16
4015.26745224 1.00768e-16
4020.78538036 1.052e-16
4026.30330849 9.46435e-17
4031.82123661 1.041e-16
4037.33916473 1.03263e-16
4042.85709286 9.68519e-17
4048.37502098 9.47192e-17
4053.8929491 9.77756e-17
4059.41087723 1.11601e-16
4064.92880535 1.04475e-16
4070.44673347 1.03748e-16
4075.9646616 9.7204e-17
4081.48258972 9.37218e-17
4087.00051785 1.11317e-16
4092.51844597 1.1322e-16
4098.03637409 1.02152e-16
4103.55430222 1.04517e-16
4109.07223034 1.0722e-16
4114.59015846 1.06429e-16
4120.10808659 9.6573e-17
4125.62601471 1.07884e-16
4131.14394283 1.14055e-16
4136.66187096 1.05003e-16
4142.17979908 1.08582e-16
4147.6977272 1.18057e-16
4153.21565533 1.14041e-16
4158.73358345 1.09825e-16
4164.25151157 1.11396e-16
4169.7694397 1.16929e-16
