 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -4.67375  0.00906   0.7813     14.21952  1.29661  1.11043  11.55656   0.0448     0.09606  11814.13457   4020.90004  0.04151         5099.70418     17.56044   0.0002  57372.65628   9.62187  0.10472    26743.76429   48.1688  18.26182  57404.94902    51.27926       44.87982   10.36461  20.65326   25.0    0.58192  -21.47482   0.9997 
   -6.05618  0.04863  1.20566     14.58488  1.97291  0.84806   6.81275  0.08469     0.35129  11339.75112   3467.06376  0.06242         5847.04903     16.40656    1e-05  57371.27385   5.22585  0.33127    18014.50602  48.14588  18.27427   57403.2835     51.0887       44.60359    15.2295  22.84424   27.0    0.49799  -21.33699  0.99867 
   -5.64495  0.26912  1.13857     14.65419  1.97958  0.66252   6.56631   0.1074         0.5  14806.78215   6873.47171  0.04836         4494.43738     20.83566  0.38053  57371.68508   8.58756  1.76712    11714.43643  48.38398  18.25391  57404.94902    51.22376       44.76175   13.32581  22.62566   27.0    0.51484  -21.74406  0.99387 
   -5.89163  0.00119  1.09834     14.76137  2.03001  0.44459   5.91254  0.07385     0.02446  10833.65159   3232.65033  0.01087          5041.5656     17.18186    8e-05   57371.4384   4.13953  0.00701     6824.10704  48.66083  18.34653  57407.25248    51.20256       44.71232   11.42212  24.74793   26.5      0.537  -21.43626  0.99998 
   -6.04921  0.00136  1.45998      14.2619  1.48759  1.02279    2.0426  0.22552     0.46868  11759.37229   5205.09537  0.02187         2994.26076     17.80769  0.00036  57371.28082   1.68492  0.00277    88142.23796  47.16745   18.2588  57404.94902    51.25079          44.84   10.36461  21.99807   28.0    0.51341  -21.41203  0.99996 
    -4.8501  0.03527  1.56487     14.52788  1.49854  0.51196   4.25077  0.11285     0.49044  12531.76165   3244.29235   0.1062         3815.94577     18.50522  0.00178  57372.47993   3.98216  0.14994    29970.00256  47.57887  18.34589   57403.2835     50.9942       44.43869   17.13318  25.38223   27.0    0.54266  -21.48446  0.99776 
   -5.04521  0.00531   1.4438     14.48035  1.68965  0.76726  11.75278  0.04582         0.5  12239.61361   3129.24051  0.04996         5204.30581     18.94575   0.0049  57372.28482  10.50275  0.06239    35803.63652   47.6237  18.38435  57407.25248    50.98486       44.41144   19.03687  26.65162   26.0    0.55134  -21.46726  0.99939 
   -4.22547  0.00894  1.59453     14.44925  1.90048  1.19712    3.9722  0.13144     0.45964  11488.23335   5478.24997  0.29568         4419.24218     16.82001    4e-05  57373.10456   3.12727  0.03552    56682.71433    47.389  18.27853   57403.2835    51.21502       44.80454   10.36461  21.99807   26.0     0.5165  -21.47466  0.99965 
   -7.16042  0.48931  3.47442     14.58833  1.94857  0.47863   1.58382  0.28262      0.4993  12367.62266   9968.82368  0.18897         2585.16518     17.91527  0.00046  57370.16961   1.44513  0.77498   145424.53078  46.31416  18.27298  57404.94902    51.33853        44.9189    9.51843  22.84424   27.5    0.39914  -21.44529  0.96021 
   -5.92006  0.05692  4.28161      14.3502  1.89175  0.84795   1.79726  0.25591     0.39287  13511.46781   9299.58809  0.37546          5051.5918      20.0663  0.06472  57371.40997   1.95724  0.10231   641925.92705  45.47501   18.3302   57403.2835    51.10284       44.64876   11.42212  22.84424   27.5    0.46172  -21.52977  0.99135 
   -6.13208  0.03054  3.93267     14.10134  1.40351  1.04304   1.79938   0.2471     0.46707  11795.72196   9384.32435  0.59941         5660.35515      19.0454  0.00617  57371.19795   1.49348  0.05496  1263958.74731  45.12495  18.32741  57404.94902    51.08889        44.5837   17.13318  24.74793   29.0    0.43413  -21.42771  0.99383 
   -5.45696  0.00742  1.04069     14.65772  1.98297  0.66015  17.59338  0.03381     0.07615  12818.97408   3266.09799  0.01455         4711.08415     20.24463  0.09758  57371.87307  17.24579  0.13049     9645.89817  48.54718  18.38439  57404.94902    51.03965       44.48018   17.13318  26.65162   24.5    0.55534  -21.62355  0.99966 
   -7.01406  0.01612  3.56742     14.28573  2.06091  1.29098     1.257  0.31177     0.49996  12320.08906   9755.68394  0.03197          5157.4305     16.40541    1e-05  57370.31597   1.13813  0.02026   653329.81965  45.66306  18.36008   57403.2835    50.97684       44.45062   17.13318  24.74793   27.5    0.44034  -21.43925  0.99895 
   -7.49267  0.00137  3.83206     14.36091  1.60819  0.41123   1.14788  0.24861     0.10719  13915.95783   9379.60941  0.11818         2560.15217     18.44945  0.00156  57369.83736   1.32602  0.00157   416103.78978  45.68912  18.25896   57403.2835    51.24509       44.84897   10.36461  20.65326   26.0    0.43753  -21.45928  0.99986 
   -5.98306  0.00488  2.27336     13.90633  1.08625  1.17216   1.18571  0.32758      0.4961  12360.70531    9376.5581  0.12658         5161.56593     18.45332  0.00158  57371.34697   1.08067  0.00579   802464.72884  45.68701  18.30248   57403.2835    51.17173       44.73762   11.42212  20.94056   27.5    0.46586  -21.46201  0.99968 
   -5.70967  0.34976   4.2122     14.63992  1.97699  0.43692   1.34113  0.32391     0.26771  14311.30767   8890.17757  0.24282         2832.60766     19.52741  0.01871  57371.62036   1.63854  0.46907   170997.51484  46.08284  18.34382  57404.94902    50.93896       44.34992   19.03687   28.5553   28.0    0.47211  -21.47075  0.96507 
   -5.21476  0.00548  0.78149      14.4883  2.17193  1.36933  20.68902  0.02279       0.464  10816.87893   3513.90349  0.06611         5239.56658     19.99425  0.05482  57372.11527  14.44013   0.1134      12998.797  48.70594  18.34949  57404.94902    50.95116       44.37047   19.03687  26.65162   26.5    0.55168  -21.51051  0.99991 
   -5.15863  0.01886   1.2543     14.59145  2.04865  0.85557   17.0103  0.03004     0.22565  12162.86465   3266.43998  0.03157         4440.69857     17.10684    7e-05   57372.1714  15.01105  0.32082    19641.86404  48.09033  18.27198   57403.2835      51.218       44.79889    9.51843  20.94056   25.5    0.57392  -21.47245  0.99862 
   -3.73676  0.01137  0.75099     14.59438  1.20557  0.32568  14.00254  0.02868      0.0658  11840.18354   4371.27081  0.10428         2345.70988     16.80506    4e-05  57373.59327  11.70984  0.15917      4088.0928  48.98725   18.4226  57404.94902     50.9649       44.42967   19.03687  26.65162   26.0    0.61545  -21.47843  0.99949 
   -7.32436  0.01137  3.67309     13.95525  1.27779  1.17326   1.75121  0.28669     0.33994  13236.48918   9153.39268  0.55452         3765.33966      18.7638  0.00322  57370.00567   1.83025  0.01991  1967142.72748   44.9514  18.34022  57404.94902    51.37769       44.99074   13.32581   20.1406   30.5    0.38776  -21.36988  0.99774 
   -6.47826  0.05338  2.67304      14.0156  1.10991  0.75515   1.48107  0.31509     0.17186  13205.78192   9682.39468  0.18519         4075.17396     18.53937  0.00192  57370.85177   1.54075  0.07906   685362.74045   45.6242  18.41489   57403.2835    50.95318        44.4035   19.03687  24.74793   25.5    0.42823  -21.47186  0.99419 
   -5.07775  0.26961  2.20302     14.45192  1.68684  0.62649   4.51545  0.08319     0.49887  12066.23157   9809.76766  0.07352         3322.95816     16.06334    1e-05  57372.25228   3.92167  1.21743    94863.03585  46.83278  18.23637  57404.94902    51.35362       44.95514    9.51843  20.94056   27.0      0.483  -21.48238  0.96898 
   -7.01277  0.47878  2.64312     14.25787  1.28262  0.67245   2.42568  0.25188     0.24155  13289.36097   9561.62466  0.21466         3436.78248     16.72103    3e-05  57370.31726   2.55546  1.16137   253745.05224  46.12831  18.32691   57403.2835    51.21202       44.74339    15.2295   20.1406   26.0    0.43535  -21.43573  0.93709 
   -5.42366   0.0184  1.97399     14.75743  2.13774  0.53665   5.26361  0.10487     0.22546  12936.05152   6619.64291  0.00647         4551.18531     17.93656  0.00048  57371.90637   5.25429  0.09687    23636.77653  47.63452   18.2949   57403.2835    51.11472       44.65901   14.51488   21.4366   26.0    0.55681  -21.47193  0.99867 
   -5.72661  0.00213  1.96643     14.35648  1.76647  1.19813   1.78469  0.27245      0.1742  11537.33818    5912.6755  0.15706         5514.62607       18.879   0.0042  57371.60342    1.4171   0.0038   122836.56506  46.83927  18.33134   57403.2835    51.19085       44.76216   11.42212  20.94056   27.5    0.51693  -21.43345  0.99993 
   -4.72352  0.09215  0.73999     14.62984  2.12857  0.98971  12.22537  0.04227      0.4986  12166.59987   6508.47139  0.00094         3899.48245     16.56394    2e-05  57372.60651  10.79512   1.1266     5952.14857  49.08381  18.31763  57404.94902     51.0222       44.48693   17.13318  24.74793   26.5    0.58683  -21.43464  0.99944 
   -5.51185  0.00465  4.77785     14.26715  2.12603  1.42723   1.66494  0.19667     0.49731  12793.31345   9333.04325  0.47928          4184.9327       19.477  0.01666  57371.81818   1.62552  0.00774  1316877.28357   45.1184  18.33214  57404.94902    51.07096       44.55172    15.2295  24.74793   31.0    0.43734  -21.47857  0.99931 
