          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 58606.335737   19.304  19.6479    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58610.343544  20.1301  20.4741    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58612.280023  19.7193   19.971    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58614.300135  19.6079  19.8597    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58618.323081   19.282  19.5338    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58620.278924  19.3246  19.5764    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58626.297168  19.7716  20.0233    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58628.252297  19.6852  19.9369    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58630.252813  19.7711  20.0228    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
  58632.26606  19.7115  19.9632    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58634.256862  19.5617  19.9056    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58636.253666  19.2395  19.4912    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58642.255349  19.2294  19.5733    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58642.467997  21.2043     21.5    -1.0       Gaia        Gaia       G   True      AB   False                 Gaia 
 58648.262349  19.1161  19.3678    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58650.260894  18.9737  19.2254    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58656.264744  19.4241  19.6758    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58764.622349  19.7431  19.9948    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
     58765.52    20.29      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58765.53     19.9      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58765.53    20.24      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58765.54    19.22      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58767.52    20.26      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58767.53    19.53      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58767.53    19.95      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58767.54    19.06      nan    -1.0        P48         ZTF       r   True      AB    True  2023ApJ...943...41C 
     58769.53    19.89      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58769.53    19.91      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58769.54    19.67      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58771.53     19.3      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58771.53    19.39      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     58771.54     19.2      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
