       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 58106.666  25.953  25.771  25.636   4769.9     3631.0       g 
 58106.666  26.153  25.991  25.839  6370.44     3631.0       r 
 58106.666  26.428  26.249  26.109   7774.3     3631.0       i 
 58106.666  26.678  26.484   26.35  9154.88     3631.0       z 
  58107.14  25.051  24.954  24.871   4769.9     3631.0       g 
  58107.14  25.256  25.171   25.08  6370.44     3631.0       r 
  58107.14  25.524  25.427  25.342   7774.3     3631.0       i 
  58107.14  25.776  25.661  25.576  9154.88     3631.0       z 
  58107.17  25.005  24.912   24.83   4769.9     3631.0       g 
  58107.17  25.211  25.128  25.041  6370.44     3631.0       r 
  58107.17  25.479  25.385  25.302   7774.3     3631.0       i 
  58107.17   25.73  25.619  25.536  9154.88     3631.0       z 
  58108.17  23.912  23.877  23.823   4769.9     3631.0       g 
  58108.17  24.115  24.085   24.04  6370.44     3631.0       r 
  58108.17  24.381   24.34    24.3   7774.3     3631.0       i 
  58108.17  24.627   24.58   24.53  9154.88     3631.0       z 
  58108.19  23.896  23.861  23.808   4769.9     3631.0       g 
  58108.19  24.098  24.069  24.025  6370.44     3631.0       r 
  58108.19  24.365  24.324  24.285   7774.3     3631.0       i 
  58108.19  24.611  24.564  24.514  9154.88     3631.0       z 
 58108.927  23.392  23.356  23.321   4769.9     3631.0       g 
 58108.927  23.592  23.563  23.529  6370.44     3631.0       r 
 58108.927  23.851  23.821  23.787   7774.3     3631.0       i 
 58108.927  24.094  24.056  24.015  9154.88     3631.0       z 
 58111.187  22.411   22.38  22.355   4769.9     3631.0       g 
 58111.187  22.606  22.575  22.555  6370.44     3631.0       r 
 58111.187  22.859  22.833  22.807   7774.3     3631.0       i 
 58111.187  23.096  23.066  23.035  9154.88     3631.0       z 
  58112.18   22.12  22.093   22.07   4769.9     3631.0       g 
  58112.18  22.314  22.284  22.264  6370.44     3631.0       r 
  58112.18  22.563  22.539  22.515   7774.3     3631.0       i 
  58112.18  22.799  22.772  22.742  9154.88     3631.0       z 
 58113.447  21.819  21.795  21.773   4769.9     3631.0       g 
 58113.447  22.008  21.981  21.961  6370.44     3631.0       r 
 58113.447  22.254  22.232  22.212   7774.3     3631.0       i 
 58113.447  22.491  22.465  22.438  9154.88     3631.0       z 
 58115.708   21.41   21.39   21.37   4769.9     3631.0       g 
 58115.708  21.592  21.567  21.551  6370.44     3631.0       r 
 58115.708  21.832  21.815  21.798   7774.3     3631.0       i 
 58115.708  22.067  22.044  22.024  9154.88     3631.0       z 
  58117.09  21.214  21.197  21.178   4769.9     3631.0       g 
  58117.09  21.392  21.371  21.353  6370.44     3631.0       r 
  58117.09   21.63  21.613  21.599   7774.3     3631.0       i 
  58117.09  21.864  21.842  21.824  9154.88     3631.0       z 
  58117.12   21.21  21.193  21.174   4769.9     3631.0       g 
  58117.12  21.388  21.367  21.349  6370.44     3631.0       r 
  58117.12  21.626  21.609  21.595   7774.3     3631.0       i 
  58117.12   21.86  21.838   21.82  9154.88     3631.0       z 
  58117.14  21.208   21.19  21.172   4769.9     3631.0       g 
  58117.14  21.385  21.364  21.346  6370.44     3631.0       r 
  58117.14  21.623  21.607  21.592   7774.3     3631.0       i 
  58117.14  21.857  21.835  21.817  9154.88     3631.0       z 
 58117.968  21.107   21.09  21.072   4769.9     3631.0       g 
 58117.968  21.282  21.261  21.243  6370.44     3631.0       r 
 58117.968  21.516  21.502  21.489   7774.3     3631.0       i 
 58117.968  21.749  21.729  21.711  9154.88     3631.0       z 
 58120.228  20.873  20.858  20.839   4769.9     3631.0       g 
 58120.228  21.041  21.019  21.002  6370.44     3631.0       r 
 58120.228   21.27  21.258  21.247   7774.3     3631.0       i 
 58120.228  21.499  21.482  21.466  9154.88     3631.0       z 
  58122.08  20.719  20.703  20.686   4769.9     3631.0       g 
  58122.08  20.879  20.859  20.841  6370.44     3631.0       r 
  58122.08  21.107  21.094  21.084   7774.3     3631.0       i 
  58122.08  21.331  21.316  21.299  9154.88     3631.0       z 
 58122.489  20.689  20.672  20.656   4769.9     3631.0       g 
 58122.489  20.847  20.827  20.809  6370.44     3631.0       r 
 58122.489  21.074  21.061  21.052   7774.3     3631.0       i 
 58122.489  21.298  21.283  21.266  9154.88     3631.0       z 
   58124.1   20.58  20.562  20.546   4769.9     3631.0       g 
   58124.1  20.733  20.712  20.693  6370.44     3631.0       r 
   58124.1  20.956  20.943  20.933   7774.3     3631.0       i 
   58124.1  21.178  21.164  21.146  9154.88     3631.0       z 
  58124.12  20.579   20.56  20.545   4769.9     3631.0       g 
  58124.12  20.731  20.711  20.691  6370.44     3631.0       r 
  58124.12  20.955  20.942  20.932   7774.3     3631.0       i 
  58124.12  21.176  21.162  21.145  9154.88     3631.0       z 
  58124.16  20.577  20.558  20.542   4769.9     3631.0       g 
  58124.16  20.729  20.708  20.689  6370.44     3631.0       r 
  58124.16  20.952  20.939  20.929   7774.3     3631.0       i 
  58124.16  21.174  21.159  21.142  9154.88     3631.0       z 
 58124.749  20.541  20.522  20.506   4769.9     3631.0       g 
 58124.749  20.691   20.67  20.651  6370.44     3631.0       r 
 58124.749  20.912    20.9   20.89   7774.3     3631.0       i 
 58124.749  21.134  21.119  21.103  9154.88     3631.0       z 
  58126.17  20.463  20.442  20.427   4769.9     3631.0       g 
  58126.17  20.607  20.586  20.566  6370.44     3631.0       r 
  58126.17  20.824  20.813  20.803   7774.3     3631.0       i 
  58126.17  21.046   21.03  21.015  9154.88     3631.0       z 
 58127.009  20.421  20.399  20.384   4769.9     3631.0       g 
 58127.009  20.563   20.54  20.521  6370.44     3631.0       r 
 58127.009  20.778  20.766  20.755   7774.3     3631.0       i 
 58127.009  20.999  20.982  20.968  9154.88     3631.0       z 
 58129.269  20.321  20.298  20.284   4769.9     3631.0       g 
 58129.269  20.456  20.433  20.412  6370.44     3631.0       r 
 58129.269  20.665  20.654  20.642   7774.3     3631.0       i 
 58129.269  20.883  20.866  20.854  9154.88     3631.0       z 
  58130.06  20.291  20.268  20.253   4769.9     3631.0       g 
  58130.06  20.423    20.4  20.379  6370.44     3631.0       r 
  58130.06   20.63  20.619  20.608   7774.3     3631.0       i 
  58130.06  20.847   20.83  20.818  9154.88     3631.0       z 
  58130.14  20.288  20.265   20.25   4769.9     3631.0       g 
  58130.14   20.42  20.396  20.376  6370.44     3631.0       r 
  58130.14  20.627  20.616  20.604   7774.3     3631.0       i 
  58130.14  20.843  20.827  20.814  9154.88     3631.0       z 
  58131.53  20.239  20.215  20.202   4769.9     3631.0       g 
  58131.53  20.365  20.343  20.323  6370.44     3631.0       r 
  58131.53  20.571  20.559  20.548   7774.3     3631.0       i 
  58131.53  20.786   20.77  20.755  9154.88     3631.0       z 
  58132.05  20.222  20.199  20.185   4769.9     3631.0       g 
  58132.05  20.347  20.324  20.304  6370.44     3631.0       r 
  58132.05  20.552   20.54  20.529   7774.3     3631.0       i 
  58132.05  20.766   20.75  20.735  9154.88     3631.0       z 
  58132.09  20.221  20.198  20.184   4769.9     3631.0       g 
  58132.09  20.345  20.323  20.303  6370.44     3631.0       r 
  58132.09   20.55  20.538  20.527   7774.3     3631.0       i 
  58132.09  20.764  20.748  20.734  9154.88     3631.0       z 
  58133.06  20.192  20.169  20.155   4769.9     3631.0       g 
  58133.06  20.313   20.29   20.27  6370.44     3631.0       r 
  58133.06  20.516  20.504  20.493   7774.3     3631.0       i 
  58133.06  20.729  20.713  20.698  9154.88     3631.0       z 
  58133.79  20.172  20.149  20.134   4769.9     3631.0       g 
  58133.79   20.29  20.267  20.247  6370.44     3631.0       r 
  58133.79  20.491   20.48  20.468   7774.3     3631.0       i 
  58133.79  20.704  20.688  20.672  9154.88     3631.0       z 
  58136.05  20.117  20.096   20.08   4769.9     3631.0       g 
  58136.05  20.228  20.204  20.183  6370.44     3631.0       r 
  58136.05  20.425  20.413  20.401   7774.3     3631.0       i 
  58136.05  20.635  20.619  20.602  9154.88     3631.0       z 
  58137.06  20.097  20.076  20.058   4769.9     3631.0       g 
  58137.06  20.204   20.18  20.158  6370.44     3631.0       r 
  58137.06  20.399  20.387  20.374   7774.3     3631.0       i 
  58137.06  20.608  20.591  20.573  9154.88     3631.0       z 
  58138.05  20.078  20.059   20.04   4769.9     3631.0       g 
  58138.05  20.183   20.16  20.136  6370.44     3631.0       r 
  58138.05  20.376  20.363   20.35   7774.3     3631.0       i 
  58138.05  20.583  20.566  20.548  9154.88     3631.0       z 
  58138.08  20.078  20.059  20.039   4769.9     3631.0       g 
  58138.08  20.182  20.159  20.136  6370.44     3631.0       r 
  58138.08  20.376  20.363  20.349   7774.3     3631.0       i 
  58138.08  20.582  20.566  20.547  9154.88     3631.0       z 
 58138.311  20.074  20.055  20.035   4769.9     3631.0       g 
 58138.311  20.177  20.155  20.131  6370.44     3631.0       r 
 58138.311  20.371  20.358  20.344   7774.3     3631.0       i 
 58138.311  20.577   20.56  20.541  9154.88     3631.0       z 
  58139.07  20.063  20.043  20.022   4769.9     3631.0       g 
  58139.07  20.162   20.14  20.116  6370.44     3631.0       r 
  58139.07  20.354  20.342  20.327   7774.3     3631.0       i 
  58139.07   20.56  20.543  20.523  9154.88     3631.0       z 
 58140.571  20.044  20.023  20.002   4769.9     3631.0       g 
 58140.571  20.136  20.113  20.089  6370.44     3631.0       r 
 58140.571  20.326  20.313  20.296   7774.3     3631.0       i 
 58140.571  20.529  20.511  20.489  9154.88     3631.0       z 
  58141.06  20.039  20.018  19.995   4769.9     3631.0       g 
  58141.06  20.128  20.105  20.081  6370.44     3631.0       r 
  58141.06  20.317  20.304  20.287   7774.3     3631.0       i 
  58141.06  20.519  20.502   20.48  9154.88     3631.0       z 
  58142.06  20.028  20.008  19.983   4769.9     3631.0       g 
  58142.06  20.113   20.09  20.066  6370.44     3631.0       r 
  58142.06  20.301  20.287   20.27   7774.3     3631.0       i 
  58142.06  20.502  20.484   20.46  9154.88     3631.0       z 
 58142.831   20.02  20.001  19.975   4769.9     3631.0       g 
 58142.831  20.103   20.08  20.057  6370.44     3631.0       r 
 58142.831   20.29  20.275  20.257   7774.3     3631.0       i 
 58142.831  20.491  20.471  20.447  9154.88     3631.0       z 
  58143.08  20.018  19.999  19.972   4769.9     3631.0       g 
  58143.08    20.1  20.077  20.053  6370.44     3631.0       r 
  58143.08  20.287  20.271  20.253   7774.3     3631.0       i 
  58143.08  20.488  20.467  20.443  9154.88     3631.0       z 
