       MJD   Upper    Mean   Lower   Cenwave  Zeropoint  Filter 
 60304.777    99.0    99.0    99.0  10023.96     3631.0       z 
 60304.777    99.0    99.0    99.0   4735.89     3631.0       g 
 60304.777    99.0    99.0    99.0   4746.48     3631.0   g-P48 
 60304.777    99.0    99.0    99.0   5182.42     3631.0    cyan 
 60304.777    99.0    99.0    99.0   6198.96     3631.0       r 
 60304.777    99.0    99.0    99.0   6366.38     3631.0   r-P48 
 60304.777    99.0    99.0    99.0   6629.82     3631.0  orange 
 60304.777    99.0    99.0    99.0   7645.77     3631.0       i 
 60305.624    99.0    99.0    99.0  10023.96     3631.0       z 
 60305.624    99.0    99.0    99.0   4735.89     3631.0       g 
 60305.624    99.0    99.0    99.0   4746.48     3631.0   g-P48 
 60305.624    99.0    99.0    99.0   5182.42     3631.0    cyan 
 60305.624    99.0    99.0    99.0   6198.96     3631.0       r 
 60305.624    99.0    99.0    99.0   6366.38     3631.0   r-P48 
 60305.624    99.0    99.0    99.0   6629.82     3631.0  orange 
 60305.624    99.0    99.0    99.0   7645.77     3631.0       i 
  60306.63    99.0    99.0  75.354   4735.89     3631.0       g 
  60306.63    99.0    99.0  75.359   4746.48     3631.0   g-P48 
  60306.63    99.0    99.0  75.365   5182.42     3631.0    cyan 
  60306.63    99.0    99.0  75.393   6198.96     3631.0       r 
  60306.63    99.0    99.0  75.399   6366.38     3631.0   r-P48 
  60306.63    99.0    99.0  75.412   6629.82     3631.0  orange 
  60306.63    99.0    99.0  75.449   7645.77     3631.0       i 
  60306.63    99.0    99.0  75.525  10023.96     3631.0       z 
 60307.015    99.0    99.0  27.701   4735.89     3631.0       g 
 60307.015    99.0    99.0  27.718   4746.48     3631.0   g-P48 
 60307.015    99.0    99.0  27.748   5182.42     3631.0    cyan 
 60307.015    99.0    99.0  27.847   6198.96     3631.0       r 
 60307.015    99.0    99.0  27.865   6366.38     3631.0   r-P48 
 60307.015    99.0    99.0  27.905   6629.82     3631.0  orange 
 60307.015    99.0    99.0  28.016   7645.77     3631.0       i 
 60307.015    99.0    99.0  28.238  10023.96     3631.0       z 
 60308.643    99.0  26.124   24.11   4735.89     3631.0       g 
 60308.643    99.0  26.142  24.127   4746.48     3631.0   g-P48 
 60308.643    99.0  26.182  24.163   5182.42     3631.0    cyan 
 60308.643    99.0  26.319  24.272   6198.96     3631.0       r 
 60308.643    99.0  26.343  24.293   6366.38     3631.0   r-P48 
 60308.643    99.0   26.39  24.337   6629.82     3631.0  orange 
 60308.643    99.0  26.519  24.456   7645.77     3631.0       i 
 60308.643    99.0  26.763   24.69  10023.96     3631.0       z 
 60309.253  27.744  24.834  23.529   4735.89     3631.0       g 
 60309.253  27.761  24.855  23.549   4746.48     3631.0   g-P48 
 60309.253  27.792  24.902  23.588   5182.42     3631.0    cyan 
 60309.253  27.896  25.018   23.71   6198.96     3631.0       r 
 60309.253  27.915  25.039  23.731   6366.38     3631.0   r-P48 
 60309.253  27.956  25.085  23.772   6629.82     3631.0  orange 
 60309.253  28.068  25.213  23.886   7645.77     3631.0       i 
 60309.253  28.295  25.457  24.113  10023.96     3631.0       z 
 60309.607  26.233  24.323  23.257   4735.89     3631.0       g 
 60309.607  26.252  24.344  23.278   4746.48     3631.0   g-P48 
 60309.607   26.29   24.39  23.321   5182.42     3631.0    cyan 
 60309.607    26.4  24.527  23.436   6198.96     3631.0       r 
 60309.607  26.422  24.551  23.456   6366.38     3631.0   r-P48 
 60309.607  26.468  24.597  23.497   6629.82     3631.0  orange 
 60309.607  26.585   24.71  23.611   7645.77     3631.0       i 
 60309.607  26.816  24.946  23.837  10023.96     3631.0       z 
 60310.653   24.18  23.298  22.607   4735.89     3631.0       g 
 60310.653  24.199  23.317  22.627   4746.48     3631.0   g-P48 
 60310.653  24.235  23.362  22.667   5182.42     3631.0    cyan 
 60310.653  24.347  23.492  22.778   6198.96     3631.0       r 
 60310.653   24.37  23.514  22.796   6366.38     3631.0   r-P48 
 60310.653  24.417   23.56  22.836   6629.82     3631.0  orange 
 60310.653  24.545  23.686  22.953   7645.77     3631.0       i 
 60310.653   24.79  23.915  23.184  10023.96     3631.0       z 
 60311.492  23.331  22.739  22.207   4735.89     3631.0       g 
 60311.492  23.349  22.759  22.226   4746.48     3631.0   g-P48 
 60311.492  23.384  22.797  22.265   5182.42     3631.0    cyan 
 60311.492  23.506  22.918  22.378   6198.96     3631.0       r 
 60311.492  23.527  22.939  22.395   6366.38     3631.0   r-P48 
 60311.492  23.572  22.983  22.435   6629.82     3631.0  orange 
 60311.492  23.693  23.104  22.542   7645.77     3631.0       i 
 60311.492  23.934  23.339  22.766  10023.96     3631.0       z 
 60312.654  22.557  22.147  21.767   4735.89     3631.0       g 
 60312.654  22.577   22.17  21.788   4746.48     3631.0   g-P48 
 60312.654   22.62  22.208  21.824   5182.42     3631.0    cyan 
 60312.654   22.74  22.318  21.928   6198.96     3631.0       r 
 60312.654  22.761   22.34  21.946   6366.38     3631.0   r-P48 
 60312.654  22.805  22.385  21.985   6629.82     3631.0  orange 
 60312.654  22.925  22.504  22.091   7645.77     3631.0       i 
 60312.654  23.158  22.737  22.311  10023.96     3631.0       z 
  60313.73  22.052  21.729  21.433   4735.89     3631.0       g 
  60313.73  22.069  21.747  21.452   4746.48     3631.0   g-P48 
  60313.73  22.109  21.788  21.488   5182.42     3631.0    cyan 
  60313.73  22.225  21.896   21.59   6198.96     3631.0       r 
  60313.73  22.245  21.914  21.606   6366.38     3631.0   r-P48 
  60313.73  22.287  21.955  21.648   6629.82     3631.0  orange 
  60313.73  22.404  22.077  21.757   7645.77     3631.0       i 
  60313.73  22.634  22.307  21.974  10023.96     3631.0       z 
 60315.968  21.305  21.086  20.883   4735.89     3631.0       g 
 60315.968  21.318  21.103  20.898   4746.48     3631.0   g-P48 
 60315.968  21.344  21.134  20.926   5182.42     3631.0    cyan 
 60315.968   21.46  21.235  21.028   6198.96     3631.0       r 
 60315.968  21.481  21.255  21.043   6366.38     3631.0   r-P48 
 60315.968  21.525  21.296  21.084   6629.82     3631.0  orange 
 60315.968   21.64  21.409  21.191   7645.77     3631.0       i 
 60315.968  21.869  21.634  21.409  10023.96     3631.0       z 
 60318.207  20.754  20.597  20.446   4735.89     3631.0       g 
 60318.207  20.772  20.614  20.465   4746.48     3631.0   g-P48 
 60318.207  20.802  20.643  20.496   5182.42     3631.0    cyan 
 60318.207    20.9  20.746   20.59   6198.96     3631.0       r 
 60318.207  20.916  20.763  20.607   6366.38     3631.0   r-P48 
 60318.207  20.953  20.802  20.647   6629.82     3631.0  orange 
 60318.207  21.061  20.909  20.752   7645.77     3631.0       i 
 60318.207  21.288  21.132  20.967  10023.96     3631.0       z 
 60320.445  20.329  20.214  20.093   4735.89     3631.0       g 
 60320.445  20.345  20.231  20.109   4746.48     3631.0   g-P48 
 60320.445  20.376  20.254  20.145   5182.42     3631.0    cyan 
 60320.445   20.48  20.352  20.237   6198.96     3631.0       r 
 60320.445  20.496  20.369  20.252   6366.38     3631.0   r-P48 
 60320.445  20.535  20.408  20.289   6629.82     3631.0  orange 
 60320.445  20.636  20.513  20.393   7645.77     3631.0       i 
