 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel           TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -5.97445  0.39945  0.87218     14.57593  1.56306  0.98431  16.07145  0.03166     0.04945   9835.28445   6984.12779   1.5629         3726.60104     18.20374  0.00089  58845.57555   9.27377   6.4197    7782.81156  48.69047  18.66786     58873.55     51.2167       44.58555    9.59068   29.4394   75.0    0.29813  -21.39332  0.99223 
   -2.64477  0.20592  1.33658     14.77602  2.00629  1.04346  29.16894  0.01665      0.3334   8945.57712   8072.84932   2.3452         3833.07915     16.25566    1e-05  58848.90523  13.92402  6.00657    9335.91013  48.34909  18.73935     58873.55    51.15065       44.39847   14.38602   34.7925   45.5    0.36839     -21.74  0.98565 
   -2.31464  0.30528  1.41274     14.77983   1.9682  1.00264   19.4819  0.03047     0.10121  10363.82715   7280.63705  2.33056         3537.30622     16.90289    4e-05  58849.23536  12.48242  5.94746   10054.44525  48.26043  18.66331     58873.55    51.13479       44.43466   12.06687  32.43313   58.0    0.31319  -21.53717  0.98205 
   -4.37583  0.46768  1.72307     14.59912  1.60583  0.86866  12.67857  0.03368     0.13304   8491.56614   7908.64459  2.20223         3960.76576     19.23603  0.00957  58847.17417   5.45347  5.92947   28046.81284  47.55406  18.70527  58878.57391    51.39104       44.88308    7.19301   23.9767   52.5    0.37011    -21.684  0.92865 
   -6.69494  0.35709   1.2001     14.60534  1.85444  1.23519  17.71868  0.02511     0.11192   8996.79878   7029.24751  1.61701         3919.05363     18.44653  0.00155  58844.85506   8.55529  6.32723   15268.03532  48.19484  18.69102     58876.56    51.31909       44.74336    9.59068  25.48628   76.0    0.30672  -21.39998  0.98278 
   -2.42461  0.20958  1.30661     14.58601  1.72106   1.5147  28.76839  0.01444     0.18242   8234.13617   8145.95587  2.30331          4038.9771     19.12601  0.00743  58849.12539  11.63533  6.02928   18360.74278  48.00846  18.60438     58873.55    51.30415       44.68132   11.98835  26.37437   52.5     0.3377  -21.66847  0.97773 
   -8.06783   0.3175  0.81371      14.7001  1.86306  0.90658  21.97683  0.02619     0.13577   9977.65316   7303.79055  1.51218         3160.54764     18.68888  0.00271  58843.48217  13.05116  6.97761    4558.15392  49.05935  18.61187     58873.55    51.16294        44.4613   12.06687  30.68313   88.5    0.23087  -21.22173  0.99585 
   -1.85585  0.20976  0.78894     14.74437  1.73365  0.92219   28.0636  0.01769     0.38176   8586.06468   7890.77627  2.98762         3832.50548     19.63382  0.02391  58849.69415  12.34124  5.88672    3251.87732  49.20158  18.64944     58873.55    51.20862       44.54446   11.98835  28.77204   52.0    0.28344  -21.66148   0.9975 
   -5.70097   0.3773  0.80244     14.33773  1.52706  1.21638  14.47776  0.02449     0.39777   8530.53213   7659.99293  0.83982          4003.4396     16.90827    4e-05  58845.84903   6.28465  5.46245   19276.43233  48.35885  18.72039     58873.55    51.22834       44.56605     9.6692  28.66664   61.5    0.35742  -21.47284  0.98993 
   -3.65414  0.36034  1.16385     14.89076  1.79725  0.60243  18.95241  0.03498     0.34027  11852.19937   6761.07212  2.65387         3251.57847     18.81205   0.0036  58847.89586  15.88143  6.82937    3738.43779  48.81897  18.49137  58873.13363    51.22099       44.58273   11.98835  27.04173   54.0    0.34505  -21.75046  0.98693 
   -4.60096  0.31325  0.71986     14.64266  1.73832  1.03645  19.81087  0.01369      0.3878   5368.20949   8452.45225  1.92111         4193.05543     16.22088    1e-05  58846.94904   3.40557  6.20578     4336.3147  49.15736  18.72463     58876.53    51.27595        44.6401    9.59068  28.77204   33.0    0.38641  -21.96816  0.99751 
   -6.59626  0.16416   1.3572     14.54005  1.83205  1.48594  35.81152  0.01333     0.06828   7807.24152   7862.42239  1.50408          4291.5517     19.13305  0.00755  58844.95374  13.02102  5.87889    26058.2285  47.85055  18.66799  58876.20265     51.1572       44.47915   12.06687  30.68313   71.0    0.26614  -21.37342  0.97192 
   -1.73082  0.15187  0.90786     14.76219  1.62624  0.79366  38.11517  0.01319     0.20974   8819.90975   7620.77008   2.3931         3717.21639     16.81885    4e-05  58849.81918  17.68696  5.78852    3721.06821  48.99332  18.75844     58876.53    51.29779       44.66486   11.98835  26.37437   55.0    0.30386  -21.55394   0.9951 
   -3.67468  0.26012  1.65402      14.6425  1.55114  0.79725  23.16076  0.01534     0.06955   6641.55157   7746.58473  2.72022         4068.54342     18.11702  0.00073  58847.87532   6.09423  6.02456   20442.91953  47.71187   18.7254     58876.56    51.26842       44.62461    9.59068   29.4394   54.5    0.34596  -21.70354   0.9356 
   -4.30421   0.3233  2.79601     14.56235  1.84064  1.30997   16.8574  0.01992     0.05255   6405.69869   8091.73653  2.83136         4041.34566     18.13925  0.00077  58847.24579    4.1262  5.44992  100266.82239  46.63958  18.59092     58873.53    51.16436       44.47555   14.38602  29.34719   54.0    0.34432  -21.63452  0.83997 
   -2.27361  0.31062  0.90911     14.71136  1.56001  1.01821  22.32705  0.02912     0.07039  12082.93443   6864.11227  2.91942         3397.90576     17.16054    8e-05  58849.27639  19.44479  6.93512    4523.35008  48.88928  18.62371  58872.57861    51.16656       44.46161   11.98835  31.74486   65.0    0.33057  -21.60029  0.99473 
   -6.64813  0.22195  1.29469     14.64032   2.0387  1.53287  28.00987   0.0173     0.03809   8709.10275   7827.23994  1.64605         3913.75227     17.59505  0.00022  58844.90187  12.67316  6.21668   16629.00651    48.133  18.63681     58873.55    51.23196        44.5746   11.98835  28.66664   72.5    0.27997  -21.36341  0.98265 
   -7.95037  0.13473  0.78251     14.89955  1.84386  0.42223  46.46615  0.01332     0.05469  10339.00701   7068.83789   0.6546         4219.28586     17.40335  0.00014  58843.59963  29.62931  6.26036    1665.05689  49.52616  18.61212  58876.20265    51.40009       44.85132    9.59068   25.5402   76.5    0.26335  -21.32366   0.9954 
   -3.14439  0.40379  1.43957     14.52714     1.57  1.14385  16.42126    0.025     0.04378   9229.01626   6987.67211  1.87604          3668.8564     17.46406  0.00016  58848.40561   8.34343  6.63081   26663.24799  47.72236  18.73541  58876.20265    51.15235       44.45053   14.38602  31.16971   61.0     0.3798   -21.6597  0.95231 
   -4.65235  0.49334  1.64974     14.49012  1.52959  1.04304  12.13812  0.04029     0.23068    8964.2705    7598.5365  1.79811         3987.09392     19.36659  0.01292  58846.89765   5.81847  5.98816   40455.24594  47.41161  18.65692  58873.13363    51.15916       44.41596   14.38602  33.56738   54.5    0.33485  -21.64935  0.92634 
   -6.12336  0.41103  1.54315      14.6681  1.67827  0.72187  15.34347  0.03192     0.49858   9684.27038   7252.76128  1.86782         3558.61686     19.33666  0.01206  58845.42664    8.5839  6.30669    17111.5684   47.8836   18.7165  58876.20265    51.24828       44.59596   11.98835  28.66664   68.5    0.31039  -21.47607  0.94669 
   -3.77049  0.19155  1.05735     14.59225  1.60784  1.18323   30.4942  0.01694     0.22125   8285.14316   7654.87689  2.99827         3458.69111     16.15272    1e-05  58847.77951  12.48661  5.84132   10914.47809  48.38865   18.6294  58872.57861    51.35592       44.74533   11.98835  28.77204   57.0     0.2894  -21.55136  0.98874 
   -4.45544  0.39186  0.77584     14.49654  1.41377  1.52709  18.00724  0.03497     0.16507  12675.00557   6774.37601  2.92917         2804.17517       16.245    1e-05  58847.09456  17.25722  7.05628     8028.8408  48.73503  18.50682  58872.57861    51.17312       44.49951     9.6692  28.77204   69.5    0.31715  -21.54289   0.9945 
   -3.63266  0.34731  0.72369     14.75151  1.98004  0.70733  16.51708  0.02125     0.03144   7566.63405   8082.15392   0.9807          4880.9113     18.28378  0.00107  58847.91734   5.64113  5.73652    3023.99494  49.36583  18.71165     58876.56    51.27176       44.63541   11.98835   29.4394   40.5    0.36925    -21.843  0.99752 
   -4.49655  0.22924  1.34117     14.88908  1.74534  0.48971  24.00817  0.01889     0.04987   7313.36662   7645.67242  3.14222         3933.54751     19.00222  0.00558  58847.05345   7.65986  5.50358    4858.42421  48.56926  18.58226     58873.55     51.2108        44.5406   11.98835  28.77204   49.5    0.31487  -21.72508  0.97593 
   -4.61726  0.19886  1.16327     14.47149  1.59586  1.23268  31.97867  0.01124     0.15196    7098.8551   7342.33957  1.49173         4224.24409      19.7682  0.03258  58846.93274   9.61312  6.35913   22865.96715  47.98129  18.67859  58872.57861    51.17922       44.47952   11.98835  31.16971   61.0    0.33771  -21.65403  0.97412 
