          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
    57357.326  19.8446     20.0    0.07         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57357.357  19.9646    20.12    0.09         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57360.337  19.5446     19.7    0.06         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57360.378  19.5546    19.71    0.04         --          --       g  False      AB   False  2017ApJ...848....6Y 
     57363.34  19.5146    19.67    0.05         --          --       g  False      AB   False  2017ApJ...848....6Y 
     57363.38  19.4646    19.62    0.07         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57366.347  19.7146    19.87    0.06         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57366.387  19.6346    19.79    0.07         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57369.306  19.8646    20.02    0.08         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57369.343  19.8946    20.05    0.06         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57371.732  19.8946    20.05    0.06         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57371.733   19.789     19.9    0.06         --          --       r  False      AB   False  2017ApJ...848....6Y 
    57371.734  19.7467    19.83    0.07         --          --       i  False      AB   False  2017ApJ...848....6Y 
    57372.293  19.7546    19.91    0.11         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57372.329  19.8246    19.98    0.13         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57373.663  19.9146    20.07    0.08         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57373.664   19.729    19.84    0.05         --          --       r  False      AB   False  2017ApJ...848....6Y 
    57373.665  19.9167     20.0    0.06         --          --       i  False      AB   False  2017ApJ...848....6Y 
    57375.287  20.0046    20.16     0.1         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57375.327  19.7846    19.94    0.06         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57375.658  19.9046    20.06    0.06         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57375.659   19.729    19.84    0.06         --          --       r  False      AB   False  2017ApJ...848....6Y 
    57375.661  19.6667    19.75    0.07         --          --       i  False      AB   False  2017ApJ...848....6Y 
    57377.652  19.9346    20.09    0.18         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57377.653   19.579    19.69    0.08         --          --       r  False      AB   False  2017ApJ...848....6Y 
    57377.654  19.8667    19.95    0.11         --          --       i  False      AB   False  2017ApJ...848....6Y 
    57386.748  19.5546    19.71    0.05         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57386.749   19.439    19.55    0.04         --          --       r  False      AB   False  2017ApJ...848....6Y 
     57386.75  19.6167     19.7    0.05         --          --       i  False      AB   False  2017ApJ...848....6Y 
    57387.335  19.4746    19.63    0.04         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57387.375  19.6446     19.8    0.05         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57390.412  19.7246    19.88    0.12         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57394.483  19.7246    19.88     0.2         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57394.988   19.199    19.31    0.17         --          --       r  False      AB   False  2017ApJ...848....6Y 
    57395.421  19.7446     19.9     0.2         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57395.426  19.7146    19.87    0.16         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57395.931   19.589     19.7     0.1         --          --       r  False      AB   False  2017ApJ...848....6Y 
    57395.935   19.499    19.61    0.13         --          --       r  False      AB   False  2017ApJ...848....6Y 
    57396.334  19.9246    20.08     0.1         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57396.339  19.8346    19.99    0.09         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57396.844   19.889     20.0    0.09         --          --       r  False      AB   False  2017ApJ...848....6Y 
    57396.847   19.629    19.74    0.06         --          --       r  False      AB   False  2017ApJ...848....6Y 
    57396.851  19.7167     19.8    0.17         --          --       i  False      AB   False  2017ApJ...848....6Y 
    57396.855  19.9767    20.06    0.19         --          --       i  False      AB   False  2017ApJ...848....6Y 
    57398.422  20.0646    20.22     0.1         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57398.426  19.9746    20.13    0.07         --          --       g  False      AB   False  2017ApJ...848....6Y 
    57398.929   19.579    19.69    0.04         --          --       r  False      AB   False  2017ApJ...848....6Y 
