 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
  -13.66178  0.00348  4.51895     13.63611  1.60545  0.75834   7.24549  0.13411     0.18576  4081.40343   8517.93192  1.51237         5600.98652     17.82825  0.00037  59046.75822  0.71997  0.02518  16265763.86671  43.95309  19.81461      59149.1    50.99072       43.65144   80.07372  195.58934  175.5    0.05443  -20.57358  0.99617 
  -16.24638  0.00258  4.38769     13.54756  1.69048  0.88517  17.07072  0.05367     0.41712  3904.59981   8728.69005  1.39186         5597.39869     18.88605  0.00427  59044.17362   1.5525  0.04401  24276144.65462   43.8272  19.81619      59149.1    51.04595       43.64935   78.75101  232.47375  199.5    0.04768  -20.57893  0.99392 
  -15.30328  0.00928  4.65125     13.98716  2.08655  0.29293  15.21331  0.05555      0.4737  4019.92705     8407.847  1.38571         5435.27383     19.28313  0.01066  59045.11672  1.46652  0.14118   4446891.48657  44.60508  19.79323     59152.15    51.06068       43.67359   82.29633  246.70928  265.5    0.04356  -20.56106  0.98242 
  -14.36425  0.00124  4.90557     13.69159   2.0623   0.7188  22.07298  0.03996     0.34217  4106.30499   8623.63338  1.39987         5479.83914     18.72719  0.00296  59046.05575  2.22019  0.02732  19070720.79028  43.92145  19.82227     59149.11    51.19262       43.68315   88.19816   369.6587  228.0    0.04905  -20.55556  0.99631 
  -14.01105  0.01607  4.42813     13.59178  1.63822  0.69242  27.66254  0.02039     0.04574  2919.64182   9791.78553  1.87508         5513.77053     16.33805    1e-05  59046.40895  1.40662  0.44461  19546633.37594   43.8997  19.78507     59153.36    51.00813       43.66341   84.44803  214.26301  213.5     0.0447  -20.52067  0.93579 
  -14.00307  0.00116  4.09757     13.79361  1.81834   0.3584  13.44993  0.06746     0.45531  4665.99463   8001.54625  1.26432         5285.70016     16.33614    1e-05  59046.41693  1.74677  0.01561   7333568.23318  44.43815  19.81225     59150.23    51.17744       43.67502   83.60999  347.61938  279.0    0.04761   -20.5634  0.99809 
  -15.93447  0.00464   3.2178     13.39512  1.79869  0.54433  12.19382  0.10834     0.02752  6846.13517   6764.58526  0.55955          4947.7322     18.20849   0.0009  59044.48553  3.40924   0.0566  28032089.52455  44.06103  19.81627      59149.1    51.08313       43.66756   77.96938  247.22619  142.5    0.05333  -20.58592  0.99462 
  -14.06836  0.00203  4.09216     13.44576  1.54142  0.97268  15.14198  0.06611     0.02801  4746.41266   8148.26151  1.24794         5448.23058     16.26289    1e-05  59046.35164  2.03489  0.03069  30769148.24983  43.74474  19.82826  59147.36774    51.15785       43.66447   81.91781  351.55029  163.5    0.05493   -20.5601  0.99569 
   -11.9036   0.0406  4.76782     13.61542  1.80542  0.77055  20.51877   0.0511      0.4527  4753.86305   7950.21567  1.25705         5366.72897     17.07135    7e-05   59048.5164  2.76613  0.83312  22397346.11159  43.81859  19.84073  59146.81149    51.06923       43.68837   85.19742  240.18489  203.0    0.05469  -20.55784  0.88556 
  -13.67911  0.01435  4.82305     13.78953  1.93462  0.53944  34.17898  0.03087     0.16396  4517.80233   8334.29924  1.23993         5588.38704      19.3713  0.01306  59046.74089  4.16141  0.49039  11015188.58392  44.14681  19.80579     59150.33    51.07847       43.66454   79.74033  270.70971  202.0    0.04915  -20.61405  0.93549 
   -12.3771  0.00649  3.66986     13.59455   1.5429  0.44757  39.06977  0.01928      0.0244  4283.43039   8435.51783  1.27638         5595.55969     18.30918  0.00113   59048.0429  4.27614  0.25342  12484168.17759  44.23153  19.79582     59150.33    51.11774       43.69488   82.74778  242.63453  249.5    0.04735  -20.57677  0.96879 
  -15.26348  0.00791  5.45274     13.69966  2.02682  1.04769  12.89834   0.0683     0.36403  3651.52465   8947.62533  1.51916         5579.43958     18.59304  0.00218  59045.15652  1.02591  0.10204  22312076.83411  43.75389  19.79239     59151.22    51.07619       43.65915   81.91781  255.97822  172.0    0.05286  -20.54346  0.98437 
  -13.67759  0.00322  4.37944     13.83949  1.93121  0.37263  16.32956  0.06501     0.08748  5409.03947   7459.57575  0.95865         5324.07881     16.16139    1e-05  59046.74241  2.84998  0.05257   7202824.43884  44.41433  19.81526     59149.11    51.09006       43.67861   79.29209  271.15795  240.5    0.05145  -20.55819  0.99345 
