          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
     59001.38    20.52      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     59001.48    21.41      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     59002.44    21.26      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     59002.45    21.38      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     59002.47    21.26      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     59010.47    20.95      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     59013.36    21.01      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
      59016.4    20.54      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     59016.47    21.75      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     59019.34    21.62      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     59022.39     21.6      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     59022.48    21.56      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     59025.34     21.5      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     59025.39    21.18      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     59028.39    21.23      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     59028.48    21.46      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     59031.34     20.7      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
     59031.44    21.77      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     59032.34    20.77      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     59034.38    20.79      nan    -1.0        P48         ZTF       r   True      AB   False  2023ApJ...943...41C 
     59034.46    20.98      nan    -1.0        P48         ZTF       g   True      AB   False  2023ApJ...943...41C 
