          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
 59179.601262  20.1102  20.1514    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59181.548099  19.7603  19.8015    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
  59182.56708  19.3823  19.4235    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59183.558959  19.7429  19.7841    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59185.622432  19.9844  20.0256    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59187.605734  19.5669  19.6081    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
    59190.947  21.4516     21.5    -1.0       Gaia        Gaia       G   True      AB   False                 Gaia 
 59191.587636  19.4993  19.5405    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59193.631828  19.9924  20.0336    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59195.618467  20.4824  20.5387    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59197.569465  20.5341  20.5904    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59205.572108  20.4624  20.5187    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59206.565192  20.7134  20.7697    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59207.566933  20.6588  20.7151    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59208.573727  20.4929  20.5492    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59209.588365  19.8716  19.9128    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 59219.440543  19.6242  19.6877    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 59219.477407  19.7776  19.8217    -1.0        P48         ZTF       r   True      AB    True                  ZTF 
 59219.638316  19.4465  19.4877    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59221.445717  20.0288  20.0729    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59221.461469  19.0448  19.1083    -1.0        P48         ZTF       g   True      AB    True                  ZTF 
 59221.625267  19.6674  19.7086    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 59223.379189  20.3146  20.3781    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 59223.462361  20.0207  20.0648    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59224.537336  20.5238  20.5801    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 59225.413993  20.0488  20.0929    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
    59225.441  19.9358     20.0    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 59225.441331  19.9359  19.9994    -1.0        P48         ZTF       g   True      AB   False                  ZTF 
 59227.440636  21.0086  21.0721  0.4082        P48         ZTF       g  False      AB   False                  ZTF 
 59227.638218  20.0311  20.0873  0.3445      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 59229.437164  19.8393  19.8834    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59231.419965  20.4283  20.4918  0.2662        P48         ZTF       g  False      AB   False                  ZTF 
 59231.466296  20.6429   20.687    -1.0        P48         ZTF       r   True      AB   False                  ZTF 
 59231.501028  20.3969  20.4532  0.2276      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 59235.540758  19.0797   19.136  0.2305      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
  59248.41412  17.9091  17.9726  0.0635        P48         ZTF       g  False      AB   False                  ZTF 
 59249.656717   17.988  18.0292  0.1049      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59250.370023  17.7936  17.8571  0.0636        P48         ZTF       g  False      AB   False                  ZTF 
 59250.377361  18.0711  18.1151  0.0669        P48         ZTF       r  False      AB   False                  ZTF 
 59251.568256  17.9817  18.0228  0.0528      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
 59252.318773  17.8895  17.9336  0.0579        P48         ZTF       r  False      AB   False                  ZTF 
 59252.379004  17.6497  17.7132  0.0555        P48         ZTF       g  False      AB   False                  ZTF 
 59253.450668  17.6828   17.739  0.0294      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
  59254.15625  17.4448   17.509  0.0551        LCO          --       g  False      AB   False             ThisWork 
 59254.160156  17.4437  17.5079  0.0436        LCO          --       g  False      AB   False             ThisWork 
 59254.164062  17.8076  17.8535  0.0392        LCO          --       r  False      AB   False             ThisWork 
 59254.167968  17.8021  17.8479  0.0389        LCO          --       r  False      AB   False             ThisWork 
 59254.171875  17.9466  17.9809  0.0565        LCO          --       i  False      AB   False             ThisWork 
 59254.171875    17.96  17.9944  0.0726        LCO          --       i  False      AB   False             ThisWork 
 59254.300023  17.5568  17.6203   0.058        P48         ZTF       g  False      AB   False                  ZTF 
 59255.463645  17.5533  17.6096  0.0256      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
 59256.369351  17.4565    17.52  0.0511        P48         ZTF       g  False      AB   False                  ZTF 
  59256.39912  17.6956  17.7397   0.045        P48         ZTF       r  False      AB   False                  ZTF 
     59256.56  17.5228    17.57    0.02        PS1          --       w  False      AB   False  2015ATel.7153....1H 
 59257.511366  17.5388  17.5951  0.0204      ATLAS       ATLAS    cyan  False      AB   False  2018PASP..130f4505T 
