# Wavelength Flux Sigma flux_unc xpixel ypixel response flag
# STATUS = PUBLIC
# OBJECT = 2019dlr
# TELESCOPE = Keck_I
# INSTRUMENT = LRIS+LRISBLUE
# DATE-OBS =
# MJD = 58666.262985
# EXPTIME = 650.002
# SLIT = 1.0
# DISPERSER =
# SOURCE =
# FILTER = clear
# FLUX_STANDARD = Feige67
# EXTINCTION_CORRECTED =
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS = erg/cm^2/s/Ang
# QUALITY =
# MIN_WAVE = 3150
# MAX_WAVE =
# COMMENT =
# TARGNAME= 'ZTF19aaohuwc_S1'    / Target name (from starlist)
# DICHNAME= '560     '           / Dichroic
# GRISNAME= '400/3400'           / Blue grism
# GRANAME = '400/8500'           / Red grating
# WAVELEN =        7830.30224609 / Red specified central wavelength
# BLUFILT = 'clear   '           / Blue filter
# REDFILT = 'Clear   '           / Red filter
# SLITNAME= 'long_1.0'           / Slitmask
# BLUDET  = 'LRISB   '           / LRIS blue detector
# REDDET  = 'LRISR3  '           / LRIS red detector
# OBSERVER= 'Lin Yan '           / Observer name
# REDUCER = '        '           / Name of reducer
# LPIPEVER= '2019.04 '           / LPipe version number
# HOSTNAME= 'starpc15'           / LPipe host computer name
# IDLVER  = '8.5.1   '           / IDL version number
# DATE    = '2019-07-02T06:29:45' / UT end of last exposure
# UTC     = '06:18:41.86'        / Universal time (excl. day) at start
# JD      =        2458666.76298 / Julian date at start
# JDMID   =        2458666.76675 / Julian date at midpoint
# JDEND   =        2458666.77067 / Julian date end of last exposure
# MJDMID  =        58666.2667466 / Mean julian date at midpoint
# MJDEND  =        58666.2706732 / Mean julian date end of last exposure
# DATE_BEG= '2019-07-02T06:18:41' / UT start of first exposure
# DATE_END= '2019-07-02T06:29:45' / UT end of last exposure
# OBSDATE = '2019-07-02T06:18:41' / UT start of first exposure
# AZ      =        254.471437480 / Telescope azimuth (deg)
# EL      =        37.7801608900 / Telescope elevation (deg)
# RA      = '11:17:33.93'        / Right ascension
# DEC     = '+00:30:01.5'        / Telescope declination
# HA      = '+03:19:15.33'       / Hour angle at start
# ST      = '14:36:49.26'        / Sidereal time at start
# EQUINOX =        2000.00000000 / Equinox of RA/DEC
# AIRMASS =              1.63071 / Approximate av. airmass of combined spectrum
# SUNELEV =       -17.1102000000 / Sun elevation (deg)
# MOONELEV=       -23.6953000000 / Moon elevation (deg)
# MOONDIST=        77.3172360144 / Distance to moon (deg)
# MOONPHAS=     0.00405999055801 / Lunar phase (1 equal full)
# PARANGLE=        65.0898774394 / Parallactic angle (at start, deg)
# OFFPA   =     -0.0899995097234 / Slit rotation vs. parallactic angle (deg)
# SLITPA  =              64.9999 / Slit or right chip CCW from North (deg)
# ROTPOSN =       -25.0001206000 / Rotator angle (deg; 90 equal slit north)
# ROTPPOSN=       -90.6164179900 / Rotator physical position (deg)
# DOMEPOSN=        254.476191160 / Dome azimuth angle (deg)
# TRAPDOOR= 'open    '           / Trapdoor status (open/closed)
# CURRINST= 'LRISADC '           / ADC instrument
# ADCWAVE0=        3400.00000000 / ADC min. compensation wavelength (Ang)
# ADCWAVE1=        9000.00000000 / ADC max. compensation wavelength (Ang)
# PREPARED= '2019-07-02T17:10:07' / Timestamp of prepare reduction step
# TOTALEXP=              650.002 / Total exposure time (sec); avg. of R&B
# EXTDATE = '2019-07-02T17:19:57' / UT time 1D spectrum extracted by specextract
# REDUCED = '2019-07-02T17:21:25' / Timestamp of connect reduction step
# MINWAV  =        1851.93978713 / Minimum wavelength
# MAXWAV  =        10308.7446753 / Maximum wavelength
# BLUFILE = 'celsb190702_0023r_ZTF19aaohuwc.spec' / Blue spectrum file
# REDFILE = 'celsr190702_0021r_ZTF19aaohuwc.spec' / Red spectrum file
# JDSTART =        2458666.76298 / Julian date start of first exposure
# MJDSTART=        58666.2629850 / Mean julian date start of first exposure
# RESCALER=        1.07421161140 / Rescaling factor applied to red
# RESCALEB=              1.00000 / (blue not rescaled)
# WAVOVER = '5562.75-5725.31'    / Wavelength region of useable red-blue overlap
# ATCHWAV =        5666.02929688 / Red-blue connection wavelength
# BLUDBEG = '2019-07-02T06:18:41' / UT start of first blue exposure
# REDDBEG = '2019-07-02T06:18:55' / UT start of first red exposure
# BLUDEND = '2019-07-02T06:29:31' / UT end of last blue exposure
# REDDEND = '2019-07-02T06:29:45' / UT end of last red exposure
# BLUNEXP =                    1 / Num. blue exposures summed
# REDNEXP =                    1 / Num. red exposures summed
# BLUEXPTM=              650.000 / Blue exposure time
# REDEXPTM=              650.004 / Red exposure time
# REDEXP1 =              650.004 /
# BLUEXP1 =              650.000 /
# BLUAIR1 =              1.62979 /
# REDAIR1 =              1.63163 /
# BLUBIN  = '2,2     '           / Blue binning (spat,spec)
# REDBIN  = '2,1     '           / Red binning (spat,spec)
# BLUXCENT=                 1587 / Blue X reference pixel for extraction
# REDXCENT=                 2048 / Red X reference pixel for extraction
# BLUYCENT=              78.3300 / Blue Y extraction center position
# REDYCENT=              65.4500 / Red Y extraction center position
# BLUAPRAD=              2.72000 / Blue extraction aperture half-width
# REDAPRAD=              2.72000 / Red extraction aperture half-width
# BLUBKDST=              5.80000 / Blue background aper. inner edge distance
# REDBKDST=              5.80000 / Red background aper. inner edge distance
# BLUBKWID=              14.0000 / Blue background aperture width
# REDBKWID=              14.0000 / Red background aperture width
# BLUCWAV =        3582.45187227 / Blue central wavelength (Ang)
# REDCWAV =        7856.70808813 / Red central wavelength (Ang)
# BLUDISP =        2.07498538666 / Blue dispersion (Ang/pix)
# REDDISP =        1.19918360844 / Red dispersion (Ang/pix)
# BLU2DSPC= 'lsb190702_0023r_ZTF19aaohuwc.fits' / Blue 2D spectrum file
# RED2DSPC= 'lsr190702_0021r_ZTF19aaohuwc.fits' / Red 2D spectrum file
# BLU2DS1 = 'szfpb190702_0023r.fits' / Individual blue 2D spectra
# RED2DS1 = 'szfpr190702_0021r.fits' / Individual red 2D spectra
# BLUARCF = 'fpb190702_0012r_arc.fits' / Blue arc file
# REDARCF = 'fpr190702_0012r_arc.fits' / Red arc file
# BLUSOL  = 'fpb190702_0012r_arc.sol' / Blue arc solution file
# REDSOL  = 'fpr190702_0012r_arc.sol' / Red arc solution file
# BLUFLEX =              4.03187 / Blue flexure correction (Ang)
# REDFLEX =              1.48809 / Red flexure correction (Ang)
# BLUTRAC = 'lsb190702_0023r_ZTF19aaohuwc.trace' / Blue tracing file
# REDTRAC = 'lsr190702_0021r_ZTF19aaohuwc.trace' / Red tracing file
# BLUFCAL1= 'elsb190702_0027_Feige67.response' / Blue flux standard file
# REDFCAL1= 'elsr190702_0027_Feige67.response' / Red flux standard file
# BLUFCAL2= 'elsb190702_0028_Feige67.response' / Blue flux standard file
# REDFCAL2= 'elsr190702_0028_Feige67.response' / Red flux standard file
# BLUFAIR1=              1.53304 / Blue flux standard airmass
# REDFAIR1=              1.53465 / Red flux standard airmass
# BLUFAIR2=              1.55404 /
# REDFAIR2=              1.55507 /
# BLUFNAM1= 'Feige67 '           / Blue flux standard star name
# REDFNAM1= 'Feige67 '           / Red flux standard star name
# BLUFNAM2= 'Feige67 '           /
# REDFNAM2= 'Feige67 '           /
# BLUFLAT = 'lb190702_0013s7_domflat.fits' / Blue flat field file name
# REDFLAT = 'lr190702_0013s7_domflat.fits' / Red flat field file name
# KOAID1  = '           0'       /
# KOAID2  = '           0'       /
# HISTORY = Processed by lrisprepare 2019-07-02 17:10:07 UT
# HISTORY = Processed by flatproc 2019-07-02 17:10:27 UT
# HISTORY = Processed by lrissplit 2019-07-02 17:10:33 UT
# HISTORY = Processed by pzapspec 2019-07-02 17:10:37 UT
# HISTORY = Processed by subtractsky2 2019-07-02 17:15:01 UT
# HISTORY = Processed by combinesum 2019-07-02 17:18:15 UT
# HISTORY = Processed by specextract 2019-07-02 17:19:57 UT
# HISTORY = Processed by specwavcal 2019-07-02 17:20:29 UT
# HISTORY = Processed by lrisfluxcal 2019-07-02 17:21:11 UT
# HISTORY = Processed by lrisconnect 2019-07-02 17:21:25 UT
3094.2539 4.00806e-17 1.3699e-16 4.58704e-17 782 72.875 358629000000000.0 0.0
3096.2051 -4.87087e-17 1.46764e-16 4.11017e-17 783 72.88 373928000000000.0 0.0
3098.1565 -4.60109e-17 1.24705e-16 3.87495e-17 784 72.886 390155000000000.0 0.0
3100.1089 -3.88097e-18 1.15298e-16 3.86317e-17 785 72.891 407115000000000.0 0.0
3102.0618 -6.26977e-18 1.02808e-16 3.66556e-17 786 72.897 424123000000000.0 0.0
3104.0154 -2.09934e-17 1.04264e-16 3.47505e-17 787 72.903 442486000000000.0 0.0
3105.9695 -1.4025e-18 1.08259e-16 3.45102e-17 788 72.908 460225000000000.0 0.0
3107.9243 -6.41566e-18 1.03725e-16 3.28984e-17 789 72.914 479697000000000.0 0.0
3109.8796 6.34814e-18 9.69706e-17 3.18994e-17 790 72.92 501171000000000.0 0.0
3111.8357 1.38015e-17 8.14902e-17 3.03458e-17 791 72.925 524437000000000.0 0.0
3113.7922 4.2467e-18 8.86857e-17 2.90461e-17 792 72.931 549408000000000.0 0.0
3115.7495 4.83165e-18 9.24429e-17 2.80704e-17 793 72.936 575504000000000.0 0.0
3117.7073 -1.59696e-17 8.78515e-17 2.59056e-17 794 72.942 604052000000000.0 0.0
3119.6658 -2.11828e-17 7.39583e-17 2.42005e-17 795 72.948 629072000000000.0 0.0
3121.6248 1.58217e-18 7.66625e-17 2.43999e-17 796 72.953 654238000000000.0 0.0
3123.5845 2.64847e-17 7.64415e-17 2.45862e-17 797 72.959 679162000000000.0 0.0
3125.5449 1.89565e-17 5.66032e-17 2.27522e-17 798 72.965 705326000000000.0 0.0
3127.5056 2.90181e-17 6.94706e-17 2.2906e-17 799 72.97 732768000000000.0 0.0
3129.4673 -2.18207e-17 7.40252e-17 2.03455e-17 800 72.976 761734000000000.0 0.0
3131.4294 -8.13611e-18 7.12231e-17 2.01147e-17 801 72.982 791047000000000.0 0.0
3133.3921 1.03374e-17 7.56933e-17 2.03626e-17 802 72.987 821475000000000.0 0.0
3135.3555 -1.15376e-17 7.15049e-17 1.86926e-17 803 72.993 854054000000000.0 0.0
3137.3196 1.15112e-17 6.22405e-17 1.86303e-17 804 72.999 886984000000000.0 0.0
3139.2839 3.00225e-18 6.83207e-17 1.79433e-17 805 73.004 921631000000000.0 0.0
3141.2493 -1.09163e-18 7.42536e-17 1.74455e-17 806 73.01 957470000000000.0 0.0
3143.2151 -5.73629e-18 9.34877e-17 1.7467e-17 807 73.016 993164000000000.0 0.0
3145.1814 4.1969e-18 8.0885e-17 1.68904e-17 808 73.021 1027680000000000.0 0.0
3147.1482 -1.19426e-17 9.87703e-17 1.65048e-17 809 73.027 1062390000000000.0 0.0
3149.116 1.17445e-18 8.06262e-17 1.59112e-17 810 73.033 1096070000000000.0 0.0
3151.084 8.44178e-18 8.31184e-17 1.58716e-17 811 73.038 1130410000000000.0 0.0
3153.053 1.47547e-17 6.1462e-17 1.49379e-17 812 73.044 1165440000000000.0 0.0
3155.0222 1.1661e-17 6.44067e-17 1.45655e-17 813 73.05 1201760000000000.0 0.0
3156.9922 -1.67966e-17 6.60671e-17 1.32177e-17 814 73.056 1237020000000000.0 0.0
3158.9629 -6.63094e-18 5.88579e-17 1.30318e-17 815 73.061 1270890000000000.0 0.0
3160.9338 8.01747e-18 5.2952e-17 1.30672e-17 816 73.067 1306120000000000.0 0.0
3162.9058 4.15794e-18 5.50399e-17 1.27025e-17 817 73.073 1343300000000000.0 0.0
3164.8779 -1.18617e-18 5.33801e-17 1.21418e-17 818 73.078 1382340000000000.0 0.0
3166.8511 2.18031e-18 4.69034e-17 1.17601e-17 819 73.084 1419070000000000.0 0.0
3168.8245 -8.27025e-18 4.94939e-17 1.12128e-17 820 73.09 1454780000000000.0 0.0
3170.7986 -4.75927e-18 5.16282e-17 1.1213e-17 821 73.096 1488720000000000.0 0.0
3172.7732 -2.68294e-18 4.96832e-17 1.10152e-17 822 73.101 1521490000000000.0 0.0
3174.7485 1.14547e-17 4.74165e-17 1.12794e-17 823 73.107 1551670000000000.0 0.0
3176.7246 2.1674e-17 5.23117e-17 1.16395e-17 824 73.113 1582580000000000.0 0.0
3178.7009 -1.10227e-17 4.3545e-17 9.91643e-18 825 73.118 1615210000000000.0 0.0
3180.678 -1.69753e-18 4.2922e-17 1.00703e-17 826 73.124 1651110000000000.0 0.0
3182.6558 -9.33863e-19 3.40675e-17 9.55621e-18 827 73.13 1690630000000000.0 0.0
3184.6338 6.03742e-19 3.485e-17 9.45695e-18 828 73.136 1730640000000000.0 0.0
3186.6128 -2.71961e-19 3.72522e-17 9.32994e-18 829 73.142 1771570000000000.0 0.0
3188.592 7.76296e-18 4.12053e-17 9.60684e-18 830 73.147 1811750000000000.0 0.0
3190.572 -3.33448e-18 4.10119e-17 9.01428e-18 831 73.153 1851830000000000.0 0.0
3192.5525 1.28554e-17 3.67396e-17 9.3073e-18 832 73.159 1889770000000000.0 0.0
3194.5337 1.06497e-17 3.3621e-17 8.9699e-18 833 73.165 1926220000000000.0 0.0
3196.5154 3.1106e-18 3.31681e-17 8.53717e-18 834 73.17 1961560000000000.0 0.0
3198.4978 9.13482e-18 3.30878e-17 8.64359e-18 835 73.176 1994350000000000.0 0.0
3200.4807 5.62863e-19 3.7512e-17 8.37849e-18 836 73.182 2025810000000000.0 0.0
3202.4641 -1.12977e-17 4.19817e-17 7.99052e-18 837 73.188 2056820000000000.0 0.0
3204.448 8.32181e-18 4.04069e-17 8.56192e-18 838 73.193 2088190000000000.0 0.0
3206.4326 -1.15723e-17 4.43181e-17 7.87788e-18 839 73.199 2116720000000000.0 0.0
3208.4177 4.56091e-18 4.74041e-17 8.49337e-18 840 73.205 2145820000000000.0 0.0
3210.4036 -4.81902e-19 5.90638e-17 8.62993e-18 841 73.211 2175950000000000.0 0.0
3212.3899 1.38742e-18 6.65142e-17 8.84061e-18 842 73.217 2209490000000000.0 0.0
3214.3767 -3.26504e-18 6.41567e-17 8.50682e-18 843 73.222 2243920000000000.0 0.0
3216.364 7.30569e-19 6.21122e-17 8.47464e-18 844 73.228 2278180000000000.0 0.0
3218.3521 2.15109e-18 5.12178e-17 8.06877e-18 845 73.234 2309340000000000.0 0.0
3220.3406 1.48166e-17 4.92017e-17 8.34968e-18 846 73.24 2338020000000000.0 0.0
3222.3296 -4.08102e-18 4.80957e-17 7.59499e-18 847 73.246 2365080000000000.0 0.0
3224.3193 6.55022e-18 4.25312e-17 7.70668e-18 848 73.252 2391510000000000.0 0.0
3226.3098 -1.41252e-18 4.77001e-17 7.54653e-18 849 73.257 2416700000000000.0 0.0
3228.3005 3.25933e-19 4.83529e-17 7.57074e-18 850 73.263 2441120000000000.0 0.0
3230.292 4.91511e-19 4.48877e-17 7.40249e-18 851 73.269 2463370000000000.0 0.0
3232.2837 6.09799e-18 4.30174e-17 7.47733e-18 852 73.275 2486940000000000.0 0.0
3234.2764 5.99039e-18 4.15153e-17 7.36229e-18 853 73.281 2512760000000000.0 0.0
3236.2693 4.66269e-18 4.21494e-17 7.27431e-18 854 73.287 2541210000000000.0 0.0
3238.2629 -5.16415e-18 4.56408e-17 6.99059e-18 855 73.292 2568970000000000.0 0.0
3240.2571 -7.24606e-19 4.26195e-17 6.9864e-18 856 73.298 2594470000000000.0 0.0
3242.2517 -6.61093e-18 4.09423e-17 6.66185e-18 857 73.304 2619350000000000.0 0.0
3244.2471 7.05127e-18 4.15711e-17 7.11733e-18 858 73.31 2643500000000000.0 0.0
3246.2429 7.3453e-19 3.8112e-17 6.7306e-18 859 73.316 2665990000000000.0 0.0
3248.2393 -3.28056e-18 3.33718e-17 6.37104e-18 860 73.322 2685910000000000.0 0.0
3250.2363 2.38293e-18 3.19906e-17 6.48808e-18 861 73.328 2707170000000000.0 0.0
3252.2339 9.64004e-18 3.04844e-17 6.63754e-18 862 73.333 2736790000000000.0 0.0
3254.2317 2.4227e-18 3.1836e-17 6.35268e-18 863 73.339 2776730000000000.0 0.0
