# STATUS =
# OBJECT = 2010md
# TELESCOPE = Lick-3m
# INSTRUMENT = KAST
# DATE-OBS = 2010-07-07 07:55:12.00
# MJD = 55384.330000000075
# EXPTIME = --
# AIRMASS = --
# SLIT = --
# DISPERSER = --
# SOURCE = 2019MNRAS.482.1545S
# FILTER =
# RESOLUTION =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = --
# PHOTOMETRY_CALIBRATED =
# TELLURIC_CORRECTED =
# FLUX_UNITS = erg cm(-2) sec(-1) Ang(-1)
# WAVE_UNITS = Angstrom
# QUALITY = --
# MIN_WAVE = 3430.0
# MAX_WAVE = 10164.0
# COMMENT = SNR: 32.973;
 Wavelength        Flux       Error 
     3432.0    0.246246   0.0395157 
     3434.0     0.27385   0.0402523 
     3436.0    0.292868   0.0400438 
     3438.0    0.256544   0.0396437 
     3440.0    0.255118   0.0399292 
     3442.0    0.229402   0.0397902 
     3444.0    0.266655   0.0399419 
     3446.0    0.266345   0.0400878 
     3448.0    0.253369   0.0408001 
     3450.0    0.265672   0.0411351 
     3452.0     0.23804   0.0407934 
     3454.0     0.26928   0.0412284 
     3456.0    0.281359   0.0411378 
     3458.0    0.263264   0.0410589 
     3460.0    0.250666    0.040779 
     3462.0    0.241323   0.0405434 
     3464.0     0.27387   0.0409952 
     3466.0    0.281485   0.0410109 
     3468.0    0.261691   0.0408748 
     3470.0     0.26129   0.0408364 
     3472.0    0.265266   0.0407385 
     3474.0    0.265953   0.0406866 
     3476.0     0.30938    0.041638 
     3478.0    0.320845   0.0422942 
     3480.0     0.24867    0.041858 
     3482.0    0.245777   0.0415943 
     3484.0    0.260759   0.0415312 
     3486.0    0.328748   0.0417726 
     3488.0    0.258812   0.0411495 
     3490.0    0.239688   0.0406966 
     3492.0    0.268889   0.0407783 
     3494.0    0.261113   0.0406752 
     3496.0    0.269551   0.0404752 
     3498.0    0.290084   0.0405161 
     3500.0    0.257017   0.0399046 
     3502.0    0.298823   0.0402807 
     3504.0    0.260868   0.0400645 
     3506.0    0.275998   0.0400632 
     3508.0    0.309086     0.04044 
     3510.0    0.297809   0.0401119 
     3512.0    0.276197   0.0397683 
     3514.0    0.309813   0.0399239 
     3516.0    0.265309    0.039508 
     3518.0    0.317056   0.0397756 
     3520.0    0.283537   0.0394054 
     3522.0    0.269275    0.039182 
     3524.0    0.283476   0.0391974 
     3526.0     0.25527   0.0388046 
     3528.0    0.275045   0.0390035 
     3530.0    0.272959   0.0387563 
     3532.0    0.274727   0.0385051 
     3534.0     0.30097   0.0389149 
     3536.0    0.336225    0.039113 
     3538.0    0.250433   0.0388452 
     3540.0    0.285229   0.0395614 
     3542.0     0.26654   0.0394859 
     3544.0    0.262034   0.0395121 
     3546.0    0.274481    0.038978 
     3548.0    0.280148   0.0390104 
     3550.0    0.241641   0.0386619 
     3552.0    0.252313   0.0387597 
     3554.0    0.275305   0.0385834 
     3556.0    0.289682    0.038699 
     3558.0    0.228781   0.0378626 
     3560.0    0.299754   0.0381096 
     3562.0    0.310675   0.0380831 
     3564.0    0.235448   0.0371941 
     3566.0    0.261971   0.0375879 
     3568.0    0.234208   0.0369196 
     3570.0    0.270063    0.037323 
     3572.0    0.276744    0.036993 
     3574.0    0.258032   0.0367981 
     3576.0    0.254802    0.036696 
     3578.0    0.283083   0.0365265 
     3580.0    0.286015   0.0363206 
     3582.0    0.251496   0.0358387 
     3584.0     0.26461   0.0356661 
     3586.0    0.275706   0.0359573 
     3588.0    0.275764   0.0359751 
     3590.0    0.292572   0.0356071 
     3592.0    0.282741   0.0353647 
     3594.0    0.271104   0.0352542 
     3596.0    0.288257   0.0351563 
     3598.0    0.245821   0.0345644 
     3600.0     0.25949   0.0345332 
     3602.0     0.24799   0.0340856 
     3604.0    0.290457   0.0344814 
     3606.0    0.279418   0.0341915 
     3608.0    0.269445   0.0340211 
     3610.0    0.295054    0.034195 
     3612.0    0.245669   0.0342212 
     3614.0     0.28531   0.0341954 
     3616.0    0.242453   0.0336405 
     3618.0    0.272919   0.0337891 
     3620.0    0.254137    0.033245 
     3622.0    0.277505   0.0332557 
     3624.0    0.260641   0.0327627 
     3626.0     0.28724   0.0330852 
     3628.0    0.263491   0.0332564 
     3630.0    0.271745   0.0332858 
     3632.0    0.300339   0.0330198 
     3634.0    0.267911   0.0327923 
     3636.0    0.296283   0.0327029 
     3638.0    0.255895   0.0321647 
     3640.0    0.273375   0.0327611 
     3642.0    0.272625     0.03255 
     3644.0    0.241975   0.0322041 
     3646.0     0.27105   0.0341322 
     3648.0     0.30036   0.0383916 
     3650.0    0.242809   0.0351943 
     3652.0    0.279233   0.0344074 
     3654.0    0.254969   0.0333056 
     3656.0    0.259002   0.0316254 
     3658.0    0.289672   0.0317206 
     3660.0     0.28747   0.0329587 
     3662.0    0.296803   0.0326413 
     3664.0    0.290437   0.0307355 
     3666.0    0.263425   0.0299501 
     3668.0    0.263334    0.029924 
     3670.0    0.251884   0.0295097 
     3672.0    0.283174   0.0295214 
     3674.0     0.26713   0.0291613 
     3676.0    0.258129   0.0289469 
     3678.0    0.267967   0.0288342 
     3680.0     0.28563      0.0288 
     3682.0    0.276042   0.0286349 
     3684.0    0.273102   0.0285172 
     3686.0    0.274187   0.0282548 
     3688.0    0.315343   0.0286805 
     3690.0    0.293741   0.0283402 
     3692.0    0.291337   0.0281802 
     3694.0    0.258037    0.027745 
     3696.0    0.264027   0.0279306 
     3698.0    0.289579   0.0280692 
     3700.0     0.27849   0.0280101 
     3702.0    0.286061   0.0277799 
     3704.0    0.285409   0.0276005 
     3706.0    0.278667   0.0275538 
     3708.0    0.261402   0.0270675 
     3710.0    0.293377   0.0272374 
     3712.0    0.290271   0.0272645 
     3714.0    0.247163   0.0267091 
     3716.0    0.278163   0.0266861 
     3718.0    0.276591   0.0266559 
     3720.0    0.276006   0.0265432 
     3722.0    0.281093   0.0265299 
     3724.0    0.291541   0.0264988 
     3726.0    0.267023   0.0262207 
     3728.0    0.284691   0.0262432 
     3730.0    0.280506   0.0262929 
     3732.0    0.250387   0.0260356 
     3734.0    0.256834   0.0261155 
     3736.0    0.269203   0.0260623 
     3738.0    0.289215   0.0263707 
     3740.0    0.301514   0.0262614 
     3742.0    0.296446   0.0257292 
     3744.0    0.257147    0.025354 
     3746.0    0.245947   0.0250573 
     3748.0    0.257292   0.0251312 
     3750.0    0.273302   0.0250917 
     3752.0    0.283733   0.0250791 
     3754.0    0.302895   0.0251783 
     3756.0    0.267158   0.0245957 
     3758.0    0.277188    0.024751 
     3760.0    0.270412   0.0243642 
     3762.0    0.259329   0.0241967 
     3764.0    0.278219   0.0241658 
     3766.0    0.278583   0.0241452 
     3768.0    0.258022   0.0239401 
     3770.0    0.290265   0.0243211 
     3772.0    0.272387   0.0240022 
     3774.0    0.275102    0.023842 
     3776.0    0.282875   0.0237693 
     3778.0    0.269066   0.0234898 
     3780.0    0.280234   0.0235425 
     3782.0    0.279261   0.0234366 
     3784.0    0.290468   0.0233771 
     3786.0    0.302171    0.023427 
     3788.0    0.297029   0.0235317 
     3790.0    0.280672   0.0232667 
     3792.0    0.299098   0.0232758 
     3794.0    0.283222   0.0230118 
     3796.0    0.294051   0.0228294 
     3798.0    0.260109   0.0226084 
     3800.0    0.287896   0.0228426 
     3802.0    0.288686   0.0227449 
     3804.0    0.307452   0.0226471 
     3806.0    0.283341    0.022397 
     3808.0    0.291954   0.0224361 
     3810.0    0.295305   0.0224765 
     3812.0    0.293176   0.0225212 
     3814.0    0.286855   0.0223047 
     3816.0    0.287605   0.0221977 
     3818.0    0.241969   0.0217165 
     3820.0     0.24149   0.0216877 
     3822.0    0.274223   0.0218589 
     3824.0    0.277987   0.0217882 
     3826.0    0.260472   0.0217974 
     3828.0    0.284425   0.0221817 
     3830.0    0.266421   0.0219499 
     3832.0    0.266981   0.0216834 
     3834.0    0.255154   0.0214386 
     3836.0    0.272055   0.0216987 
     3838.0    0.299397   0.0216982 
     3840.0    0.279156   0.0214158 
     3842.0    0.276435   0.0213405 
     3844.0    0.279297   0.0211618 
     3846.0    0.276355    0.020867 
     3848.0     0.28326   0.0208617 
     3850.0    0.286593   0.0209401 
     3852.0    0.261188   0.0205352 
     3854.0    0.268397   0.0206867 
     3856.0     0.28495   0.0204796 
     3858.0    0.294724   0.0205622 
     3860.0    0.295458   0.0204593 
     3862.0    0.262796   0.0202957 
     3864.0    0.291868   0.0202633 
     3866.0    0.264524   0.0198985 
     3868.0    0.276155   0.0199227 
     3870.0    0.284474   0.0200155 
     3872.0    0.274152   0.0201362 
     3874.0    0.279751   0.0201796 
     3876.0     0.29306   0.0198377 
     3878.0    0.304143   0.0198079 
     3880.0    0.316079   0.0198058 
     3882.0    0.277706    0.019607 
     3884.0    0.305061   0.0196783 
     3886.0    0.286893   0.0194407 
     3888.0    0.294598   0.0193923 
     3890.0    0.282934   0.0193136 
     3892.0    0.289052   0.0192965 
     3894.0    0.273763   0.0192541 
     3896.0    0.260888   0.0191893 
     3898.0    0.289222   0.0192112 
     3900.0    0.275009   0.0191802 
     3902.0    0.286568   0.0193438 
     3904.0    0.296486   0.0197511 
     3906.0    0.282751   0.0202353 
     3908.0    0.279283   0.0201447 
     3910.0    0.295767   0.0202951 
     3912.0    0.269705   0.0199099 
     3914.0    0.278608   0.0193649 
     3916.0    0.270521   0.0190722 
     3918.0    0.282136    0.018912 
     3920.0    0.269448   0.0185769 
     3922.0    0.270184   0.0184167 
     3924.0    0.274075   0.0183911 
     3926.0    0.285918   0.0184478 
     3928.0    0.261795   0.0181294 
     3930.0    0.252234   0.0181311 
     3932.0    0.259019    0.018296 
     3934.0    0.277111   0.0180559 
     3936.0    0.286304   0.0180282 
     3938.0    0.289195   0.0181564 
     3940.0    0.261205   0.0180835 
     3942.0    0.277575   0.0183644 
     3944.0    0.283991   0.0183702 
     3946.0    0.288222   0.0180712 
     3948.0    0.259667   0.0176633 
     3950.0    0.269227   0.0176273 
     3952.0    0.266952   0.0174721 
     3954.0    0.273136   0.0173907 
     3956.0    0.283097    0.017498 
     3958.0     0.28172   0.0173824 
     3960.0    0.283508   0.0178093 
     3962.0    0.291103    0.017474 
     3964.0    0.285632   0.0170986 
     3966.0    0.241573    0.016774 
     3968.0    0.247626    0.016707 
     3970.0    0.260555    0.016885 
     3972.0     0.28041   0.0169692 
     3974.0    0.272297   0.0168202 
     3976.0    0.259023   0.0166063 
     3978.0      0.2697   0.0166704 
     3980.0    0.266194   0.0167069 
     3982.0      0.2745   0.0166275 
     3984.0      0.2661   0.0164052 
     3986.0    0.264595   0.0164259 
     3988.0    0.263848   0.0163818 
     3990.0    0.264348   0.0164407 
     3992.0    0.269974   0.0164189 
     3994.0    0.267409   0.0165294 
     3996.0    0.272201   0.0166992 
     3998.0     0.27539   0.0165021 
     4000.0    0.271865   0.0161743 
     4002.0    0.272969   0.0161147 
     4004.0    0.266054   0.0160756 
     4006.0    0.252981   0.0160044 
     4008.0    0.261423     0.01609 
     4010.0    0.248082   0.0160016 
     4012.0    0.259094   0.0160614 
     4014.0    0.277256   0.0159833 
     4016.0    0.265829   0.0159321 
     4018.0    0.273143    0.016703 
     4020.0    0.263359   0.0171179 
     4022.0    0.271905   0.0170005 
     4024.0    0.260889   0.0167124 
     4026.0    0.287275     0.01635 
     4028.0    0.257105   0.0158435 
     4030.0     0.26885   0.0159471 
     4032.0     0.26209   0.0157361 
     4034.0    0.275252   0.0157514 
     4036.0    0.266625   0.0156008 
     4038.0    0.277232   0.0156236 
     4040.0     0.27081   0.0155865 
     4042.0     0.24023   0.0155527 
     4044.0     0.27132   0.0198143 
     4046.0    0.262231   0.0242049 
     4048.0    0.247308    0.018635 
     4050.0    0.268874   0.0157806 
     4052.0    0.251453   0.0156002 
     4054.0    0.257907   0.0158418 
     4056.0    0.276559   0.0154307 
     4058.0    0.255342   0.0150271 
     4060.0    0.263095   0.0149826 
     4062.0    0.270333   0.0150433 
