# STATUS =
# OBJECT = 2010md
# TELESCOPE = P200
# INSTRUMENT = DBSP
# DATE-OBS = 2010-05-21 00:00:00.00
# MJD = 55337.0
# EXPTIME = 0
# AIRMASS = --
# SLIT = 0
# DISPERSER = --
# SOURCE = 2018ApJ...855....2Q
# FILTER =
# RESOLUTION =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = --
# PHOTOMETRY_CALIBRATED =
# TELLURIC_CORRECTED =
# FLUX_UNITS = Other
# WAVE_UNITS = Angstrom
# QUALITY = --
# MIN_WAVE = 3171.4589627
# MAX_WAVE = 10243.6696299
# COMMENT = Spectrum is the smoothed version. For the unbinned versions check the related files - clipped or raw.  [Data obtained from:R. Quimby] [Prev. spec info - createdby: ofer-UploadSet; modifiedby: ofer-UploadSet]
    Wavelength       Flux      Error 
  3174.6326428  2.0055964  0.0984661 
  3177.8063227  1.9588127  0.0959612 
  3180.9802709  1.9243393  0.0935564 
  3184.1649436  1.9051025  0.0907275 
  3187.3498845  1.9270462  0.0887073 
  3190.5345572  1.9921097  0.0867652 
  3193.7302227  2.0032303  0.0853829 
  3196.9261564   2.011359  0.0841593 
  3200.1218218  2.0765026  0.0828504 
  3203.3174873    2.07306  0.0810834 
  3206.5244136  2.0817778  0.0789997 
  3209.7310718  2.1128368  0.0772454 
  3212.9377301  2.1328113  0.0748546 
  3216.1556491  2.1441338  0.0731919 
     3219.3733  2.1075368  0.0718358 
  3222.5909509  2.1386275   0.070579 
  3225.8088699  2.0889196  0.0693211 
  3229.0375136  2.1227362  0.0681404 
  3232.2661572  2.0990262  0.0671371 
  3235.4948009  2.0744529  0.0659006 
  3238.7344373  2.0399337  0.0639842 
  3241.9743418  2.0273535  0.0642368 
  3245.2139782  2.0279353  0.0633929 
  3248.4646072  2.0667167  0.0607585 
  3251.7042436  2.0786538  0.0590037 
  3254.9548727  2.0637093  0.0577078 
  3258.2167627  2.0384238  0.0564901 
  3261.4783845  2.0427446  0.0549709 
  3264.7400064   2.017457  0.0540232 
  3268.0016282   1.985552  0.0531526 
  3271.2742428  2.0147257  0.0523166 
  3274.5358646  2.0369895   0.051648 
  3277.8194718  2.0619781  0.0508971 
  3281.0920864  2.0836351  0.0499155 
  3284.3756936   2.112783  0.0492363 
  3287.6593009  2.0792136  0.0486011 
  3290.9429082  2.0473516  0.0480332 
  3294.2375082   2.037992  0.0474729 
  3297.5321082  2.0142233  0.0464651 
  3300.8267082  1.9800632  0.0458611 
  3304.1323009  1.9811029  0.0453982 
  3307.4378936  1.9806601  0.0446124 
  3310.7434864  1.9863797  0.0437171 
  3314.0490791  2.0004971  0.0427415 
  3317.3656646  2.0072482  0.0412897 
    3320.68225  2.0136199   0.040196 
  3324.0098282  2.0186577  0.0391611 
  3327.3264136  2.0649085  0.0380941 
  3330.6539918  2.0970116  0.0369066 
  3333.9925627  2.1275029   0.036181 
  3337.3198727  2.1385984  0.0355301 
  3340.6584436  2.1312079  0.0349746 
  3343.9970146  2.1256766   0.034486 
  3347.3465782  2.1148691  0.0340178 
  3350.6961418  2.1066792  0.0337507 
  3354.0454373   2.091085  0.0335061 
  3357.3950009  2.1028552  0.0333021 
  3360.7555572  2.0896585  0.0329798 
  3364.1161136  2.0790174  0.0331143 
  3367.4766699  2.0857356    0.03353 
  3370.8479509  2.1114635   0.033171 
     3374.2195   2.114222  0.0318723 
  3377.5910491  2.1249075  0.0312167 
  3380.9733227  2.1157017  0.0308229 
  3384.3558646  2.1286354  0.0304883 
  3387.7384064  2.1271424  0.0300356 
  3391.1206801  2.1207955  0.0297734 
  3394.5142146  2.1052642  0.0295367 
  3397.9077491  2.0931959  0.0292731 
  3401.3120082  2.0884492  0.0288684 
  3404.7055428  2.0598438   0.028654 
  3408.1100699  2.0595086  0.0284235 
  3411.5253218  2.0420403  0.0282788 
  3414.9408418  2.0053973  0.0281646 
  3418.3451009  1.9811541  0.0280759 
  3421.7716136  1.9694744  0.0279686 
  3425.1868655  1.9697663  0.0276967 
  3428.6133782  1.9687805  0.0275954 
  3432.0396227   1.971855  0.0275409 
  3435.4771282  1.9691451  0.0277981 
  3438.9143655  2.0063243  0.0274539 
  3442.3518709  1.9906285  0.0272709 
  3445.7891082  2.0082891   0.027032 
  3449.2376064  2.0196128  0.0265705 
  3452.6858364  2.0230956  0.0263143 
  3456.1453273  2.0232122   0.026004 
  3459.5935572   2.030673  0.0254837 
  3463.0527801    2.00546  0.0251624 
  3466.5232636  1.9799327  0.0248542 
  3469.9824864  1.9600008  0.0244755 
  3473.4529699  1.9272405  0.0242348 
  3476.9341782  1.9043305  0.0240118 
  3480.4043936  1.8833501  0.0236341 
  3483.8858699  1.8752502   0.023369 
  3487.3780709  1.8798205  0.0230527 
  3490.8592791  1.8789939  0.0226041 
  3494.3514801  1.8751084  0.0222699 
  3497.8439491  1.8633333  0.0219848 
  3501.3471428  1.8683254   0.021479 
  3504.8503364  1.8735479  0.0210243 
  3508.3535301  1.8786427  0.0206968 
  3511.8569918   1.875258  0.0203035 
  3515.3711782  1.8662133  0.0201152 
  3518.8853646  1.8684573  0.0199066 
  3522.4105436  1.8653051  0.0196596 
  3525.9247301  1.8611518  0.0195119 
  3529.4501773  1.8502406  0.0193518 
  3532.9863491  1.8371795  0.0192429 
  3536.5115282  1.8204265  0.0191573 
  3540.0586928  1.7968097  0.0190613 
  3543.5948646  1.8057029  0.0189931 
  3547.1420291  1.7967019  0.0190015 
  3550.6891936  1.7989107  0.0189128 
  3554.2363582  1.8034724  0.0188749 
  3557.7945155  1.8014992  0.0186522 
  3561.3526727  1.8078208  0.0185251 
  3564.9108301  1.8258547  0.0184433 
  3568.4799801   1.828233  0.0181633 
  3572.0491301  1.8453985  0.0179464 
  3575.6182801  1.8576231  0.0176209 
  3579.1874301  1.8511184  0.0174788 
  3582.7675727  1.8651936  0.0172065 
  3586.3587082  1.8786651  0.0169517 
  3589.9388509  1.8767376   0.016718 
  3593.5299864  1.8794309   0.016471 
  3597.1211218  1.8832328  0.0162801 
    3600.72325  1.8632047  0.0161191 
  3604.3253782  1.8640964  0.0160603 
  3607.9275064  1.8649184  0.0160122 
  3611.5406273  1.8567024  0.0161245 
  3615.1424873  1.8626492  0.0162009 
  3618.7666009  1.8667088  0.0162289 
  3622.3797218  1.8725696  0.0163438 
  3626.0038354   1.870343  0.0163955 
  3629.6279491  1.8670456  0.0165634 
  3633.2627873  1.8679833  0.0167152 
  3636.8978936  1.8671079  0.0165652 
      3640.533  1.8520612  0.0163371 
  3644.1681064  1.8518412  0.0162498 
  3647.8139373  1.8429291  0.0160042 
  3651.4600364  1.8311779  0.0158663 
  3655.1171282   1.832249  0.0156889 
  3658.7742199  1.8283221  0.0155693 
  3662.4310436  1.8201165  0.0154562 
  3666.0881354  1.8045877    0.01527 
  3669.7562199  1.7940876  0.0151289 
  3673.4240364  1.7836899  0.0148932 
  3677.1031136   1.774143  0.0147142 
  3680.7819227  1.7691708  0.0145063 
      3684.461  1.7744659  0.0144135 
  3688.1400773   1.763731  0.0142686 
  3691.8298791  1.7548901   0.014201 
  3695.5199491   1.744877   0.014119 
  3699.2207436  1.7383857  0.0141046 
  3702.9218064  1.7363942  0.0141948 
  3706.6226009  1.7352027  0.0141695 
  3710.3346564  1.7204055  0.0141699 
  3714.0464436  1.7193784  0.0141782 
  3717.7584991  1.7072217  0.0141809 
  3721.4702864  1.7060001   0.014176 
  3725.1933345  1.7009796  0.0140842 
  3728.9161146  1.7020415  0.0138862 
  3732.6498873  1.6949168  0.0137962 
  3736.3839282  1.6901593  0.0136006 
  3740.1177009   1.685998  0.0134783 
  3743.8627345  1.6813663  0.0132661 
  3747.5965072  1.6836591  0.0131122 
  3751.3522655   1.681886  0.0128795 
  3755.0972991  1.6828133  0.0126537 
  3758.8530572  1.6852645  0.0125559 
  3762.6198082  1.6805336  0.0123418 
  3766.3758345  1.6852003  0.0122437 
  3770.1425854  1.6890551   0.012081 
  3773.9093364  1.6880573  0.0121957 
  3777.6870801  1.6874508  0.0121186 
  3781.4650918  1.6886749  0.0117641 
  3785.2538282  1.6874986  0.0118649 
  3789.0315718  1.6976727  0.0117191 
  3792.8203082  1.7104363  0.0115193 
  3796.6200373  1.7172092  0.0113451 
  3800.4090418  1.7276773  0.0113134 
  3804.2087709  1.7304621  0.0113394 
  3808.0194928  1.7349359  0.0113799 
  3811.8302146  1.7371238  0.0114384 
  3815.6409364  1.7399182  0.0115057 
  3819.4516582  1.7429249  0.0115149 
  3823.2733727  1.7370646  0.0116255 
  3827.0950873  1.7291796  0.0116425 
  3830.9280627  1.7272528   0.011751 
  3834.7607699  1.7196862  0.0117524 
  3838.5934773  1.7100047  0.0118208 
  3842.4261845  1.7064847  0.0120077 
  3846.2698845  1.6949348  0.0118345 
  3850.1135845  1.6895446  0.0115441 
  3853.9682773  1.6881999  0.0114173 
  3857.8229699   1.684936  0.0112174 
  3861.6776627  1.6795086  0.0110459 
  3865.5430801  1.6759064  0.0109716 
  3869.4087655   1.669077  0.0108396 
  3873.2744509  1.6672711  0.0107024 
  3877.1511291  1.6663772  0.0105941 
  3881.0278072  1.6605332  0.0104608 
  3884.9154782  1.6558295  0.0103211 
  3888.7921564  1.6529435  0.0102495 
  3892.6798273  1.6489298  0.0101165 
  3896.5782227  1.6454642  0.0100276 
  3900.4768864   1.642266  0.0099776 
    3904.37555  1.6352615  0.0099425 
  3908.2742136  1.6261431  0.0099129 
  3912.1838699  1.6196352  0.0098785 
  3916.0932582  1.6197917  0.0098723 
  3920.0139072  1.6186866  0.0098466 
  3923.9345564  1.6171205  0.0099543 
  3927.8659301  1.6150012  0.0098072 
  3931.7865791  1.6125917  0.0096635 
  3935.7182209  1.6167445   0.009673 
  3939.6605873  1.6158783  0.0095152 
  3943.5922291  1.6180652   0.009394 
  3947.5348636  1.6100097  0.0093002 
