# STATUS =
# OBJECT = PTF12dam
# TELESCOPE = Keck1
# INSTRUMENT = LRIS
# DATE-OBS = 2014-04-30 10:33:34.00
# MJD = 56777.439976899885
# EXPTIME = 2000
# AIRMASS = 1.116
# SLIT = 0.0
# DISPERSER = 400/8500
# SOURCE = 2016ApJ...830...13P
# FILTER =
# RESOLUTION =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = --
# PHOTOMETRY_CALIBRATED =
# TELLURIC_CORRECTED =
# FLUX_UNITS = Other
# WAVE_UNITS = Angstrom
# QUALITY = --
# MIN_WAVE = 3072.718
# MAX_WAVE = 10176.7432
# COMMENT = host spectrum [Data obtained from:Perley, D.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]
 Wavelength          Flux        Error 
  3074.6194   2.14798e-16  1.57656e-15 
   3076.522   5.40672e-17  1.65965e-15 
  3078.4255   1.05064e-16   1.8575e-15 
  3080.3301   1.80535e-16  2.05988e-15 
  3082.2358   9.26847e-17  2.18813e-15 
  3084.1426   2.23641e-16  1.97994e-15 
  3086.0503   3.52492e-16  1.71347e-15 
  3087.9592   1.17672e-16  1.69705e-15 
  3089.8691   1.21251e-16  1.49109e-15 
  3091.7803   6.45133e-17   1.3836e-15 
  3093.6924   1.17803e-16  1.38121e-15 
  3095.6052   3.15376e-16  1.08026e-15 
  3097.5193   2.04826e-16  1.06611e-15 
  3099.4346   1.57088e-16   1.0705e-15 
  3101.3508   2.34059e-16   9.6184e-16 
  3103.2681   2.48635e-16  8.71483e-16 
  3105.1863   2.38458e-16  8.47197e-16 
  3107.1055   1.20101e-16  9.68687e-16 
  3109.0259   1.77094e-16  7.97597e-16 
   3110.947   1.50402e-16  7.76684e-16 
  3112.8694   1.59891e-16  8.20879e-16 
  3114.7927   2.24329e-16  7.43813e-16 
   3116.717   1.71203e-16  7.25311e-16 
  3118.6423   2.44669e-16  6.55089e-16 
  3120.5688   1.06417e-16   6.6736e-16 
  3122.4961   1.36913e-16  7.05112e-16 
  3124.4246   1.20128e-16  6.94163e-16 
  3126.3538   2.21374e-16  5.39153e-16 
  3128.2842   1.53667e-16  6.03635e-16 
  3130.2156    1.6611e-16  7.15076e-16 
  3132.1477   1.81376e-16  7.11223e-16 
  3134.0811   1.00984e-16  7.99028e-16 
  3136.0154   1.39276e-16  7.51236e-16 
  3137.9504   1.35912e-16  8.14382e-16 
  3139.8867   1.94487e-16  1.27231e-15 
   3141.824   1.05765e-16  1.65428e-15 
   3143.762   1.01189e-16  1.78962e-15 
  3145.7012   1.33016e-16  1.62612e-15 
  3147.6411   1.46448e-16  1.43628e-15 
  3149.5823   1.35883e-16  1.22127e-15 
  3151.5242   1.03051e-16  1.17781e-15 
   3153.467   1.19441e-16  1.00471e-15 
  3155.4109   9.61374e-17   9.9296e-16 
  3157.3557   2.00098e-16  7.63319e-16 
  3159.3015   1.21548e-16  8.37651e-16 
  3161.2483   1.86206e-16  7.15797e-16 
  3163.1958   1.90668e-16  8.33538e-16 
  3165.1443   1.55257e-16  7.58002e-16 
   3167.094   1.72041e-16  7.12326e-16 
  3169.0442   2.21278e-16  6.01446e-16 
  3170.9956   1.67984e-16  6.09338e-16 
   3172.948   1.62724e-16    5.794e-16 
  3174.9009   1.21495e-16  5.04259e-16 
   3176.855   1.29138e-16  5.06356e-16 
  3178.8101   1.10951e-16  5.07384e-16 
  3180.7661   1.41233e-16  4.67488e-16 
  3182.7229   1.54114e-16   4.8052e-16 
  3184.6804   1.27701e-16  4.85754e-16 
  3186.6392   1.48794e-16  4.93353e-16 
  3188.5986   1.74288e-16  4.39367e-16 
  3190.5591   1.94815e-16  4.13479e-16 
  3192.5205   1.39723e-16  4.61235e-16 
  3194.4824   1.54274e-16  4.50473e-16 
  3196.4456   1.32507e-16  4.39909e-16 
  3198.4097   1.48952e-16  4.23478e-16 
  3200.3745   1.55138e-16  4.11032e-16 
  3202.3401   1.42231e-16   4.5154e-16 
  3204.3066   1.51607e-16  5.43949e-16 
  3206.2742   2.00618e-16  8.19752e-16 
  3208.2424   1.96489e-16  1.09679e-15 
  3210.2117   1.88259e-16  1.31611e-15 
  3212.1816   1.57619e-16  1.32308e-15 
