        MJD      Mag     Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
   55259.27  20.3209    20.4    -1.0        P48          --       R   True    Vega   False  2010ATel.2492....1Q 
  55260.496  19.6509   19.73    0.24        P48          --       R  False    Vega   False  2011Natur.474..487Q 
   55267.25  19.0809   19.16    0.04        P48          --       R  False    Vega   False  2011Natur.474..487Q 
   55267.45  18.8836   18.95    0.05        PS1          --       i  False      AB   False  2010ApJ...724L..16P 
  55268.233    18.69     nan    0.09        P48          --       r  False      AB   False  2018ApJ...860..100D 
  55268.258  18.7709   18.85    0.03        P48          --       R  False    Vega   False  2011Natur.474..487Q 
  55268.277    18.56     nan    0.07        P48          --       r  False      AB   False  2018ApJ...860..100D 
   55268.49  18.5609   18.65    0.03        PS1          --       r  False      AB   False  2010ApJ...724L..16P 
  55271.264    18.52     nan    0.09        P48          --       r  False      AB   False  2018ApJ...860..100D 
  55271.293  18.6809   18.76    0.03        P48          --       R  False    Vega   False  2011Natur.474..487Q 
  55271.315    18.53     nan    0.08        P48          --       r  False      AB   False  2018ApJ...860..100D 
  55272.168    18.14     nan     0.1        P60          --       g  False      AB   False  2018ApJ...860..100D 
  55272.169  18.4807   18.57    0.04        P60          --       r  False      AB   False  2011Natur.474..487Q 
  55272.169    18.49     nan    0.09        P60          --       r  False      AB   False  2018ApJ...860..100D 
   55272.17    18.68     nan    0.12        P60          --       i  False      AB   False  2018ApJ...860..100D 
   55272.46  18.5283   18.65    0.09        PS1          --       g  False      AB   False  2010ApJ...724L..16P 
  55274.161    18.26     nan    0.07        P60          --       g  False      AB   False  2018ApJ...860..100D 
  55274.163    18.41     nan    0.08        P60          --       r  False      AB   False  2018ApJ...860..100D 
  55274.163  18.4307   18.52    0.04        P60          --       r  False      AB   False  2011Natur.474..487Q 
  55274.164    18.81     nan    0.09        P60          --       i  False      AB   False  2018ApJ...860..100D 
  55274.167     18.2     nan    0.12        P60          --       B  False      AB   False  2018ApJ...860..100D 
  55274.167  18.3449   18.48    0.06        P60          --       B  False    Vega   False  2011Natur.474..487Q 
 55274.2068  18.0059   18.32   0.083      Swift        UVOT    UVM2  False    Vega    True  2014Ap&SS.354...89B 
 55274.2133  17.4054  17.619   0.074      Swift        UVOT    UVW1  False    Vega    True  2014Ap&SS.354...89B 
 55275.6804  18.4232  18.742    0.11      Swift        UVOT    UVW2  False    Vega    True  2014Ap&SS.354...89B 
   55275.92  18.1712   18.33    0.05         LT          --       u  False      AB   False  2010ApJ...724L..16P 
   55275.92   18.325   18.45    0.03         LT          --       g  False      AB   False  2010ApJ...724L..16P 
   55275.92  18.4507   18.54    0.05         LT          --       r  False      AB   False  2010ApJ...724L..16P 
   55275.92   18.693   18.76     0.1         LT          --       i  False      AB   False  2010ApJ...724L..16P 
   55275.92  18.7699   18.82    0.18         LT          --       z  False      AB   False  2010ApJ...724L..16P 
   55276.11  18.4407   18.53    0.02        NOT          --       r  False      AB   False  2010ApJ...724L..16P 
   55276.11   18.693   18.76    0.02        NOT          --       i  False      AB   False  2010ApJ...724L..16P 
  55276.156    18.18     nan    0.07        P60          --       g  False      AB   False  2018ApJ...860..100D 
  55276.157  18.5407   18.63    0.04        P60          --       r  False      AB   False  2011Natur.474..487Q 
  55276.157    18.51     nan    0.08        P60          --       r  False      AB   False  2018ApJ...860..100D 
  55276.159    18.74     nan    0.08        P60          --       i  False      AB   False  2018ApJ...860..100D 
  55276.162    18.29     nan    0.13        P60          --       B  False      AB   False  2018ApJ...860..100D 
  55276.162  18.5149   18.65    0.07        P60          --       B  False    Vega   False  2011Natur.474..487Q 
   55277.27  18.4107    18.5    0.05         GS          --       r  False      AB   False  2010ApJ...724L..16P 
  55277.344    18.12     nan    0.07        P60          --       g  False      AB   False  2018ApJ...860..100D 
  55277.345    18.49     nan    0.08        P60          --       r  False      AB   False  2018ApJ...860..100D 
  55277.345  18.5107    18.6    0.03        P60          --       r  False      AB   False  2011Natur.474..487Q 
  55277.347    18.58     nan    0.08        P60          --       i  False      AB   False  2018ApJ...860..100D 
  55277.348    18.99     nan    0.27        P60          --       z  False      AB   False  2018ApJ...860..100D 
  55277.349    18.18     nan     0.1        P60          --       B  False      AB   False  2018ApJ...860..100D 
  55277.349  18.4049   18.54    0.05        P60          --       B  False    Vega   False  2011Natur.474..487Q 
    55278.0  18.1712   18.33    0.02         LT          --       u  False      AB   False  2010ApJ...724L..16P 
    55278.0   18.315   18.44    0.02         LT          --       g  False      AB   False  2010ApJ...724L..16P 
    55278.0  18.3907   18.48    0.02         LT          --       r  False      AB   False  2010ApJ...724L..16P 
    55278.0   18.643   18.71    0.02         LT          --       i  False      AB   False  2010ApJ...724L..16P 
    55278.0  18.7499    18.8    0.04         LT          --       z  False      AB   False  2010ApJ...724L..16P 
   55278.81   18.663   18.73    0.05        LOT          --       i  False      AB   False  2010ApJ...724L..16P 
   55278.81   18.305   18.43    0.02        LOT          --       g  False      AB   False  2010ApJ...724L..16P 
   55278.81  18.3907   18.48    0.02        LOT          --       r  False      AB   False  2010ApJ...724L..16P 
  55279.151  18.4407   18.53     0.1        P60          --       r  False      AB   False  2011Natur.474..487Q 
  55279.156  18.6849   18.82    0.12        P60          --       B  False    Vega   False  2011Natur.474..487Q 
   55279.64   18.275    18.4    0.02        LOT          --       g  False      AB   False  2010ApJ...724L..16P 
   55279.64  18.3907   18.48    0.02        LOT          --       r  False      AB   False  2010ApJ...724L..16P 
   55279.64   18.653   18.72    0.03        LOT          --       i  False      AB   False  2010ApJ...724L..16P 
   55279.64  18.7699   18.82    0.07        LOT          --       z  False      AB   False  2010ApJ...724L..16P 
  55280.146    18.42     nan    0.19        P60          --       g  False      AB   False  2018ApJ...860..100D 
  55280.147    18.31     nan    0.08        P60          --       r  False      AB   False  2018ApJ...860..100D 
  55280.147  18.5307   18.62     0.1        P60          --       r  False      AB   False  2011Natur.474..487Q 
  55280.149    18.68     nan    0.08        P60          --       i  False      AB   False  2018ApJ...860..100D 
   55280.15    18.68     nan    0.34        P60          --       z  False      AB   False  2018ApJ...860..100D 
  55280.152  18.6449   18.78    0.13        P60          --       B  False    Vega   False  2011Natur.474..487Q 
   55280.57  18.2196   18.38    0.13      Swift        UVOT       U  False      AB   False  2010ApJ...724L..16P 
   55282.02  18.7899   18.84    0.04         LT          --       z  False      AB   False  2010ApJ...724L..16P 
   55282.02   18.603   18.67    0.03         LT          --       i  False      AB   False  2010ApJ...724L..16P 
   55282.02   18.305   18.43    0.02         LT          --       g  False      AB   False  2010ApJ...724L..16P 
   55282.02  18.3212   18.48    0.03         LT          --       u  False      AB   False  2010ApJ...724L..16P 
   55282.02  18.4107    18.5    0.03         LT          --       r  False      AB   False  2010ApJ...724L..16P 
   55286.08   18.355   18.48    0.04         LT          --       g  False      AB   False  2010ApJ...724L..16P 
   55286.08  18.4407   18.53    0.05         LT          --       r  False      AB   False  2010ApJ...724L..16P 
   55286.08  18.5012   18.66    0.07         LT          --       u  False      AB   False  2010ApJ...724L..16P 
