 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -4.06756  0.00538  0.84033     14.45632  1.96514  0.67656  23.40541  0.01644     0.04441  15008.72282   4364.69822  0.03827         3316.35641     21.42548   1.4798  58247.38925  31.45074  0.12603    15756.81698  48.51587  14.61487  58272.46333    51.69807       45.39418    7.71404  15.77871   29.5    0.61422  -22.01853  0.99972 
   -1.82726  0.00472  0.71145     13.83367  1.06653  1.19607   3.01849  0.11367     0.35162  12409.62317   4976.27423  1.82932          2020.9955     21.49397  1.73259  58249.62956    2.7729  0.01424   107828.76972   47.5598  14.69456      58271.2    51.52348       45.08373   11.66995  21.39547   34.0     0.4918  -22.19071  0.99993 
   -4.43185  0.02846  1.02143     14.39831   1.6943   0.5766  10.87907  0.03034     0.14389  15290.62668   6876.83516  0.34167         2144.81467     21.41879   1.4572  58247.02497  15.17293   0.3096    26218.42132  48.06081  14.53719  58271.49754    51.70513       45.40889    6.20614  16.41002   33.0    0.59696  -22.03631  0.99843 
   -3.14373  0.29144  0.86806     14.53795  1.46664  0.67038   5.02447  0.10418     0.48922  17717.47161   4553.53088  0.13005         3262.36591     21.30745  1.12766  58248.31308   9.40852  1.46433     8616.55321  48.62274  14.59028      58269.8    51.56825       45.14137   12.02984  19.28612   22.0     0.8363  -21.77666  0.99663 
   -2.91205  0.39082  1.11561     14.47886  1.62602  0.85177   7.08014  0.07091     0.33928  19280.33139   3480.71279  0.23688         4079.08966     21.37562  1.31932  58248.54477  15.69993  2.76708    20713.03385   48.0687   14.5295      58270.6     51.6839       45.38601    7.71404   15.0612   24.0    0.82096  -22.04709  0.98721 
   -2.54537  0.00144  1.61687     14.68217  1.96278  0.31905   3.04846  0.14302     0.38992  16270.83769   5125.47593  1.06033         2439.36331     21.48359  1.69167  58248.91144   4.81423  0.00438     20591.9096  47.83067  14.58518  58271.49754    51.61174       45.28009    8.54072  17.79894   32.0    0.55983  -22.32918  0.99995 
   -2.68514  0.07665  1.21327     14.49059  2.14829  1.15608   9.91639  0.06049     0.48582  18291.18372   6535.87707  0.05622         4647.36092     21.39716  1.38641  58248.77167  19.79084  0.76011    30664.56413  47.94638  14.63199  58271.49754    51.45837       45.11958    6.20614  18.26061   22.5    0.74152  -22.02531  0.99703 
   -1.30713   0.2251  0.72827     14.89372   1.6827  0.44485   9.64432  0.06978     0.24474  20791.96321   4138.15966  0.78826         2486.84604     21.31657  1.15159  58250.14969  24.87081  2.17098     1351.94144  49.63931  14.48498      58274.5     51.6832       45.31896    8.54072  19.92834   22.0    0.72204  -21.74686  0.99886 
   -8.17793  0.03837  0.71251     14.70087  2.10654  0.37071  11.07222   0.0459     0.30501  13737.97703   5164.10727  0.22805         2702.99623     21.44441  1.54574  58243.27889  12.46544  0.42483     3937.57363  49.29161  14.65629      58273.5     51.7525       45.40087    8.54072  17.10727   35.0    0.43612  -21.90256  0.99947 
   -1.63991  0.25531  1.08056     14.54297  1.84138  0.71151   11.2927  0.03346     0.32348  14047.63321   7863.82607  1.08434         2298.05525       21.447  1.55498  58249.81691  13.29325  2.88309    16380.52876  48.25236  14.59366  58269.54041    51.71838       45.32371    10.0742  21.07595   30.5      0.579  -21.90614  0.98899 
