 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -9.18477  0.33605  1.41325     14.09771  1.39595   1.2002   5.05961  0.16385     0.03815  10712.32763   6424.17493   0.5023         5053.35107     18.37978  0.00133  58537.11172   3.46347  1.70026   165085.11521  46.89557  19.21379  58579.92118    51.26984        44.7038   15.62697  31.25393   34.0    0.31133  -21.83449  0.97661 
   -14.9326  0.01761  0.76317     13.97171  1.50097  0.76774  10.32912  0.07581     0.01169  10193.57183   6158.69613  0.47195         2537.26137     20.98739  0.53965   58531.3639   6.40241  0.18186    92473.71361  47.71396  19.27847  58579.92118    51.36332       44.80284   17.36329  30.40421   38.0    0.26649  -22.24758  0.99933 
   -15.7591  0.00292  2.33796      14.0155  1.57187  0.68444   5.09174  0.18425     0.01415  11538.99574   5715.92099  0.42956         2424.33242     19.99391  0.05478  58530.53739   4.04417  0.01485   742863.90405  45.85668  19.29525     58581.21    51.64477       45.07824    17.7161  30.90113   33.5    0.32732  -21.81758   0.9995 
  -17.76778  0.00637  2.34011     14.08813   1.7729  0.84926     4.639  0.19956     0.01995  10209.37109   8326.99169  0.01991         3172.61063     18.79753  0.00349  58528.52872   2.88436  0.02955   600766.99347  46.00035  19.26606     58581.21     51.3022       44.71328   19.09962  32.87639   31.5    0.27845  -21.69012  0.99917 
    -14.133  0.00193  2.78379     14.15045  1.88507  0.76864   2.07668  0.31749      0.0353  10360.12859   4734.73959  0.23663         5269.72105     16.63027    2e-05  58532.16349   1.32962  0.00401   678430.49525  45.82339  19.29748  58581.21182    51.26724       44.68792   22.57228  29.40373   33.5    0.33291  -21.78483  0.99985 
  -12.53884  0.00448  0.99466     14.15605  1.68809  0.96032   7.38573  0.14325     0.01499  10571.76938   8442.24173  0.30027         3629.20174     20.63788  0.24133  58533.75766   4.92398  0.03309    75589.16206  47.62244   19.2965     58581.21    51.44593       44.88791    18.0636  29.70391   29.5    0.30138  -21.98706  0.99983 
    -9.2443  0.00194  0.80476     14.68051  1.95552  0.41415   7.05594   0.3124     0.01037  13290.69397   5738.48383   0.4766          2885.6441     19.75646  0.03171  58537.05219   7.43493  0.01366     5121.33614  49.03939  19.25449  58578.38848     51.3399       44.75216    18.0636  30.55363   29.5    0.33111  -21.81872  0.99998 
  -13.06573  0.04989  1.27752     14.17786  1.60451   0.9365   8.54024  0.10265     0.01976  10232.65801   6667.62156  0.56543         2519.86428     20.14937  0.07836  58533.23076   5.33426  0.42611   107193.50246  47.23128  19.27213     58581.21    51.21978       44.63041   26.04494   29.5176   34.5    0.26984  -21.75849  0.99606 
  -13.14499  0.11826  2.88276     13.94419  1.79242  1.18837   3.42138  0.11701     0.01461    7931.5535   8706.42311  0.63871         5881.53339     16.17908    1e-05   58533.1515   1.28394   0.4046  1788541.42539  45.35017  19.30958  58579.92118    51.31239       44.71147   19.79638  32.29351   37.0     0.3023  -21.86278  0.98319 
  -16.54378  0.00108  1.33173     13.89821  1.88422  1.40091   6.55034  0.13895     0.01185  11236.84386   9708.52273  0.27552         2310.30915     20.93324   0.4764  58529.75271   4.93378  0.00709   495865.28044  46.59978   19.2994     58581.21    51.32966       44.75856   14.24344  32.63746   29.5    0.30115  -22.23781  0.99994 
