 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy   mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
  -12.53547  0.43521  4.84477     13.85214  1.36877  1.30179  26.29311  0.02037     0.06016  3467.62991   4928.49624   2.8273         3703.05668     16.82013    4e-05  59044.88453  1.88597  11.44315   5893978.70648  44.26422  18.87563  59117.42943    51.30156        44.2295   47.49004   97.73654  137.5    0.06643  -21.31643  0.32213 
  -13.54677  0.37644   5.4132     14.23499  1.77585  0.58913  30.95061  0.02028     0.03367  4031.01456   5114.19421  2.47229         3619.36318     18.95252  0.00498  59043.87323  3.00003  11.65101   1637350.25996   44.8372   18.8282  59117.42943    51.30846       44.23011   50.06202   97.73654  132.5    0.06493  -21.36935  0.35634 
  -12.50986  0.44414    5.639     14.17313  1.90322  0.76864  24.27506  0.02265     0.05921  3452.62265   7353.25798    2.622         3741.88623     19.11252   0.0072  59044.91014  1.72618  10.78151    2531889.2948  44.64248  18.86189  59117.42943    51.29961       44.23626   50.50277   95.06236  133.0    0.06494  -21.32432  0.37931 
  -13.65015  0.32686  5.97989     14.17803  2.14144  0.83347  34.99604   0.0183     0.01439  4121.54551   8198.22658  2.34911         3596.20158     19.49979  0.01756  59043.76985  3.54623  11.43892    3132195.6768  44.55032  18.81571  59117.42943    51.30382       44.24075   48.15389   91.38813  125.0    0.06555  -21.37868  0.37783 
  -13.89428  0.40834   5.9705     14.68194  2.05331  0.29849  30.24227  0.02332      0.0982  4189.40798   5971.01038  2.66484          3404.4724     17.30271  0.00011  59043.52572  3.16626  12.34919    294048.54819  45.56086  18.86525     59121.25    51.31161        44.2423   48.58906   93.79524  132.5    0.06564  -21.35388  0.35099 
  -13.42153   0.4355  5.57763     14.00195  1.86155  0.92227  24.89921  0.02194     0.01244  3873.85992   3603.00672   2.7455         3597.01448     17.79568  0.00035  59043.99847  2.22895  10.84366   5329456.16579  44.31914   18.8686     59117.35    51.36768         44.279   47.39881   95.32403  135.0    0.06556  -21.35637  0.36959 
  -12.00121  0.32201  5.81653     14.22116  1.69351  0.63843  37.54345  0.01482     0.01517  3846.34237   8519.57705  2.64792         3658.34872     16.54443    2e-05  59045.41879  3.31327  12.08945   1921374.70225  44.68469  18.87636  59120.41614     51.3011       44.24118   48.22496   94.15934  127.5    0.06541  -21.34563  0.30091 
  -12.09235  0.48138  6.34022      14.0956  1.47248  1.43766  29.74454  0.01887     0.04272  3772.64127   7471.89344  2.65668         3703.78615     18.02764  0.00059  59045.32765  2.52537  14.31829    3538980.0486  44.28381  18.86281     59116.33    51.34199       44.26922   48.27971   94.44313  137.0    0.06115  -21.34806  0.20124 
  -13.84752  0.37371   4.9231     13.83278  1.70984  1.16926  27.51713  0.02192     0.16649  4010.68272   7570.08834  2.74559         3484.65493     17.41078  0.00014  59043.57248  2.64038  10.28338   8311733.54744  44.19763  18.86997  59120.41614    51.30791       44.24671   50.06202   97.73654  136.0    0.06128   -21.3455  0.40935 
    -13.801  0.32641  5.02346     13.89362  1.65509  1.02115  34.45481  0.01562     0.16666  3734.95376   6230.50785  2.51417         3620.56251     19.51248  0.01808    59043.619  2.86713  11.24634    6329955.1785  44.28426  18.87781  59119.67095    51.31095       44.26842   46.68279   92.85923  144.0    0.06225  -21.34281   0.3691 
