          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
    57883.428  18.9863    19.03    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57883.428  19.0314  19.0799    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57883.443  19.0863  19.1299    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57883.443  19.1314    19.18    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57883.459  18.8463  18.8899    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57883.459  18.8914    18.94    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57883.478  18.7163    18.76    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57883.478  18.7614  18.8099    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57884.365  19.5363  19.5799    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57884.365  19.5814  19.6299    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57884.401  19.3063    19.35    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57884.416  19.3214    19.37    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57884.416  19.2763  19.3199    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57886.285  19.6463    19.69    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57886.285  19.6914  19.7399    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57886.299  19.6163  19.6599    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57886.299  19.6614  19.7099    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57886.314  19.4863    19.53    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57886.314  19.5314  19.5799    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57886.328  19.4863    19.53    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57886.328  19.5314  19.5799    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
     57892.37  20.2663  20.3099    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
     57892.37  20.3114    20.36    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57892.399  20.1863  20.2299    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57892.399  20.2314    20.28    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57892.427  20.2063    20.25    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57893.299  20.1763  20.2199    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57893.299  20.2214    20.27    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57893.317  20.1363    20.18    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57893.317  20.1814  20.2299    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
     57893.35  19.6563     19.7    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
     57893.35  19.7014    19.75    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57896.373  19.9321     20.0    -1.0      ATLAS       ATLAS       g   True      AB    True  2018ApJ...867L..31C 
    57896.373  20.0004  20.0599    -1.0      ATLAS       ATLAS    cyan   True      AB    True  2018ApJ...867L..31C 
    57897.289  20.0163  20.0599    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57897.289  20.0614    20.11    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57897.306  19.9863    20.03    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57897.306  20.0314  20.0799    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57897.323  20.0614    20.11    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57897.323  20.0163  20.0599    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
     57897.34  20.0963  20.1399    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
     57897.34  20.1414    20.19    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57898.332  20.1363    20.18    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018ApJ...867L..31C 
    57898.332  20.1814  20.2299    -1.0      ATLAS       ATLAS       r   True      AB    True  2018ApJ...867L..31C 
    57900.346  20.2321  20.2999    -1.0      ATLAS       ATLAS       g   True      AB   False  2018ApJ...867L..31C 
    57900.346  20.3004    20.36    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018ApJ...867L..31C 
    57900.381  20.2121    20.28    -1.0      ATLAS       ATLAS       g   True      AB   False  2018ApJ...867L..31C 
    57900.381  20.2804    20.34    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018ApJ...867L..31C 
    57900.416  20.2221    20.29    -1.0      ATLAS       ATLAS       g   True      AB   False  2018ApJ...867L..31C 
    57900.416  20.2904    20.35    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018ApJ...867L..31C 
    57902.268  20.2464    20.29    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018ApJ...867L..31C 
    57902.268  20.2914    20.34    -1.0      ATLAS       ATLAS       r   True      AB   False  2018ApJ...867L..31C 
