       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 55912.933    99.0    99.0    99.0  2083.95     3631.0    UVW2 
 55912.933    99.0    99.0    99.0  2245.03     3631.0    UVM2 
 55912.933    99.0    99.0    99.0  2681.67     3631.0    UVW1 
 55912.933    99.0    99.0    99.0  4671.78     3631.0   g-FTN 
 55912.933    99.0    99.0    99.0  4810.16     3631.0   g-PS1 
 55912.933    99.0    99.0    99.0  6141.12     3631.0       r 
 55912.933    99.0    99.0    99.0  7457.89     3631.0       i 
 55912.933    99.0    99.0    99.0  7503.03     3631.0   i-PS1 
 55912.933    99.0    99.0    99.0  8668.36     3631.0   z-PS1 
 55912.933    99.0    99.0    99.0  8922.78     3631.0       z 
 55915.348    99.0    99.0    99.0  2083.95     3631.0    UVW2 
 55915.348    99.0    99.0    99.0  2245.03     3631.0    UVM2 
 55915.348    99.0    99.0    99.0  2681.67     3631.0    UVW1 
 55915.348    99.0    99.0    99.0  4671.78     3631.0   g-FTN 
 55915.348    99.0    99.0    99.0  4810.16     3631.0   g-PS1 
 55915.348    99.0    99.0    99.0  6141.12     3631.0       r 
 55915.348    99.0    99.0    99.0  7457.89     3631.0       i 
 55915.348    99.0    99.0    99.0  7503.03     3631.0   i-PS1 
 55915.348    99.0    99.0    99.0  8668.36     3631.0   z-PS1 
 55915.348    99.0    99.0    99.0  8922.78     3631.0       z 
 55917.763    99.0  25.191  21.446  4671.78     3631.0   g-FTN 
 55917.763    99.0  25.191  21.453  4810.16     3631.0   g-PS1 
 55917.763    99.0   25.25  21.585  6141.12     3631.0       r 
 55917.763    99.0  25.419  21.618  2681.67     3631.0    UVW1 
 55917.763    99.0  25.457  21.667  2245.03     3631.0    UVM2 
 55917.763    99.0  25.552  21.779  2083.95     3631.0    UVW2 
 55917.763    99.0  25.574  21.928  7457.89     3631.0       i 
 55917.763    99.0  25.593  21.947  7503.03     3631.0   i-PS1 
 55917.763    99.0  25.883  22.236  8668.36     3631.0   z-PS1 
 55917.763    99.0  25.931  22.284  8922.78     3631.0       z 
 55920.177  21.884  20.555  19.939  4810.16     3631.0   g-PS1 
 55920.177  21.889   20.56  19.939  4671.78     3631.0   g-FTN 
 55920.177  22.012  20.647  20.022  6141.12     3631.0       r 
 55920.177  22.082  20.823  20.106  2681.67     3631.0    UVW1 
 55920.177  22.159    20.9   20.14  2245.03     3631.0    UVM2 
 55920.177  22.292  21.019  20.251  2083.95     3631.0    UVW2 
 55920.177  22.364  20.971   20.36  7457.89     3631.0       i 
 55920.177  22.383   20.99  20.379  7503.03     3631.0   i-PS1 
 55920.177  22.679  21.278  20.665  8668.36     3631.0   z-PS1 
 55920.177  22.728  21.326  20.713  8922.78     3631.0       z 
 55922.592  19.949  19.563   19.26  4810.16     3631.0   g-PS1 
 55922.592  19.954  19.559  19.253  4671.78     3631.0   g-FTN 
 55922.592  20.022   19.62  19.335  6141.12     3631.0       r 
 55922.592  20.273  19.836  19.455  2681.67     3631.0    UVW1 
 55922.592  20.344    19.9  19.484  2245.03     3631.0    UVM2 
 55922.592  20.353  19.943  19.657  7457.89     3631.0       i 
 55922.592  20.372  19.961  19.675  7503.03     3631.0   i-PS1 
 55922.592  20.461  20.034  19.565  2083.95     3631.0    UVW2 
 55922.592  20.659  20.242  19.958  8668.36     3631.0   z-PS1 
 55922.592  20.707  20.289  20.005  8922.78     3631.0       z 
 55925.007  19.219  19.024  18.849  4810.16     3631.0   g-PS1 
 55925.007  19.225  19.028  18.855  4671.78     3631.0   g-FTN 
 55925.007  19.271  19.091  18.916  6141.12     3631.0       r 
 55925.007  19.582  19.356  19.073  2681.67     3631.0    UVW1 
 55925.007  19.593  19.402  19.245  7457.89     3631.0       i 
 55925.007  19.611   19.42  19.264  7503.03     3631.0   i-PS1 
 55925.007  19.684  19.458  19.129  2245.03     3631.0    UVM2 
 55925.007  19.845  19.607  19.245  2083.95     3631.0    UVW2 
 55925.007  19.892  19.697  19.543  8668.36     3631.0   z-PS1 
 55925.007  19.939  19.743  19.589  8922.78     3631.0       z 
 55927.422  18.787  18.682  18.587  4810.16     3631.0   g-PS1 
 55927.422  18.795  18.688  18.599  4671.78     3631.0   g-FTN 
 55927.422  18.834  18.745  18.643  6141.12     3631.0       r 
 55927.422  19.146  19.058  18.956  7457.89     3631.0       i 
 55927.422  19.164  19.076  18.974  7503.03     3631.0   i-PS1 
 55927.422  19.245  19.065  18.795  2681.67     3631.0    UVW1 
 55927.422  19.368  19.162  18.845  2245.03     3631.0    UVM2 
 55927.422  19.442  19.351  19.245  8668.36     3631.0   z-PS1 
 55927.422  19.489  19.396  19.291  8922.78     3631.0       z 
 55927.422  19.533  19.314  18.954  2083.95     3631.0    UVW2 
  55927.56  18.769  18.668  18.574  4810.16     3631.0   g-PS1 
  55927.56  18.774  18.673  18.587  4671.78     3631.0   g-FTN 
  55927.56  18.814  18.729   18.63  6141.12     3631.0       r 
  55927.56  19.125  19.042  18.942  7457.89     3631.0       i 
  55927.56  19.144   19.06   18.96  7503.03     3631.0   i-PS1 
  55927.56  19.228  19.055  18.784  2681.67     3631.0    UVW1 
  55927.56  19.353  19.154  18.829  2245.03     3631.0    UVM2 
  55927.56  19.422  19.334  19.231  8668.36     3631.0   z-PS1 
  55927.56  19.468   19.38  19.277  8922.78     3631.0       z 
  55927.56  19.517  19.303  18.949  2083.95     3631.0    UVW2 
 55929.837  18.529  18.461  18.386  4810.16     3631.0   g-PS1 
 55929.837  18.538  18.467  18.386  4671.78     3631.0   g-FTN 
 55929.837  18.558  18.503  18.444  6141.12     3631.0       r 
 55929.837  18.863  18.812  18.751  7457.89     3631.0       i 
 55929.837  18.882   18.83  18.769  7503.03     3631.0   i-PS1 
 55929.837  19.045  18.874  18.613  2681.67     3631.0    UVW1 
 55929.837  19.152  19.098  19.037  8668.36     3631.0   z-PS1 
 55929.837  19.182  18.978  18.681  2245.03     3631.0    UVM2 
 55929.837  19.197  19.144  19.081  8922.78     3631.0       z 
 55929.837  19.385  19.153  18.824  2083.95     3631.0    UVW2 
 55932.251  18.365  18.306   18.24  4810.16     3631.0   g-PS1 
 55932.251  18.375  18.342  18.302  6141.12     3631.0       r 
 55932.251  18.378  18.316  18.249  4671.78     3631.0   g-FTN 
 55932.251  18.679  18.645    18.6  7457.89     3631.0       i 
 55932.251  18.697  18.663  18.618  7503.03     3631.0   i-PS1 
 55932.251   18.95  18.782  18.538  2681.67     3631.0    UVW1 
 55932.251  18.963  18.929  18.885  8668.36     3631.0   z-PS1 
 55932.251  19.008  18.974   18.93  8922.78     3631.0       z 
 55932.251  19.105  18.899  18.631  2245.03     3631.0    UVM2 
 55932.251  19.314  19.075  18.791  2083.95     3631.0    UVW2 
  55932.45  18.357  18.297   18.23  4810.16     3631.0   g-PS1 
  55932.45  18.364  18.331  18.291  6141.12     3631.0       r 
  55932.45  18.368  18.306  18.239  4671.78     3631.0   g-FTN 
  55932.45  18.668  18.633   18.59  7457.89     3631.0       i 
  55932.45  18.686  18.651  18.608  7503.03     3631.0   i-PS1 
  55932.45  18.945  18.778  18.535  2681.67     3631.0    UVW1 
  55932.45  18.951  18.919  18.874  8668.36     3631.0   z-PS1 
  55932.45  18.995  18.963  18.919  8922.78     3631.0       z 
  55932.45  19.102  18.894  18.627  2245.03     3631.0    UVM2 
  55932.45  19.309  19.072  18.787  2083.95     3631.0    UVW2 
  55932.49  18.355  18.295  18.229  4810.16     3631.0   g-PS1 
  55932.49  18.362  18.328  18.289  6141.12     3631.0       r 
  55932.49  18.366  18.304  18.238  4671.78     3631.0   g-FTN 
  55932.49  18.665   18.63  18.588  7457.89     3631.0       i 
  55932.49  18.683  18.648  18.606  7503.03     3631.0   i-PS1 
  55932.49  18.944  18.777  18.534  2681.67     3631.0    UVW1 
  55932.49  18.949  18.916  18.872  8668.36     3631.0   z-PS1 
  55932.49  18.993   18.96  18.917  8922.78     3631.0       z 
  55932.49  19.101  18.894  18.626  2245.03     3631.0    UVM2 
