 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel           TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -10.67792  0.04825  1.45834     14.49334  1.61092   1.3826  21.27732  0.01306     0.01252  5072.02975   7193.47688  1.43768         5030.85812     19.46605  0.01625  55916.88208  3.26518  1.02656    32804.4626  47.63227  18.13294  55941.91055    50.95057       44.44603   10.27571  26.71684   32.0    0.39306  -21.07728  0.99209 
   -9.19118  0.00201  3.24686     14.28873   1.5583  1.21974    10.538  0.01213     0.30575  6132.61336   6715.04766   1.0727         4979.83588     19.71634  0.02891  55918.36882  2.36416   0.0212  403577.24036  45.83264   18.0263  55941.91055    50.80599       44.30903   12.33085  22.60656   31.0    0.57887  -21.19859  0.99863 
  -10.64514  0.00278  2.96151     14.30231  1.67713  1.25749   6.79755  0.02067     0.04353  5638.66342   7421.60387  1.05033         5135.77058      20.3572  0.12645  55916.91486  1.28923  0.01887   339456.7825   46.0196  18.08895  55941.91055    50.80706       44.28319   14.38599  22.60656   32.5    0.52872  -21.25991  0.99909 
   -9.46746   0.0192  4.73751      14.4793  2.01315  1.34094  10.35095   0.0144     0.03179   4796.4861   7247.30492  1.67954         5031.74967      16.1814    1e-05  55918.09254  1.42054  0.19872  461522.12052  45.55743   18.1561  55941.91055    50.82965       44.31864   16.44113  22.60656   29.0    0.52147  -21.21598  0.98159 
  -12.32182  0.01922  3.94269     14.64017  2.05798  0.72685   6.86708  0.02657     0.44404  5088.52753   7071.39026  1.36459         4932.49512     16.58655    2e-05  55915.23818  1.06068  0.13196  155774.80792   46.1982  18.13499     55941.43    50.83436       44.36856   12.33085  20.55142   31.5    0.46715  -21.10756  0.99176 
  -14.66065   0.0484  1.50112      14.6765  1.76873  0.54179  10.24574   0.0208     0.11968  5714.10335   6936.62056  0.82787         4863.02654     20.02143  0.05837  55912.89935  1.99557  0.49589   16417.56098  47.94836  18.16546     55941.43    50.90711       44.41511   14.58907  22.40348   36.5    0.41744  -20.88262  0.99532 
  -10.83641  0.04465  3.86382     14.42249  1.69042  1.28951  12.09681  0.01484     0.02549    4138.062   7435.63542  1.82583         5108.05867      17.3105  0.00011  55916.72359  1.23564  0.54012  334866.71673  45.79794  18.02641     55941.43    50.91203       44.50329   12.33085  18.49627   30.5    0.42861  -21.13388  0.95802 
  -10.04329  0.04787  4.29364     14.49161  1.97037  1.37214   9.24681  0.01852     0.04267  4288.69685    7381.5531  1.90483         4767.64709     19.89097  0.04322  55917.51671  1.01454  0.44265  350584.21943  45.75295  18.13032  55941.91055    50.82882       44.31877   12.33085   24.6617   29.5     0.4523  -21.17453  0.96591 
   -8.21971   0.0255  4.77219       14.422  1.79446  1.10909    6.1434  0.01971     0.04368  4738.58658   7045.07591   1.8067         4848.89423     18.74727   0.0031  55919.34029  0.82287  0.15668  543468.03262  45.43017  18.16547  55941.91055    50.93089       44.41722   12.33085   24.6617   29.0    0.54408  -21.21449  0.98244 
  -12.39803  0.00402  4.25628     14.39253  1.83449  1.21211  12.97916  0.01393     0.19103  4912.89538   7039.31182  1.41738         5041.65808     19.51322  0.01811  55915.16197  1.86874  0.05213  506204.98744  45.56997  18.15519  55941.91055    50.85796       44.33777   14.38599  22.87985   33.5    0.45185  -21.06811  0.99545 
