       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 56549.911    99.0    99.0    99.0  4810.16     3631.0       g 
 56549.911    99.0    99.0    99.0  6155.47     3631.0       r 
 56549.911    99.0    99.0    99.0  7503.03     3631.0       i 
 56552.961    99.0    99.0    99.0  4810.16     3631.0       g 
 56552.961    99.0    99.0    99.0  6155.47     3631.0       r 
 56552.961    99.0    99.0    99.0  7503.03     3631.0       i 
 56556.011    99.0    99.0    99.0  4810.16     3631.0       g 
 56556.011    99.0    99.0    99.0  6155.47     3631.0       r 
 56556.011    99.0    99.0    99.0  7503.03     3631.0       i 
  56559.06    99.0    99.0  75.149  6155.47     3631.0       r 
  56559.06    99.0    99.0  75.161  4810.16     3631.0       g 
  56559.06    99.0    99.0  75.202  7503.03     3631.0       i 
  56562.11    99.0    99.0  25.675  6155.47     3631.0       r 
  56562.11    99.0    99.0  25.747  4810.16     3631.0       g 
  56562.11    99.0    99.0  25.829  7503.03     3631.0       i 
  56565.16    99.0  25.842  24.198  6155.47     3631.0       r 
  56565.16    99.0  25.844  24.234  4810.16     3631.0       g 
  56565.16    99.0   26.02  24.364  7503.03     3631.0       i 
  56568.21  25.809  24.301  23.386  6155.47     3631.0       r 
  56568.21   25.86  24.306  23.449  4810.16     3631.0       g 
  56568.21   25.95  24.466  23.549  7503.03     3631.0       i 
 56571.259  24.258  23.444  22.802  6155.47     3631.0       r 
 56571.259  24.313  23.488  22.904  4810.16     3631.0       g 
 56571.259  24.406  23.598  22.948  7503.03     3631.0       i 
 56574.309  23.367  22.849  22.375  6155.47     3631.0       r 
 56574.309  23.446  22.917  22.468  4810.16     3631.0       g 
 56574.309  23.524  23.003   22.52  7503.03     3631.0       i 
   56577.2  22.803   22.44  22.053  6155.47     3631.0       r 
   56577.2  22.877   22.52  22.139  4810.16     3631.0       g 
   56577.2  22.967  22.578  22.192  7503.03     3631.0       i 
 56577.359  22.775  22.419  22.037  6155.47     3631.0       r 
 56577.359  22.852  22.499  22.123  4810.16     3631.0       g 
 56577.359  22.939  22.557  22.175  7503.03     3631.0       i 
 56580.409  22.325  22.055  21.744  6155.47     3631.0       r 
 56580.409  22.412  22.142  21.851  4810.16     3631.0       g 
 56580.409  22.478  22.197  21.874  7503.03     3631.0       i 
 56583.458  21.963  21.747  21.499  6155.47     3631.0       r 
 56583.458   22.06  21.858  21.621  4810.16     3631.0       g 
 56583.458  22.108  21.898  21.627  7503.03     3631.0       i 
 56586.508  21.679  21.495  21.294  6155.47     3631.0       r 
 56586.508  21.782  21.613   21.42  4810.16     3631.0       g 
 56586.508  21.818  21.649   21.42  7503.03     3631.0       i 
   56587.5  21.595  21.422  21.234  6155.47     3631.0       r 
   56587.5  21.701  21.546  21.359  4810.16     3631.0       g 
   56587.5  21.731  21.575   21.36  7503.03     3631.0       i 
 56589.558  21.433  21.283  21.113  6155.47     3631.0       r 
 56589.558   21.55  21.412  21.243  4810.16     3631.0       g 
 56589.558  21.563  21.427  21.242  7503.03     3631.0       i 
 56592.608  21.224  21.094  20.952  6155.47     3631.0       r 
 56592.608  21.348  21.231  21.075  7503.03     3631.0       i 
 56592.608  21.353  21.238  21.093  4810.16     3631.0       g 
 56595.657   21.05  20.933  20.809  6155.47     3631.0       r 
 56595.657  21.164  21.062  20.925  7503.03     3631.0       i 
 56595.657  21.183  21.077  20.951  4810.16     3631.0       g 
 56598.707  20.893  20.794  20.681  6155.47     3631.0       r 
 56598.707  21.006  20.916  20.788  7503.03     3631.0       i 
 56598.707  21.032  20.945  20.828  4810.16     3631.0       g 
 56601.757  20.746  20.663  20.565  6155.47     3631.0       r 
 56601.757  20.858  20.782  20.667  7503.03     3631.0       i 
 56601.757  20.899   20.82  20.719  4810.16     3631.0       g 
 56604.807  20.618  20.544  20.464  6155.47     3631.0       r 
