# Wavelength Flux
# STATUS = PUBLIC
# OBJECT = iPTF13ehe
# TELESCOPE =
# INSTRUMENT =
# DATE-OBS =
# MJD =
# EXPTIME =
# SLIT =
# DISPERSER =
# SOURCE =
# FILTER =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED =
# PHOTOMETRY_CALIBRATED =
# FLUX_UNITS =
# QUALITY =
# MIN_WAVE = 5200
# MAX_WAVE =
# COMMENT =
4909.0 0.001437915
4910.20000000001 0.001221254
4911.4 0.001367528
4912.60000000001 0.0008926472
4913.8 0.001703434
4915.0 0.001844445
4916.2 0.00156051
4917.40000000001 0.001246357
4918.60000000001 0.001625422
4919.8 0.00178823
4921.00000000001 0.001453782
4922.2 0.001637504
4923.40000000001 0.001330097
4924.60000000001 0.001499438
4925.80000000001 0.00144199
4927.0 0.001720472
4928.20000000001 0.001325684
4929.4 0.001278046
4930.60000000001 0.001090628
4931.8 0.001238495
4933.00000000001 0.001662566
4934.2 0.001526956
4935.40000000001 0.001629261
4936.60000000001 0.001629751
4937.8 0.001232777
4939.0 0.001715645
4940.2 0.001495327
4941.40000000001 0.001402069
4942.6 0.00110575
4943.80000000001 0.001083519
4945.00000000001 0.001382733
4946.2 0.00138065
4947.4 0.0007592789
4948.6 0.001417245
4949.80000000001 0.001456196
4951.0 0.00126473
4952.2 0.001122404
4953.4 0.001519361
4954.6 0.001614526
4955.80000000001 0.001579629
4957.0 0.001456698
4958.2 0.001760027
4959.40000000001 0.00118522
4960.60000000001 0.001294262
4961.8 0.0008728355
4963.0 0.001659616
4964.2 0.001298342
4965.40000000001 0.001379764
4966.60000000001 0.00159709
4967.80000000001 0.002000088
4969.0 0.001538543
4970.2 0.001520816
4971.4 0.001397583
4972.60000000001 0.001268577
4973.8 0.001205791
4975.0 0.001471342
4976.2 0.001266987
4977.40000000001 0.001389142
4978.6 0.001261297
4979.8 0.001364837
4981.0 0.0009796805
4982.2 0.001313274
4983.40000000001 0.001413643
4984.6 0.001366266
4985.80000000001 0.001428999
4987.0 0.001355102
4988.2 0.00136567
4989.4 0.001047484
4990.60000000001 0.001757025
4991.80000000001 0.001756282
4993.0 0.001617884
4994.2 0.002079246
4995.40000000001 0.0008962511
4996.60000000001 0.0009731958
4997.80000000001 0.001862682
4999.0 0.001409196
5000.20000000001 0.001283951
5001.40000000001 0.001333467
5002.60000000001 0.00172396
5003.80000000001 0.001598882
5005.0 0.001710985
5006.20000000001 0.0017886
5007.40000000001 0.001903644
5008.60000000001 0.001475069
5009.80000000001 0.001986727
5011.0 0.001535448
5012.20000000001 0.00158175
