 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -32.53484  0.04906  1.89749     13.40014  1.50729  0.49491   6.96423   0.2135     0.04664  13319.70816   7587.69144  1.03503         2998.37023      16.3539    1e-05  55570.06516   7.37037  0.34166   7981766.46825  44.98858  22.63178  55675.30768    51.37086       44.42228   54.08744    69.541   63.5    0.12929  -22.12624     0.99 
  -19.05225  0.16271  2.79358     13.71967    1.832  0.77298    7.4118  0.22043     0.02221  10836.96182   8782.14551  1.45855          3965.8223     17.43776  0.00015  55583.54775   5.19237  1.20597   4827426.12598  44.95573  22.66564      55676.6     51.4061       44.44826   57.39892    69.541   46.5    0.16482  -22.10995  0.95303 
  -35.64793  0.06102  2.71013     13.65197  1.73788  0.88095   9.36806   0.1669      0.0234  10069.72885   8782.44061  1.15324          3816.5383     18.33417   0.0012  55566.95207   5.66647  0.57167   5886851.42512    44.873  22.64543  55672.78765    51.28275       44.40827   50.77597  55.19127   51.5    0.13498  -22.03194   0.9768 
  -31.43642  0.17105  2.28502     13.41574  1.94681   0.7366   8.98304  0.17652     0.02562  12528.80564   7807.47821  1.67938         3043.69262     19.16273  0.00808  55571.16358   8.41143  1.53651  13913588.66265  44.69695  22.72638  55680.34775    51.37002       44.45832   58.50275   60.7104   60.0    0.13599   -22.1124  0.95715 
  -32.20797  0.05187  2.46876     13.87421  1.64268  0.33682   7.95016   0.2156     0.02679  10322.29864   8494.28316   0.9772          3826.8285      18.2294  0.00094  55570.39203   5.05307   0.4124   1659214.05048  45.47954  22.41253  55665.22755    51.32677       44.47479   44.15302  55.18718   54.0     0.1243  -22.00489  0.98422 
  -22.98299  0.07659  2.42492     13.81773  1.67441  0.42844   8.21599  0.21734     0.01678  10886.37217   8593.41413  1.19913         3614.73285     17.85462   0.0004  55579.61701   5.80836  0.62928   2116469.40772   45.3977  22.70135  55680.34775    51.29878       44.42498   52.98362  55.19127   46.5    0.15841  -22.04184  0.97801 
   -45.4053  0.00483  2.69369     13.82936  1.95948  0.53917  16.69463  0.01424     0.01226   6221.17807   9021.89834  2.16556         3691.71927     20.36813  0.12968   55557.1947   3.85433  0.08063   2896860.84131  45.23836  22.67648      55678.6    51.30395       44.40854   57.39892  57.39892  101.0    0.10929  -22.05741  0.99721 
  -31.96888  0.04502  2.41787     13.87339  1.62614   0.4231  11.50334  0.15342     0.01279   9201.41052   8966.57055  1.21658         4330.07553     18.84897  0.00392  55570.63112   5.80979  0.51786   1581471.04766  45.51408  22.78412      55675.6     51.2884       44.37245   57.39892  61.81422   50.0    0.13896  -22.11123  0.98154 
  -35.62249  0.04684  1.95481     13.23579  1.54649  0.76174  10.34843  0.08169     0.01548   9509.55402   8696.26852  0.55255         4464.31127     17.29797  0.00011  55566.97751   5.58241  0.48471  18526564.28824  44.60819  22.67738      55675.6    51.33456       44.46364   51.87979  55.19127   65.5    0.10447  -21.92902  0.98524 
  -38.27966   0.0164  2.31011     13.56354  1.57558  0.61159   6.37491  0.14845     0.02993   9887.01769   8751.39214  0.87127         4158.34627     17.80138  0.00035  55564.32034   3.71734  0.10452   5826881.57984  44.97358  22.57333      55673.6     51.2943       44.44061   48.56832  52.98362   58.0    0.12469  -22.05382  0.99617 
  -39.59918  0.06252  2.38521     13.49015  1.62775  0.81991  11.66176  0.13989     0.01807   9716.34484   8321.49763  1.39026         3626.82475     19.17319  0.00828  55563.00082   6.56745  0.72904   8998442.12956  44.77121  22.69891  55682.86778    51.29468       44.45726   47.46449  50.77597   59.5    0.11854  -22.02746   0.9736 
  -49.96491  0.06062  2.09266     13.26808  1.42983  0.99658  11.41183  0.12966     0.01824   8843.80889   7822.38299   1.0938         3546.29679     19.22851   0.0094  55552.63509   5.32428   0.6918  16917284.87421   44.5544  22.59937      55672.5    51.35968       44.42879    60.7104  64.02187   70.0    0.09855  -21.91702  0.97561 
  -45.62421  0.03858  2.51319     14.13467  1.61126  0.28568   8.98389  0.26145     0.02843   8586.10196   6274.22012  1.20001         3509.49379      19.3266  0.01178  55556.97579   3.95079  0.34662    508261.78204  45.96947  22.46468  55670.26761    51.36957       44.45925   48.56832  62.91805   63.5    0.10119  -21.86011  0.98669 
  -43.78787   0.0283  2.67555     13.86484  1.74078  0.60494  12.38293  0.16906     0.01649     8460.146   7691.76357  2.35211          3414.5953     19.56874  0.02058  55558.81213   5.28696  0.35046   2156318.43574  45.32105  22.66594      55675.6    51.35658       44.45361   51.87979   60.7104   59.0    0.11061  -21.93646  0.98637 
   -49.3963  0.04751  2.15965     13.38897  1.74977  0.74794  12.66532  0.15166     0.01525  10277.43299   7835.07111  1.51816         2888.86738     18.77714  0.00333   55553.2037   7.98018  0.60172  12636371.24537  44.74144  22.56452      55672.5    51.34201       44.43223   50.77597  62.91805   63.5    0.11413   -21.9795  0.98254 
