 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
  -16.64906   0.0892  5.10956     13.89397  1.40588  1.13306  16.50342  0.05269     0.05086  5617.95409   4252.10769  0.20625         3030.14372     17.67545  0.00026  58774.55094  3.10712  1.47212   5553810.05181  44.25543  19.49439  58850.89249    50.86653       43.86563    47.5452   75.69378   79.5    0.10173  -20.50792  0.77501 
  -13.94703  0.46209  7.31085     14.26163  1.50482  1.53499  10.60261  0.07717     0.26392  5784.93932    8646.7066  0.19237         3395.60391     19.64226  0.02438  58777.25297  2.11659  4.89939   2238583.76941  44.36842  19.50773  58850.14944    50.81311       43.80832   51.01857   74.40891   84.5    0.09648  -20.52868  0.36619 
  -19.66876  0.04805  5.25271     14.34251  1.80542  0.28474  13.50958  0.03658     0.06097  4269.50996    5011.7931  0.51441         4434.73913     20.15917  0.08015  58771.53124  1.46901  0.64913     955317.0369  45.10451  19.45371  58850.14944    50.87689       43.85196   52.48782   77.88228  118.0     0.0764  -20.53197  0.91122 
   -26.0299   0.1196   5.0787     13.73914  1.74971  1.22721   6.10966  0.14751     0.01183  5031.38984   6372.11444  0.45333         3430.15196     17.39451  0.00014   58765.1701  0.92261  0.73069  13932006.19124  43.95629  19.47481  58850.14944    50.95682       43.88293   41.81148  108.32059   68.5    0.10274  -20.51368  0.90077 
   -16.3963  0.00174  4.68983     13.86798  1.43512  0.87721   7.88436  0.08958     0.24316  5168.54463    3938.3185  0.44439         4589.15293     18.50605  0.00178   58774.8037  1.25641  0.01369   5383482.64719  44.35236  19.50153  58850.14944    50.88843       43.90496   49.13338   65.65492   83.5    0.11016  -20.53574  0.99776 
  -13.11806  0.09742  5.49599     13.83732  1.60662  1.32131   8.44036  0.07966     0.02402  6627.02907   3992.40795  0.05751         4797.48059     18.94808  0.00493  58778.08194  2.21119   0.8223   9532027.49516  44.01548  19.52279     58853.08    50.85884       43.87927   49.13338   65.65492   67.5    0.12136  -20.58252  0.86363 
  -17.85002  0.11181  5.06074     13.75454  1.60534  1.42769   3.04358  0.16451     0.42005  5010.24464   4748.09819   1.0439         2121.30052     16.93211    5e-05  58773.34998  0.45575  0.34032  11823122.34585  43.99325  19.49876  58848.22252    50.88195       43.89985   41.58145   72.22041  105.5    0.09117  -20.43397  0.94676 
  -16.48123  0.07777  5.59506     14.54987  1.97747  0.49866  16.63365  0.07791     0.23449  5327.23695   6896.99001  0.22031         4954.57301     16.68113    3e-05  58774.71877  2.81591  1.29358    456871.20552  45.40955   19.4974  58850.14944     50.8615       43.82389   50.74457   86.25651   70.0     0.1039  -20.50955  0.84908 
  -18.50962   0.0863  5.86984     13.84065  1.72736  1.51006  10.83178  0.07258     0.01346  5556.69569    5227.4115   1.0669         3441.11425     17.65082  0.00025  58772.69038  1.99508  0.93476  11511988.08025  43.90783  19.52178     58850.16    51.00354       44.04473   47.75636   65.65492   73.5    0.09637  -20.52199  0.84311 
  -19.52339   0.0016  5.21987     14.01324  1.77791  1.03557   7.40948  0.16618     0.08348  5740.52397   3179.33122    0.197         2641.64041     18.42924  0.00149  58771.67661  1.45653  0.01189   4232144.92922  44.45687  19.52473  58850.14944    50.85986       43.87761   49.94485    76.5974   72.5    0.10201  -20.55178  0.99829 
  -17.12104  0.02445  5.07623      14.1458  1.78452  0.93919  13.05252  0.13695      0.1543  6090.36248   4189.92635  1.32174         2605.41384     17.27988  0.00011  58774.07896  2.88807  0.31915    2181837.6974  44.77046  19.49641  58850.89249    51.06465       44.01354    49.3957    80.9744   65.5    0.09395  -20.57097   0.9592 
  -17.42815  0.03117   5.0046     13.71106  1.54329  1.12239   8.63509   0.0867     0.08701  6382.70646   3915.10839  0.96412         3747.10606     16.17729    1e-05  58773.77185  2.09847  0.26915  13579365.75791  43.92567  19.49794  58850.14944    50.89926       43.85761   49.03729   82.43931   90.5    0.10428  -20.58867   0.9546 
  -15.82493  0.44479  8.84767      14.2698  1.67574  1.49857  10.77455  0.06922     0.16797  5783.00349   4558.89594  0.37067         2002.06248     16.19631    1e-05  58775.37507  2.14948  4.79238   3516182.08009  44.05332  19.44565  58848.22252    50.85258       43.86898    47.5452   77.88228   93.0    0.08975  -20.49661  0.31912 
  -14.63382  0.31573  5.96146      13.9149  1.89021  1.24332   5.85905  0.08388     0.13853  5756.16759    3631.2296  0.13522         5607.21793     20.40561  0.14136  58776.56618  1.15803  1.84986   9230525.95635  44.02942  19.48235  58850.89249    50.89687       43.87729   51.51471    71.2079  100.0    0.09556  -20.66013  0.75193 
