 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -5.98156  0.05281  8.29269     14.56555  1.95099  0.90927   6.47874  0.05564     0.02873  10864.92767   6889.61681  1.69312         3663.81372     17.34629  0.00012  58724.42472  4.56217  0.34216   921214.79504  44.75735   17.7857  58751.31682    50.49949       43.94863   19.58673  26.46564   30.5    0.51574  -20.70352  0.90506 
   -6.74795  0.03538  6.97001     14.31736  1.58057  1.15507   2.66056  0.15502     0.10834  12157.74695   7392.31689  1.79671         3275.51033     16.08794    1e-05  58723.65833  2.34589  0.09414  1653364.07095  44.56282  17.73176   58752.1638     50.6668        44.1602   13.99081   22.7343   29.5    0.51067  -20.70446  0.97273 
   -6.29967  0.12999  7.11488     14.41641  1.68292  1.25787    2.9416  0.18533     0.14737  14241.06474   7221.47395  2.18422         2462.81191     16.34579    1e-05  58724.10661  3.55874  0.38238  1162481.70281  44.72519  17.71243  58753.36601     50.6508       44.13627   16.43916   23.4698   27.5    0.54524  -20.71014  0.90299 
   -3.22933  0.48444  4.09565     14.81779  1.84504  1.07263   3.13813  0.20984     0.07687  14235.21748   6990.83969  2.65992         2520.73401     17.76697  0.00032  58727.17695  3.79338  1.52024    66509.15594  46.48732  17.75225  58753.36601    50.59333       44.05927   18.25113   25.1113   27.5    0.51882  -20.75044   0.9011 
   -5.26251  0.03806   5.6417     14.51559  1.96508  1.32086   3.08345  0.12018     0.49351  12102.12238   7407.18878  0.32941         2326.44551      16.1925    1e-05  58725.14377  2.69393  0.11735   540542.73251  45.32658  17.75708   58752.1638    50.53452        43.9662   18.25113  27.00141   25.5    0.59552  -20.78456  0.98395 
    -5.2852  0.10506  7.26743     14.44107  1.72639  1.28377   3.38115  0.13626     0.49424  11631.94979   5319.33358  1.82528         3646.96382     17.06463    6e-05  58725.12108  2.72896  0.35524  1110657.51669  44.73764  17.79101  58753.36601    50.67499       44.16419   16.06513  22.61457   29.5    0.50791  -20.73757  0.90896 
   -4.79412  0.16944  7.70474     14.68585  1.72329  0.64084   4.03914  0.11869     0.10601  11832.01376   3929.48002  2.77389         3339.23091     17.20933    9e-05  58725.61216  3.37313   0.6844   403640.14365  45.12569   17.7238   58752.1638    50.59958       44.11249   17.13839  22.77057   31.0    0.49089  -20.70534  0.82147 
   -6.93043  0.10871  7.87756     14.38746  1.69441  0.76011   2.43306  0.19184     0.05611   13227.3217   6125.57808  4.53884         3174.56485      17.3559  0.00013  58723.47585  2.53936  0.26449  1639454.98882  44.49038  17.75729   58752.1638    50.65551       44.18456   16.43916  21.53631   29.0    0.51192  -20.75887  0.91595 
   -4.80747  0.02434  6.79932     14.62068  1.77528  0.72096   4.26093  0.09726     0.15627  10333.91097   6181.48647  2.50106         3215.16194     18.94094  0.00485  58725.59881  2.71432  0.10371    437178.9432  45.21252   17.6963  58750.25534    50.55322        43.9866    17.8771   25.1113   29.5    0.48778  -20.69886  0.97608 
   -5.37235  0.03049   8.1128     14.64953  1.90191  0.82781   4.80809   0.0878     0.32783   8032.99144   6510.39159  3.90097         4121.00502     16.70101    3e-05  58725.03393  1.85078  0.14662   583831.25155  44.96341   17.8347   58752.1638    50.49921       43.92326   19.74201  27.79429   30.0    0.46048   -20.7241  0.95738 
