       MJD   Upper    Mean   Lower  Cenwave  Zeropoint   Filter 
 57363.772    99.0    99.0    99.0  2083.95     3631.0     UVW2 
 57363.772    99.0    99.0    99.0  2245.03     3631.0     UVM2 
 57363.772    99.0    99.0    99.0  2681.67     3631.0     UVW1 
 57363.772    99.0    99.0    99.0  3520.88     3631.0        U 
 57363.772    99.0    99.0    99.0  3608.04     3631.0        u 
 57363.772    99.0    99.0    99.0  4345.28     3631.0  B-Swift 
 57363.772    99.0    99.0    99.0  4369.53     3631.0    B-P60 
 57363.772    99.0    99.0    99.0  4671.78     3631.0        g 
 57363.772    99.0    99.0    99.0  4706.33     3631.0   g-Keck 
 57363.772    99.0    99.0    99.0  5411.45     3631.0        V 
 57363.772    99.0    99.0    99.0  6141.12     3631.0        r 
 57363.772    99.0    99.0    99.0  7457.89     3631.0        i 
 57367.233    99.0    99.0  27.723  4345.28     3631.0  B-Swift 
 57367.233    99.0    99.0  27.731  4706.33     3631.0   g-Keck 
 57367.233    99.0    99.0  27.733  4369.53     3631.0    B-P60 
 57367.233    99.0    99.0   27.74  4671.78     3631.0        g 
 57367.233    99.0    99.0  27.899  5411.45     3631.0        V 
 57367.233    99.0    99.0  28.071  3608.04     3631.0        u 
 57367.233    99.0    99.0  28.094  6141.12     3631.0        r 
 57367.233    99.0    99.0  28.125  3520.88     3631.0        U 
 57367.233    99.0    99.0  28.393  7457.89     3631.0        i 
 57367.233    99.0    99.0  28.928  2681.67     3631.0     UVW1 
 57367.233    99.0    99.0  29.304  2245.03     3631.0     UVM2 
 57367.233    99.0    99.0  29.651  2083.95     3631.0     UVW2 
 57370.694    99.0  23.533  22.246  4345.28     3631.0  B-Swift 
 57370.694    99.0  23.545  22.255  4369.53     3631.0    B-P60 
 57370.694    99.0  23.603  22.272  4671.78     3631.0        g 
 57370.694    99.0  23.616  22.261  4706.33     3631.0   g-Keck 
 57370.694    99.0  23.826  22.444  5411.45     3631.0        V 
 57370.694    99.0   23.86  22.591  3608.04     3631.0        u 
 57370.694    99.0  23.909  22.643  3520.88     3631.0        U 
 57370.694    99.0  24.041  22.644  6141.12     3631.0        r 
 57370.694    99.0  24.365  22.951  7457.89     3631.0        i 
 57370.694    99.0  24.706  23.489  2681.67     3631.0     UVW1 
 57370.694    99.0  25.078  23.841  2245.03     3631.0     UVM2 
 57370.694    99.0  25.335  24.222  2083.95     3631.0     UVW2 
   57373.5  21.573  21.384  21.174  4345.28     3631.0  B-Swift 
   57373.5  21.585  21.395  21.185  4369.53     3631.0    B-P60 
   57373.5   21.61  21.416  21.208  4706.33     3631.0   g-Keck 
   57373.5  21.612  21.409  21.214  4671.78     3631.0        g 
   57373.5  21.811  21.611   21.39  5411.45     3631.0        V 
   57373.5  21.879  21.675  21.494  3608.04     3631.0        u 
   57373.5  21.928  21.735  21.543  3520.88     3631.0        U 
   57373.5  22.031   21.81  21.588  6141.12     3631.0        r 
   57373.5  22.347  22.121  21.888  7457.89     3631.0        i 
   57373.5  22.777  22.508  22.219  2681.67     3631.0     UVW1 
   57373.5  23.217  22.823   22.48  2245.03     3631.0     UVM2 
   57373.5  23.593  23.127  22.759  2083.95     3631.0     UVW2 
   57373.6  21.515  21.343  21.141  4345.28     3631.0  B-Swift 
   57373.6  21.526  21.354  21.153  4369.53     3631.0    B-P60 
   57373.6  21.552  21.379   21.18  4671.78     3631.0        g 
   57373.6  21.555  21.379  21.171  4706.33     3631.0   g-Keck 
   57373.6  21.767  21.575  21.361  5411.45     3631.0        V 
   57373.6  21.837  21.645  21.465  3608.04     3631.0        u 
   57373.6  21.898  21.705   21.51  3520.88     3631.0        U 
   57373.6  21.975  21.778  21.561  6141.12     3631.0        r 
   57373.6  22.301  22.082  21.861  7457.89     3631.0        i 
   57373.6  22.757   22.47  22.179  2681.67     3631.0     UVW1 
   57373.6  23.195  22.783  22.435  2245.03     3631.0     UVM2 
   57373.6  23.568  23.088  22.721  2083.95     3631.0     UVW2 
 57374.154  21.289  21.141  20.972  4345.28     3631.0  B-Swift 
 57374.154    21.3  21.153  20.982  4369.53     3631.0    B-P60 
 57374.154  21.315  21.192  21.013  4706.33     3631.0   g-Keck 
 57374.154  21.323  21.183  21.019  4671.78     3631.0        g 
 57374.154  21.509  21.384  21.202  5411.45     3631.0        V 
 57374.154  21.657  21.441   21.28  3608.04     3631.0        u 
 57374.154  21.711  21.489  21.314  3520.88     3631.0        U 
 57374.154   21.72  21.586  21.405  6141.12     3631.0        r 
 57374.154  22.041  21.894  21.702  7457.89     3631.0        i 
 57374.154  22.645  22.282  21.981  2681.67     3631.0     UVW1 
 57374.154  23.075  22.587  22.241  2245.03     3631.0     UVM2 
 57374.154  23.452  22.907  22.497  2083.95     3631.0     UVW2 
 57377.615  20.581  20.409  20.276  4345.28     3631.0  B-Swift 
 57377.615   20.59  20.432  20.311  4706.33     3631.0   g-Keck 
 57377.615  20.592  20.419  20.286  4369.53     3631.0    B-P60 
 57377.615  20.597  20.438  20.315  4671.78     3631.0        g 
 57377.615  20.746   20.61  20.498  5411.45     3631.0        V 
 57377.615  20.931  20.799  20.701  6141.12     3631.0        r 
 57377.615  20.984  20.743  20.549  3608.04     3631.0        u 
 57377.615   21.06  20.803  20.591  3520.88     3631.0        U 
 57377.615  21.211    21.1  21.008  7457.89     3631.0        i 
 57377.615  22.037  21.626   21.28  2681.67     3631.0     UVW1 
 57377.615  22.479  21.997  21.555  2245.03     3631.0     UVM2 
 57377.615  22.862  22.347  21.846  2083.95     3631.0     UVW2 
 57381.076  20.185  20.038  19.931  4706.33     3631.0   g-Keck 
 57381.076  20.187  20.042   19.93  4671.78     3631.0        g 
 57381.076  20.188  20.014  19.884  4345.28     3631.0  B-Swift 
 57381.076  20.198  20.024  19.895  4369.53     3631.0    B-P60 
 57381.076  20.334  20.196  20.101  5411.45     3631.0        V 
 57381.076  20.511  20.379  20.294  6141.12     3631.0        r 
