      MJD      Mag    Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
  57012.1  22.7174   22.8    0.03     Blanco       DECam       g  False      AB    True  2019MNRAS.487.2215A 
 57012.11   22.971  23.03    0.03     Blanco       DECam       r  False      AB    True  2019MNRAS.487.2215A 
 57012.13  23.2557   23.3    0.05     Blanco       DECam       i  False      AB    True  2019MNRAS.487.2215A 
 57012.17  23.4669   23.5     0.2     Blanco       DECam       z  False      AB    True  2019MNRAS.487.2215A 
  57018.1  22.6774  22.76    0.04     Blanco       DECam       g  False      AB    True  2019MNRAS.487.2215A 
 57018.14   22.871  22.93    0.04     Blanco       DECam       r  False      AB    True  2019MNRAS.487.2215A 
 57018.16  22.8157  22.86    0.05     Blanco       DECam       i  False      AB    True  2019MNRAS.487.2215A 
 57019.12  23.1269  23.16    0.06     Blanco       DECam       z  False      AB    True  2019MNRAS.487.2215A 
  57025.1   23.051  23.11    0.09     Blanco       DECam       r  False      AB    True  2019MNRAS.487.2215A 
 57025.12  23.0757  23.12    0.08     Blanco       DECam       i  False      AB    True  2019MNRAS.487.2215A 
 57026.13  23.2669   23.3    0.08     Blanco       DECam       z  False      AB    True  2019MNRAS.487.2215A 
 57029.05  24.3374  24.42    0.31     Blanco       DECam       g  False      AB    True  2019MNRAS.487.2215A 
 57032.07   22.801  22.86    0.03     Blanco       DECam       r  False      AB    True  2019MNRAS.487.2215A 
 57032.09  22.7157  22.76    0.04     Blanco       DECam       i  False      AB    True  2019MNRAS.487.2215A 
 57033.07  22.7169  22.75    0.04     Blanco       DECam       z  False      AB    True  2019MNRAS.487.2215A 
 57036.04  22.9174   23.0    0.04     Blanco       DECam       g  False      AB   False  2019MNRAS.487.2215A 
 57038.12   22.121  22.18    0.01     Blanco       DECam       r  False      AB   False  2019MNRAS.487.2215A 
 57039.05  22.0857  22.13    0.02     Blanco       DECam       i  False      AB   False  2019MNRAS.487.2215A 
 57040.08  22.1769  22.21    0.02     Blanco       DECam       z  False      AB   False  2019MNRAS.487.2215A 
