 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
   -6.07851  0.00574  5.96896      13.9534  1.82369  1.05108  38.79682   0.0307     0.04686  3886.88403   3773.77019  3.73455         3857.62569      18.9872  0.00539  59338.25349  3.49644   0.2227   7477729.65916  44.10423  18.70634   59424.2604    50.82954        43.6667   70.32966   103.9546   93.0    0.06988  -20.44253  0.95984 
   -6.06736   0.0035  3.96673     13.98153  1.60051   1.4578  30.08613  0.04726     0.02701  3459.63511   3192.59421  0.46391         5814.82074     16.35199    1e-05  59338.26464   2.1481  0.10534   2546114.63933  44.87036  18.70747   59424.2604    50.90104       43.84345   56.45828   81.00536   79.0    0.06854  -20.44765  0.99008 
   -5.21034  0.01613  4.65819     13.92389  1.54116  1.14492  16.50212  0.08804     0.03691  4783.14221   7751.82044  0.54445         3452.73121     17.93271  0.00048  59339.12166  2.25213  0.26611    4408741.1504  44.47594  18.71235  59423.02965    50.86491       43.82392   56.45828   78.55065   75.0    0.07672  -20.46045  0.96368 
   -7.00817  0.00409  5.47261     14.20924  1.84833  0.46594   9.89827  0.09483     0.02766   4899.2001   3096.20326  0.13724         4310.70308     16.06692    1e-05  59337.32383  1.41722  0.04049   1961109.93984  44.76673  18.69285  59428.67548    50.85167       43.72652   67.77864   91.77737   85.5    0.08392  -20.46102  0.99378 
   -9.41541  0.02832  5.53775     13.97231  2.02065  1.31662  21.58224  0.06445     0.08353  4780.41183   3179.21237  0.24959         4168.49329     20.11039  0.07163  59334.91659  2.94208  0.61116   6536723.42565  44.27231  18.68137   59424.2604    50.89982       43.91654   57.33317   73.50841   89.0    0.07006  -20.57052   0.9233 
   -8.53231   0.0069  5.26827      14.1459  1.87261  0.79284  37.36196  0.02857     0.01961  3950.01486   3105.10153  0.25465         5940.87317     17.86721  0.00041  59335.79969   3.4774  0.25789   2464956.23228  44.70615  18.66904  59425.20106    50.90605       43.77983   64.93806   94.61795   83.5    0.07599  -20.42968   0.9663 
   -5.76276  0.38712  8.47795     14.91946  2.10828  0.86139  15.76051  0.14531     0.01492  5883.62659   7624.72813  2.88868         3378.16886     16.04837    1e-05  59338.56924  3.25453  6.10116    203897.83036  45.42678  18.67142   59429.2789    50.86037       43.77324    63.8224   85.91477   82.5    0.05274  -20.51785  0.36852 
   -6.27386  0.05633  4.71493     14.27647  1.90716  0.60113  13.76077  0.09028      0.0103  4211.41653   3195.93762  0.34947         4870.49634     20.55943  0.20145  59338.05814  1.45588  0.77508   1102080.48669  45.16007  18.70564  59423.19831    50.84905        43.8101   57.33522   77.63035   74.0    0.07534  -20.62223  0.92524 
   -6.57343  0.05218  5.61973     13.95706  1.73599  1.30837  18.37301  0.07231     0.01205  5285.04005   3041.86231  0.21766         3723.47677     17.76444  0.00032  59337.75857  3.06129   0.9587   6203934.18133  44.21629   18.6912  59423.28633    50.86509       43.81623   58.91299   81.00536   71.5    0.08318  -20.47862  0.85662 
   -6.39223  0.00498  5.54332     14.17585  2.17136  1.22804  19.39647   0.0811     0.13938  4641.93388   3915.27508  0.21659         5631.57579     19.84368  0.03876  59337.93977  2.49315  0.09668   2756702.97011  44.67765  18.67877   59427.2413    50.95733       43.91337   56.45828   78.55065   73.0    0.08075  -20.49608  0.98868 
   -6.25243  0.03729  5.12717     13.88441  1.68076  1.47979  13.76847    0.075     0.16223  4532.28888   3097.92601  0.13738         5732.90476     16.53959    2e-05  59338.07956  1.68713  0.51348   6986321.31209  44.23035  18.68702  59426.26529    50.89125       43.77463   65.14121   89.70853   86.0    0.07822  -20.46357  0.92722 
   -7.77512   0.0221   5.3428     13.96112  1.76418  1.22885  31.16738  0.03405     0.01003  4011.39674   4054.02357  0.38032         5354.10319     17.23854   0.0001  59336.55688   2.9917  0.68893   5593108.15104   44.3122  18.68117  59425.20106    50.90135       43.85672   57.37858   80.08506   87.5    0.07151   -20.4526  0.90427 
   -5.94222  0.01771   4.7624     14.09279  1.88888  1.33221   21.0508  0.08006     0.02131  4737.25002    4217.7533   0.2667          4354.1076     20.15304  0.07903  59338.38978  2.81805  0.37274   2594766.25366   44.7753  18.71394  59425.20106     50.8495       43.81704   57.37858   77.63035   72.0    0.07655  -20.52664  0.96155 
   -6.15039  0.00143   6.0818     14.45142  2.10826  0.40422  22.95025    0.062     0.31755    3263.539   3402.17694  4.13103         3979.35701      20.1562   0.0796  59338.18161  1.45812   0.0329    905642.11149  45.06775  18.71019  59423.02965     50.8496       43.83411   55.55178   77.00244   90.5    0.06171  -20.49193  0.99502 
    -6.4154  0.02874  5.22805     14.33215  2.11331  0.55943  12.44555  0.09327     0.30078  4181.40223   3074.04022  0.30578         4601.06715     20.43459  0.15112   59337.9166  1.29803   0.3577   1161898.00337  45.09196  18.67988   59424.2604    50.79418       43.81077   59.09043   73.46379   85.0    0.07766   -20.5719  0.96192 
    -5.7397  0.01562  6.26193     14.12578  2.16614  1.28677  21.30737  0.08803     0.01074  4216.99474   4548.30826  2.81376         3861.64134      17.0255    6e-05   59338.5923  2.26028  0.33276   4419268.48669  44.36577  18.69024  59426.26529    50.90123       43.80709   60.74101   88.99617   81.5     0.0647   -20.4661  0.95125 
   -6.54959  0.07426  4.28899     13.62105  1.25973  1.43098   9.58934  0.09271     0.01487   4351.2532   3280.68678  0.62786         4392.17746     19.72227  0.02931  59337.78241  1.08304   0.7121  12322513.70618  44.01371  18.69098  59425.36959    50.85327       43.79729   60.74101   86.54146   82.5    0.07385  -20.48405  0.89223 
