 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -7.84836  0.01847  2.19955     14.09217  1.92491   0.7257   6.89545  0.19811     0.01715  10726.68983    3787.1626  1.50891         4615.52613     18.55693    0.002  53779.35164  4.73283  0.12733    565651.28395  46.11604  21.58196  53846.60184    51.39918        44.7267   30.81823  35.55949   38.0    0.23764  -22.55981  0.99721 
   -6.71571  0.44252  2.95851     14.22152  2.01647  0.55073   3.84594   0.2134     0.01481   7836.42872    4954.3836   1.7763         4126.53581     16.32806    1e-05  53780.48429  1.40886  1.70189    590898.76056  45.85978  21.30945  53851.79115    51.48032       44.83764   27.26228  33.18886   40.5    0.24608  -22.12599  0.94021 
   -5.52636  0.00599  2.38864     13.99088  1.73348  0.77633   3.09187   0.3022     0.03597  10851.79053   5802.04675  2.18626         4052.39471     18.36424  0.00129  53781.67364  2.17196  0.01851    957790.18902  45.77019  21.19046  53854.38581    51.44515       44.79137   32.00354  33.18886   36.0    0.28853    -22.534  0.99944 
   -6.46397  0.01238  2.12493     14.04272  1.72166  0.77274   5.72375  0.11274     0.01214   7743.95934   5296.81497  1.49601         4609.50696     16.55278    2e-05  53780.73603  2.04755  0.07085    592931.32877   46.0771  21.70797  53849.19649    51.36326       44.73336   24.89165  33.18886   38.0    0.26156  -22.37071  0.99829 
   -8.01154  0.05855  2.71319     13.70308  1.49209  0.91605   1.68409  0.23701     0.01348   5389.45101   6328.37812  3.57849         3420.97315     16.02329    1e-05  53779.18846   0.2918  0.09861   4003163.22662  44.97328  21.47171  53836.22321    51.40012       44.76252   22.52101  33.18886   44.5    0.25022  -21.83262  0.99502 
   -6.33992  0.00962  1.69255     13.20961  1.81178  1.19242   4.79839  0.31735     0.02031  13627.96164   4600.32959  1.18933         2702.78433     18.46399  0.00162  53780.86008    5.316  0.04618  18356070.28964  44.80609  21.79567  53851.79115    51.36577       44.68723   33.18886  36.74481   53.0      0.183   -22.3403  0.99924 
    -7.3838  0.17322  2.94393     13.94565  2.03818  1.00564   6.42817  0.07238     0.01323   9832.63161   4698.41362  1.96911         3401.82536     18.49412  0.00173   53779.8162  3.70727  1.11346   2106768.88344  45.31662  21.43253  53841.41252    51.36814       44.72886   27.26228  33.18886   42.5    0.29287  -22.26962  0.96077 
   -5.96776  0.00657  2.90654     14.35994   1.9089  0.56952   5.34933  0.09129     0.01275   5432.60204    3131.7266   4.0259         3889.47149     18.99092  0.00544  53781.23224  0.94176  0.03513     285413.5658   46.1674  21.53521  53838.81786    51.58634        44.9038    28.4476  36.74481   39.5    0.24975  -22.16815  0.99864 
   -7.03243  0.11245   3.3684     14.09504  1.86774  1.49113   5.31518  0.06806      0.0433   5181.02869   3880.09199  2.20521         2913.29872     16.42801    1e-05  53780.16757  0.85109  0.59768   1270301.91654  45.38141  21.63939  53854.38581    51.38713       44.69622   33.18886  35.55949   63.0    0.21041  -21.24591   0.9688 
   -3.81693   0.1085  2.56985     14.13843  1.86745  0.88514   2.45715  0.32159     0.02413   8969.99116   4917.86494  3.47283         2841.67143       20.053  0.06277  53783.38307  1.17935  0.26661    605368.67989  45.93826  21.10031  53851.79115    51.49105       44.85696   30.81823  33.18886   35.5    0.29638  -21.98625  0.99173 
   -6.37333  0.00842  2.31185      13.6412  1.29048  0.86463   2.13363  0.26426     0.09646  12124.26615   4403.08478  2.98312         2998.35259      17.5044  0.00018  53780.82667  1.87093  0.01796   3342641.27611  45.12759  21.18437  53838.81786    51.47678       44.87728   26.07696  29.63291   49.5    0.23356  -22.20696  0.99918 
   -5.37095  0.03349  1.69388     14.02967  1.88089   0.8652   4.43565  0.26589     0.02665  10524.54316   3080.77806  0.54465         3976.97799     18.70664  0.00283  53781.82905  2.93083  0.14856    437116.75389  46.44485  21.14084  53833.62855    51.58219       44.95359    21.3357  32.00354   38.5    0.23432  -22.31294  0.99801 
    -6.4137  0.00276  2.46353     13.70194  1.30211  0.94791   4.65564  0.08216     0.01595    7960.9177   4085.05951   3.8377         3137.64184     17.11092    7e-05   53780.7863  1.76008  0.01285   2895297.79398  45.13868  21.80845  53841.41252    51.26919       44.63697   27.26228  33.18886   45.5     0.2701  -22.04222  0.99935 
   -6.98792  0.48111  1.79788     13.93255  1.62717  0.92768   6.44647  0.17295     0.02034  10050.42397   3264.95819  0.25082         2158.91403     19.58165   0.0212  53780.21208  3.88435  3.10145    666305.12091  46.14708  21.47367  53854.38581    51.45368       44.75138   33.18886  37.93013   43.0    0.20952   -22.0047  0.94484 
      -5.76  0.01243  2.53549     13.77759  1.81226  1.10651   2.34719  0.20524     0.02812  10068.48572   4483.52822  1.59179         3979.79915     19.45943    0.016     53781.44  1.41939  0.02919   3012859.48597  45.23996  21.96832  53854.38581    51.29453       44.59883   34.37418  36.74481   38.5    0.32239  -22.41391  0.99905 
   -6.20835  0.35422   1.8744     13.61978  1.73569  0.87318   5.58757  0.31118     0.01017  12097.78707   4957.29693  2.23538         3053.21905     18.48417  0.00169  53780.99165  4.87823  1.97925   3261748.37233  45.44914  21.55633  53838.81786    51.48108       44.90017   20.15038  30.81823   44.0    0.22743  -22.40234  0.96327 
   -7.26514  0.29441  2.17152     13.73302  1.81522  0.68142   4.29042  0.26222     0.02576  12144.38048   4279.11764  1.04171         3355.65775     18.59942  0.00221  53779.93486  3.77465  1.26313   2717907.25573  45.42001  21.21734  53854.38581    51.51225       44.86613   30.81823  33.18886   46.0    0.21122   -22.4203  0.97004 
    -3.2066  0.00461  2.20249     13.93299  1.90652  1.01349  15.78975  0.13172     0.01041   6087.36463   8476.09611  1.20049         4247.85269     16.87285    4e-05   53783.9934  3.49029  0.07272    1169243.6664  45.79535  21.34911  53836.22321    51.51925       44.89684   23.70633  32.00354   59.5    0.08151  -21.89881  0.99837 
   -8.85649  0.00261   2.8811     14.01131  1.52279  0.68303   5.16061  0.15612     0.01446   8046.07353   5541.06389  2.95621         2641.70334     18.49096  0.00172  53778.34351  1.99295  0.01345    1114173.4032  45.48541  21.62751  53825.84457    51.32515       44.70544   18.96506  35.55949   43.5    0.21152  -21.56202  0.99927 
    -5.3339  0.04333  2.08007     13.78807  1.50899  0.68464    4.7048  0.13475     0.01231   9225.21025   5473.47495  2.93235         4065.66406     17.24623   0.0001   53781.8661  2.38848  0.20388   1608884.00733  45.60485  21.25667  53828.43923    51.43878       44.89044   18.96506  26.07696   36.0    0.31784  -22.77206  0.99415 
    -6.4748  0.03221  1.49681     13.44382  1.45169  1.19399   3.50839  0.29183     0.01234   9801.81222   3224.31159  1.45496         3637.27289     18.39332  0.00137   53780.7252   2.0107    0.113   3911876.66413    45.488  21.81751  53844.00718    51.26413       44.59972    28.4476  35.55949   43.0    0.25046  -22.58107  0.99821 
  -10.32929  0.05756  2.03689     13.77233  1.81359  0.49539    2.7162  0.30738     0.01731   9606.02544    3809.6148   2.4401         4362.31184     16.62648    2e-05  53776.87071  1.49512  0.15635   1993548.89531  45.60982  21.29135  53838.81786    51.44255       44.84024   24.89165  30.81823   41.5    0.25963  -22.76926  0.99659 
   -3.95822  0.03841  2.03518     14.20435  1.78848  0.45746   5.94108  0.19725      0.0171  10122.14513   4956.98979  2.13498         4118.90086     19.64984  0.02481  53783.24178   3.6311  0.22818    268417.91092  46.47531  21.53614  53841.41252    51.40688       44.74836   26.07696  34.52816   37.5    0.25148   -22.6566  0.99523 
   -4.22412  0.01593  1.43003     13.64911  1.25052  1.20692  12.84458   0.0649     0.01196   8758.14758   3721.13135  2.80948         4994.92132     17.40678  0.00014  53782.97588  5.87722  0.20462   1195016.39497  45.97787  21.13174  53841.41252    51.49065       44.88827   24.89165  30.81823   39.0    0.23735  -23.27321  0.99639 
   -7.53079   0.0353  1.54124     13.26098  1.68066  0.80553   5.08061  0.27502     0.01527  14725.83276   3537.89045  2.72538         2902.05355     18.88025  0.00422  53779.66921  6.57208  0.17935  11144835.40772  45.07151  21.36112  53838.81786    51.46989       44.85067   26.07696  32.00354   48.0    0.22496  -22.45598  0.99726 
   -4.99986  0.00422  2.07534     14.07487  1.73058  0.64219   7.01478   0.1569     0.01055   8124.55603   5363.01228  2.20461         4224.97462     17.02102    6e-05  53782.20014  2.76211  0.02957    490281.87749  46.18241  21.48095  53838.81786    51.39092       44.75624   26.07696  34.37418   40.0    0.22413  -22.46671  0.99932 
   -4.59916  0.10863  1.34605     14.21571  1.20924  0.30064   4.27831  0.25835     0.02721   10108.5466   3927.17105  1.84908         2333.16734     17.20365    9e-05  53782.60084  2.60781  0.46474     75340.86373  47.21621  21.94785  53846.60184    51.24175       44.51075    29.8148  43.67482   40.0    0.21103  -22.08162  0.99243 
    -6.4243  0.01745  2.25377     14.10988  1.84544  0.86599   9.63194  0.08726     0.04716   9231.16457   4418.04453  1.05963         3468.99356     18.74179  0.00307   53780.7757  4.89614  0.16804    524778.26608  46.10915  21.84538  53851.79115    51.24242        44.5469   33.18886  36.74481   49.5    0.21592  -21.98817   0.9959 
   -6.05345  0.00718   2.0432     14.02269  1.64222  0.88591  10.74633  0.07853     0.01064   9035.55389   3603.15337  0.94683         3871.39888     16.35499    1e-05  53781.14655  5.23355   0.0772     573452.9721  46.10516  20.97362  53846.60184    51.47632       44.87459    28.4476  29.63291   40.0    0.23412  -22.01553  0.99815 
   -6.26462  0.35355  2.23735     14.13751  1.92175    0.674   3.93654  0.28343     0.02521  10643.34183    4198.3494  2.40685         3622.40688     17.30309  0.00011  53780.93538   2.6601  1.39177    474195.77425  46.17711  21.03402  53851.79115    51.44483       44.80617   29.63291  32.00354   37.0    0.26891  -22.53231  0.96928 
   -7.55012  0.04706  1.67604       13.896  1.41942  0.77753    7.0035  0.18651     0.01826  10546.91284    4339.6439  1.23097         3650.78741     18.63814  0.00241  53779.64988  4.64722   0.3296    597727.15604  46.19588  22.19514  53851.79115     51.3206       44.54437   35.55949  47.41266   39.5    0.21562  -22.29264  0.99342 
   -8.29575  0.07607  1.17636     13.57271  1.39478  0.78608   6.31709   0.2588     0.01829  12996.28155   3710.13545  0.51668          5669.4455     20.58419  0.21326  53778.90425  6.36476  0.48053   1282264.85176   46.1643  20.95912  53849.19649    51.62644       44.98865   26.07696  33.18886   41.0    0.22316    -23.009  0.99509 
   -3.62513  0.00629  3.02205     13.54718  1.85518  1.26566   8.16998  0.08716     0.01517   6024.16589   5833.52139  0.72841         2245.75582      17.7031  0.00028  53783.57487  1.76865  0.05135  12660529.40088  44.47418  21.35249  53838.81786    51.43739       44.80894   24.89165  33.18886   84.5    0.07471  -21.39364  0.99752 
   -4.67241  0.01017  2.50588     14.01908  1.91849  0.82135   4.68848   0.1657     0.01516   7909.12779   4277.17232  1.67012         4830.85816     17.63799  0.00024  53782.52759  1.74951   0.0477   1024567.99143  45.74334   21.5379  53844.00718    51.39611        44.7503   26.07696  34.52816   40.0    0.24174  -22.45816  0.99863 
   -4.04443   0.0044  2.63363     14.11048  1.69652  0.62566   3.61373  0.28072     0.02543    6838.4575   5955.87852  3.29252         3571.58741     17.59053  0.00022  53783.15557  1.00809  0.01589    656948.34018  45.83977  21.54853  53841.41252    51.39363       44.81187    21.3357  29.63291   47.5    0.16092  -21.97352  0.99939 
   -5.87849  0.46952  1.25744     13.85684   1.2633  0.77584  10.61814  0.20222     0.01044  10672.69187   5002.05428  0.91434         4818.04675     16.22313    1e-05  53781.32151  7.21479  4.98542    358610.88317  46.61675  21.75296      53847.0    51.29569       44.62529    29.8148   35.3776   41.5    0.19869  -22.41553  0.93739 
   -6.82804  0.00221  2.76712     13.87711  2.06165  1.16304   4.19317  0.20722     0.03498   7733.24328   3170.35206  3.40665         3713.72526     17.20256    9e-05  53780.37196  1.49587  0.00926   2581515.84186  45.28713  21.96708  53864.76444    51.37542       44.63102   40.30076  41.48608   52.5    0.17065  -22.43835   0.9997 
   -7.69734  0.00197  3.07052     14.37747  2.13659  0.35445   5.60974  0.07963     0.01226   7204.45368   6185.16208  2.47454          3688.1833     18.23605  0.00096  53779.50266  1.73689  0.01107    328866.27359  46.10712  21.65658  53856.98047    51.43551       44.71535   24.89165  41.48608   45.0    0.24637  -22.23724  0.99959 
   -5.76258  0.00334   2.5344     13.99442  1.75061  0.82686    3.2821   0.2344     0.02701   8353.68502   5825.30753  2.88823         3080.68424     16.60503    2e-05  53781.43742  1.36626  0.01095   1071334.80442  45.67436  21.60772  53851.79115    51.40031       44.70711   27.26228  36.74481   43.0    0.22093  -22.08091  0.99963 
   -7.83241  0.38212   2.3816      13.9653   1.7798  0.51647   5.03322  0.15565     0.01556   10960.1419   3294.95589  2.33554         3885.93295     17.67103  0.00026  53779.36759  3.60666  1.92332   1099807.67699  45.72416  21.92753  53864.76444    51.25475       44.46107   40.30076  47.41266   38.5    0.29614  -22.64118  0.94592 
   -6.22301  0.15664  2.44698     14.14326  2.14846  0.95279   3.42448   0.2965     0.02436   8899.70311    4978.3483  1.06478         3947.52799     17.18667    9e-05  53780.97699  1.61798  0.53642    617576.21313  46.03302   21.4363  53854.38581    51.42533        44.7342   32.00354  37.93013   39.0    0.23442  -22.08485  0.98782 
   -8.13267  0.03258  2.02823     13.69015  1.77317  0.55612   4.50588  0.24035     0.01392  11705.76196    4224.3426  1.93066         3369.53151     17.31558  0.00011  53779.06733  3.68304   0.1468    2821606.8267  45.45287  21.82609  53849.19649    51.29465       44.62341   30.81823  35.55949   45.5    0.23953  -22.38106  0.99669 
   -6.88977  0.04138   2.6594      13.9592  1.93943  0.86699   3.50105  0.14342     0.01041   7926.26197   4594.42398  1.37071         3039.45323     17.17534    8e-05  53780.31023  1.31209  0.14488   1536957.73593  45.52029  21.43517  53851.79115    51.44651       44.78376   30.81823  34.37418   41.0    0.28131  -21.87849  0.99537 
   -6.30874   0.0076  2.32052     14.48342  2.00971  0.26998   5.49386  0.20014     0.03344  10164.26664   3827.42739  1.48067         5721.29891     19.11572  0.00725  53780.89126  3.38577  0.04175    108463.34618  46.80553  21.89865  53854.38581    51.27414       44.57217   33.18886  37.93013   40.5    0.20842  -22.83563  0.99904 
   -6.60101  0.02068  2.16066     13.89422  1.71937   1.1912   6.79291  0.18717     0.02463  10428.97628   3002.13443  1.08768         5507.70194     17.07368    7e-05  53780.59899  4.40724   0.1405   1213144.00686  45.75113  20.82082  53841.41252    51.45138       44.87864   27.26228   28.4476   40.0    0.21715  -22.48671  0.99648 
   -6.87221   0.0051   2.6266     13.51905  2.04481  1.53334   2.39472  0.20463      0.0939  11405.34376   6465.92526  2.78338         3130.17508     16.50916    2e-05  53780.32779  1.85823  0.01222  11999498.14393  44.66155  22.32062  53844.00718    51.13802       44.44075   30.81823  39.11544   67.0    0.13782  -22.36195  0.99962 
   -6.00831  0.00378  2.00063     13.81807  1.50989   1.4202   6.74901  0.06243       0.011   8009.52544    5201.3536  0.70168         4075.22789     18.02022  0.00058  53781.19169  2.58274  0.02551   1297070.39252  45.73249  21.95846  53841.41252    51.26744       44.56123    29.8148  40.11887   43.0    0.26722  -21.89551  0.99933 
   -7.05739  0.27065  1.56662      13.4986  1.22227  0.71566   4.48503  0.11081     0.01044  11373.01718   7502.67167  0.61849         4496.34516     16.32367    1e-05  53780.14261  3.46054  1.21387   2803578.80809  45.51837  21.62743  53841.41252    51.38022        44.7368   27.26228  34.37418   39.5    0.30587  -22.36959  0.97312 
   -4.69077  0.02455  1.99807     13.90538  1.52191  1.00965   4.57614  0.27366     0.01194   6126.78388   4593.75401  2.67596         3498.67476     16.17272    1e-05  53782.50923  1.02469  0.11233    872297.87008  45.90935  21.54712      53847.0     51.3991        44.7439   29.63291  34.37418   47.5    0.15845  -21.87753  0.99712 
   -3.92234  0.02842  2.29182     13.91925  1.53776  1.36017  10.65949  0.07256     0.01254   7877.44112   4033.46016  2.18138         3952.62684     17.80759  0.00036  53783.27766  3.94579  0.30293   1087862.85944   45.6988  21.52579  53851.79115    51.40064       44.74011    29.8148   35.3776   42.5    0.22351  -22.09263  0.99001 
   -6.05266  0.01466  2.04712       14.097  1.62071  0.56657   9.05474  0.11813     0.01059   9002.22602   3043.91251  2.28713         3814.80611     17.80216  0.00035  53781.14734  4.37727  0.13273    403468.04182  46.25046  21.11617  53849.19649    51.58631       44.93512    29.8148  33.00697   40.0    0.22505  -22.38951  0.99674 
   -4.94928  0.04775  2.91741     14.06373   2.0078  1.38694   7.48073  0.11213     0.02018   7284.05486   5080.00467  1.59432         3110.37868     16.68325    3e-05  53782.25072  2.36765  0.35723   1183217.91442  45.56851  21.37443  53841.41252    51.39607       44.78409   27.26228  30.81823   51.0    0.16838  -21.64396  0.98721 
   -8.16191  0.00361  2.32162     13.78233  1.59762  0.65894   2.59459  0.31127     0.04112   9287.17236   3624.56076  3.15079         4804.76216     16.80779    4e-05  53779.03809  1.33494  0.00935   2178760.84084  45.40253  21.38791  53844.00718    51.37433       44.72765   24.89165  35.71347   42.0     0.2276   -22.8888  0.99969 
    -7.4708  0.00371  2.64449     14.06956  1.70461  0.72008   5.50248   0.2585     0.04221   9812.06207   3770.12358   3.9109         4106.73358     16.36218    1e-05   53779.7292  3.16014  0.02041    803549.38332  45.75077  21.71809  53844.00718     51.2844       44.65643   30.81823  30.97221   45.0    0.17766  -22.36427  0.99922 
   -5.11248  0.02864  2.55299     13.84328  1.74095  0.94621    2.8405  0.16057     0.01187   8408.82927    3094.6596  1.80367         3751.37398     17.04899    6e-05  53782.08752   1.1981  0.08135   2168379.39227   45.3594  21.28751  53849.19649    51.59461       45.00556   23.05129  30.28796   36.0    0.34646  -22.19121  0.99716 
   -6.49536  0.00356   2.3461     13.85226  1.58959  1.47053    3.4746  0.11931     0.02779   9504.17653   3740.84245  0.59028         5693.77981     17.25839   0.0001  53780.70464  1.87224  0.01236   1604230.54545  45.52417  21.49617  53841.41252    51.36371       44.73013   26.07696  33.18886   39.5    0.29795  -22.06657  0.99959 
   -6.61876   0.0014  1.68497     14.08741  1.43105  0.52553  11.27381  0.09877     0.01106   8807.28901   5017.63438   1.3961         5531.32006     18.50288  0.00177  53780.58124  5.21654  0.01582    252252.05821  46.56948  21.60519  53854.38581    51.27747       44.60765   32.00354  34.37418   39.5    0.20528  -22.56642  0.99968 
   -7.65973   0.1089  1.70188     14.13504  1.84241  0.68207   7.72992  0.33258     0.02355  10251.42458   3169.86412   1.5459         3778.79293     17.01146    6e-05  53779.54027  4.84585  0.84182    266055.66405   46.6474  21.96251  53844.00718    51.38812       44.68213   30.81823  39.11544   46.0    0.15049  -22.29214  0.98839 
   -6.59049  0.03801  2.50079     14.37803  1.92736  0.35912   7.69615  0.09498     0.01007   8362.27075     4563.921  2.56183         3926.46563     17.43378  0.00015  53780.60951  3.21032  0.29253    196281.22241  46.46477  21.83788   53867.3591    51.44921       44.69237   40.30076  42.67139   38.0    0.26098  -22.48298  0.99175 
   -9.18829   0.0139   3.2458     14.11023  2.14054  0.97325   8.95539  0.05411      0.0204   6404.32824   3380.35174  2.55121         4532.44535     16.23202    1e-05  53778.01171  2.19108  0.12445   1260446.04441   45.4762   21.1136  53846.60184    51.36992       44.73665   29.63291  32.00354   47.5     0.2401  -22.33867  0.99492 
   -7.24061  0.04719  1.51359     13.53947  1.20887  0.96945   6.54361  0.11655     0.01093  10202.88807   4911.08003   0.7576         3470.61556     18.00542  0.00056  53779.95939  4.06341   0.3088   2144281.92861  45.65993  21.44501  53836.22321    51.48132       44.69459   24.89165  54.52456   41.5    0.26693  -22.29216  0.99352 
   -6.68046  0.01327  1.47325     12.98927   1.4848  1.27683  11.88718  0.04044     0.01126  11178.58456   3300.17397   2.7689         2401.91103     16.00478    1e-05  53780.51954  8.86094  0.15772  31440731.87536  44.60647  21.09115  53844.00718    51.49751       44.91252    28.4476  27.26228   73.5    0.11301  -22.30719  0.99716 
   -6.72461  0.00842  2.68587     14.15844  2.05431  0.67111   4.00621  0.26813     0.04816   9188.89475   5627.90723  1.30072         3500.90046      18.6025  0.00222  53780.47539  2.01785  0.03375    663389.26724  45.90157   21.5411  53856.98047      51.428        44.7617    29.8148   35.3776   48.5    0.16873  -22.06919  0.99899 
   -6.27851  0.20829  1.92986     13.90744  1.48571  0.88798    9.0391  0.11769     0.01205   9739.12394   5279.55296   1.6546         3437.98276     17.63191  0.00024  53780.92149  5.11437  1.88271    786883.81838  45.97382  21.56509  53859.57513    51.48691        44.7726   34.37418  39.11544   40.5    0.23257  -22.21056  0.95521 
