 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -6.43266  0.00275  0.83642     14.35653  1.14308  0.51529   5.28902  0.26785     0.20029  11658.18348   5166.25457  0.34131         2693.24747     18.01486  0.00057  55460.86734   4.28809  0.01454    14377.37147   48.3244  21.47081  55510.94758    51.13225       44.51505   16.34186  36.25812   33.0    0.28222   -21.4651  0.99992 
  -15.82396  0.22835   3.6794     13.85289  1.91026  0.88409    5.0186  0.05751     0.01754  10262.73165   7295.77406  0.24729         4776.00065      16.9577    5e-05  55451.47604   3.15308    1.146   4728075.9956   44.7437  21.35916      55510.2    51.15188       44.42513   26.26364  39.80539   46.5    0.22024  -21.56861  0.93003 
    -7.0218   0.0054   1.0386     14.40431  1.88738  1.20828   5.66226  0.29759      0.4497  12790.42057   7725.63232  0.02667         2294.99385     16.15244    1e-05   55460.2782   5.52569  0.03059    29373.88136  48.04385  21.44195  55510.94758    51.15387        44.5407   25.04716   31.2209   31.0    0.23133  -21.62173   0.9999 
  -10.56932  0.02748  4.14996     14.18862  1.95109   0.7787   3.66937  0.12589     0.04728  11028.11498   4263.04055  2.06278         2044.95153      17.0017    6e-05  55456.73068   2.66208  0.10083   1309009.9363  45.20609  21.32174  55516.37362    51.15361       44.43579   27.71947  39.09672   43.0    0.26663  -21.45862  0.99224 
   -4.35516  0.31287  1.17334     14.67934  1.89285  0.59828   7.29862  0.15377     0.03807  10541.66592   8519.31411  0.68469         3225.46459     17.01503    6e-05  55462.94484   4.83823  2.28353    10595.01866  48.38201  21.41428  55510.94758    51.39397       44.74953   15.63783  31.27566   33.0    0.26802  -21.44737  0.99075 
   -9.16811  0.00895  3.84697     13.86711  1.61831  1.29859   3.94262  0.06968     0.05091   9607.25279   7855.08627  2.13422         2611.59315     17.57193  0.00021  55458.13189   2.17075   0.0353  4100989.96894  44.69478  21.38268  55510.94758    51.03648       44.39482   21.32432  35.54053   54.0    0.23282  -21.38695  0.99686 
  -10.19919  0.22789  3.05613     14.17308  1.82384  1.20727   4.65425  0.20022     0.14436  10999.50063   6276.82134   0.3464          3494.2402     16.39877    1e-05  55457.10081    3.3591  1.06068   712818.66448  45.70651  21.33833   55513.6606     51.1831       44.52398   23.00348  33.86137   43.0    0.25974  -21.53968  0.95372 
   -5.22074  0.04083  2.32972      14.2605  1.78774  1.19816   5.41625  0.16317     0.28959   9072.04361   3259.63477  1.34321         2972.90867     18.31362  0.00114  55462.07926   2.65911  0.22112   271468.66747  46.35282   21.3596      55512.3    51.21174       44.54415   24.85112  34.85697   39.5    0.24147   -21.4405  0.99405 
   -6.12901  0.08081  1.58319     14.21889  1.62619  1.49064  12.14971  0.08509      0.0368   7574.80577     5988.792   1.4578         3077.55074     16.41008    1e-05  55461.17099   4.15849  0.98184    138122.8174  46.94068  21.39315      55512.3    51.20837       44.55515   17.05945  35.54053   45.0    0.18622  -21.34401  0.98663 
   -6.29191  0.26573  1.16109     14.39981  2.06856  1.38892  11.25804  0.08931     0.01966   9941.22081   9233.15346  0.45586         3512.42281     20.34008  0.12157  55461.00809   6.63696  2.99164    41076.31575  47.84119  21.38299   55513.6606    51.17194       44.58302   19.43346   31.7449   33.5    0.23255  -21.63314   0.9881 
   -6.44364    0.043  0.94477     14.40239  1.64126  0.85536  11.24385   0.1593     0.06156  13110.72995   4484.18247  0.42475         2386.62149     20.13858  0.07644  55460.85636  11.52912  0.48347    21323.94307   48.2045  21.46577  55510.94758    51.09473       44.49588   17.05945  34.11891   34.0    0.25161  -21.69741  0.99838 
    -7.6241  0.01014  1.85404     14.31959    1.698  0.85176   8.08571  0.17634     0.08323  11084.27666   9828.21066  0.77937         2980.91216     17.88254  0.00042   55459.6759   5.92598  0.08202    124395.7958  46.86774  21.43234      55512.3    51.24656       44.48273   27.31164  41.22701   30.0    0.22757  -21.57018   0.9985 
   -6.62886   0.0426  1.70656     14.44994  1.85858  0.74115   7.44647  0.20344     0.06879  12248.82053   9677.35164  0.21977         3782.43219     18.36318  0.00128  55460.67114   6.66448   0.3172    63292.38621  47.27243  21.46378      55510.2    51.17582       44.60128   12.79459  32.69729   27.5    0.25394  -21.63932  0.99583 
  -10.42442  0.16866  3.22842     13.91207  1.82497  1.44837   6.13041  0.03113     0.05465   8800.26832   7636.74322  0.45756         2998.39227      20.5031  0.17694  55456.87558    2.8321  1.03395  2647991.46022   45.0892  21.37383  55516.37362    51.16058       44.47003   24.16756  38.38377   71.0    0.17349  -21.46932  0.94911 
   -6.15135  0.03117  0.93652     14.28805  1.62188  1.07599  12.21203  0.15175     0.02639  11326.56264    9813.9352  0.41832         5710.70216     18.59794   0.0022  55461.14865   9.34569  0.38062    35056.54662  47.99106  21.44421      55512.3    51.14398        44.5031   19.43346  36.00976   30.5     0.2098  -21.77482   0.9986 
   -9.38079  0.00805  2.84855     14.43461  1.73725  0.49932   5.90668   0.1295     0.16714  10253.63263   6147.22679  0.58285         2892.01377     17.75369  0.00032  55457.91921   3.70447  0.04754   176891.91377  46.35175  21.45264      55512.3    51.17119       44.54482   15.63783  38.38377   40.5    0.26645  -21.47675  0.99797 
   -12.8158  0.00354  3.74552     14.17406  1.79999  0.47864   4.23381  0.08246     0.03143   9496.85709   4443.37338  0.77371         3039.49122     19.52567  0.01864   55454.4842   2.27781  0.01498  1051926.72795   45.3551  21.45122   55513.6606    51.13975       44.44197   22.74594  38.38377   52.0    0.20028  -21.46592  0.99891 
    -9.1942  0.01397  2.19824     14.29093   1.7498  0.92056   4.67802  0.20425     0.21301  10319.49943   4059.30337  0.33819         2941.27499     19.46823  0.01633   55458.1058   2.97171  0.06537   205638.03628  46.51458  21.39859      55512.3     51.1319       44.53848   17.05945  34.11891   37.0    0.26777  -21.44737  0.99838 
