 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel           TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -12.44979   0.0051  0.99596     15.05196  1.92003  0.47328  15.68455  0.05861     0.23875   9774.69201   6562.16479  0.45644         3517.86712     20.67545  0.26313  58525.00664   8.93934  0.07996     1392.1561  49.41198  18.61869   58557.3862     50.7277       44.18268   11.10554   31.3901   29.0    0.38219  -20.12149  0.99994 
   -5.81846   0.0316  1.40466     14.76492  1.76353  0.98605   8.27605  0.08499     0.36299  10450.38467   5869.94582   2.2822         2434.58461     20.71031  0.28513  58531.63797   5.39156  0.26154        9539.0  48.24058  18.62367   58557.3862     50.4486       43.88678   17.30875   30.2903   26.0    0.38415  -20.64053  0.99913 
   -9.66254  0.00565  1.50248     15.15035  1.74197  0.38941  14.06217  0.05457     0.14987   8317.13406   5876.25495  0.85845         4221.43747     18.68433  0.00269   58527.7939   5.80266  0.07948    1827.13467   48.8945  18.60505  58559.04461    50.54421       43.98301   14.11326   29.1586   28.0    0.38637  -20.19254  0.99971 
   -5.47357  0.00763  0.91535     14.87826   1.4397  0.62578  11.62816  0.06671      0.2265    8904.7312   5612.43507  1.55214            4291.43      20.5015  0.17629  58531.98287   5.50022  0.08869    1962.19146   49.2112  18.58772   58557.3862    50.44767        43.9077   17.30875  28.43235   29.5    0.31797  -21.11975  0.99993 
   -7.41798  0.00891  1.27727     14.97989  1.71899   0.6535  17.68291  0.03924      0.0948    7713.2892   5631.55755   0.9989         5054.10746     18.23004  0.00094  58530.03846   6.27567  0.15754    2856.75574  48.83568   18.5966  58559.04461    50.64213       44.10785   10.41375  30.98209   27.0    0.40168  -21.29268  0.99974 
   -3.46765   0.0442  2.52945     14.76464  1.73028  1.02308   7.15243  0.09159     0.17032   9444.08551   4623.42622  2.93094         3651.90737     20.74022  0.30546  58533.98879    3.8054  0.31616   30387.86434  47.21821  18.53229  58559.04461    50.57913       44.06352   12.27443  27.93284   28.0    0.44186  -20.83751  0.99253 
   -8.98644  0.00629  3.15762     14.98389  1.58769  0.40434   9.29347  0.06429     0.07034   8163.17283    5193.5968  1.10732         4347.74803     18.22779  0.00094     58528.47   3.69422  0.05842   15831.23371  47.27138  18.58387  58559.04461    50.57868       44.06882   14.11326  25.93121   27.5    0.41265  -20.51072  0.99681 
  -10.08571  0.00619  1.60675     14.83377  1.85487  0.67247   8.87059  0.05453     0.05497   6849.68711   6793.51226  0.77479           4939.716     20.73991  0.30524  58527.37073   2.48268  0.05491    9560.43645  48.14478  18.54845  58559.04461    50.56214       44.01284   14.11326  27.82209   28.5    0.40335   -20.5529  0.99964 
  -12.09828  0.00176  2.76099     14.97005  1.62237  0.39171   5.43144  0.14083     0.46607  10075.31076   5528.94539  0.77632         2082.94669     17.39266  0.00014  58525.35816   3.28896  0.00958   13182.20001  47.47688  18.65384  58559.04461     50.5995       44.03107   12.96533  33.14568   27.0    0.44094  -20.25871  0.99962 
   -8.73169  0.00147  2.81183      15.1275  1.74852  0.34053  11.37294  0.03551     0.01412   5535.55893    5839.2651  1.07537         5927.94334     19.28688  0.01075  58528.72475   2.07885  0.01674    7136.25193  47.76007  18.59704  58559.04461    50.47974       43.94704   17.30875  26.37814   28.5    0.41802  -20.53277  0.99943 
   -4.33227  0.01912  1.98716     15.01331  1.98722  0.88144  13.01711   0.0625     0.45135   9200.15409   5061.61481  1.96846         4358.37774     17.39485  0.00014  58533.12416   6.57252  0.24894     6853.5027  48.13471  18.53476   58557.3862     50.4401       43.88161   12.98156   30.2903   29.5    0.39493  -20.38567  0.99875 
   -9.36242  0.00404  3.52207     14.72517  1.74816  0.83612   5.61591  0.06609     0.12599   5783.03333   5168.88307   0.8917         5509.56678     17.76315  0.00032  58528.09402   1.12036   0.0227   71394.07116  46.56417  18.58932   58557.3862    50.63736       44.12347   10.64129  28.30339   28.5    0.41006  -20.45339  0.99862 
  -11.50454  0.01422  1.61185     14.95745  1.47288  0.42683   5.35845  0.19257     0.44527  10826.61278   5962.71814  1.07407         2094.11318     18.39991   0.0014   58525.9519   3.74672  0.07622       4322.44  48.38664  18.63562  58559.04461    50.48271       43.91723   16.56443  32.10716   28.5    0.41271  -20.08028  0.99934 
   -8.97779  0.00194  1.41088     14.82652  1.77461  0.65552   8.15846   0.0723     0.02681   8507.28467   5523.99987  0.57015         4921.32631     20.76769   0.3254  58528.47865   3.52223   0.0158    7292.18088  48.35611  18.53313   58557.3862    50.51189       43.98777   15.14515   26.7902   26.0    0.43068   -20.9424  0.99993 
   -5.82361  0.01026  1.87581     15.15895  1.69342  0.40381  11.32854  0.08213     0.14883   9971.12124   5112.12026  1.50642          4240.6231     16.02043    1e-05  58531.63282   6.71876  0.11624    2661.03141  48.52618  18.55647   58557.3862    50.48136       43.95403   15.14515  28.12671   27.0     0.4003   -20.4092  0.99913 
   -9.07642  0.00481  1.41234       14.986  1.50318  0.45878  16.06484  0.05661     0.10756   9866.11614   5405.27333   0.5731         4799.49255     19.49176  0.01724  58528.38001   9.32816  0.07723    2969.56838  48.67329  18.56566  58559.04461    50.45555       43.91971   17.30875  27.11256   26.5    0.40252  -20.54217  0.99966 
   -6.21467  0.00951  3.73689     14.70934  1.54632  0.85171   4.07671  0.22379      0.3173  11316.85893    6410.3602  3.85779         3072.35932     16.87459    4e-05  58531.24177    3.1145  0.03879   76463.15993  46.42967  18.51538   58557.3862    50.54864       44.01606   15.14515  25.96312   27.5    0.41692  -20.48892  0.99681 
   -8.19369  0.01805  5.24402     15.07655   1.9056  0.41543   7.85603  0.06096     0.15987   6805.35201   5223.04012  1.70606         4565.02274     17.91735  0.00046  58529.26274   2.17036  0.14178   34203.29578  46.57548  18.62906  58559.04461    50.66217       44.12764   11.10554  29.79381   29.5    0.40074  -20.45978  0.98283 
   -6.31888  0.03046   4.2512     14.94409  1.66599  0.53666   7.63693  0.07127     0.01896   7465.21087   4888.04359  1.92719          4471.0721     17.55525   0.0002  58531.13755   2.53881  0.23261   36169.36742  46.67515  18.61848  58559.04461    50.66816       44.17311   10.11084  27.77003   29.0    0.39047  -20.46695  0.97815 
   -7.12052  0.09267  3.13242     14.60814   1.2664  0.82891   4.63084  0.13563     0.02944   9773.22161   4834.56136  1.52943         3699.34038      17.0989    7e-05  58530.33592   2.63853  0.42916   70125.65113  46.53378   18.5959  58559.04461    50.50421       43.95432   10.81797  32.86892   27.0    0.43838  -20.49961  0.96808 
  -11.43684  0.01042  1.75132     14.73837  1.70409  0.83185  12.28469  0.06035      0.1448   9341.64535   5141.30103   0.8863          2437.1946     20.43053  0.14971   58526.0196   6.39497  0.12796   16191.80652  47.80431  18.58937   58557.3862    50.59566       44.08606    8.65437   29.2265   28.0    0.40726  -20.25559  0.99877 
  -13.47747  0.05276   1.0989     14.99029  1.63666   0.5021   4.38013   0.2111     0.06561    9420.0463   5316.51166  0.24004         4426.08726      17.6931  0.00027  58523.97897   2.31857  0.23111    1919.17883  49.11777  18.56982   58557.3862    50.48987       43.93511   10.81797  31.41831   30.5    0.37355  -19.81891  0.99968 
   -4.65021  0.11443   1.7979     14.90997  1.35988   0.5908   5.52862  0.11949     0.26733   9942.63683   4764.76602   1.8358         3698.88059     17.32455  0.00012  58532.80622   3.26022  0.63263     6178.8858  48.10191  18.62772   58557.3862    50.59235       44.05118   11.94967  29.57362   28.0    0.48166  -20.48601   0.9938 
     -9.567  0.00538  2.30154     14.76823   1.6879  0.87343  13.43483   0.0462     0.18665   7476.67525   5860.09336  0.87207         4721.32825     18.45582  0.00159  58527.88943   4.47998  0.07222   24139.70063  47.38942  18.56466   58557.3862    50.63438       44.09445    8.65437  28.79428   28.5    0.38785  -20.35316  0.99854 
   -7.19087  0.00472  2.82978     14.79055   1.9302  0.83246    9.6042   0.0578     0.08767   8359.82668   5242.93178  1.43926         3492.35895     20.68264  0.26752  58530.26556    4.0039  0.04537   37654.59239  47.07512  18.55388   58556.5608     50.5275       43.97488   16.56443  27.82209   28.0    0.40567  -20.69138   0.9986 
  -14.83167  0.00945  5.54129     14.37133  1.58654  0.90219   3.77356  0.11246     0.01133   8471.58798    5612.2687   0.1495         3844.03173      17.5802  0.00021  58522.62477    1.6155  0.03566  818153.74914  45.06924  18.58315   58557.3862    50.41881       43.85814   15.14515  28.91168   26.5    0.49883  -20.41518   0.9934 
   -6.14217  0.00608  3.85667     14.90612  1.70332  0.63782   4.05278  0.13401      0.4738   6443.87351   5359.60436  2.59705         4435.15757       16.131    1e-05  58531.31427   1.00386  0.02462   36248.69298  46.76842  18.60776  58559.04461    50.60228       44.06989    14.7256  27.77003   29.5    0.35877   -20.4763  0.99819 
   -8.60619  0.00106  1.26511     15.03658  1.54328  0.27272  11.15954  0.04689     0.31172   7762.87379   7374.04877   0.7822         4501.60793     20.97381  0.52305  58528.85025   4.01161  0.01187    1938.01059  48.96568  18.57126  58559.04461    50.39377       43.83348   15.14515  28.38572   27.0    0.39327  -20.97134  0.99994 
   -9.03293  0.00163  0.99956     15.15565  1.86513  0.46859  14.37737  0.08116     0.14249  10910.35911   6315.75806  1.18281         3197.19007     18.54112  0.00193  58528.42351  10.20904  0.02343      844.9765  49.61309  18.56185   58557.3862    50.49262       43.93124   10.81797  31.43975   28.0    0.38132   -20.6268  0.99999 
   -9.99668  0.02781  1.56486     14.86473  1.84268  0.92272  14.92102  0.05121      0.0129   9798.38754   4954.93828  0.21219         5320.92511     18.33641  0.00121  58527.45976   8.54545  0.41495    7811.67625   48.2526  18.64829   58557.3862    50.62676       44.07676   12.27443  29.66092   27.5    0.42253  -20.22942  0.99852 
   -7.96708  0.18949   4.6105     14.50049  1.86583  1.53276   2.95786  0.14347     0.01802   8424.08781   7537.00238  3.79715         2318.43446     20.74174  0.30653  58529.48936   1.25213  0.56047  367454.69376  45.64702  18.59119   58557.3862    50.63324       44.10837   14.11326  27.82209   28.5    0.41023   -20.6983  0.94706 
   -5.32815  0.04899  1.14045     14.79432   1.6514  0.80629   6.43557  0.10954     0.40331    9285.8687   6720.93672  1.95212         3407.33475     20.87732  0.41884  58532.12829   3.31024  0.31525    5142.66523  48.66136  18.56075   58557.3862    50.39474       43.84816   17.30875  27.67464   28.5    0.37924   -20.7192  0.99945 
   -5.04531  0.08922  1.14146     14.93837  1.52893  0.55178   6.35329   0.1175     0.01499   9678.82723   6984.96445  1.60218         3942.41277     20.73825  0.30408  58532.41113   3.55035  0.56683    2456.81571  48.94794  18.58139  58559.04461    50.58518       44.06684     8.4777  29.40318   27.0    0.41359    -20.895  0.99902 
   -9.57557  0.01532  1.14809     14.75321   1.5679   0.9009    5.2167  0.09204     0.43993   5918.77453   5466.83339  0.88377         5542.12053     17.82481  0.00037  58527.88086   1.09015  0.07993     5979.5097  48.56755  18.54998  58559.04461    50.70137       44.20926    8.65437  28.12671   29.0    0.38193  -20.25966  0.99985 
   -4.77539  0.02704  2.69603     14.71538  1.55841   0.8579    6.1378  0.11234       0.464  10076.30603    5943.6684  2.70226          3356.5122     20.59248  0.21737  58532.68105   3.71743    0.166   39011.90126  47.00888  18.53352   58557.3862    50.49081       43.97362   12.98156  28.12671   28.0    0.40934  -20.69403  0.99383 
   -9.70613  0.00382   2.4384     14.97942  1.62122  0.30842   3.50455  0.16239     0.18932   8055.96323   7734.23463  1.37651         3524.17434     20.91227  0.45394   58527.7503   1.35673  0.01337    9840.71685  47.71145  18.67893  58559.04461     50.6145       44.06387   12.27443  30.99743   29.0    0.36795  -20.79013  0.99957 
   -7.88534  0.00999  0.94385     15.07275  1.57331  0.45268  16.37027  0.06272     0.03297  11171.37917   5471.96962  1.13301         3300.45017     17.08332    7e-05   58529.5711    12.187  0.16359     930.97943  49.54691  18.54187  58559.04461    50.55014       44.06377    8.65437  27.06291   26.0    0.36874  -20.32226   0.9999 
   -8.72956   0.0105   1.6037     15.13237  1.71556  0.37832  19.46687   0.0361     0.13157   8931.05995   5067.08166  0.68102         4416.09828     19.89062  0.04319  58528.72687   9.26252  0.20433    2226.99611  48.74529  18.60448  58559.04461    50.52521        43.9599   10.81797   32.4539   26.5    0.44967   -20.5025  0.99894 
  -12.66693   0.0255  5.92047     14.81533  1.62897  0.36152   3.55201  0.17051     0.01976   9870.52049   5666.70004   1.4796         2643.41926     17.93382  0.00048   58524.7895   2.06434  0.09059   124104.3839  45.84226  18.58588   58557.3862    50.35237       43.77736   19.47234   30.2903   26.0    0.47783   -20.4587  0.98188 
  -10.21802  0.05699  3.09254     14.83251   1.5595  0.55622   5.97547  0.10934     0.02475   9818.54213   5186.84208  1.65987         2310.58518     16.31371    1e-05  58527.23842   3.43632  0.34055    29951.2529  47.00479  18.58062  58559.04461    50.55643       44.03338   12.27443  28.83384   27.5    0.42039    -20.368  0.98188 
  -10.73847  0.00186  1.34621     15.01089  1.84927  0.57273  14.67848  0.06377      0.2456   9352.99329   5796.05086  0.69037         4299.34446      20.2442  0.09748  58526.71797   7.65966  0.02728    2959.72981  48.80637  18.58061   58557.3862    50.49365       43.95513   12.98156  30.27266   28.5    0.37686  -20.10516  0.99994 
