 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB  mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel            TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -20.19721  0.00213  2.23788     14.15784  1.74205  0.66997  6.09867  0.33112     0.01125  5186.59136   9255.91067  0.28969         2001.30724     18.49955  0.00176  58894.32279  0.97865    0.013   391627.11826  46.21736   19.8503  58984.56336    51.15922       44.28751   46.00871  58.07892   45.5     0.0957  -21.08664  0.99966 
  -19.02816  0.04048  1.71455     14.48188  1.32658  0.21728  6.65382  0.31081     0.01088  5247.12789   9267.20364  0.16673         3699.25594     18.30585  0.00112  58895.49184   1.0928  0.26936    39362.82308  47.32819  19.84745   58982.0313     51.1628       44.29398   46.65969  56.80355   46.0    0.09858   -21.0993  0.99379 
  -21.99696  0.01116   1.8321     14.10613  1.48684  0.62889   7.7974  0.23959     0.01055  4955.64523   9935.18518  0.03415         2995.01783     16.23162    1e-05  58892.52304  1.14229  0.08703   284256.75392   46.4615  19.81051   58982.0313    51.15597       44.28714   48.71135  54.75189   43.5    0.09033  -21.06823  0.99806 
  -21.47704  0.00519  3.18155     14.06081  1.88266  0.64836  6.45487  0.19665     0.01013  5277.70818   7266.77226  0.14357         2476.46029     19.34183  0.01221  58893.04296  1.07252   0.0335  1337342.42769   45.4121   19.7986   58982.0313    51.15237        44.2924   50.33708  53.12616   57.5    0.10941   -21.1292  0.99838 
  -19.87869  0.00404  2.12088     14.25155  1.72558  0.54195   5.8166  0.30013     0.01174   4986.8748   5933.51369  0.02582         2165.32031     17.74722  0.00031  58894.64131  0.86289  0.02348   226295.42425  46.49807  19.83459   58982.0313     51.1508       44.28804   46.83784  55.88548   56.0     0.0993  -21.05947  0.99944 
  -22.00373  0.10674  2.43829     14.22155  1.77669  0.60115  5.60163  0.32703     0.01471  5237.08348   6127.38341  0.12284         2971.76277     18.87098  0.00413  58892.51627  0.91648  0.59794   353579.15321   46.1958  19.84033   58982.0313    51.15668       44.28269   50.58486   56.2054   57.5    0.09462  -21.09323  0.98216 
  -23.13916  0.00176  2.87089     14.02319  1.86286  0.80464  5.26344  0.33822     0.01006  5066.56871   9187.86747  0.06501          3441.4397     17.18616    9e-05  58891.38084  0.80598  0.00925  1281266.51835  45.51535  19.85437     58983.36     51.1621       44.27232   50.58486  59.95243   49.0    0.10547  -21.07342  0.99963 
  -21.86497  0.15685  2.69055     14.34189  1.45614  0.22282  4.96469   0.2951     0.01272  5426.99387   6929.21629  0.03165         3763.46854     16.36807    1e-05  58892.65503  0.87224  0.77872   202732.39294  46.26544   19.8303   58982.0313    51.14357       44.27916   50.58486  54.33189   57.0    0.10541  -21.11969  0.96183 
  -19.59285   0.1814  2.25791     14.60924  1.86208  0.26778  6.82783  0.32548     0.01029   5458.4112   6936.28659  0.08565         3185.59451     16.93828    5e-05  58894.92715  1.21351  1.23859    53302.13524  47.10469  19.86618     58985.41    51.13888       44.25715    51.1288  56.82575   54.0    0.10407  -21.11519   0.9709 
  -21.40985  0.00405  2.65855     14.29189  1.57862  0.28938  5.19968  0.29367        0.01  5154.22431   5907.32494  0.00314         2478.13339      18.7412  0.00306  58893.11015  0.82401  0.02108   270143.87638  46.18624  19.84596  58984.56336    51.16386       44.28912   50.14637   56.2054   56.5    0.11077  -21.07748  0.99908 
  -20.85146  0.00367  2.45717     14.27085  1.56388  0.37283  5.81567  0.25251     0.01299  5095.00205   4157.99915  0.05069         3557.46941     18.80698  0.00356  58893.66854  0.90057  0.02134   251873.69493    46.281  19.86307     58983.36    51.14302       44.28063   47.88222  54.75189   57.0    0.10532  -21.08418   0.9992 
  -23.17321  0.01663  2.41319     14.38772  1.48364  0.23172  6.23967  0.26584     0.01074  5057.79548    9857.5737  0.06097         2746.55946     16.99951    6e-05  58891.34679  0.95216  0.10378   134549.53288  46.54611  19.83297     58983.36    51.15236       44.27685    52.2106  54.57967   46.0    0.09627  -21.09632  0.99593 
  -19.18551  0.00291  2.41436     14.64789  1.98004  0.24874  5.58616  0.33641     0.01088  5015.94333   9089.67851  0.29811         2018.71707     17.72169  0.00029  58895.33449  0.83839  0.01624    54238.11345  47.06561  19.83682     58983.36    51.15718       44.30669   48.46357  52.38624   47.5    0.09943  -21.06092  0.99959 
   -23.1404  0.00205  2.88067     14.23448  1.81576  0.44479  6.16354  0.24961     0.01158  5275.88946     9202.997  0.00956         5957.16603     19.27396  0.01044   58891.3796  1.02341  0.01262   475223.12714  45.93202  19.80408   58982.0313    51.16347       44.29726   46.00871   56.6254   47.5    0.10177  -21.13449  0.99948 
  -18.66874  0.16006  2.57932     14.37871   1.6917  0.35902  5.67438  0.28214     0.01083  4956.89785   7740.18609  0.18687         4441.19118     17.58419  0.00021  58895.85126   0.8317  0.90823   182697.92413  46.41243   19.8287  58984.56336     51.1332       44.25813    51.1288  55.66147   54.0     0.1054  -21.06842  0.96774 
  -21.20369  0.00905  2.32219      14.1359  1.60109  0.55092  5.89161   0.3075     0.01099  5140.25544   8588.29091  0.00373          3042.3253     17.51358  0.00018  58893.31631   0.9286  0.05332   428775.66663  46.10923  19.83555     58983.36    51.16593       44.30337   43.33593  57.83379   50.0    0.09982  -21.08355  0.99828 
  -21.80989  0.01529  1.92682     14.82012   1.8215  0.16892  8.40326  0.26695     0.01232  5407.26148   9659.06664   0.0184         3520.45272     16.52903    2e-05  58892.71011  1.46565  0.12846    14377.51918  47.80191  19.82657     58983.36    51.13681       44.25535   54.33189  55.49617   44.0     0.0903  -21.11581  0.99768 
  -25.48381  0.00198  2.80083     14.00487   1.6964  0.55205  5.34508  0.33413     0.01012  5258.69522   9926.25922  0.12827         2028.32496     19.25719  0.01004  58889.03619  0.88173  0.01057  1208284.02166  45.52163  19.82402     58983.36    51.16182       44.27954   50.58486  58.07892   47.0    0.09632  -21.12763  0.99953 
  -21.76265  0.00341  2.63271      14.4568  1.78653  0.29017  5.97821  0.28964     0.01334  5465.58079   5974.47918  0.02842         3232.83667     19.03234  0.00598  58892.75735   1.0653  0.02038   140293.00839  46.53301   19.8272   58982.0313    51.17911       44.32727   46.00871  54.33189   55.5    0.10474  -21.15306  0.99928 
  -23.77634  0.02992  2.33255     14.15517  1.71091  0.45055  6.03439  0.30097     0.01092  5310.75001   9977.83563  0.01448         3727.34752     20.46839  0.16335  58890.74366  1.01525  0.18056   423026.85782  46.14004   19.8487  58984.56336    51.16434       44.30147   46.00871   56.2054   46.0    0.09681  -21.27942  0.99467 
  -20.26124  0.09165  2.28379     14.35591  1.57948  0.32363   5.3568  0.33217     0.01217  5071.10796   9435.02074  0.00531          5106.4495     16.26683    1e-05  58894.25876  0.82175  0.49093   148531.71584  46.57823  19.80921     58983.36     51.1447        44.2887   48.46357  53.12616   46.5    0.10229  -21.07653  0.98459 
  -21.42699  0.08261  2.84036      14.3277  2.15388  0.53107  6.15837  0.33635     0.01056  5399.53628   9761.52946  0.05233          5906.7646     19.79278  0.03448  58893.09301  1.07104  0.50877   356770.43168  46.14293  19.83731   58982.0313    51.14046       44.27019   50.58486   56.2054   44.5    0.10493  -21.17879  0.98447 
  -25.31961   0.0205  2.57038     14.25132  1.65827  0.40211  6.84176  0.22462     0.01051  4873.28798   9756.70956  0.02151         5717.49401     18.44224  0.00154  58889.20039  0.96926  0.14026   319755.57329  46.16369  19.81726     58983.36    51.16581       44.29812   42.55162  59.03811   47.5    0.09711  -21.06845  0.99474 
  -23.33836  0.03989  2.35387     14.31792  1.82652  0.46434  6.13684  0.29566     0.01194  4918.38602   9992.49374  0.05754         2558.84264     16.70857    3e-05  58891.18164  0.88556  0.24482   217348.16248  46.44975  19.83444     58983.36    51.14821       44.28084   48.71135   56.2054   44.0    0.09401  -21.07318   0.9934 
  -23.74517  0.13107  2.51267     14.04697  1.49662  0.52685  5.17873  0.30137     0.01128   5065.7063   9587.14843  0.16083         2601.98027     18.73733  0.00303  58890.77483  0.79274  0.67875   706725.50517  45.79444  19.83017   58982.0313      51.215       44.34868   42.26168  58.07892   46.0    0.10177  -21.08999  0.97212 
  -19.70197  0.06054  2.76481     14.17791  2.01349  0.79606  7.02007  0.25827     0.01055   5309.2565   6162.13436  0.04059         3268.61923     17.57538  0.00021  58894.81803  1.18042  0.42496   629909.76309  45.89018  19.85609     58983.36    51.19664        44.3146   40.38817  61.50602   55.5    0.10382  -21.09982   0.9864 
  -19.36211  0.00487  2.98375     14.33525  1.82773  0.38027  6.30224  0.19716     0.01142  5053.46452   7713.77102  0.09436         4800.51236     18.35017  0.00124  58895.15789  0.96006  0.03067   322659.64333  46.07249  19.81835   58982.0313     51.1582       44.29592   50.58486  54.01197   55.0    0.10731  -21.09407  0.99865 
  -23.20405  0.00209  3.02207     14.26019  1.92705  0.46318  5.28878  0.30137     0.01265  5231.96109   9599.72981    0.034         2629.72388      16.5039    2e-05  58891.31595   0.8636  0.01104   493099.82538  45.90019   19.8178   58982.0313    51.16786       44.31357   46.00871  54.50184   45.5     0.1008  -21.10775  0.99954 
  -24.16992  0.00423  2.32951     14.09529  1.48711  0.48948  5.44779  0.32887     0.01033  5011.67458   5362.61084  0.10301         3313.05477     17.29053  0.00011  58890.35008  0.81623  0.02302   483184.16842  46.02255  19.85535     58983.36    51.18254       44.29401   46.28385  60.50642   58.5    0.10209  -21.06955  0.99916 
  -21.51072  0.06794  2.46292     14.44153  1.56175  0.24089  5.98187  0.22856     0.01011  4862.68282   5101.82299  0.01312         2988.65371     17.76033  0.00032  58893.00928  0.84375  0.40639   115151.72345  46.61828  19.82386     58983.36    51.12815       44.25576   50.33708  56.45318   57.0    0.10759  -21.04619  0.98484 
  -19.76879   0.0617  2.08695     14.55993  1.66303  0.25525  6.71323   0.3275     0.01477   5656.2066   9502.04422  0.02557         4171.01343     16.40174    1e-05  58894.75121  1.28118  0.41418    51035.48888  47.14285  19.82864     58983.36    51.14341       44.27553    51.1288  53.78796   45.5    0.10032   -21.1411  0.98996 
