          MJD      Mag      Raw  MagErr  Telescope  Instrument  Filter     UL  System  Ignore               Source 
  58450.29337  19.5894  19.7761    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
 58452.292838  19.8241  20.0108    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
  58454.28177  18.8967  19.0834    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58456.271561  20.5861  20.8412    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58458.285605  18.8985  19.0852    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58460.269609  20.2005  20.4556    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
 58462.284622  18.9514  19.1381    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58492.244752  19.8003  20.0553    -1.0      ATLAS       ATLAS    cyan   True      AB   False  2018PASP..130f4505T 
  58540.53125  20.4104  20.6181    -1.0        P48         ZTF       r   True      AB   False             ThisWork 
 58540.972656  20.0572  20.3479    -1.0        P48         ZTF       g   True      AB   False             ThisWork 
 58547.550781  19.4584  19.6143    -1.0        P48         ZTF       i   True      AB    True             ThisWork 
 58554.647255  19.3716  19.5583    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58557.945312  19.6369  19.8447    -1.0        P48         ZTF       r   True      AB   False             ThisWork 
 58558.226562  21.2211  21.5119  0.4986        P48         ZTF       g  False      AB   False             ThisWork 
 58561.386718  20.5384  20.7462  0.4791        P48         ZTF       r  False      AB   False             ThisWork 
 58561.453125  17.0009  17.1568    -1.0        P48         ZTF       i   True      AB    True             ThisWork 
 58561.523437  19.5296  19.8203    -1.0        P48         ZTF       g   True      AB   False             ThisWork 
 58568.441406  19.8572  20.1479    -1.0        P48         ZTF       g   True      AB   False             ThisWork 
 58568.507812  20.4555  20.6633   0.364        P48         ZTF       r  False      AB   False             ThisWork 
 58568.641032  18.9819  19.1686    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
 58572.635026  19.5892  19.7759    -1.0      ATLAS       ATLAS  orange   True      AB   False  2018PASP..130f4505T 
  58573.34375  19.4225  19.5784    -1.0        P48         ZTF       i   True      AB    True             ThisWork 
 58573.359375  19.3901  19.6808    -1.0        P48         ZTF       g   True      AB    True             ThisWork 
   58573.9375  20.2658  20.4736  0.2134        P48         ZTF       r  False      AB   False             ThisWork 
 58581.859375  20.9327  21.2234  0.3319        P48         ZTF       g  False      AB   False             ThisWork 
 58582.410156  20.4739  20.6817   0.464        P48         ZTF       r  False      AB   False             ThisWork 
 58582.633748  18.8917  19.0784    -1.0      ATLAS       ATLAS  orange   True      AB    True  2018PASP..130f4505T 
  58585.40625  19.8164  20.0242  0.1361        P48         ZTF       r  False      AB   False             ThisWork 
 58587.347656  14.0056  14.1615    -1.0        P48         ZTF       i   True      AB    True             ThisWork 
 58588.382812  19.9662  20.1739  0.1926        P48         ZTF       r  False      AB   False             ThisWork 
 58591.910156  19.5958  19.8036  0.3214        P48         ZTF       r  False      AB   False             ThisWork 
 58593.371093  19.8439  20.1347  0.3443        P48         ZTF       g  False      AB   False             ThisWork 
 58594.616873  18.7467  18.9334  0.2957      ATLAS       ATLAS  orange  False      AB   False  2018PASP..130f4505T 
