 texplosion  fnickel    Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0  kenergy  mnickel             TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
  -20.71128  0.07877  2.11192      13.3797  1.48106  1.33384   6.67618  0.33295     0.02205  6827.60488   7564.99412  0.60288         3514.81663     19.63787  0.02413  58537.51528  1.85649  0.52589  10674591.46321  44.76171  19.24048  58644.57178     51.3848       44.40422      66.88  70.51629   69.0    0.08003  -21.82115  0.98335 
  -21.92836  0.00602  1.88957     13.27491  1.43834   1.4188    9.4064  0.30504     0.01478  7630.25552   7306.30767  0.26862         3404.58573     18.91189  0.00454   58536.2982  3.26685  0.05659  13445404.01242  44.74541  19.19485   58645.5801    51.35434       44.37251   70.80491  71.28846   69.0    0.07864    -21.879  0.99845 
  -16.51205  0.09085  2.44455     13.56402  1.77566  1.41977  11.72611  0.26121     0.01883  7990.16347    7077.9974   2.3104         2400.35995     19.57392  0.02083  58541.71451  4.46573  1.06526   7337113.38221  44.87628  19.20912   58645.5801    51.40444        44.4479   63.44936  66.87514   68.5    0.07672  -21.88893  0.96687 
  -19.10669  0.01342  2.27581     13.72223  1.71389  0.55135    9.8349  0.26589     0.01475  7115.67288   7732.46388  2.51864         2567.63865     20.09498  0.06914  58539.11987   2.9705  0.13197   2962215.59762  45.31694  19.24073   58645.5801    51.38439       44.41156   68.93069   68.4656   68.5    0.07699  -21.85851  0.99604 
  -17.59478  0.04315  2.09727     13.54009  1.49485  1.09852  11.85534  0.26716     0.01699  7550.13126   7128.47907  0.59889         2958.77345     18.23299  0.00095  58540.63178  4.03135  0.51158   5076308.53388  45.09459  19.24652  58646.29688    51.37075       44.37265   71.08987  72.97216   66.0    0.07934  -21.83546  0.98475 
   -17.9669  0.17807  2.15076     13.39499  1.46819  1.06873  10.54969  0.19475     0.01551  7297.21332    6785.4675  2.46032         2259.22664     17.80279  0.00035  58540.25966  3.35105   1.8786  10228344.51646  44.76064  19.24486  58646.41016    51.38481       44.39877   65.62211  72.56125   72.5    0.08023  -21.83108  0.93949 
  -21.54021  0.21052  2.23311     13.50367   1.6658  1.23604  10.03625  0.27846     0.01238  6859.45047   7191.67278  0.42847         3999.18779     18.32082  0.00116  58536.68635  2.81694  2.11288   7584441.59132  44.91272  19.20373   58643.4375    51.40757       44.43374   68.65587  68.74042   68.0    0.08062  -21.83936  0.94094 
  -18.68732  0.13958  2.48166     13.91426  1.76016  0.39859  15.04432  0.20173     0.01182  7640.61744    7014.6284  1.72408         2887.20346     17.42126  0.00015  58539.53924   5.2391  2.09986    1493934.9672  45.55058  19.21393   58645.5801    51.39383       44.42215      66.88  69.09129   69.5    0.07619  -21.85751    0.933 
  -19.69789  0.00873  2.63047      13.6646  2.00466  0.94705  10.85987  0.26816     0.01753  7799.83602   6879.89774  0.89593         3093.81175     18.18502  0.00085  58538.52868  3.94115  0.09483   6035599.50735   44.9501  19.24561  58646.29688    51.37346       44.39368    67.6728  70.57968   68.5    0.08236  -21.88301  0.99701 
   -21.9959   0.1466  2.29847     13.50261  1.68116  1.00448  12.95922  0.24307     0.01033  6945.94153   7203.63395  3.87069         2765.86129     18.98268  0.00534  58536.23066  3.72965  1.89985   8148374.27667   44.8605  19.22698  58648.29688    51.38544       44.41259    67.6728  69.72349   74.0    0.07318  -21.84151  0.94315 
  -17.42233  0.02885  2.21671     13.50839  1.72401  1.49718  11.15858  0.28912     0.01352  7637.81119   6859.65711  0.16382         3446.46645     18.80918  0.00358  58540.80423  3.88306  0.32192   7568071.78591  44.93498  19.23356   58645.5801    51.45126       44.47168   66.60518  70.67945   65.5    0.08244  -21.85594  0.99118 
  -23.08262  0.27992  2.38928     13.69128  1.65684  0.74201  10.98377  0.23294     0.01666  6908.13535   7041.86544  0.22912         3819.86834     17.56686   0.0002  58535.14395   3.1268  3.07455   3639681.41728  45.17053   19.2103   58643.4375    51.36929       44.39133   69.64108   69.8059   71.5    0.07197   -21.7979    0.905 
