 texplosion  fnickel     Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma     vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy   mnickel                 TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time     E_fold  tau_1  delta_m15     r_peak     frac 
  -37.52035  0.39191  21.30239     13.15347   1.4157  1.28879  34.23078  0.02268     0.01403  3732.49408   7536.03049   2.2838         2916.19714     18.18604  0.00085  56903.97965   2.84474  13.41522    2942429294.70659  40.29425   20.1339  57007.34393    51.17744       44.04932   62.69423  117.78916  132.0    0.04172  -20.87256  0.00095 
  -35.74953  0.39988  25.64765     13.98519  1.23391  1.22965   23.1207  0.02201     0.01995  5288.09538   8857.00351  2.12777         3548.61428     18.00435  0.00056  56905.75047    3.8568   9.24562      80689032.99077  41.63522  19.01603  57022.84651    51.58877       44.41094   79.79266  123.48864  114.0    0.07693  -20.87356  0.01148 
  -39.57564  0.26619  13.08263      13.3034  1.45305  0.81383  21.68919  0.01922     0.03541  5025.98431   7645.52121    0.678         4331.34671     16.55037    2e-05  56901.92436   3.26823   5.77352     571061483.07054  41.44105  19.85606  57002.17641    51.25387       44.10435   64.59406  121.58881  118.0    0.07647  -20.37836  0.01621 
  -49.85208  0.34188  24.04319     14.44634  1.59308   1.4461    15.209  0.05149     0.18329  5605.06402   9566.17174  2.95765         2858.58344     18.92176  0.00464  56891.64792   2.85029   5.19968      10948742.93827  42.66973  20.30021   56959.4764    50.92587       43.88099    37.9965  108.29004  101.0    0.06989  -20.32794  0.04883 
  -43.79399  0.42615  18.72801      13.6481  1.59694   0.8858  24.89493  0.04068     0.04285  4831.76168   7438.19746  2.52783         3364.05361     19.26789  0.01029  56897.70601   3.46696  10.60907     262954547.72988  41.50727  19.13288  57007.34393    51.57193        44.4042   74.09318  121.58881  120.0    0.05179  -20.91104  0.01019 
  -41.94976  0.42545  14.98383      13.3252  1.56838  0.69417   84.1568  0.01691     0.10683  3163.52359   6715.96502  2.45985           3954.014     18.43826  0.00152  56899.55024    5.0241  35.80478     731316047.31965  41.24895  18.13402   57043.5166    52.16592        44.7725   93.09143  246.97727  146.0     0.0257  -21.82902  0.00138 
  -40.98462  0.45464  22.48334     14.25311  1.32975  0.62371  26.71263    0.028      0.0487  5143.26642   9561.76269  2.59619          3487.8252     20.09414    0.069  56900.51538   4.21523  12.14467      19457222.36714  42.39981  20.27498   56989.2576    51.05275       43.95843   51.29528  113.98951  110.5    0.05932  -21.10966  0.01462 
  -44.21916   0.3847  21.34736     13.42703   1.6617  0.34657  59.99867  0.01049     0.24655  3713.92484   7814.79029  1.49557         3539.02195     17.95525   0.0005  56897.28084   4.93668  23.08179     984011524.91327  40.83771  18.57546  57035.76532    52.00276       44.55861   93.09143  292.57308  146.0    0.03594  -21.33603  0.00025 
  -37.75412  0.36827  24.70054      13.1067  1.39323  1.02623  18.51861  0.02365     0.03598   5721.1266   9209.50949  1.79538         5059.82678     17.07269    7e-05  56903.74588   3.61575   6.81989    4828828640.62423  39.94361  18.19719   56968.5875    51.86605        45.0034    30.3972   56.99476  108.5    0.11664  -20.92834  0.00068 
  -41.92657  0.41044  12.06431     12.55095  1.85067  0.81048  87.67371  0.01113     0.03848  2687.60909     7016.186  3.17916         3539.77404     18.04488  0.00062  56899.57343   3.77771  35.98508   19781197346.00931  40.07692  20.67884  56950.50116    50.65287       43.72572   26.59755   87.39196  158.0    0.03121  -21.74087  0.00013 
