Median Percentile16 Percentile84
2.031436168356156369e+00 1.251964757434705477e+00 2.577443945359711108e+00
1.993409722112275073e+00 1.163672549900251152e+00 2.480473671918419942e+00
2.010702262692732223e+00 1.179582827315500237e+00 2.538929822793897007e+00
1.995064971426414147e+00 1.145038493274285196e+00 2.562541161477622342e+00
2.052827718267816515e+00 1.223104097097804210e+00 2.533618401512284901e+00
2.020878690902031316e+00 1.076810338164168712e+00 2.614631479316579021e+00
2.030412366593583151e+00 1.160478085268805470e+00 2.580371679950087316e+00
2.056849607331781016e+00 1.179175555502362860e+00 2.674244350157875427e+00
2.082986039492379149e+00 1.141016995815844703e+00 2.602899967516181245e+00
2.043456562142988098e+00 1.154178845748569104e+00 2.571664343594689761e+00
2.027950000148739829e+00 1.151406981102020000e+00 2.629050053838560164e+00
2.016320044364539488e+00 1.112536289261514488e+00 2.661133536087943341e+00
1.983720776566045840e+00 1.220106060077003951e+00 2.546813265431078221e+00
1.986845649245644552e+00 1.149986766514794923e+00 2.541095983230362787e+00
1.974449238791615269e+00 1.070374125713585922e+00 2.506962661516335178e+00
1.925430764226649494e+00 1.024781258821861218e+00 2.398931831935552594e+00
1.936524288903837876e+00 9.688203673253091841e-01 2.509284049410390072e+00
1.933988909809083667e+00 1.053173658557391201e+00 2.491610933216898083e+00
1.906147276141460845e+00 1.103798080192218922e+00 2.468046095383094940e+00
1.854265634071565749e+00 1.189030391262784425e+00 2.435329156302544096e+00
1.862166542963664462e+00 1.188979124210940430e+00 2.448680068256562148e+00
1.836802956691487410e+00 1.096854487835581926e+00 2.359892750029787933e+00
1.814607217213779711e+00 1.102240355512981163e+00 2.382490428929620485e+00
1.845257918091428140e+00 1.088310565758829007e+00 2.448964941787632910e+00
1.846962715054566662e+00 1.026541085738017500e+00 2.291347999539035563e+00
1.801643131080009397e+00 1.018423940444499687e+00 2.350519518328148205e+00
1.813698876110387159e+00 9.848024327078750417e-01 2.284790447519716494e+00
1.814921471448164292e+00 1.064916841943237324e+00 2.278849255946703956e+00
1.813250319591663384e+00 9.477853658039958606e-01 2.293527708659351294e+00
1.814363955658441885e+00 1.022439527241934654e+00 2.333385211494052758e+00
1.843120336837142048e+00 1.058873466726106383e+00 2.351701042796906727e+00
1.840449654371789645e+00 1.069796329336435647e+00 2.394243662285818974e+00
1.847108004313414709e+00 1.053724277068158077e+00 2.398021875531345160e+00
1.814197627098503851e+00 9.995933408567835299e-01 2.455143295806754722e+00
1.848520703820470290e+00 1.033359149813757760e+00 2.416165785413186828e+00
1.838499793691285022e+00 1.077591075127114495e+00 2.442899920385891210e+00
1.824473002149527012e+00 1.089268022984733131e+00 2.418177760973522883e+00
1.807251174108670089e+00 1.100219396523670623e+00 2.384777201307191508e+00
1.789955927474797148e+00 1.132909157058197946e+00 2.386826235139893004e+00
1.787839990668190548e+00 1.126378902013112082e+00 2.354352779883660318e+00
1.753867914611656253e+00 1.031136411906077743e+00 2.310333215863850764e+00
1.745111596314159907e+00 1.122823785387941475e+00 2.289682477711425523e+00
1.726738057501638890e+00 1.124167657258444697e+00 2.300527555588690376e+00
1.757457228751669431e+00 1.069193310334048075e+00 2.307689649027318879e+00
1.783971466317988419e+00 1.072726496441126498e+00 2.292438392490073973e+00
1.744092113772600650e+00 1.202300596091411267e+00 2.300728490466832366e+00
1.798263435655611087e+00 1.148842044384541072e+00 2.318111761302068974e+00
1.807688625827874151e+00 1.129224331147588911e+00 2.244674712289875806e+00
1.764337855125918342e+00 1.196817673952472516e+00 2.254669659170125406e+00
1.781666205193708219e+00 1.196223504709557739e+00 2.322594299605059476e+00
1.767732290003716233e+00 1.180222653699996460e+00 2.262635956637055301e+00
1.812752568976295109e+00 1.117213230488680820e+00 2.267906431051064153e+00
1.813683628909534606e+00 1.162022183973887790e+00 2.304453644164361492e+00
1.792037543148058187e+00 1.203337750238016923e+00 2.254181702709014523e+00
1.831685337382002565e+00 1.261660981758331967e+00 2.260395409217612173e+00
1.774883576438454735e+00 1.274285780518266131e+00 2.221022543170942942e+00
1.780724238286774508e+00 1.208131730755225064e+00 2.235238981244716427e+00
1.770582411959448432e+00 1.328884025825551651e+00 2.248728534764838027e+00
1.759978568619023687e+00 1.249627307400330123e+00 2.202474763909057387e+00
1.729428947448117482e+00 1.295229853809358733e+00 2.179975468530625182e+00
1.732636278326453283e+00 1.261905151814007642e+00 2.126364737230973745e+00
1.726942734505620525e+00 1.220826538309698339e+00 2.203568803355177241e+00
1.719234308326584637e+00 1.264067838844892266e+00 2.227112901419467939e+00
1.723119887909415171e+00 1.277689928947540743e+00 2.133406871613379607e+00
1.748625033473659052e+00 1.247213307354957834e+00 2.073000052091917400e+00
1.737401686182160176e+00 1.249791982357437492e+00 2.100015006810322493e+00
1.710981637819670498e+00 1.240618852022842500e+00 2.067277848046861433e+00
1.726571819876522307e+00 1.209981508003429074e+00 2.081022424875067500e+00
1.725248249758241537e+00 1.232329921006874107e+00 2.070893623790946769e+00
1.655408794651290316e+00 1.230802973554558921e+00 2.075970679188528845e+00
1.714806828065018607e+00 1.217106293828964958e+00 2.066749967241881869e+00
1.702301786007470286e+00 1.226614656762271105e+00 2.067848919278559627e+00
1.688265412323019188e+00 1.239056918220795778e+00 2.060356605970904642e+00
1.681653876089334698e+00 1.203339019002142685e+00 2.050945993300936188e+00
1.690787065361292640e+00 1.221351664551255878e+00 2.030021897492152227e+00
1.656898928229679546e+00 1.137079551648068509e+00 2.021509455642847453e+00
1.643684517047994120e+00 1.172625587049364038e+00 1.980960846372201267e+00
1.639231069668262375e+00 1.124328049887752812e+00 1.964269750491777433e+00
1.634507501129771612e+00 1.139641071313911791e+00 1.925978252500504473e+00
1.630020638074804573e+00 1.120003893995813238e+00 1.975360016946567265e+00
1.644000948114834770e+00 1.067314521100237501e+00 1.977806313202378874e+00
1.648051990336362405e+00 1.168534734208703130e+00 1.960224339836126539e+00
1.638962637287086022e+00 1.126778967173065693e+00 1.987186088787434857e+00
1.646012336278747323e+00 1.144352880378085802e+00 1.952379871403449929e+00
1.628971777333092952e+00 1.133616002365377629e+00 1.940840126206174521e+00
1.623119277873091404e+00 1.163854531235671397e+00 1.964984451004124777e+00
1.626959775485837145e+00 1.155062231582253407e+00 1.958228281701839046e+00
1.638715442090573404e+00 1.183026665437483027e+00 1.934462954650556510e+00
1.659882952723386929e+00 1.180569840737359710e+00 1.941896370778651182e+00
1.650110485752260159e+00 1.182307993603055385e+00 1.953654245257163691e+00
1.640302672155817820e+00 1.208474553963202913e+00 1.967242005964293217e+00
1.625416204201037829e+00 1.199147783179444149e+00 1.953803836263555471e+00
1.638594016364419925e+00 1.196739177253639319e+00 1.966845216869747004e+00
1.624834381837881203e+00 1.184432137194989298e+00 1.945587546283439551e+00
1.635034814250357904e+00 1.185333347365353118e+00 1.941634662030252478e+00
1.603191787820249736e+00 1.169589008858122892e+00 1.966213689468510051e+00
