Median Percentile16 Percentile84
9.349690249407831555e-01 6.103893619788796077e-01 1.206114371054283430e+00
9.970005545220775867e-01 6.363261540123836824e-01 1.295990195146031532e+00
1.056332104455167231e+00 6.765046990464040899e-01 1.299268406373746076e+00
1.132452807890977908e+00 7.194874759378960816e-01 1.401277066710650665e+00
1.144762551196829348e+00 6.495870243361068219e-01 1.414011240906831057e+00
1.184109452027721776e+00 7.988533431108461036e-01 1.571514251104740634e+00
1.210345824454602370e+00 9.045592425498959477e-01 1.768883531836539902e+00
1.170584585969581592e+00 9.202845915480468708e-01 1.797318472401334910e+00
1.108636527466567490e+00 8.774415404426579856e-01 1.707092958988818188e+00
1.147276107314528781e+00 9.536154481335147315e-01 1.717007652275884144e+00
1.163740448731654276e+00 9.567752264297626486e-01 1.762884299437746716e+00
1.180936664316480700e+00 9.265443088491488455e-01 1.758830568201189992e+00
1.164177089484163208e+00 8.261282490998040906e-01 1.729598336738484843e+00
1.208945136499114170e+00 8.393885656294322040e-01 1.656773995172568625e+00
1.253410237346852751e+00 8.925439336196984152e-01 1.637097950412025993e+00
1.157331904985775539e+00 8.102605602386997452e-01 1.630394540351657096e+00
1.199994441606999196e+00 7.618977230083016083e-01 1.635532905192722763e+00
1.175407248501925794e+00 8.187451736865070107e-01 1.554703953712993192e+00
1.171945503161164304e+00 8.472714909653824567e-01 1.584694559433925232e+00
1.155760752436611360e+00 7.305818698811917811e-01 1.577496262889404255e+00
1.133569245802540593e+00 8.248857364180459673e-01 1.547241486458447168e+00
1.070550764904307339e+00 7.885359001525091838e-01 1.495855134438013101e+00
1.069795783198463690e+00 7.693844313742443930e-01 1.464821002991277821e+00
1.094754289250726043e+00 6.964632783080740852e-01 1.439525526366607355e+00
1.072084270357878122e+00 7.347701557795262017e-01 1.418118825143890316e+00
1.060375462659520096e+00 6.933495450158966289e-01 1.409173911857946271e+00
1.061165345897281398e+00 7.247762672535016382e-01 1.372614136072424440e+00
9.998260733308748094e-01 7.182104974116634288e-01 1.332080317723322915e+00
9.314424245617383136e-01 6.337316468069040809e-01 1.291416096251855272e+00
9.882929834369441613e-01 6.444376634876950449e-01 1.381857918485120518e+00
9.486659971723911955e-01 6.857426046245916895e-01 1.304276211612606762e+00
9.987037075891989080e-01 7.323138570465869135e-01 1.315833851033876956e+00
9.866159423754894409e-01 7.097634440479368978e-01 1.294738644199159738e+00
1.041832951522805084e+00 7.342504736106161278e-01 1.353980994836887941e+00
9.428540139948812238e-01 6.886802283493633769e-01 1.332867776858515985e+00
9.735079675061744098e-01 7.179197553016130051e-01 1.338990255485239311e+00
1.021116104036438710e+00 7.301205838478820320e-01 1.345856242854036600e+00
1.020747572246675450e+00 6.908809058651558255e-01 1.393012663413566887e+00
9.741969232848481930e-01 6.771964482701837706e-01 1.350068942810389361e+00
9.895747967960015767e-01 6.515042618490667348e-01 1.407306775520906772e+00
9.402187067305628476e-01 7.505224703785945417e-01 1.384739390496013911e+00
9.998381561521554328e-01 7.678670219329767344e-01 1.248413904269700447e+00
1.041088300725867999e+00 8.173965782612172548e-01 1.423288783593369189e+00
1.054726641428767486e+00 7.476966078950593175e-01 1.403864808137185616e+00
1.022765929350454295e+00 7.564376385256499358e-01 1.374636312403009653e+00
1.024189149127020082e+00 7.331594171813112792e-01 1.380351452563276737e+00
1.010707853444130278e+00 7.785420193398557842e-01 1.357290367547747678e+00
9.767629584086968686e-01 8.010068734421249559e-01 1.338344293179596578e+00
9.917077671113572190e-01 7.580190467473801874e-01 1.291694054595809105e+00
9.652149447800253412e-01 8.408192141976624789e-01 1.327533015604928535e+00
1.065551408258096355e+00 8.140238275347292385e-01 1.306159114705814694e+00
1.064808742475461312e+00 7.734365610514244427e-01 1.290406598230865898e+00
1.034086142732537628e+00 8.893793132476346397e-01 1.279186143158809852e+00
1.067703732785225235e+00 7.859760551615966317e-01 1.337824786017094869e+00
1.034699446587655336e+00 8.134454531564598856e-01 1.312960268830549282e+00
1.067159145224042316e+00 9.223250850199257167e-01 1.389518376090764118e+00
1.070475090102754656e+00 9.372400710008463864e-01 1.429339958862481996e+00
1.086259190441156264e+00 8.938098678879812242e-01 1.439627968492977361e+00
1.164329500751425828e+00 9.138262036466517912e-01 1.430973702605810471e+00
1.143851372545887202e+00 9.607962379437049449e-01 1.423501897456847631e+00
1.200025641586599523e+00 9.912504225461152840e-01 1.511559539477535630e+00
1.218427991668650900e+00 9.966913631432569032e-01 1.550389609417110570e+00
1.240504283404750829e+00 9.951821786803850545e-01 1.600045042995865252e+00
1.264155191300174730e+00 1.101446501501712527e+00 1.646950005607800804e+00
1.298679863207124807e+00 1.153162040404985822e+00 1.661602663475146624e+00
1.347372852430020362e+00 1.168236863429709338e+00 1.693839962909050811e+00
1.400609732399705765e+00 1.177461199139164583e+00 1.866403350508964998e+00
1.495635296226796696e+00 1.160274829229464233e+00 1.852653773578190499e+00
1.407028004221598350e+00 1.196555653634269190e+00 1.866813371417530121e+00
1.447454084755615877e+00 1.034768097346706384e+00 1.805627856452407753e+00
1.463343159560527074e+00 1.145718246760970782e+00 1.841680220738591167e+00
1.437368356786158596e+00 1.184802304175857746e+00 1.844085785839619351e+00
1.415657045662023439e+00 1.105840879274506694e+00 1.955904645014939325e+00
1.404562620320985999e+00 1.131380686721564555e+00 1.816358696020292207e+00
1.399720588632246354e+00 1.097064875092955472e+00 1.674643092966032087e+00
1.372561080734127748e+00 1.129806211639361235e+00 1.650720451208669726e+00
1.343437425014236686e+00 1.142920457717534921e+00 1.631611448750042381e+00
1.354783510860061657e+00 1.025782118367470908e+00 1.585947377939539216e+00
1.269731076496153355e+00 1.066358426983230689e+00 1.543502782839534682e+00
1.277509355560642046e+00 1.022009677685257856e+00 1.526767227850020170e+00
1.232654283811680074e+00 1.050918370070303087e+00 1.445798641646953486e+00
1.209848540735263489e+00 1.023710092015260420e+00 1.347947525184932438e+00
1.163005059425858079e+00 1.000187090239034182e+00 1.306634382128257554e+00
1.143352839181766889e+00 9.759239166417310596e-01 1.283891946479103430e+00
1.112839917735895856e+00 9.418742691281751789e-01 1.270765725064801677e+00
1.122429790921734449e+00 9.009327676313485522e-01 1.333132360142013972e+00
1.101384312705872004e+00 9.590355102707625035e-01 1.251116764229317280e+00
1.095264720797486824e+00 9.968570235347183894e-01 1.267084912414860431e+00
1.066737460952123850e+00 9.133524264394345948e-01 1.257811886787509881e+00
1.101996844761591765e+00 9.082391766425602642e-01 1.284283285560958277e+00
1.107581921280068382e+00 9.597970054575897247e-01 1.316627741356759529e+00
1.101016538605541939e+00 9.808450956460722514e-01 1.341692008149572679e+00
1.103063489694723343e+00 9.666469085007759476e-01 1.353041946124883488e+00
1.111781560186576145e+00 9.629074717261304484e-01 1.365875924378633588e+00
1.114438559515114502e+00 9.927581170035519875e-01 1.337543810610696493e+00
1.118375147625149113e+00 1.018683050793008693e+00 1.363739438987150443e+00
1.105890472469633679e+00 9.962255168500682156e-01 1.308662549770025496e+00
1.150864861628687841e+00 9.872627376313317660e-01 1.320427040207756475e+00
1.147809826667852917e+00 9.812040020068900636e-01 1.314832181198007266e+00
1.127858196672697266e+00 9.824195924718811535e-01 1.355232124339025290e+00
1.149695356125510770e+00 9.528458724826088799e-01 1.374611815766278333e+00
1.119380717912465517e+00 9.309993818682541500e-01 1.437472443157941537e+00
1.104655833383235253e+00 9.218281949338188452e-01 1.388496196615670142e+00
1.143934395258735304e+00 9.326189658252598269e-01 1.370070152803260610e+00
1.118020056612461399e+00 8.956554681061416057e-01 1.303966694552547878e+00
1.120850597915329594e+00 8.866694974048082711e-01 1.366526363777500030e+00
1.100287695852659287e+00 9.257827861010222703e-01 1.344416083257891525e+00
1.163688165699315213e+00 9.450404120337507763e-01 1.359047637076668869e+00
1.126396794071041541e+00 9.528574592887653072e-01 1.424641694685123250e+00
1.152994812019648041e+00 9.551639418010573479e-01 1.410804908785858069e+00
1.176622731749519035e+00 9.747068271909280490e-01 1.474105590079277661e+00
1.210892292536171144e+00 9.681102392276134116e-01 1.405571467678606856e+00
1.167699971763359379e+00 9.711242247697585706e-01 1.382990148758747262e+00
1.140585049067518453e+00 9.639219910231873190e-01 1.430885225276899542e+00
1.164539937280764548e+00 9.486280933831717777e-01 1.495515986074390513e+00
1.107562924004588556e+00 9.716287792819748859e-01 1.420000878823885149e+00
1.095003585804616097e+00 9.638143748650790377e-01 1.475689955132130526e+00
1.100220495824151268e+00 9.510022539033859967e-01 1.334041514965118136e+00
1.105197132744035304e+00 9.814594346120858459e-01 1.273212005075805564e+00
1.081437948479547329e+00 9.811551413256889287e-01 1.286274318523765281e+00
1.043871407245878125e+00 9.100566833253075361e-01 1.256021759427376816e+00
1.091654674679324533e+00 9.071062444939234082e-01 1.215292052679265211e+00
1.181625212239641343e+00 9.832724374589433269e-01 1.244825492201067307e+00
1.145952066695983262e+00 1.014305668964785578e+00 1.251304819072179386e+00
1.142720842815020621e+00 1.035918090743668918e+00 1.264277845617677754e+00
1.150324148007603409e+00 1.051242221213865902e+00 1.320205785675958587e+00
1.202587356878392910e+00 9.460182639376258917e-01 1.353277525380189195e+00
1.216328622855103569e+00 1.013022916056119938e+00 1.385253875930610334e+00
1.269532601296111896e+00 1.092327673611777739e+00 1.351045636929746774e+00
1.283402756763278418e+00 1.118502624386165323e+00 1.461851238604687353e+00
1.302301603062572255e+00 1.097407209486046309e+00 1.482439635805754330e+00
1.331048833817076726e+00 1.094701834502566307e+00 1.472819984467442334e+00
1.363725058538779900e+00 1.136838759208390393e+00 1.494842974625024690e+00
1.308221218183780454e+00 1.089090096732707735e+00 1.459782202426850306e+00
1.318974047529794635e+00 1.040200411990259921e+00 1.486034987223699755e+00
1.308039210586390499e+00 1.027334146552271621e+00 1.494344498569142088e+00
1.370044555618463722e+00 1.017022581025937233e+00 1.582773001911010224e+00
1.379408241908518740e+00 1.013106669342612953e+00 1.530066969337715355e+00
1.386433118521004815e+00 1.038965592378166436e+00 1.551389652044094403e+00
1.381134775836571738e+00 1.076517960361184079e+00 1.553803892673405018e+00
1.386121694334730758e+00 1.118098746921870834e+00 1.561491225298804464e+00
1.392768314886961623e+00 1.219372253431711295e+00 1.558608643076594635e+00
1.443080061575140682e+00 1.143579900329061205e+00 1.639470147497257280e+00
1.393425112055768578e+00 1.203170707835656161e+00 1.582535748204771053e+00
1.441271101279034017e+00 1.158872694820602955e+00 1.584086387270860596e+00
1.395062496173047339e+00 1.248674477143461470e+00 1.618904395526391760e+00
1.398824392096210900e+00 1.089977237623720674e+00 1.593846296121497863e+00
1.438700129200899180e+00 1.219716887833365959e+00 1.620567621515504708e+00
1.418221428920336091e+00 1.202016286059524042e+00 1.594294591393312421e+00
1.402340453131621700e+00 1.213236738674775772e+00 1.601631218458090311e+00
1.385682471503362212e+00 1.193361399737657758e+00 1.571655745463680809e+00
1.410144588746226946e+00 1.072697726817918529e+00 1.583469488473211673e+00
1.398487625388739275e+00 1.215959131507388324e+00 1.626032308434569140e+00
1.395337974683328319e+00 1.159776387436333600e+00 1.582194487153302909e+00
1.349787896116421582e+00 1.045676646876331883e+00 1.590404877877423795e+00
1.320826685006699641e+00 1.014243416227636807e+00 1.541012362441664285e+00
1.323385389933052547e+00 1.072330559702088681e+00 1.543948212575133150e+00
1.339251468175517878e+00 1.099722816137410852e+00 1.492250047083920839e+00
1.322750550053529484e+00 1.006822742265387260e+00 1.572024746460183309e+00
1.347706619281395790e+00 1.083488250376329676e+00 1.734843114729109237e+00
1.308966708848962046e+00 1.016517346814190148e+00 1.522943752303487441e+00
1.357135082228822620e+00 9.975513108816104202e-01 1.575587924688733654e+00
1.395156983806086437e+00 1.076926707784311210e+00 1.586160059224840602e+00
1.313352516336501852e+00 1.048955860306221899e+00 1.514902149898934347e+00
1.266783621023450657e+00 1.005260336519427478e+00 1.509620931404543009e+00
1.312317734181930096e+00 9.558152127047863100e-01 1.556148402283728860e+00
1.334427968621155536e+00 9.693905040160500919e-01 1.561725024471914525e+00
1.301826707015918405e+00 9.534062159896827815e-01 1.517690495738338141e+00
1.267724826797065107e+00 9.778060170793130279e-01 1.547415471812086052e+00
1.239068098637498228e+00 9.236885096493344660e-01 1.550932540229120082e+00
1.160386872806081549e+00 9.130518273025157727e-01 1.440344320063252859e+00
1.132293683611471646e+00 8.740167724856292564e-01 1.409545997313540244e+00
1.087885644363688176e+00 8.422130196954245029e-01 1.402984564447983695e+00
1.090019603626555700e+00 8.419148671772676007e-01 1.420455599730576335e+00
1.113803796085980569e+00 8.966080163018967930e-01 1.377455269844249486e+00
1.079656314027570563e+00 8.937380786344411021e-01 1.388831498948866816e+00
1.053463699219582050e+00 7.919603875927185843e-01 1.335735580222339847e+00
1.090980210922428473e+00 8.860247772088383211e-01 1.311507413363069086e+00
1.046039468272503825e+00 8.322966182781581512e-01 1.304677027258454025e+00
1.031561428623513965e+00 8.396037067415924593e-01 1.268699121902353566e+00
9.668203054863917512e-01 8.127562795753573432e-01 1.226288196120029816e+00
9.784094162563202746e-01 8.156543442238629593e-01 1.289327495649621680e+00
9.107261419846961470e-01 7.900423181721200061e-01 1.260649799311076347e+00
9.135615159099520488e-01 7.591319488343389876e-01 1.224021476631735439e+00
9.514731360375404678e-01 7.423036441368674465e-01 1.234718480632065241e+00
8.883300635418649449e-01 7.183231270391313705e-01 1.206493255598277026e+00
8.979617181443353413e-01 6.921124241714980974e-01 1.192027447830965370e+00
8.406977995730482434e-01 6.605977418059485462e-01 1.195727242219795539e+00
8.856016176255090411e-01 7.006052190519818090e-01 1.169468933206824879e+00
8.763445919971051268e-01 6.612307117061331230e-01 1.227350954911128333e+00
8.676405700930220899e-01 6.614876019480805391e-01 1.116157947592510302e+00
8.917047296082385444e-01 6.592544279331332691e-01 1.209610581567418741e+00
9.065053985616848831e-01 7.060281137245529859e-01 1.144766166537456220e+00
9.218148893293796053e-01 7.658948281763816590e-01 1.179863413038488629e+00
9.319622778856158085e-01 7.105614027750257744e-01 1.197902872809163632e+00
1.028720875149212954e+00 7.907463536014578409e-01 1.225280203112205424e+00
1.019368510323028776e+00 8.099161800824165036e-01 1.219662610057886010e+00
9.958554906237938598e-01 8.013710186379487954e-01 1.238900231854945799e+00
1.018234952155494977e+00 8.301101105413746239e-01 1.220427442479157243e+00
1.000245520840380209e+00 8.418250428290399157e-01 1.279214271030632011e+00
9.979888584439298160e-01 8.323469700777670344e-01 1.216410485799023666e+00
9.779032317244862327e-01 8.195373728991567353e-01 1.198761126619803719e+00
9.743848875172576030e-01 8.336562982904380803e-01 1.210827274342401561e+00
1.041832106055365914e+00 8.485876272311431157e-01 1.314769584097156940e+00
9.678625363337014509e-01 8.507894245765811325e-01 1.234119816054231267e+00
9.781697493002770027e-01 9.219723146333022035e-01 1.232255537228121867e+00
9.840540944847108173e-01 8.619043250636928555e-01 1.253339974749934749e+00
9.760075032247771398e-01 8.406127373902958499e-01 1.150191857679433660e+00
9.745308566584400811e-01 8.776887363207350745e-01 1.171999423221896652e+00
1.006153377368391943e+00 8.769116484620061991e-01 1.179907701909708839e+00
9.925340399862772056e-01 8.805926299101770605e-01 1.240737500829358630e+00
9.991462557819436041e-01 8.551886766130847306e-01 1.188377748896817687e+00
9.598600153154299708e-01 7.987441579641850753e-01 1.182718464750960985e+00
9.458212287781118111e-01 7.290703400836487935e-01 1.168702948528187013e+00
9.327947813409481759e-01 6.983919835053524761e-01 1.092185278527832537e+00
9.317018578928235595e-01 7.258994064325731133e-01 1.123575518520708583e+00
9.078772217849269133e-01 7.540817664122819730e-01 1.080540007821852999e+00
9.478049405286831375e-01 7.673202718935238087e-01 1.073540661090023329e+00
9.502160825512742104e-01 8.033277730385089965e-01 1.125366688404889848e+00
9.240495460819579954e-01 7.983786393657219538e-01 1.114972455244135352e+00
9.691715452001122832e-01 7.892923584512984148e-01 1.108172970431559712e+00
9.717784925130233953e-01 7.743205399127940369e-01 1.100627715620817959e+00
9.955158925265573666e-01 8.364514236984199602e-01 1.152767494294469452e+00
1.022811084752238253e+00 8.475276844008052812e-01 1.172149571886379027e+00
1.009919442422539726e+00 7.694086060742317823e-01 1.155633208625740371e+00
1.052141105926577280e+00 8.547405865651155343e-01 1.197546062426094515e+00
1.016943112327338250e+00 8.626631904930379680e-01 1.162081695228314171e+00
1.038844182428904084e+00 8.515494354748799344e-01 1.176207855405429159e+00
1.007434759207078478e+00 8.339528196820195083e-01 1.207537311283883641e+00
1.008881620509459287e+00 8.278893044839464865e-01 1.221859285218560576e+00
1.011799067911720584e+00 8.382930218366841935e-01 1.252246057781026600e+00
9.964868749978569307e-01 8.319985123751318934e-01 1.157780625236256355e+00
9.955601105745309765e-01 8.414961321411909001e-01 1.155134602381420406e+00
9.677969586970682769e-01 7.868537767548507977e-01 1.184312249487788016e+00
9.608541809641301112e-01 8.072993438420146273e-01 1.171429319801797986e+00
9.531989028962796207e-01 8.039969369857901116e-01 1.198474770594839311e+00
9.430040157154809810e-01 8.073853409132787373e-01 1.222332599296321654e+00
9.641823484193504656e-01 8.074865791838391482e-01 1.246445524424179663e+00
9.558285905944287064e-01 7.797564700762259493e-01 1.219184163472554872e+00
9.594146139922331562e-01 7.860083543268471251e-01 1.172141733175462885e+00
9.560750707775292900e-01 8.396480434168019924e-01 1.198058282918781581e+00
9.900772104349875313e-01 8.840409830204012387e-01 1.213205160183167264e+00
1.019583024257910697e+00 9.122133431170879048e-01 1.202603930676038546e+00
1.028024411877910271e+00 8.609630627531256186e-01 1.264469257668789481e+00
1.038190549936059526e+00 8.881381069095728442e-01 1.243173204362604700e+00
1.062659050882215128e+00 9.643703209872687143e-01 1.261708215076508433e+00
1.105127690493123982e+00 9.428241818639411242e-01 1.270488024192741205e+00
1.146928197045103737e+00 9.521655758038376494e-01 1.290911278245058913e+00
1.170880523303593934e+00 9.563767516911290123e-01 1.297254966678903276e+00
1.073643244944701980e+00 9.336522389812758060e-01 1.287110823570721152e+00
1.041157313204544854e+00 9.251448298857957164e-01 1.274039851116132382e+00
1.094127051496742276e+00 8.773415146671412757e-01 1.269987717574471819e+00
1.152052909629273536e+00 8.535503889472396688e-01 1.289648928180727072e+00
1.145524335212859457e+00 9.146527374114200581e-01 1.301324399306749591e+00
1.185309886264232171e+00 9.702644469126840976e-01 1.333379129065051849e+00
1.166012215348665171e+00 9.727525680837993960e-01 1.336710492796944427e+00
1.187667403029631030e+00 9.324199504728180044e-01 1.330584485720717414e+00
1.207463465193440832e+00 9.203446612228852741e-01 1.321493711588233699e+00
1.188887077232827050e+00 9.688849419963182497e-01 1.363816219587873579e+00
1.232372312392437053e+00 8.881708847812024299e-01 1.359147113662884543e+00
1.230592792923889567e+00 9.287648779515339514e-01 1.367729884007070851e+00
1.197348878539427286e+00 8.900765714832391540e-01 1.364034635200035206e+00
1.172066241191718428e+00 8.763247122363371222e-01 1.381468987652692215e+00
1.174333661580696075e+00 9.202455122810995203e-01 1.383937229426150273e+00
1.177306407172042269e+00 8.462779222517163857e-01 1.347836225433054036e+00
1.155602406468888788e+00 8.980495472334217855e-01 1.324579046313794306e+00
1.124881884346672578e+00 9.261035909652927112e-01 1.339416247165206020e+00
1.158813811716529196e+00 9.628132322000878540e-01 1.346409547850073274e+00
1.112105093076767082e+00 9.591714814355800645e-01 1.339898717884132395e+00
1.068952833068447239e+00 9.384417564354647912e-01 1.310338159431786442e+00
1.078349901371835839e+00 8.947243894977646717e-01 1.292462442501080000e+00
1.026774803436604433e+00 7.848582048651909782e-01 1.242018262593865607e+00
1.063090076856856303e+00 8.377763551969719114e-01 1.231172252270942291e+00
1.004250571171206197e+00 7.991155900361696096e-01 1.221400562197662909e+00
1.096297575547845682e+00 7.839319338131564008e-01 1.217959731744680862e+00
1.026126074088119067e+00 7.774345974113842095e-01 1.256127202058386461e+00
1.032759354814966501e+00 7.666173336003576644e-01 1.220173105276981085e+00
1.000127558090025959e+00 7.394654788697062608e-01 1.224202397480578686e+00
1.025952292133083033e+00 7.168574220595820279e-01 1.246865873860644847e+00
9.517787910323110001e-01 7.067415268985357546e-01 1.207449351505204271e+00
9.221039168224879345e-01 7.003356877674805636e-01 1.238938242789290545e+00
9.582616177200253826e-01 7.447650687383429169e-01 1.185998558088851240e+00
9.893048549130252223e-01 6.805735108104921105e-01 1.151061133534518000e+00
9.866736580231205700e-01 6.677473397016128187e-01 1.198069979814073704e+00
9.699585433993433981e-01 6.319169667959584347e-01 1.160081511411494848e+00
9.586753877804061741e-01 6.854156386409196999e-01 1.159077644898977910e+00
9.113292558516391528e-01 6.691563057350152777e-01 1.143353150053489919e+00
8.929350779244582537e-01 6.418164982595329082e-01 1.143341285093065984e+00
8.774491984219050522e-01 6.417851194720272101e-01 1.090024468936842794e+00
8.595256286580914562e-01 6.386487220220645744e-01 1.070873413987041722e+00
8.641041970037303122e-01 6.158024743593603079e-01 1.056939827441188084e+00
8.376561726457363299e-01 6.045269159117088176e-01 1.048373565187849632e+00
8.503987786828330897e-01 6.459300015467189793e-01 1.077730907681576422e+00
8.228023918763274214e-01 6.225047404812604768e-01 1.014689348511276235e+00
8.074444785435445082e-01 6.368452940429009113e-01 1.054449276146482317e+00
8.135772775216632002e-01 6.552507227365897968e-01 1.061152567528750090e+00
8.105626210911074381e-01 6.735717942103353062e-01 1.000829320593332072e+00
7.761837642429318951e-01 7.066038128204739088e-01 1.003054007123830305e+00
8.547209515970068949e-01 7.245365413107364150e-01 1.034623457515382761e+00
8.653849808657010367e-01 7.127151590507180279e-01 1.024100190782153197e+00
