# STATUS =
# OBJECT = 2019unb
# TELESCOPE = ESO-NTT
# INSTRUMENT = EFOSC2-NTT
# DATE-OBS = 2020-02-19 05:09:05.00
# MJD = 58898.21464119991
# EXPTIME = 2700
# AIRMASS = 1.165
# SLIT = 1.0
# DISPERSER = Free
# SOURCE = --
# FILTER =
# RESOLUTION =
# FLUX_STANDARD =
# EXTINCTION_CORRECTED = --
# PHOTOMETRY_CALIBRATED =
# TELLURIC_CORRECTED =
# FLUX_UNITS = erg cm(-2) sec(-1) Ang(-1)
# WAVE_UNITS = Angstrom
# QUALITY = Medium
# MIN_WAVE = 3648.0478515625
# MAX_WAVE = 9243.2274522781
# COMMENT = --
         Wavelength            Flux 
 3653.5657801628113    7.482245e-18 
 3659.0837087631226    9.542088e-18 
  3664.601637363434   1.1726289e-17 
  3670.119565963745    9.483298e-18 
 3675.6374945640564   1.3737509e-17 
 3681.1554231643677   1.2475309e-17 
  3686.673351764679  1.16478636e-17 
 3692.1912803649902   1.2397293e-17 
 3697.7092089653015   1.2611772e-17 
  3703.227137565613    9.188223e-18 
  3708.745066165924   1.0163855e-17 
 3714.2629947662354    1.433907e-17 
 3719.7809233665466     9.59121e-18 
  3725.298851966858    6.205751e-18 
  3730.816780567169  1.04234055e-17 
 3736.3347091674805     9.10182e-18 
 3741.8526377677917    9.477857e-18 
  3747.370566368103    1.162375e-17 
 3752.8884949684143    9.780889e-18 
 3758.4064235687256   1.2549013e-17 
  3763.924352169037   1.0147276e-17 
  3769.442280769348   1.1083104e-17 
   3774.96020936966    9.165115e-18 
  3780.478137969971   1.2366822e-17 
 3785.9960665702824    9.465543e-18 
 3791.5139951705937   1.4283662e-17 
  3797.031923770905    1.142092e-17 
 3802.5498523712163    8.628501e-18 
 3808.0677809715276   1.0409876e-17 
  3813.585709571839    9.803002e-18 
   3819.10363817215   1.0808847e-17 
 3824.6215667724614   1.5434858e-17 
 3830.1394953727727   1.2811299e-17 
  3835.657423973084   1.2185182e-17 
 3841.1753525733952   1.2407267e-17 
 3846.6932811737065   1.0983716e-17 
  3852.211209774018   1.2549332e-17 
  3857.729138374329   1.3677337e-17 
 3863.2470669746403   1.1039804e-17 
 3868.7649955749516    9.945183e-18 
  3874.282924175263   1.2405501e-17 
  3879.800852775574   1.0992069e-17 
 3885.3187813758855    1.185424e-17 
 3890.8367099761967   1.1684301e-17 
  3896.354638576508   1.1895913e-17 
 3901.8725671768193   1.1575317e-17 
 3907.3904957771306   1.1815838e-17 
  3912.908424377442   1.3872476e-17 
  3918.426352977753    1.305413e-17 
 3923.9442815780644   1.3229003e-17 
 3929.4622101783757   1.3485123e-17 
  3934.980138778687   1.3991247e-17 
 3940.4980673789983  1.29777475e-17 
 3946.0159959793095   1.3375448e-17 
  3951.533924579621   1.5029187e-17 
  3957.051853179932   1.3235089e-17 
 3962.5697817802434   1.5516719e-17 
 3968.0877103805547   1.5175679e-17 
  3973.605638980866   1.6145206e-17 
  3979.123567581177   1.3471574e-17 
 3984.6414961814885   1.3996103e-17 
    3990.1594247818   1.3504611e-17 
 3995.6773533821115   1.1503398e-17 
  4001.195281982423  1.20887384e-17 
  4006.713210582734  1.17456644e-17 
 4012.2311391830453   1.1008115e-17 
 4017.7490677833566   1.3567483e-17 
  4023.266996383668   1.2490627e-17 
  4028.784924983979    1.058992e-17 
 4034.3028535842905      9.3871e-18 
 4039.8207821846017   1.1598989e-17 
  4045.338710784913  1.04319875e-17 
 4050.8566393852243    9.431859e-18 
 4056.3745679855356    7.521309e-18 
  4061.892496585847    8.764781e-18 
  4067.410425186158    8.893894e-18 
 4072.9283537864694    7.344431e-18 
 4078.4462823867807    9.196041e-18 
  4083.964210987092    8.453994e-18 
 4089.4821395874033    8.344278e-18 
 4095.0000681877145    7.498598e-18 
  4100.517996788026     8.19294e-18 
  4106.035925388337    9.013138e-18 
  4111.553853988648    9.031665e-18 
   4117.07178258896    9.778407e-18 
  4122.589711189271    8.952596e-18 
  4128.107639789582  1.09480845e-17 
 4133.6255683898935   1.0563583e-17 
  4139.143496990205   1.1500479e-17 
  4144.661425590516   1.3375893e-17 
  4150.179354190827   1.1966589e-17 
  4155.697282791139    1.310008e-17 
   4161.21521139145   1.4904147e-17 
  4166.733139991761   1.4011468e-17 
  4172.251068592072   1.6013059e-17 
  4177.768997192384   1.7431207e-17 
  4183.286925792695   1.8143907e-17 
  4188.804854393006   1.8281843e-17 
  4194.322782993318   1.8873783e-17 
  4199.840711593629   1.8713967e-17 
   4205.35864019394   2.0952066e-17 
  4210.876568794251   1.9686156e-17 
  4216.394497394563   1.7685514e-17 
  4221.912425994874   1.7661489e-17 
  4227.430354595185   1.8179058e-17 
 4232.9482831954965    1.886574e-17 
  4238.466211795808   1.9329633e-17 
  4243.984140396119   1.9545757e-17 
   4249.50206899643     1.97513e-17 
  4255.019997596742   1.9160077e-17 
  4260.537926197053   1.7669908e-17 
  4266.055854797364    1.933861e-17 
 4271.5737833976755   1.9976667e-17 
  4277.091711997987   1.9484842e-17 
  4282.609640598298   2.0903688e-17 
  4288.127569198609    1.904854e-17 
  4293.645497798921   2.0755763e-17 
  4299.163426399232   2.1753447e-17 
  4304.681354999543   2.1323509e-17 
  4310.199283599854    2.089682e-17 
  4315.717212200166   2.0322671e-17 
  4321.235140800477   2.0994353e-17 
  4326.753069400789   2.0371597e-17 
    4332.2709980011   2.0796905e-17 
  4337.788926601412   1.9249414e-17 
  4343.306855201723   1.8229982e-17 
  4348.824783802034   1.8915826e-17 
  4354.342712402346     1.69494e-17 
  4359.860641002657   1.7712771e-17 
  4365.378569602968   1.6927429e-17 
  4370.896498203279   1.7362902e-17 
  4376.414426803591   1.7755553e-17 
  4381.932355403902   1.7645877e-17 
  4387.450284004213    1.786949e-17 
 4392.9682126045245   1.7715575e-17 
  4398.486141204836   1.6868681e-17 
  4404.004069805147   1.8260422e-17 
  4409.521998405458   1.8367069e-17 
   4415.03992700577   1.7876523e-17 
  4420.557855606081    1.873103e-17 
  4426.075784206392   1.7524253e-17 
 4431.5937128067035    1.668056e-17 
  4437.111641407015   1.7161182e-17 
  4442.629570007326    1.474326e-17 
  4448.147498607637   1.4445773e-17 
  4453.665427207949   1.5782854e-17 
   4459.18335580826     1.54733e-17 
  4464.701284408571   1.4282215e-17 
  4470.219213008882   1.4896464e-17 
  4475.737141609194   1.4866662e-17 
  4481.255070209505   1.3402676e-17 
  4486.772998809816   1.4099348e-17 
  4492.290927410128   1.4393872e-17 
  4497.808856010439   1.2504872e-17 
   4503.32678461075   1.2990773e-17 
  4508.844713211061    1.342981e-17 
  4514.362641811373   1.3596687e-17 
  4519.880570411684   1.3959864e-17 
  4525.398499011995   1.3286306e-17 
 4530.9164276123065   1.3165646e-17 
  4536.434356212618   1.2349271e-17 
  4541.952284812929   1.2817478e-17 
   4547.47021341324   1.3701948e-17 
  4552.988142013552   1.3492728e-17 
  4558.506070613863    1.677102e-17 
