 texplosion  fnickel     Pspin  log(Bfield)      Mns  thetaPB   mejecta    kappa  kappagamma      vejecta  temperature    alpha  cutoff_wavelength  log(nhhost)      A_V         MJD0   kenergy  mnickel               TSD   log(L0)  Peak_mag     Peak_MJD  log(E_rad)  log(Peak_lum)  Rise_Time    E_fold  tau_1  delta_m15     r_peak     frac 
   -11.2056  0.05278   1.00795     14.58984  1.59623  0.87369  34.71369  0.04582     0.05452   8278.49997     4932.048  1.41788         3669.87261     20.46909  0.16361  59658.42019  14.19159  1.83229        9956.67599  48.46695   18.3335  59700.46817    50.88784       44.08436   19.09402  50.56834   46.5    0.13167  -21.06158  0.99584 
   -10.1451  0.02496   4.02145     14.43519  1.73533  1.46315  23.43348  0.03803     0.44547   4415.71043   6827.68228  4.29077         4439.39127     19.25586  0.01001  59659.48069   2.72562  0.58499      351224.70623  45.75388   18.2834  59700.46817    50.79203       43.93615   22.60416  56.34652   51.0    0.16129   -20.7979  0.95291 
  -17.11304  0.08712   5.64332     14.76767  1.95651  0.41504  13.14287  0.08129     0.15627   7175.06642   5206.12584   1.7754         4242.97809     18.76296  0.00322  59652.51274   4.03617  1.14498      168667.40245  45.83023  18.31054  59699.57529    50.74825       43.87685   23.22079  60.37405   50.5    0.17805  -20.77106  0.86117 
  -13.70268  0.04869   5.21669     14.36942  1.79421  1.48566  18.40878  0.05052     0.07449   5392.94302   5467.82686  3.21733          4398.0463      18.7781  0.00333  59655.92311   3.19377   0.8963      827269.56879  45.17028  18.30104  59698.45547    50.75637       43.94241   22.92675  52.93516   51.5    0.16122  -20.79169  0.89089 
   -14.6962  0.11843   1.78919      14.5255  1.68612  1.17656  17.64413   0.0805     0.05367    7795.3903   4850.58467  0.89633          4027.9535      19.5709  0.02068  59654.92959   6.39592  2.08958       44568.01533   47.3414  18.28531  59700.46817    50.97856       44.21253   20.89871   44.9937   54.0    0.15606  -20.62403  0.97244 
  -26.26886  0.09368   4.48504     14.26219  1.60373  0.76714  15.82713  0.06925     0.02705   7720.66257   4995.74436   1.0396         3334.52278     20.39026  0.13645  59643.35692    5.6278  1.48266      895552.86959  45.21835  18.31028  59699.57529    50.79373        43.9565    27.6728  51.70237   55.5    0.16424  -20.79708  0.84836 
  -16.92883  0.05203   3.34143     14.64083  2.00261   0.6683  17.64602  0.05161     0.23228    5742.5233   5253.85454  0.84496         5175.68305     19.89662  0.04379  59652.69696    3.4712  0.91815      108546.83466  46.48696  18.30986  59699.57529    50.68013       43.86038   34.24077   51.3577   49.5    0.17842  -20.72959  0.95872 
  -18.53216  0.04117   5.02861     14.30849    1.732  1.07634   18.0121  0.05588     0.05006   6190.50059   5877.62783  2.49125         3803.71055     19.55731  0.02005  59651.09363   4.11759  0.74156      982387.77074  45.11221   18.2829  59698.45547    50.66705       43.83129   26.47579  51.12538   53.0    0.16824  -20.68226  0.90935 
   -7.57606  0.02634   1.55039     14.51409  1.61344  1.20181  30.32305  0.05547     0.17019   7020.68405   5327.49777  2.16762         4538.96875     18.41606  0.00145  59662.04972   8.91577  0.79871       33749.84382  47.56744  18.27903  59698.46861     50.7706       43.93896   28.66889   50.3734   49.5    0.15367  -20.79401  0.99253 
  -30.25087  0.08612    3.2701     14.31839  1.66402  0.39727  14.04808  0.08257     0.01114    8134.2257    4536.3443  0.64911         2574.91017     21.00411  0.56084  59639.37492   5.54468  1.20981      381351.04332  45.87956  18.28004  59699.57529    50.76157       43.90831   22.92675  53.70185   48.5    0.16252  -21.26409  0.93129 
   -5.90529  0.07325    1.5579     14.69757  1.74908   0.9528  21.76164  0.08438     0.20734    7954.7248    5615.7358  3.00477         4187.49889     19.11698  0.00727  59663.72049   8.21427  1.59413       15869.77627  47.92601  18.32243  59699.57529    50.75293       43.90461   20.89871  56.70246   52.5    0.15079  -20.78696  0.98989 
  -14.39829  0.04258   4.93852     14.38813  1.75674  1.28706  17.17534    0.063     0.12753   5601.44371   5688.73164  3.74406         4316.35728     19.27065  0.01036  59655.22749   3.21464  0.73139      665982.74606   45.3029  18.33894  59698.46861    50.63577       43.76161   27.86495  57.59963   51.5    0.15629  -20.74458   0.9155 
  -15.34488  0.04377   4.97888     14.39734  1.89571  1.38319  15.44149  0.06666     0.12463   5883.14593   5852.50813  2.55994         4521.18919     18.78878  0.00342   59654.2809   3.18813  0.67595      700132.88815  45.30717  18.34121  59699.57529    50.69908        43.8469   20.60467    58.346   49.5    0.17367  -20.80429  0.92818 
   -9.58733  0.03616   4.27504     14.47993  1.84608  1.38886  22.69256  0.05337     0.03494    5911.9494   5298.60477  4.76118         4206.09361     17.90145  0.00044  59660.03845   4.73121  0.82059      343630.66387  45.73712   18.3096  59698.46861    50.72711       43.87447   30.28015  50.33485   50.5    0.15846  -20.81105  0.93332 
   -16.6663   0.0328   5.18841      14.3099  1.75227  1.44657  17.35185   0.0541     0.41463   5970.89486   5649.89771  2.86953         4206.60187     17.92521  0.00047  59652.95949   3.69022  0.56908     1051183.01716   45.0607  18.36503  59700.46817    50.79891       43.95497   36.46911  57.67251   49.0    0.17336  -20.74043  0.92602 
  -15.76518  0.15674  19.59277     13.35971  1.41476  1.12045  31.60158  0.02738     0.01412  10498.99975   4594.08499  2.52734         3780.75895      17.2445   0.0001  59653.86061  20.77934  4.95319   962194741.22369  40.85207  18.33382  59700.46817    50.85569       44.02618   23.31392  53.40781   67.0    0.17164  -20.66738   0.0076 
  -10.99667  0.08436   1.79282     14.58966  1.67572  1.03835  19.86252  0.07923     0.05526   7687.75814   5459.08984  1.55399         4363.22108      18.5642  0.00204  59658.62912   7.00263  1.67555       33095.91852   47.4662  18.35708  59699.57529    50.78474        43.9251   36.87921  56.00394   50.0    0.17695  -20.78115  0.97893 
  -10.03522  0.03892   1.32819      14.6159  1.74658  1.01547  30.33718  0.06255     0.15704   8188.48994   5282.90874  1.79224         4117.73499     19.79893  0.03497  59659.59057  12.13417  1.18081        16777.3777  48.03979  18.27749  59699.57529    50.64419       43.81977   26.47579  53.78871   47.5    0.14401  -20.79853  0.99463 
  -10.97655  0.06049   1.39626     14.63087  1.75467  1.02898  24.53119  0.07935      0.0691   8315.88093   5351.71798   1.2988         4735.27879     18.76628  0.00324  59658.64923  10.11957  1.48392       17385.96845  47.98291  18.35885  59698.45547    50.81277       43.96814   34.53715  51.37977   50.0    0.17447  -20.81027  0.99249 
   -9.72777  0.03148   1.52121     14.58841  1.72039  1.07097  31.69817  0.06027     0.26208   7297.52394   5629.77526  2.09602         4408.88114      17.9632  0.00051  59659.89802   10.0696  0.99799       24603.79597  47.74909  18.35159  59696.46699    50.79395       43.85309   30.61151  88.23899   49.5    0.13075  -20.83744  0.99255 
   -13.9607  0.05289   5.46283     14.35445  1.76233   1.4067  17.23913  0.05588      0.0436   5793.92143   5266.61346  3.95672         4116.51959     18.10588  0.00071  59655.66508   3.45214  0.91183      954653.56375  45.06025  18.32062  59698.45547     50.7161        43.8809   36.14923  54.38038   51.5    0.16633  -20.76397  0.87676 
  -24.30792  0.06392   5.76364     14.45088  1.75072   0.4953  14.30017  0.07278      0.0933       7309.1   4605.43015  2.44436         3620.04376     20.04452  0.06155  59645.31787   4.55718  0.91403      677125.69973     45.16  18.33055  59703.13857    51.09572       44.26862   20.15469  53.84293   56.5    0.16518  -20.73818  0.86123 
   -16.6349  0.03701   3.18181     14.31651  1.63176  1.53665  28.71378  0.03571      0.0419   5874.36756   3854.62517  1.14286          4988.0315     19.89308  0.04343  59652.99089   5.91071  1.06283      357111.80694  45.92335  18.30492  59703.13857    51.03189       44.20201   20.89871   54.7458   51.0    0.16417  -20.73554  0.94196 
   -14.4911  0.04006   1.20026     14.63461  1.81878   0.9744  31.84468  0.07152     0.16756   8786.76222    5183.6902  0.71454         5045.42827      18.9838  0.00535  59655.13469  14.66634  1.27562       13089.76767  48.25315  18.32208   59701.4095    50.87767        44.0378   21.54401  55.17772   52.0     0.1476   -20.5329  0.99608 
  -16.26923  0.17806  19.55375     13.36091  1.48898  0.99074  29.94321  0.02682     0.01192  11739.36821   4555.57708  2.03677         3805.41099     16.67902    3e-05  59653.35656  24.61586  5.33161  1003098015.50344  40.85793  18.33784   59701.4095    50.95402        44.1464   21.54401  52.85564   58.0    0.19507  -20.78091  0.00631 
  -12.53033  0.02205   3.82002     14.40112  1.71394  1.44193   33.4924  0.03352     0.05226   5424.71353    4986.7397   3.6307         4255.67255     19.80148  0.03517  59657.09546   5.87932  0.73835      366183.58297  45.77501  18.33863  59697.60317    50.72307       43.89309    32.5091  47.83745   51.5    0.15519  -20.80576  0.94572 
  -11.98295  0.04764   1.53591     14.62368  1.85964  1.07758  27.09921  0.06344     0.02234   7657.35416   5246.68433  1.14154         4696.49955     19.55396  0.01989  59657.64284   9.47853  1.29087       23047.13299  47.80293  18.35681   59701.4095     50.9427       44.12467   21.54401  54.84484   49.0    0.16466  -20.81237  0.99144 
   -8.81103  0.08204   1.49619     14.59688  1.54329   0.9389   19.1454  0.08951     0.24688    8643.4014   5185.18336  1.91613         4366.92673     18.85685    0.004  59660.81476    8.5322  1.57073       20534.63436  47.79483  18.35459  59703.13857    50.99817        44.2073    19.1288  51.24715   46.5    0.15378  -20.89309  0.98725 
  -25.51002  0.05481   4.53532     14.17561  1.33745   0.6571  16.02574  0.06233     0.05599   6953.31269   4734.34844  2.62084         3293.35766     19.69049  0.02724  59644.11577   4.62199  0.87838     1137880.85268  45.02581  18.31637  59699.57529     50.7043       43.84854   25.54287  57.00618   57.5    0.16423   -20.6796  0.87474 
  -11.10026  0.05792   1.84638     14.57363  1.55012  0.83196  23.19007  0.07186     0.28652   7564.77143   5716.45234  1.79919         4403.87718     19.14102  0.00769  59658.52552   7.91627  1.34305       34959.65936    47.383  18.35386  59699.57529    50.78468       43.90221   22.60416   58.6686   50.0    0.14212  -20.80026  0.97727 
   -3.79306  0.02537   0.87335     14.56363  1.52071  1.28364  41.13094  0.05641     0.09269    8276.5644   5803.17462  4.22401         4237.74569     17.42124  0.00015  59665.83273  16.80723  1.04365        8034.95032  48.66354  18.29934  59700.46817    50.94058       44.12558   27.85232  46.45421   54.0    0.13792  -20.88458  0.99896 
   -22.5047   0.0608   4.90408     14.23779  1.44763  0.68755  17.28652  0.05833     0.08851   7464.38906    5251.4428  3.53288         2983.99317     18.57629  0.00209  59647.12109   5.74544  1.05102     1081472.76299  45.01437  18.31408  59697.79778    50.83511       43.99919   23.30129   55.5212   57.0    0.16978  -20.70687  0.84919 
