"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4735.89 g-4735.89_err g-4746.48 g-4746.48_err i-7645.77 i-7645.77_err orange-6629.82 orange-6629.82_err r-6198.96 r-6198.96_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-34.400 -21.247 -0.064 -21.247 -0.064 -21.226 -0.058 -21.079 -0.070 -21.042 -0.072 -20.976 -0.077 -20.645 -0.129 18.606 1.469 1.771 0.155 44.428 43.582
-34.000 -21.268 -0.064 -21.268 -0.063 -21.247 -0.058 -21.100 -0.070 -21.063 -0.071 -20.996 -0.076 -20.663 -0.129 18.639 1.484 1.784 0.157 44.437 43.596
-33.600 -21.288 -0.063 -21.288 -0.063 -21.267 -0.057 -21.120 -0.069 -21.082 -0.071 -21.015 -0.076 -20.682 -0.128 18.671 1.498 1.797 0.159 44.447 43.609
-33.200 -21.308 -0.063 -21.308 -0.062 -21.288 -0.057 -21.139 -0.069 -21.102 -0.070 -21.034 -0.075 -20.700 -0.127 18.702 1.511 1.810 0.162 44.456 43.622
-32.800 -21.328 -0.062 -21.328 -0.061 -21.307 -0.056 -21.159 -0.068 -21.121 -0.070 -21.053 -0.075 -20.718 -0.127 18.732 1.524 1.823 0.164 44.465 43.634
-32.400 -21.347 -0.061 -21.347 -0.061 -21.327 -0.056 -21.178 -0.068 -21.140 -0.070 -21.072 -0.075 -20.736 -0.126 18.761 1.535 1.836 0.166 44.474 43.646
-32.000 -21.366 -0.061 -21.366 -0.060 -21.346 -0.055 -21.196 -0.067 -21.158 -0.069 -21.090 -0.074 -20.753 -0.125 18.789 1.546 1.849 0.168 44.482 43.657
-31.600 -21.385 -0.060 -21.385 -0.060 -21.365 -0.054 -21.215 -0.067 -21.177 -0.069 -21.108 -0.074 -20.770 -0.124 18.816 1.556 1.862 0.170 44.491 43.668
-31.200 -21.403 -0.059 -21.403 -0.059 -21.383 -0.054 -21.233 -0.066 -21.195 -0.068 -21.126 -0.073 -20.787 -0.123 18.842 1.565 1.875 0.171 44.499 43.678
-30.800 -21.422 -0.059 -21.422 -0.058 -21.402 -0.053 -21.251 -0.066 -21.212 -0.068 -21.143 -0.073 -20.804 -0.123 18.867 1.573 1.887 0.173 44.507 43.689
-30.400 -21.439 -0.058 -21.439 -0.058 -21.420 -0.052 -21.268 -0.065 -21.229 -0.067 -21.161 -0.072 -20.821 -0.122 18.891 1.581 1.900 0.175 44.515 43.698
-30.000 -21.457 -0.057 -21.457 -0.057 -21.437 -0.051 -21.285 -0.065 -21.246 -0.067 -21.177 -0.072 -20.837 -0.121 18.915 1.587 1.913 0.177 44.523 43.708
-29.600 -21.474 -0.057 -21.474 -0.056 -21.454 -0.051 -21.302 -0.064 -21.263 -0.066 -21.194 -0.071 -20.853 -0.120 18.938 1.593 1.925 0.178 44.531 43.717
-29.200 -21.491 -0.056 -21.491 -0.056 -21.471 -0.050 -21.318 -0.064 -21.279 -0.065 -21.210 -0.071 -20.869 -0.119 18.960 1.599 1.937 0.180 44.539 43.725
-28.800 -21.507 -0.055 -21.507 -0.055 -21.488 -0.049 -21.334 -0.063 -21.295 -0.065 -21.226 -0.070 -20.885 -0.118 18.982 1.604 1.949 0.181 44.546 43.734
-28.400 -21.523 -0.055 -21.523 -0.054 -21.504 -0.049 -21.350 -0.063 -21.311 -0.064 -21.241 -0.070 -20.900 -0.117 19.004 1.608 1.961 0.182 44.553 43.742
-28.000 -21.539 -0.054 -21.539 -0.054 -21.520 -0.048 -21.365 -0.062 -21.326 -0.064 -21.256 -0.069 -20.915 -0.116 19.025 1.611 1.973 0.183 44.560 43.750
-27.600 -21.555 -0.053 -21.555 -0.053 -21.536 -0.047 -21.380 -0.062 -21.341 -0.063 -21.271 -0.068 -20.930 -0.115 19.046 1.615 1.985 0.185 44.567 43.757
-27.200 -21.570 -0.053 -21.570 -0.052 -21.551 -0.047 -21.395 -0.061 -21.356 -0.063 -21.286 -0.068 -20.945 -0.114 19.066 1.617 1.996 0.186 44.574 43.765
-26.800 -21.585 -0.052 -21.585 -0.052 -21.566 -0.046 -21.409 -0.060 -21.370 -0.062 -21.300 -0.067 -20.959 -0.113 19.087 1.620 2.007 0.187 44.581 43.772
-26.400 -21.599 -0.051 -21.599 -0.051 -21.581 -0.045 -21.423 -0.060 -21.384 -0.061 -21.314 -0.066 -20.973 -0.112 19.107 1.622 2.018 0.188 44.588 43.779
-26.000 -21.614 -0.051 -21.614 -0.050 -21.596 -0.045 -21.437 -0.059 -21.397 -0.061 -21.328 -0.066 -20.987 -0.110 19.127 1.624 2.029 0.189 44.594 43.785
-25.600 -21.627 -0.050 -21.628 -0.050 -21.610 -0.044 -21.450 -0.059 -21.411 -0.060 -21.341 -0.065 -21.001 -0.109 19.146 1.625 2.040 0.190 44.600 43.792
-25.200 -21.641 -0.050 -21.641 -0.049 -21.623 -0.044 -21.463 -0.058 -21.424 -0.059 -21.354 -0.065 -21.014 -0.108 19.166 1.626 2.050 0.190 44.606 43.798
-24.800 -21.654 -0.049 -21.654 -0.048 -21.637 -0.043 -21.476 -0.057 -21.436 -0.059 -21.367 -0.064 -21.028 -0.107 19.185 1.627 2.060 0.191 44.612 43.804
-24.400 -21.667 -0.048 -21.667 -0.048 -21.650 -0.043 -21.488 -0.057 -21.449 -0.058 -21.379 -0.063 -21.040 -0.106 19.204 1.628 2.070 0.192 44.618 43.810
-24.000 -21.680 -0.048 -21.680 -0.047 -21.663 -0.042 -21.500 -0.056 -21.461 -0.058 -21.391 -0.063 -21.053 -0.104 19.222 1.628 2.080 0.192 44.624 43.816
-23.600 -21.692 -0.047 -21.692 -0.047 -21.675 -0.042 -21.512 -0.056 -21.472 -0.057 -21.403 -0.062 -21.066 -0.103 19.240 1.627 2.089 0.193 44.630 43.821
-23.200 -21.704 -0.047 -21.704 -0.046 -21.687 -0.041 -21.523 -0.055 -21.484 -0.056 -21.414 -0.061 -21.078 -0.101 19.257 1.627 2.099 0.193 44.635 43.826
-22.800 -21.715 -0.046 -21.715 -0.046 -21.699 -0.041 -21.534 -0.054 -21.495 -0.056 -21.425 -0.060 -21.090 -0.100 19.273 1.625 2.108 0.194 44.640 43.831
-22.400 -21.726 -0.046 -21.727 -0.045 -21.710 -0.041 -21.545 -0.054 -21.505 -0.055 -21.436 -0.060 -21.102 -0.099 19.289 1.623 2.116 0.194 44.645 43.836
-22.000 -21.737 -0.045 -21.737 -0.045 -21.721 -0.041 -21.556 -0.053 -21.516 -0.054 -21.447 -0.059 -21.113 -0.097 19.303 1.621 2.125 0.194 44.650 43.840
-21.600 -21.748 -0.045 -21.748 -0.044 -21.732 -0.040 -21.566 -0.052 -21.526 -0.054 -21.457 -0.058 -21.124 -0.096 19.317 1.617 2.134 0.194 44.655 43.844
-21.200 -21.758 -0.044 -21.758 -0.044 -21.742 -0.040 -21.575 -0.052 -21.536 -0.053 -21.467 -0.058 -21.135 -0.094 19.329 1.613 2.142 0.194 44.659 43.847
-20.800 -21.768 -0.044 -21.768 -0.044 -21.752 -0.040 -21.585 -0.051 -21.545 -0.052 -21.477 -0.057 -21.146 -0.093 19.340 1.608 2.150 0.194 44.664 43.850
-20.400 -21.778 -0.044 -21.778 -0.043 -21.761 -0.040 -21.594 -0.050 -21.554 -0.052 -21.486 -0.056 -21.157 -0.091 19.349 1.603 2.159 0.194 44.668 43.853
-20.000 -21.787 -0.043 -21.787 -0.043 -21.771 -0.040 -21.603 -0.050 -21.563 -0.051 -21.495 -0.055 -21.167 -0.089 19.357 1.596 2.167 0.194 44.672 43.856
-19.600 -21.796 -0.043 -21.796 -0.042 -21.779 -0.040 -21.611 -0.049 -21.572 -0.050 -21.504 -0.055 -21.177 -0.088 19.363 1.589 2.175 0.193 44.675 43.858
-19.200 -21.804 -0.042 -21.804 -0.042 -21.788 -0.040 -21.620 -0.048 -21.580 -0.049 -21.513 -0.054 -21.187 -0.086 19.367 1.581 2.183 0.193 44.679 43.859
-18.800 -21.813 -0.042 -21.813 -0.041 -21.796 -0.040 -21.628 -0.048 -21.588 -0.049 -21.521 -0.053 -21.196 -0.085 19.370 1.572 2.190 0.192 44.682 43.860
-18.400 -21.821 -0.041 -21.821 -0.041 -21.804 -0.040 -21.635 -0.047 -21.596 -0.048 -21.529 -0.052 -21.206 -0.083 19.370 1.563 2.198 0.192 44.686 43.861
-18.000 -21.828 -0.041 -21.828 -0.040 -21.811 -0.040 -21.643 -0.046 -21.604 -0.047 -21.537 -0.051 -21.215 -0.081 19.369 1.553 2.206 0.191 44.688 43.862
-17.600 -21.836 -0.040 -21.836 -0.040 -21.819 -0.040 -21.650 -0.045 -21.611 -0.046 -21.544 -0.051 -21.224 -0.079 19.366 1.542 2.214 0.190 44.691 43.862
-17.200 -21.843 -0.040 -21.843 -0.039 -21.826 -0.040 -21.656 -0.045 -21.618 -0.045 -21.552 -0.050 -21.232 -0.078 19.361 1.530 2.221 0.190 44.694 43.861
-16.800 -21.850 -0.039 -21.850 -0.039 -21.832 -0.040 -21.663 -0.044 -21.624 -0.045 -21.559 -0.049 -21.241 -0.076 19.353 1.517 2.229 0.189 44.696 43.860
-16.400 -21.856 -0.039 -21.856 -0.038 -21.839 -0.040 -21.669 -0.043 -21.631 -0.044 -21.565 -0.048 -21.249 -0.074 19.344 1.504 2.237 0.188 44.698 43.859
-16.000 -21.862 -0.038 -21.862 -0.038 -21.845 -0.040 -21.675 -0.042 -21.637 -0.043 -21.572 -0.047 -21.257 -0.072 19.332 1.490 2.245 0.187 44.700 43.857
-15.600 -21.868 -0.037 -21.868 -0.037 -21.850 -0.040 -21.681 -0.041 -21.643 -0.042 -21.578 -0.047 -21.265 -0.071 19.318 1.476 2.253 0.186 44.702 43.855
-15.200 -21.874 -0.037 -21.874 -0.036 -21.856 -0.040 -21.687 -0.040 -21.649 -0.041 -21.584 -0.046 -21.272 -0.069 19.301 1.461 2.260 0.185 44.704 43.852
-14.800 -21.880 -0.036 -21.880 -0.036 -21.861 -0.040 -21.692 -0.040 -21.654 -0.040 -21.590 -0.045 -21.280 -0.067 19.283 1.445 2.268 0.184 44.705 43.849
-14.400 -21.885 -0.035 -21.885 -0.035 -21.866 -0.039 -21.697 -0.039 -21.660 -0.039 -21.596 -0.044 -21.287 -0.065 19.262 1.428 2.276 0.182 44.706 43.846
-14.000 -21.890 -0.034 -21.890 -0.034 -21.871 -0.039 -21.702 -0.038 -21.665 -0.038 -21.601 -0.043 -21.294 -0.063 19.240 1.412 2.284 0.181 44.707 43.842
-13.600 -21.894 -0.033 -21.894 -0.033 -21.875 -0.039 -21.707 -0.037 -21.670 -0.037 -21.607 -0.043 -21.300 -0.062 19.215 1.394 2.293 0.180 44.708 43.838
-13.200 -21.899 -0.033 -21.899 -0.032 -21.880 -0.039 -21.711 -0.036 -21.674 -0.037 -21.612 -0.042 -21.307 -0.060 19.188 1.377 2.301 0.179 44.709 43.833
-12.800 -21.903 -0.032 -21.903 -0.031 -21.884 -0.039 -21.716 -0.035 -21.679 -0.036 -21.617 -0.041 -21.313 -0.058 19.160 1.359 2.309 0.177 44.709 43.828
-12.400 -21.907 -0.031 -21.907 -0.031 -21.888 -0.039 -21.720 -0.034 -21.683 -0.035 -21.621 -0.040 -21.319 -0.056 19.130 1.340 2.317 0.176 44.710 43.823
-12.000 -21.911 -0.030 -21.911 -0.030 -21.891 -0.039 -21.724 -0.033 -21.687 -0.034 -21.626 -0.040 -21.325 -0.055 19.099 1.322 2.325 0.175 44.710 43.817
-11.600 -21.915 -0.029 -21.915 -0.029 -21.895 -0.038 -21.727 -0.032 -21.691 -0.033 -21.630 -0.039 -21.331 -0.053 19.067 1.304 2.333 0.174 44.710 43.812
-11.200 -21.918 -0.028 -21.918 -0.028 -21.898 -0.038 -21.731 -0.031 -21.695 -0.032 -21.634 -0.038 -21.336 -0.052 19.034 1.285 2.342 0.172 44.710 43.805
-10.800 -21.922 -0.027 -21.922 -0.027 -21.901 -0.038 -21.734 -0.030 -21.699 -0.031 -21.638 -0.038 -21.341 -0.050 19.001 1.267 2.350 0.171 44.710 43.799
-10.400 -21.925 -0.026 -21.925 -0.026 -21.904 -0.038 -21.738 -0.029 -21.702 -0.030 -21.642 -0.037 -21.346 -0.049 18.968 1.250 2.357 0.170 44.710 43.793
-10.000 -21.928 -0.026 -21.928 -0.025 -21.907 -0.038 -21.741 -0.029 -21.705 -0.030 -21.646 -0.037 -21.351 -0.047 18.936 1.233 2.365 0.169 44.710 43.787
-9.600 -21.930 -0.025 -21.930 -0.025 -21.909 -0.038 -21.744 -0.028 -21.709 -0.029 -21.649 -0.036 -21.356 -0.046 18.904 1.218 2.372 0.168 44.709 43.781
-9.200 -21.933 -0.024 -21.933 -0.024 -21.911 -0.038 -21.747 -0.027 -21.712 -0.028 -21.652 -0.036 -21.360 -0.045 18.874 1.203 2.379 0.167 44.709 43.776
-8.800 -21.935 -0.023 -21.935 -0.023 -21.914 -0.037 -21.749 -0.027 -21.714 -0.028 -21.655 -0.035 -21.364 -0.043 18.845 1.189 2.386 0.166 44.709 43.771
-8.400 -21.938 -0.023 -21.937 -0.023 -21.916 -0.037 -21.752 -0.026 -21.717 -0.027 -21.658 -0.035 -21.368 -0.042 18.816 1.177 2.393 0.165 44.709 43.766
-8.000 -21.940 -0.022 -21.939 -0.022 -21.917 -0.037 -21.754 -0.025 -21.720 -0.027 -21.661 -0.035 -21.372 -0.041 18.787 1.164 2.399 0.164 44.708 43.761
-7.600 -21.941 -0.022 -21.941 -0.022 -21.919 -0.037 -21.757 -0.025 -21.722 -0.026 -21.664 -0.034 -21.376 -0.041 18.759 1.153 2.405 0.163 44.708 43.756
-7.200 -21.943 -0.022 -21.943 -0.021 -21.920 -0.037 -21.759 -0.025 -21.724 -0.026 -21.666 -0.034 -21.379 -0.040 18.730 1.142 2.411 0.163 44.707 43.752
-6.800 -21.945 -0.021 -21.944 -0.021 -21.922 -0.037 -21.761 -0.024 -21.726 -0.026 -21.668 -0.034 -21.382 -0.039 18.701 1.132 2.417 0.162 44.707 43.747
-6.400 -21.946 -0.021 -21.946 -0.021 -21.923 -0.037 -21.762 -0.024 -21.728 -0.026 -21.670 -0.034 -21.385 -0.039 18.672 1.123 2.423 0.161 44.706 43.743
-6.000 -21.947 -0.021 -21.947 -0.021 -21.924 -0.037 -21.764 -0.024 -21.730 -0.025 -21.672 -0.034 -21.388 -0.038 18.643 1.114 2.429 0.161 44.706 43.739
-5.600 -21.948 -0.021 -21.948 -0.021 -21.925 -0.037 -21.766 -0.024 -21.731 -0.025 -21.674 -0.033 -21.390 -0.038 18.614 1.106 2.434 0.161 44.705 43.736
-5.200 -21.949 -0.021 -21.948 -0.021 -21.925 -0.037 -21.767 -0.023 -21.733 -0.025 -21.675 -0.033 -21.393 -0.038 18.584 1.098 2.440 0.160 44.704 43.732
-4.800 -21.949 -0.021 -21.949 -0.021 -21.926 -0.037 -21.768 -0.023 -21.734 -0.025 -21.677 -0.033 -21.395 -0.037 18.554 1.091 2.445 0.160 44.703 43.729
-4.400 -21.949 -0.021 -21.949 -0.021 -21.926 -0.037 -21.769 -0.023 -21.735 -0.025 -21.678 -0.033 -21.397 -0.037 18.523 1.085 2.451 0.160 44.702 43.726
-4.000 -21.949 -0.021 -21.949 -0.021 -21.927 -0.037 -21.770 -0.023 -21.736 -0.025 -21.679 -0.033 -21.399 -0.037 18.493 1.079 2.456 0.159 44.701 43.723
-3.600 -21.949 -0.021 -21.949 -0.021 -21.927 -0.037 -21.770 -0.023 -21.737 -0.025 -21.680 -0.033 -21.401 -0.037 18.462 1.073 2.461 0.159 44.700 43.720
-3.200 -21.949 -0.021 -21.949 -0.021 -21.927 -0.037 -21.771 -0.023 -21.737 -0.025 -21.680 -0.034 -21.402 -0.037 18.432 1.067 2.466 0.159 44.699 43.717
-2.800 -21.949 -0.022 -21.949 -0.021 -21.926 -0.037 -21.771 -0.024 -21.738 -0.025 -21.681 -0.034 -21.404 -0.038 18.402 1.062 2.470 0.159 44.698 43.714
-2.400 -21.948 -0.022 -21.948 -0.022 -21.926 -0.037 -21.772 -0.024 -21.738 -0.025 -21.681 -0.034 -21.405 -0.038 18.374 1.057 2.475 0.159 44.697 43.711
-2.000 -21.948 -0.022 -21.948 -0.022 -21.925 -0.038 -21.772 -0.024 -21.738 -0.026 -21.681 -0.034 -21.406 -0.038 18.346 1.053 2.479 0.159 44.695 43.709
-1.600 -21.947 -0.022 -21.947 -0.022 -21.925 -0.038 -21.772 -0.024 -21.738 -0.026 -21.682 -0.034 -21.407 -0.038 18.319 1.049 2.483 0.159 44.694 43.707
-1.200 -21.946 -0.023 -21.946 -0.023 -21.924 -0.038 -21.771 -0.024 -21.738 -0.026 -21.682 -0.034 -21.408 -0.038 18.292 1.046 2.486 0.159 44.693 43.704
-0.800 -21.945 -0.023 -21.945 -0.023 -21.923 -0.038 -21.771 -0.024 -21.738 -0.026 -21.682 -0.034 -21.408 -0.039 18.265 1.042 2.490 0.159 44.692 43.702
-0.400 -21.944 -0.023 -21.944 -0.023 -21.922 -0.038 -21.771 -0.025 -21.738 -0.026 -21.681 -0.035 -21.409 -0.039 18.237 1.040 2.493 0.159 44.690 43.700
-0.000 -21.942 -0.024 -21.942 -0.024 -21.921 -0.038 -21.770 -0.025 -21.737 -0.027 -21.681 -0.035 -21.409 -0.039 18.207 1.037 2.497 0.159 44.689 43.698
0.400 -21.941 -0.024 -21.941 -0.024 -21.920 -0.038 -21.770 -0.025 -21.737 -0.027 -21.681 -0.035 -21.409 -0.039 18.177 1.035 2.500 0.159 44.687 43.696
0.800 -21.939 -0.025 -21.939 -0.025 -21.918 -0.038 -21.769 -0.025 -21.736 -0.027 -21.680 -0.035 -21.409 -0.039 18.145 1.034 2.504 0.160 44.685 43.694
1.200 -21.938 -0.025 -21.937 -0.025 -21.916 -0.039 -21.768 -0.026 -21.735 -0.027 -21.680 -0.035 -21.409 -0.040 18.111 1.034 2.508 0.160 44.683 43.693
1.600 -21.936 -0.025 -21.935 -0.025 -21.915 -0.039 -21.767 -0.026 -21.735 -0.028 -21.679 -0.035 -21.409 -0.040 18.076 1.034 2.512 0.161 44.681 43.692
2.000 -21.933 -0.026 -21.933 -0.026 -21.913 -0.039 -21.767 -0.026 -21.734 -0.028 -21.679 -0.036 -21.408 -0.040 18.040 1.035 2.516 0.162 44.679 43.691
2.400 -21.931 -0.026 -21.931 -0.026 -21.911 -0.039 -21.766 -0.026 -21.733 -0.028 -21.678 -0.036 -21.408 -0.040 18.001 1.036 2.521 0.163 44.677 43.690
2.800 -21.929 -0.027 -21.929 -0.027 -21.909 -0.039 -21.765 -0.027 -21.732 -0.028 -21.677 -0.036 -21.407 -0.041 17.960 1.038 2.526 0.164 44.675 43.689
3.200 -21.926 -0.027 -21.926 -0.027 -21.907 -0.039 -21.764 -0.027 -21.731 -0.028 -21.676 -0.036 -21.406 -0.041 17.916 1.040 2.531 0.165 44.672 43.688
3.600 -21.924 -0.027 -21.924 -0.027 -21.904 -0.039 -21.763 -0.027 -21.730 -0.029 -21.675 -0.036 -21.406 -0.041 17.869 1.042 2.536 0.166 44.670 43.687
4.000 -21.921 -0.028 -21.921 -0.028 -21.902 -0.040 -21.761 -0.027 -21.729 -0.029 -21.675 -0.036 -21.405 -0.041 17.820 1.045 2.542 0.167 44.667 43.686
4.400 -21.918 -0.028 -21.918 -0.028 -21.899 -0.040 -21.760 -0.027 -21.728 -0.029 -21.674 -0.036 -21.404 -0.041 17.767 1.047 2.548 0.169 44.664 43.684
