"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
15.000 -22.126 -0.094 -22.160 -0.081 -22.239 -0.080 -22.252 -0.089 12.281 0.287 4.972 0.195 44.603 42.860
15.400 -22.114 -0.094 -22.149 -0.081 -22.233 -0.080 -22.246 -0.089 12.203 0.289 5.006 0.200 44.598 42.853
15.800 -22.102 -0.094 -22.138 -0.082 -22.226 -0.080 -22.241 -0.089 12.126 0.291 5.039 0.205 44.592 42.845
16.200 -22.090 -0.095 -22.127 -0.082 -22.219 -0.080 -22.235 -0.089 12.052 0.293 5.071 0.210 44.587 42.838
16.600 -22.078 -0.095 -22.116 -0.082 -22.213 -0.080 -22.229 -0.089 11.979 0.294 5.102 0.214 44.582 42.831
17.000 -22.065 -0.096 -22.105 -0.082 -22.206 -0.080 -22.223 -0.088 11.908 0.295 5.133 0.219 44.577 42.824
17.400 -22.053 -0.096 -22.094 -0.083 -22.199 -0.080 -22.217 -0.088 11.840 0.296 5.163 0.223 44.572 42.816
17.800 -22.041 -0.097 -22.083 -0.083 -22.192 -0.080 -22.211 -0.088 11.773 0.297 5.192 0.227 44.567 42.809
18.200 -22.029 -0.097 -22.072 -0.084 -22.184 -0.080 -22.205 -0.088 11.724 0.299 5.208 0.231 44.562 42.805
18.600 -22.017 -0.098 -22.061 -0.084 -22.177 -0.079 -22.198 -0.088 11.666 0.301 5.231 0.235 44.558 42.798
19.000 -22.005 -0.099 -22.050 -0.085 -22.170 -0.079 -22.192 -0.088 11.586 0.300 5.272 0.239 44.553 42.787
19.400 -21.993 -0.099 -22.039 -0.085 -22.163 -0.079 -22.186 -0.088 11.528 0.301 5.297 0.243 44.548 42.780
19.800 -21.981 -0.100 -22.029 -0.086 -22.155 -0.079 -22.179 -0.087 11.471 0.301 5.321 0.247 44.543 42.774
20.200 -21.969 -0.100 -22.018 -0.086 -22.148 -0.079 -22.173 -0.087 11.429 0.303 5.334 0.250 44.539 42.769
20.600 -21.958 -0.101 -22.007 -0.086 -22.141 -0.079 -22.167 -0.087 11.364 0.303 5.367 0.254 44.534 42.760
21.000 -21.946 -0.101 -21.997 -0.086 -22.134 -0.079 -22.160 -0.087 11.312 0.304 5.388 0.258 44.530 42.754
21.400 -21.935 -0.102 -21.986 -0.087 -22.127 -0.079 -22.154 -0.087 11.263 0.305 5.409 0.262 44.526 42.747
21.800 -21.924 -0.102 -21.976 -0.087 -22.119 -0.079 -22.147 -0.087 11.215 0.306 5.428 0.266 44.521 42.740
22.200 -21.913 -0.103 -21.966 -0.087 -22.112 -0.079 -22.140 -0.088 11.171 0.306 5.445 0.269 44.517 42.734
22.600 -21.902 -0.103 -21.955 -0.087 -22.105 -0.080 -22.133 -0.088 11.139 0.308 5.451 0.272 44.513 42.729
23.000 -21.891 -0.104 -21.945 -0.087 -22.097 -0.080 -22.126 -0.089 11.095 0.308 5.468 0.275 44.509 42.721
23.400 -21.880 -0.105 -21.935 -0.088 -22.089 -0.081 -22.119 -0.090 11.064 0.308 5.473 0.277 44.505 42.714
23.800 -21.870 -0.106 -21.925 -0.089 -22.081 -0.082 -22.111 -0.091 11.038 0.309 5.472 0.279 44.501 42.708
24.200 -21.859 -0.107 -21.915 -0.090 -22.072 -0.083 -22.102 -0.093 11.018 0.309 5.467 0.280 44.497 42.701
24.600 -21.848 -0.109 -21.905 -0.091 -22.063 -0.085 -22.094 -0.095 11.002 0.309 5.458 0.281 44.493 42.695
25.000 -21.838 -0.111 -21.895 -0.093 -22.054 -0.088 -22.085 -0.097 10.991 0.309 5.444 0.281 44.489 42.689
25.400 -21.828 -0.113 -21.885 -0.095 -22.045 -0.091 -22.075 -0.100 10.983 0.309 5.427 0.281 44.485 42.683
25.800 -21.818 -0.116 -21.875 -0.098 -22.035 -0.094 -22.066 -0.104 10.979 0.309 5.407 0.280 44.481 42.677
26.200 -21.808 -0.120 -21.866 -0.102 -22.025 -0.099 -22.056 -0.108 10.978 0.309 5.383 0.279 44.477 42.672
26.600 -21.798 -0.124 -21.856 -0.106 -22.016 -0.103 -22.047 -0.113 10.980 0.309 5.358 0.278 44.473 42.667
