"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-53.000 -18.720 -0.132 -18.874 -0.116 -19.183 -0.103 -19.223 -0.105 -19.275 -0.146 7.408 0.090 2.746 0.069 43.209 41.090
-52.600 -18.743 -0.131 -18.897 -0.116 -19.208 -0.102 -19.249 -0.105 -19.301 -0.145 7.399 0.090 2.784 0.070 43.219 41.102
-52.200 -18.766 -0.131 -18.921 -0.116 -19.233 -0.102 -19.273 -0.104 -19.326 -0.144 7.390 0.090 2.822 0.071 43.229 41.113
-51.800 -18.789 -0.131 -18.944 -0.115 -19.257 -0.101 -19.298 -0.103 -19.351 -0.142 7.381 0.090 2.861 0.073 43.238 41.125
-51.400 -18.811 -0.130 -18.967 -0.115 -19.281 -0.101 -19.322 -0.103 -19.376 -0.141 7.372 0.090 2.899 0.074 43.248 41.136
-51.000 -18.833 -0.130 -18.990 -0.115 -19.305 -0.100 -19.346 -0.102 -19.401 -0.140 7.363 0.090 2.938 0.075 43.257 41.147
-50.600 -18.855 -0.130 -19.012 -0.114 -19.329 -0.099 -19.370 -0.101 -19.425 -0.138 7.355 0.090 2.977 0.076 43.267 41.158
-50.200 -18.877 -0.129 -19.034 -0.114 -19.352 -0.099 -19.394 -0.101 -19.449 -0.137 7.346 0.090 3.016 0.077 43.276 41.169
-49.800 -18.898 -0.129 -19.056 -0.114 -19.375 -0.098 -19.417 -0.100 -19.473 -0.136 7.337 0.090 3.055 0.079 43.285 41.179
-49.400 -18.919 -0.129 -19.078 -0.114 -19.398 -0.098 -19.440 -0.100 -19.497 -0.134 7.329 0.090 3.095 0.080 43.294 41.190
-49.000 -18.940 -0.129 -19.099 -0.113 -19.420 -0.097 -19.463 -0.099 -19.520 -0.133 7.320 0.090 3.134 0.081 43.303 41.200
-48.600 -18.961 -0.128 -19.120 -0.113 -19.443 -0.097 -19.485 -0.098 -19.543 -0.132 7.312 0.090 3.173 0.082 43.312 41.210
-48.200 -18.981 -0.128 -19.141 -0.113 -19.464 -0.097 -19.508 -0.098 -19.566 -0.130 7.303 0.090 3.213 0.083 43.321 41.220
-47.800 -19.001 -0.128 -19.161 -0.113 -19.486 -0.096 -19.530 -0.097 -19.589 -0.129 7.295 0.090 3.252 0.084 43.329 41.230
-47.400 -19.021 -0.128 -19.182 -0.112 -19.508 -0.096 -19.551 -0.097 -19.611 -0.128 7.287 0.090 3.292 0.085 43.338 41.240
-47.000 -19.040 -0.127 -19.202 -0.112 -19.529 -0.095 -19.572 -0.096 -19.633 -0.126 7.279 0.090 3.331 0.087 43.346 41.249
-46.600 -19.060 -0.127 -19.221 -0.112 -19.549 -0.095 -19.594 -0.096 -19.654 -0.125 7.271 0.090 3.370 0.088 43.354 41.259
-46.200 -19.079 -0.127 -19.241 -0.112 -19.570 -0.095 -19.614 -0.095 -19.676 -0.124 7.263 0.090 3.410 0.089 43.363 41.268
-45.800 -19.097 -0.127 -19.260 -0.112 -19.590 -0.094 -19.635 -0.095 -19.697 -0.122 7.255 0.090 3.449 0.090 43.371 41.277
-45.400 -19.116 -0.127 -19.279 -0.111 -19.610 -0.094 -19.655 -0.095 -19.718 -0.121 7.247 0.090 3.488 0.091 43.379 41.286
-45.000 -19.134 -0.126 -19.298 -0.111 -19.630 -0.094 -19.675 -0.094 -19.738 -0.120 7.240 0.090 3.527 0.092 43.386 41.296
-44.600 -19.152 -0.126 -19.316 -0.111 -19.649 -0.093 -19.694 -0.094 -19.758 -0.118 7.233 0.090 3.565 0.093 43.394 41.304
-44.200 -19.170 -0.126 -19.334 -0.111 -19.668 -0.093 -19.714 -0.093 -19.778 -0.117 7.225 0.090 3.604 0.094 43.402 41.313
-43.800 -19.187 -0.126 -19.352 -0.110 -19.687 -0.093 -19.733 -0.093 -19.798 -0.116 7.218 0.090 3.642 0.096 43.409 41.322
-43.400 -19.204 -0.125 -19.369 -0.110 -19.706 -0.092 -19.752 -0.092 -19.817 -0.115 7.212 0.090 3.680 0.097 43.417 41.331
-43.000 -19.221 -0.125 -19.386 -0.110 -19.724 -0.092 -19.770 -0.092 -19.836 -0.114 7.205 0.090 3.718 0.098 43.424 41.339
-42.600 -19.238 -0.125 -19.403 -0.109 -19.742 -0.092 -19.788 -0.091 -19.855 -0.112 7.198 0.090 3.755 0.099 43.431 41.348
-42.200 -19.254 -0.124 -19.420 -0.109 -19.760 -0.091 -19.806 -0.091 -19.873 -0.111 7.192 0.090 3.793 0.100 43.438 41.356
-41.800 -19.270 -0.124 -19.437 -0.109 -19.777 -0.091 -19.823 -0.091 -19.891 -0.110 7.186 0.090 3.829 0.101 43.445 41.364
-41.400 -19.286 -0.124 -19.453 -0.108 -19.794 -0.090 -19.841 -0.090 -19.909 -0.109 7.180 0.091 3.866 0.103 43.452 41.373
-41.000 -19.302 -0.123 -19.469 -0.108 -19.811 -0.090 -19.858 -0.090 -19.926 -0.108 7.174 0.091 3.902 0.104 43.459 41.381
-40.600 -19.317 -0.123 -19.484 -0.108 -19.827 -0.090 -19.874 -0.089 -19.943 -0.107 7.169 0.091 3.938 0.105 43.465 41.389
-40.200 -19.332 -0.122 -19.500 -0.107 -19.843 -0.089 -19.891 -0.089 -19.960 -0.106 7.163 0.091 3.974 0.106 43.472 41.396
-39.800 -19.347 -0.122 -19.515 -0.107 -19.859 -0.089 -19.907 -0.088 -19.976 -0.105 7.158 0.091 4.009 0.107 43.478 41.404
-39.400 -19.362 -0.121 -19.529 -0.106 -19.875 -0.088 -19.922 -0.088 -19.993 -0.104 7.152 0.091 4.043 0.108 43.484 41.412
-39.000 -19.376 -0.121 -19.544 -0.106 -19.890 -0.088 -19.938 -0.087 -20.008 -0.103 7.147 0.091 4.078 0.110 43.490 41.419
-38.600 -19.390 -0.120 -19.558 -0.105 -19.905 -0.087 -19.953 -0.086 -20.024 -0.103 7.143 0.091 4.112 0.111 43.496 41.426
-38.200 -19.404 -0.120 -19.572 -0.105 -19.920 -0.086 -19.968 -0.086 -20.039 -0.102 7.138 0.091 4.145 0.112 43.502 41.433
-37.800 -19.418 -0.119 -19.586 -0.104 -19.935 -0.086 -19.983 -0.085 -20.054 -0.101 7.133 0.092 4.179 0.113 43.508 41.440
-37.400 -19.431 -0.118 -19.600 -0.104 -19.949 -0.085 -19.997 -0.085 -20.069 -0.100 7.129 0.092 4.211 0.114 43.514 41.447
-37.000 -19.444 -0.118 -19.613 -0.103 -19.963 -0.084 -20.011 -0.084 -20.083 -0.099 7.125 0.092 4.243 0.115 43.519 41.454
-36.600 -19.457 -0.117 -19.626 -0.102 -19.976 -0.084 -20.025 -0.083 -20.097 -0.099 7.120 0.092 4.275 0.116 43.525 41.460
-36.200 -19.470 -0.116 -19.639 -0.102 -19.990 -0.083 -20.038 -0.083 -20.111 -0.098 7.116 0.092 4.307 0.118 43.530 41.467
-35.800 -19.482 -0.116 -19.651 -0.101 -20.003 -0.082 -20.052 -0.082 -20.125 -0.097 7.113 0.092 4.337 0.119 43.535 41.473
-35.400 -19.494 -0.115 -19.664 -0.101 -20.016 -0.082 -20.065 -0.081 -20.138 -0.096 7.109 0.092 4.368 0.120 43.541 41.479
-35.000 -19.506 -0.114 -19.676 -0.100 -20.029 -0.081 -20.077 -0.081 -20.151 -0.096 7.105 0.093 4.398 0.121 43.546 41.485
-34.600 -19.518 -0.114 -19.688 -0.099 -20.041 -0.080 -20.090 -0.080 -20.164 -0.095 7.102 0.093 4.427 0.122 43.551 41.491
-34.200 -19.530 -0.113 -19.699 -0.099 -20.053 -0.080 -20.102 -0.079 -20.176 -0.094 7.099 0.093 4.456 0.123 43.555 41.497
-33.800 -19.541 -0.112 -19.711 -0.098 -20.065 -0.079 -20.114 -0.079 -20.188 -0.094 7.096 0.093 4.484 0.124 43.560 41.503
-33.400 -19.552 -0.112 -19.722 -0.097 -20.077 -0.078 -20.126 -0.078 -20.200 -0.093 7.093 0.093 4.512 0.125 43.565 41.508
-33.000 -19.563 -0.111 -19.733 -0.097 -20.088 -0.077 -20.137 -0.077 -20.212 -0.093 7.090 0.093 4.539 0.126 43.569 41.513
-32.600 -19.574 -0.110 -19.744 -0.096 -20.099 -0.077 -20.148 -0.077 -20.223 -0.092 7.087 0.093 4.566 0.127 43.574 41.518
-32.200 -19.584 -0.110 -19.754 -0.095 -20.110 -0.076 -20.159 -0.076 -20.234 -0.092 7.085 0.093 4.592 0.128 43.578 41.523
-31.800 -19.595 -0.109 -19.764 -0.095 -20.120 -0.075 -20.170 -0.075 -20.245 -0.091 7.083 0.094 4.618 0.129 43.583 41.527
-31.400 -19.605 -0.108 -19.774 -0.094 -20.131 -0.074 -20.180 -0.075 -20.256 -0.091 7.081 0.094 4.643 0.130 43.587 41.531
-31.000 -19.615 -0.108 -19.784 -0.094 -20.141 -0.074 -20.190 -0.074 -20.266 -0.090 7.079 0.094 4.667 0.130 43.591 41.535
-30.600 -19.624 -0.107 -19.794 -0.093 -20.151 -0.073 -20.200 -0.073 -20.276 -0.090 7.077 0.093 4.691 0.131 43.595 41.538
-30.200 -19.634 -0.106 -19.803 -0.092 -20.160 -0.072 -20.209 -0.073 -20.286 -0.090 7.075 0.093 4.714 0.132 43.599 41.541
-29.800 -19.643 -0.106 -19.812 -0.092 -20.170 -0.072 -20.219 -0.072 -20.295 -0.089 7.074 0.093 4.736 0.132 43.602 41.544
-29.400 -19.652 -0.105 -19.821 -0.091 -20.179 -0.071 -20.228 -0.072 -20.305 -0.089 7.073 0.093 4.758 0.132 43.606 41.546
-29.000 -19.661 -0.104 -19.830 -0.091 -20.188 -0.071 -20.237 -0.071 -20.314 -0.089 7.072 0.093 4.779 0.132 43.610 41.548
-28.600 -19.670 -0.104 -19.839 -0.090 -20.196 -0.070 -20.245 -0.071 -20.323 -0.088 7.071 0.092 4.799 0.132 43.613 41.549
-28.200 -19.678 -0.103 -19.847 -0.090 -20.204 -0.070 -20.254 -0.070 -20.331 -0.088 7.071 0.092 4.818 0.132 43.616 41.550
-27.800 -19.686 -0.103 -19.856 -0.089 -20.213 -0.069 -20.262 -0.070 -20.340 -0.088 7.071 0.091 4.837 0.132 43.620 41.550
-27.400 -19.694 -0.102 -19.864 -0.089 -20.220 -0.069 -20.270 -0.069 -20.348 -0.088 7.071 0.091 4.855 0.132 43.623 41.550
-27.000 -19.702 -0.102 -19.872 -0.088 -20.228 -0.068 -20.277 -0.069 -20.356 -0.088 7.071 0.090 4.872 0.131 43.626 41.550
-26.600 -19.710 -0.101 -19.879 -0.088 -20.235 -0.068 -20.285 -0.068 -20.364 -0.087 7.072 0.089 4.888 0.131 43.629 41.549
-26.200 -19.718 -0.101 -19.887 -0.088 -20.243 -0.068 -20.292 -0.068 -20.371 -0.087 7.072 0.088 4.904 0.130 43.632 41.547
-25.800 -19.725 -0.100 -19.894 -0.087 -20.250 -0.067 -20.299 -0.068 -20.378 -0.087 7.073 0.087 4.918 0.129 43.635 41.546
-25.400 -19.732 -0.100 -19.902 -0.087 -20.256 -0.067 -20.305 -0.067 -20.386 -0.087 7.074 0.087 4.932 0.128 43.638 41.544
-25.000 -19.739 -0.099 -19.908 -0.086 -20.263 -0.067 -20.312 -0.067 -20.392 -0.087 7.075 0.086 4.946 0.127 43.640 41.541
-24.600 -19.746 -0.099 -19.915 -0.086 -20.269 -0.066 -20.318 -0.067 -20.399 -0.086 7.077 0.085 4.959 0.126 43.643 41.538
-24.200 -19.753 -0.098 -19.922 -0.086 -20.275 -0.066 -20.324 -0.067 -20.405 -0.086 7.078 0.084 4.971 0.124 43.645 41.535
-23.800 -19.759 -0.098 -19.928 -0.085 -20.281 -0.066 -20.329 -0.066 -20.412 -0.086 7.080 0.082 4.982 0.123 43.648 41.532
-23.400 -19.765 -0.098 -19.934 -0.085 -20.286 -0.065 -20.335 -0.066 -20.418 -0.086 7.082 0.081 4.993 0.122 43.650 41.528
-23.000 -19.772 -0.097 -19.940 -0.085 -20.292 -0.065 -20.340 -0.066 -20.423 -0.086 7.084 0.080 5.003 0.120 43.652 41.524
-22.600 -19.777 -0.097 -19.946 -0.084 -20.297 -0.065 -20.345 -0.066 -20.429 -0.085 7.086 0.079 5.012 0.119 43.654 41.520
-22.200 -19.783 -0.096 -19.952 -0.084 -20.302 -0.065 -20.350 -0.065 -20.434 -0.085 7.088 0.078 5.021 0.117 43.657 41.515
-21.800 -19.789 -0.095 -19.957 -0.083 -20.307 -0.064 -20.355 -0.065 -20.440 -0.085 7.090 0.077 5.030 0.116 43.659 41.510
-21.400 -19.794 -0.095 -19.963 -0.083 -20.311 -0.064 -20.360 -0.065 -20.445 -0.085 7.092 0.076 5.038 0.114 43.660 41.506
-21.000 -19.799 -0.094 -19.968 -0.083 -20.315 -0.064 -20.364 -0.065 -20.450 -0.084 7.094 0.075 5.046 0.112 43.662 41.500
-20.600 -19.804 -0.094 -19.972 -0.082 -20.320 -0.064 -20.368 -0.064 -20.454 -0.084 7.096 0.073 5.053 0.111 43.664 41.495
-20.200 -19.809 -0.093 -19.977 -0.082 -20.324 -0.064 -20.372 -0.064 -20.459 -0.084 7.099 0.072 5.059 0.109 43.666 41.490
-19.800 -19.813 -0.093 -19.982 -0.081 -20.327 -0.063 -20.376 -0.064 -20.463 -0.083 7.101 0.071 5.066 0.107 43.667 41.485
-19.400 -19.818 -0.092 -19.986 -0.081 -20.331 -0.063 -20.379 -0.064 -20.467 -0.083 7.103 0.070 5.072 0.106 43.669 41.480
-19.000 -19.822 -0.092 -19.990 -0.080 -20.334 -0.063 -20.383 -0.063 -20.471 -0.083 7.105 0.069 5.077 0.104 43.670 41.474
-18.600 -19.826 -0.091 -19.994 -0.080 -20.338 -0.063 -20.386 -0.063 -20.475 -0.082 7.107 0.068 5.083 0.103 43.672 41.469
-18.200 -19.830 -0.091 -19.998 -0.080 -20.341 -0.062 -20.389 -0.063 -20.479 -0.082 7.109 0.067 5.088 0.101 43.673 41.464
-17.800 -19.834 -0.090 -20.001 -0.079 -20.344 -0.062 -20.392 -0.063 -20.482 -0.081 7.110 0.066 5.093 0.100 43.674 41.459
-17.400 -19.837 -0.089 -20.005 -0.079 -20.346 -0.062 -20.394 -0.063 -20.486 -0.081 7.112 0.065 5.098 0.099 43.675 41.454
-17.000 -19.840 -0.089 -20.008 -0.078 -20.349 -0.062 -20.397 -0.062 -20.489 -0.080 7.113 0.064 5.102 0.098 43.677 41.450
-16.600 -19.843 -0.088 -20.011 -0.078 -20.351 -0.062 -20.400 -0.062 -20.492 -0.080 7.114 0.063 5.107 0.096 43.678 41.446
-16.200 -19.846 -0.088 -20.014 -0.078 -20.354 -0.061 -20.402 -0.062 -20.495 -0.079 7.116 0.063 5.111 0.095 43.679 41.442
-15.800 -19.849 -0.088 -20.016 -0.077 -20.356 -0.061 -20.404 -0.062 -20.498 -0.079 7.116 0.062 5.116 0.094 43.680 41.438
-15.400 -19.852 -0.087 -20.019 -0.077 -20.358 -0.061 -20.406 -0.062 -20.501 -0.078 7.117 0.061 5.120 0.093 43.681 41.435
-15.000 -19.854 -0.087 -20.021 -0.077 -20.360 -0.061 -20.408 -0.062 -20.503 -0.078 7.118 0.061 5.125 0.092 43.681 41.432
-14.600 -19.856 -0.086 -20.023 -0.077 -20.362 -0.061 -20.410 -0.061 -20.506 -0.078 7.118 0.060 5.129 0.092 43.682 41.429
-14.200 -19.858 -0.086 -20.025 -0.076 -20.363 -0.061 -20.411 -0.061 -20.508 -0.077 7.118 0.060 5.133 0.091 43.683 41.427
-13.800 -19.860 -0.086 -20.027 -0.076 -20.365 -0.061 -20.413 -0.061 -20.510 -0.077 7.118 0.059 5.138 0.091 43.684 41.425
-13.400 -19.862 -0.086 -20.028 -0.076 -20.366 -0.061 -20.414 -0.061 -20.513 -0.076 7.117 0.059 5.142 0.090 43.684 41.423
-13.000 -19.863 -0.085 -20.030 -0.076 -20.368 -0.061 -20.416 -0.061 -20.515 -0.076 7.117 0.059 5.147 0.090 43.685 41.422
-12.600 -19.865 -0.085 -20.031 -0.076 -20.369 -0.061 -20.417 -0.061 -20.516 -0.075 7.116 0.058 5.151 0.089 43.685 41.421
-12.200 -19.866 -0.085 -20.032 -0.076 -20.370 -0.061 -20.418 -0.061 -20.518 -0.075 7.114 0.058 5.156 0.089 43.686 41.421
-11.800 -19.867 -0.085 -20.033 -0.076 -20.371 -0.061 -20.419 -0.061 -20.520 -0.074 7.113 0.058 5.161 0.089 43.686 41.420
-11.400 -19.868 -0.085 -20.034 -0.076 -20.372 -0.061 -20.420 -0.061 -20.521 -0.074 7.111 0.058 5.165 0.089 43.687 41.420
-11.000 -19.868 -0.085 -20.035 -0.076 -20.372 -0.061 -20.421 -0.061 -20.523 -0.074 7.109 0.058 5.170 0.089 43.687 41.421
-10.600 -19.869 -0.085 -20.035 -0.076 -20.373 -0.061 -20.421 -0.062 -20.524 -0.074 7.107 0.058 5.175 0.089 43.688 41.421
-10.200 -19.869 -0.085 -20.036 -0.076 -20.374 -0.062 -20.422 -0.062 -20.526 -0.073 7.105 0.058 5.180 0.089 43.688 41.422
-9.800 -19.870 -0.086 -20.036 -0.076 -20.374 -0.062 -20.422 -0.062 -20.527 -0.073 7.103 0.058 5.185 0.089 43.688 41.423
-9.400 -19.870 -0.086 -20.036 -0.077 -20.374 -0.062 -20.423 -0.062 -20.528 -0.073 7.100 0.058 5.190 0.089 43.688 41.425
-9.000 -19.870 -0.086 -20.036 -0.077 -20.375 -0.062 -20.423 -0.062 -20.529 -0.073 7.097 0.058 5.195 0.090 43.688 41.426
-8.600 -19.870 -0.086 -20.036 -0.077 -20.375 -0.063 -20.423 -0.063 -20.529 -0.073 7.095 0.058 5.200 0.090 43.689 41.428
-8.200 -19.870 -0.087 -20.036 -0.078 -20.375 -0.063 -20.424 -0.063 -20.530 -0.073 7.092 0.058 5.205 0.090 43.689 41.430
-7.800 -19.869 -0.087 -20.036 -0.078 -20.375 -0.063 -20.424 -0.063 -20.531 -0.073 7.089 0.058 5.210 0.091 43.689 41.432
-7.400 -19.869 -0.088 -20.035 -0.078 -20.375 -0.064 -20.424 -0.064 -20.531 -0.074 7.086 0.058 5.214 0.091 43.689 41.434
-7.000 -19.868 -0.088 -20.035 -0.079 -20.375 -0.064 -20.424 -0.064 -20.532 -0.074 7.083 0.059 5.219 0.092 43.689 41.437
-6.600 -19.868 -0.089 -20.034 -0.079 -20.374 -0.065 -20.423 -0.064 -20.532 -0.074 7.079 0.059 5.223 0.092 43.689 41.439
-6.200 -19.867 -0.089 -20.033 -0.080 -20.374 -0.065 -20.423 -0.065 -20.532 -0.074 7.076 0.059 5.227 0.093 43.689 41.442
-5.800 -19.866 -0.090 -20.033 -0.080 -20.374 -0.065 -20.423 -0.065 -20.533 -0.075 7.073 0.059 5.231 0.093 43.688 41.444
-5.400 -19.865 -0.090 -20.032 -0.081 -20.373 -0.066 -20.423 -0.065 -20.533 -0.075 7.070 0.060 5.235 0.094 43.688 41.447
-5.000 -19.865 -0.091 -20.031 -0.081 -20.373 -0.066 -20.422 -0.066 -20.533 -0.076 7.067 0.060 5.238 0.094 43.688 41.450
-4.600 -19.864 -0.091 -20.030 -0.082 -20.372 -0.067 -20.422 -0.066 -20.532 -0.076 7.064 0.060 5.241 0.095 43.688 41.452
-4.200 -19.862 -0.092 -20.029 -0.082 -20.371 -0.067 -20.421 -0.067 -20.532 -0.077 7.061 0.061 5.244 0.096 43.688 41.455
