"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
36.200 -19.369 -0.062 -19.468 -0.058 -19.728 -0.069 -19.781 -0.072 -19.995 -0.090 7.043 0.303 3.876 0.359 43.421 41.880
36.600 -19.355 -0.063 -19.455 -0.059 -19.718 -0.071 -19.772 -0.073 -19.989 -0.092 7.018 0.303 3.885 0.362 43.417 41.883
37.000 -19.341 -0.064 -19.442 -0.060 -19.708 -0.072 -19.763 -0.074 -19.983 -0.093 6.994 0.303 3.894 0.365 43.413 41.886
37.400 -19.327 -0.064 -19.429 -0.061 -19.699 -0.073 -19.754 -0.076 -19.977 -0.095 6.970 0.303 3.903 0.369 43.409 41.889
37.800 -19.313 -0.066 -19.417 -0.062 -19.689 -0.074 -19.745 -0.077 -19.971 -0.097 6.946 0.303 3.912 0.372 43.405 41.892
38.200 -19.300 -0.067 -19.404 -0.063 -19.679 -0.076 -19.735 -0.079 -19.965 -0.099 6.923 0.304 3.921 0.376 43.401 41.895
38.600 -19.286 -0.068 -19.391 -0.065 -19.669 -0.077 -19.726 -0.080 -19.959 -0.100 6.899 0.304 3.929 0.380 43.397 41.897
39.000 -19.273 -0.070 -19.379 -0.066 -19.659 -0.078 -19.717 -0.081 -19.953 -0.102 6.877 0.305 3.938 0.383 43.393 41.900
39.400 -19.260 -0.072 -19.366 -0.068 -19.650 -0.080 -19.708 -0.083 -19.946 -0.104 6.854 0.305 3.946 0.387 43.389 41.902
39.800 -19.247 -0.074 -19.354 -0.069 -19.640 -0.081 -19.699 -0.084 -19.940 -0.106 6.833 0.306 3.954 0.391 43.385 41.904
40.200 -19.234 -0.075 -19.342 -0.071 -19.630 -0.082 -19.690 -0.086 -19.934 -0.108 6.811 0.307 3.961 0.395 43.381 41.906
40.600 -19.221 -0.077 -19.330 -0.073 -19.620 -0.084 -19.681 -0.087 -19.928 -0.109 6.790 0.308 3.968 0.399 43.378 41.908
41.000 -19.208 -0.079 -19.318 -0.075 -19.611 -0.085 -19.672 -0.088 -19.921 -0.111 6.770 0.309 3.975 0.402 43.374 41.910
41.400 -19.196 -0.082 -19.306 -0.077 -19.601 -0.086 -19.662 -0.090 -19.915 -0.113 6.750 0.310 3.981 0.406 43.370 41.912
41.800 -19.183 -0.084 -19.294 -0.078 -19.591 -0.088 -19.653 -0.091 -19.908 -0.115 6.731 0.311 3.987 0.410 43.366 41.914
42.200 -19.171 -0.086 -19.282 -0.080 -19.582 -0.089 -19.644 -0.092 -19.902 -0.116 6.711 0.313 3.993 0.414 43.363 41.915
42.600 -19.158 -0.088 -19.271 -0.082 -19.572 -0.090 -19.635 -0.094 -19.895 -0.118 6.693 0.314 3.998 0.418 43.359 41.917
43.000 -19.146 -0.090 -19.259 -0.084 -19.562 -0.091 -19.626 -0.095 -19.889 -0.119 6.671 0.315 4.008 0.422 43.355 41.918
43.400 -19.134 -0.092 -19.247 -0.086 -19.553 -0.093 -19.617 -0.096 -19.882 -0.121 6.653 0.316 4.012 0.425 43.352 41.920
43.800 -19.122 -0.094 -19.236 -0.088 -19.543 -0.094 -19.608 -0.097 -19.876 -0.122 6.636 0.317 4.016 0.429 43.348 41.921
44.200 -19.110 -0.096 -19.224 -0.089 -19.534 -0.095 -19.599 -0.098 -19.869 -0.123 6.619 0.318 4.020 0.432 43.344 41.921
44.600 -19.098 -0.098 -19.213 -0.091 -19.524 -0.096 -19.590 -0.099 -19.862 -0.125 6.602 0.319 4.024 0.436 43.341 41.922
45.000 -19.086 -0.100 -19.202 -0.093 -19.515 -0.097 -19.581 -0.100 -19.855 -0.126 6.586 0.320 4.027 0.439 43.337 41.923
45.400 -19.074 -0.102 -19.190 -0.094 -19.505 -0.097 -19.572 -0.101 -19.849 -0.127 6.570 0.321 4.030 0.442 43.334 41.923
45.800 -19.062 -0.103 -19.179 -0.096 -19.496 -0.098 -19.563 -0.101 -19.842 -0.128 6.554 0.322 4.033 0.446 43.330 41.924
46.200 -19.050 -0.105 -19.168 -0.097 -19.486 -0.099 -19.554 -0.102 -19.835 -0.129 6.538 0.323 4.035 0.449 43.326 41.924
46.600 -19.038 -0.107 -19.156 -0.099 -19.477 -0.099 -19.545 -0.103 -19.828 -0.130 6.523 0.324 4.037 0.452 43.323 41.924
47.000 -19.026 -0.108 -19.145 -0.100 -19.467 -0.100 -19.536 -0.103 -19.821 -0.131 6.508 0.325 4.039 0.455 43.319 41.924
47.400 -19.014 -0.110 -19.134 -0.101 -19.458 -0.100 -19.527 -0.103 -19.815 -0.131 6.494 0.326 4.041 0.457 43.316 41.924
47.800 -19.003 -0.111 -19.123 -0.102 -19.449 -0.100 -19.518 -0.104 -19.808 -0.132 6.480 0.327 4.042 0.460 43.312 41.924
48.200 -18.991 -0.113 -19.112 -0.103 -19.439 -0.101 -19.509 -0.104 -19.801 -0.133 6.466 0.328 4.042 0.463 43.309 41.924
48.600 -18.979 -0.114 -19.101 -0.104 -19.430 -0.101 -19.500 -0.104 -19.794 -0.133 6.452 0.328 4.043 0.465 43.305 41.923
49.000 -18.968 -0.115 -19.090 -0.105 -19.420 -0.101 -19.491 -0.104 -19.787 -0.134 6.438 0.329 4.043 0.468 43.301 41.922
49.400 -18.956 -0.116 -19.079 -0.105 -19.411 -0.100 -19.482 -0.103 -19.779 -0.134 6.425 0.330 4.043 0.470 43.298 41.922
49.800 -18.944 -0.117 -19.068 -0.106 -19.402 -0.100 -19.473 -0.103 -19.772 -0.134 6.412 0.331 4.043 0.473 43.294 41.921
50.200 -18.933 -0.118 -19.057 -0.107 -19.392 -0.100 -19.464 -0.103 -19.765 -0.134 6.399 0.332 4.042 0.475 43.291 41.920
50.600 -18.921 -0.119 -19.045 -0.107 -19.383 -0.099 -19.455 -0.102 -19.758 -0.134 6.387 0.332 4.041 0.477 43.287 41.918
51.000 -18.909 -0.120 -19.034 -0.107 -19.374 -0.099 -19.446 -0.102 -19.751 -0.134 6.375 0.333 4.039 0.479 43.283 41.917
51.400 -18.898 -0.120 -19.023 -0.108 -19.364 -0.098 -19.437 -0.101 -19.743 -0.134 6.363 0.334 4.038 0.481 43.280 41.915
51.800 -18.886 -0.121 -19.012 -0.108 -19.355 -0.097 -19.428 -0.100 -19.736 -0.134 6.351 0.334 4.035 0.483 43.276 41.914
52.200 -18.874 -0.121 -19.001 -0.108 -19.345 -0.096 -19.419 -0.099 -19.729 -0.134 6.339 0.335 4.033 0.485 43.272 41.912
52.600 -18.863 -0.122 -18.990 -0.108 -19.336 -0.095 -19.410 -0.098 -19.721 -0.133 6.328 0.336 4.030 0.486 43.268 41.909
53.000 -18.851 -0.122 -18.979 -0.108 -19.326 -0.094 -19.401 -0.097 -19.714 -0.133 6.317 0.336 4.027 0.488 43.265 41.907
53.400 -18.839 -0.123 -18.968 -0.108 -19.317 -0.093 -19.392 -0.096 -19.706 -0.132 6.306 0.337 4.023 0.490 43.261 41.905
53.800 -18.828 -0.123 -18.957 -0.107 -19.307 -0.092 -19.382 -0.095 -19.699 -0.132 6.295 0.338 4.019 0.491 43.257 41.902
54.200 -18.816 -0.123 -18.945 -0.107 -19.298 -0.090 -19.373 -0.093 -19.691 -0.131 6.285 0.339 4.015 0.492 43.253 41.899
54.600 -18.804 -0.123 -18.934 -0.107 -19.288 -0.089 -19.364 -0.092 -19.683 -0.130 6.275 0.339 4.010 0.494 43.249 41.896
55.000 -18.792 -0.123 -18.923 -0.106 -19.278 -0.087 -19.355 -0.090 -19.675 -0.130 6.265 0.340 4.005 0.495 43.246 41.892
55.400 -18.781 -0.123 -18.912 -0.106 -19.269 -0.086 -19.345 -0.089 -19.667 -0.129 6.255 0.341 3.999 0.496 43.242 41.889
55.800 -18.769 -0.123 -18.900 -0.105 -19.259 -0.084 -19.336 -0.087 -19.660 -0.128 6.246 0.342 3.993 0.497 43.238 41.885
56.200 -18.757 -0.123 -18.889 -0.105 -19.249 -0.082 -19.326 -0.085 -19.652 -0.127 6.237 0.343 3.986 0.499 43.234 41.881
56.600 -18.745 -0.123 -18.878 -0.104 -19.239 -0.081 -19.317 -0.083 -19.643 -0.126 6.228 0.344 3.979 0.500 43.230 41.876
57.000 -18.733 -0.123 -18.866 -0.104 -19.229 -0.079 -19.307 -0.082 -19.635 -0.126 6.219 0.345 3.972 0.501 43.226 41.872
57.400 -18.721 -0.122 -18.855 -0.103 -19.219 -0.077 -19.298 -0.080 -19.627 -0.125 6.210 0.346 3.964 0.502 43.222 41.867
57.800 -18.709 -0.122 -18.843 -0.102 -19.209 -0.075 -19.288 -0.078 -19.619 -0.124 6.202 0.347 3.956 0.502 43.217 41.862
58.200 -18.697 -0.122 -18.831 -0.102 -19.199 -0.073 -19.278 -0.076 -19.610 -0.123 6.194 0.348 3.948 0.503 43.213 41.857
58.600 -18.685 -0.122 -18.820 -0.101 -19.189 -0.071 -19.268 -0.074 -19.602 -0.122 6.186 0.349 3.939 0.504 43.209 41.852
59.000 -18.673 -0.121 -18.808 -0.100 -19.178 -0.070 -19.258 -0.073 -19.593 -0.121 6.178 0.350 3.930 0.505 43.205 41.847
59.400 -18.661 -0.121 -18.796 -0.100 -19.168 -0.068 -19.248 -0.071 -19.585 -0.120 6.170 0.351 3.920 0.506 43.201 41.842
59.800 -18.649 -0.121 -18.785 -0.099 -19.158 -0.066 -19.238 -0.069 -19.576 -0.119 6.162 0.353 3.911 0.507 43.196 41.836
60.200 -18.637 -0.120 -18.773 -0.099 -19.147 -0.065 -19.228 -0.068 -19.567 -0.118 6.155 0.354 3.901 0.508 43.192 41.832
60.600 -18.625 -0.120 -18.761 -0.098 -19.136 -0.063 -19.217 -0.066 -19.558 -0.117 6.147 0.355 3.892 0.509 43.188 41.827
61.000 -18.613 -0.120 -18.749 -0.097 -19.126 -0.062 -19.207 -0.065 -19.549 -0.116 6.140 0.357 3.882 0.510 43.183 41.822
61.400 -18.600 -0.120 -18.737 -0.097 -19.115 -0.061 -19.196 -0.064 -19.540 -0.116 6.132 0.358 3.872 0.512 43.179 41.818
61.800 -18.588 -0.119 -18.725 -0.096 -19.104 -0.060 -19.186 -0.063 -19.531 -0.115 6.125 0.359 3.862 0.513 43.175 41.815
62.200 -18.576 -0.119 -18.713 -0.096 -19.093 -0.059 -19.175 -0.062 -19.521 -0.114 6.117 0.361 3.852 0.514 43.171 41.812
62.600 -18.564 -0.119 -18.701 -0.096 -19.082 -0.058 -19.164 -0.061 -19.512 -0.113 6.110 0.362 3.842 0.515 43.166 41.809
63.000 -18.551 -0.119 -18.689 -0.095 -19.071 -0.058 -19.153 -0.060 -19.503 -0.113 6.103 0.363 3.833 0.517 43.162 41.807
63.400 -18.539 -0.119 -18.677 -0.095 -19.059 -0.057 -19.142 -0.060 -19.493 -0.112 6.096 0.364 3.823 0.518 43.158 41.805
63.800 -18.527 -0.119 -18.665 -0.095 -19.048 -0.057 -19.131 -0.060 -19.483 -0.112 6.089 0.366 3.813 0.520 43.153 41.804
64.200 -18.515 -0.119 -18.653 -0.095 -19.037 -0.057 -19.120 -0.059 -19.474 -0.111 6.082 0.367 3.803 0.521 43.149 41.803
64.600 -18.503 -0.119 -18.641 -0.095 -19.025 -0.057 -19.109 -0.059 -19.464 -0.111 6.075 0.368 3.793 0.522 43.145 41.803
65.000 -18.490 -0.119 -18.629 -0.095 -19.014 -0.057 -19.098 -0.059 -19.454 -0.111 6.068 0.369 3.783 0.523 43.141 41.802
65.400 -18.478 -0.120 -18.617 -0.095 -19.002 -0.058 -19.087 -0.060 -19.444 -0.111 6.062 0.370 3.772 0.525 43.136 41.802
65.800 -18.466 -0.120 -18.605 -0.096 -18.991 -0.058 -19.076 -0.060 -19.434 -0.111 6.055 0.371 3.762 0.526 43.132 41.803
66.200 -18.454 -0.120 -18.593 -0.096 -18.979 -0.059 -19.064 -0.061 -19.424 -0.111 6.049 0.372 3.751 0.527 43.128 41.803
66.600 -18.442 -0.121 -18.581 -0.097 -18.968 -0.060 -19.053 -0.061 -19.414 -0.111 6.044 0.373 3.740 0.528 43.124 41.804
67.000 -18.430 -0.122 -18.569 -0.097 -18.956 -0.061 -19.042 -0.062 -19.403 -0.111 6.038 0.374 3.729 0.528 43.120 41.804
67.400 -18.418 -0.123 -18.557 -0.098 -18.945 -0.062 -19.030 -0.063 -19.393 -0.112 6.033 0.375 3.718 0.529 43.115 41.805
67.800 -18.407 -0.124 -18.545 -0.099 -18.933 -0.063 -19.019 -0.065 -19.383 -0.113 6.028 0.375 3.706 0.529 43.111 41.806
68.200 -18.395 -0.125 -18.533 -0.101 -18.922 -0.065 -19.008 -0.066 -19.372 -0.114 6.023 0.376 3.694 0.530 43.107 41.807
68.600 -18.383 -0.127 -18.522 -0.102 -18.910 -0.067 -18.996 -0.068 -19.361 -0.115 6.019 0.376 3.682 0.530 43.103 41.809
69.000 -18.372 -0.128 -18.510 -0.104 -18.899 -0.069 -18.985 -0.070 -19.351 -0.116 6.015 0.376 3.670 0.529 43.099 41.810
69.400 -18.360 -0.130 -18.499 -0.106 -18.887 -0.071 -18.974 -0.072 -19.340 -0.118 6.012 0.377 3.657 0.529 43.095 41.811
69.800 -18.349 -0.132 -18.487 -0.108 -18.876 -0.074 -18.962 -0.075 -19.329 -0.120 6.009 0.377 3.644 0.528 43.091 41.812
70.200 -18.338 -0.134 -18.476 -0.110 -18.865 -0.077 -18.951 -0.078 -19.318 -0.122 6.006 0.376 3.630 0.527 43.087 41.813
70.600 -18.327 -0.137 -18.465 -0.113 -18.853 -0.080 -18.939 -0.081 -19.307 -0.124 6.004 0.376 3.616 0.526 43.083 41.814
