"Time (MJD)" g-4810.16 g-4810.16_err i-7503.03 i-7503.03_err r-6155.47 r-6155.47_err z-8668.36 z-8668.36_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
8.600 -21.307 -0.069 -22.000 -0.040 -21.947 -0.045 -21.801 -0.069 12.067 1.565 4.485 1.086 44.483 43.471
9.000 -21.273 -0.068 -21.984 -0.038 -21.936 -0.043 -21.795 -0.068 11.944 1.576 4.548 1.131 44.477 43.464
9.400 -21.239 -0.067 -21.968 -0.035 -21.925 -0.042 -21.788 -0.066 11.827 1.587 4.609 1.177 44.471 43.456
9.800 -21.204 -0.066 -21.950 -0.033 -21.913 -0.040 -21.781 -0.065 11.715 1.597 4.667 1.222 44.466 43.448
10.200 -21.168 -0.064 -21.931 -0.031 -21.900 -0.039 -21.773 -0.064 11.610 1.604 4.722 1.265 44.460 43.439
10.600 -21.133 -0.064 -21.910 -0.029 -21.886 -0.039 -21.764 -0.063 11.508 1.605 4.773 1.303 44.454 43.429
11.000 -21.097 -0.063 -21.888 -0.027 -21.871 -0.038 -21.755 -0.062 11.408 1.596 4.820 1.332 44.448 43.418
11.400 -21.061 -0.063 -21.865 -0.027 -21.856 -0.038 -21.744 -0.061 11.307 1.573 4.863 1.347 44.440 43.406
11.800 -21.025 -0.063 -21.839 -0.027 -21.840 -0.038 -21.733 -0.061 11.201 1.532 4.902 1.345 44.431 43.392
12.200 -20.989 -0.064 -21.813 -0.028 -21.823 -0.038 -21.721 -0.061 11.092 1.474 4.938 1.326 44.420 43.377
12.600 -20.953 -0.065 -21.784 -0.029 -21.805 -0.038 -21.709 -0.061 10.982 1.407 4.971 1.296 44.408 43.359
13.000 -20.917 -0.066 -21.754 -0.031 -21.787 -0.038 -21.695 -0.061 10.876 1.338 5.000 1.257 44.397 43.339
13.400 -20.881 -0.068 -21.723 -0.033 -21.768 -0.039 -21.682 -0.061 10.774 1.269 5.026 1.216 44.385 43.317
13.800 -20.845 -0.070 -21.691 -0.035 -21.748 -0.039 -21.667 -0.061 10.680 1.204 5.048 1.172 44.373 43.292
14.200 -20.808 -0.073 -21.658 -0.037 -21.728 -0.039 -21.652 -0.061 10.592 1.144 5.065 1.129 44.362 43.265
14.600 -20.772 -0.075 -21.624 -0.039 -21.706 -0.039 -21.637 -0.061 10.498 1.085 5.092 1.089 44.351 43.237
15.000 -20.735 -0.078 -21.588 -0.040 -21.685 -0.039 -21.621 -0.062 10.422 1.032 5.101 1.047 44.340 43.207
15.400 -20.699 -0.082 -21.552 -0.042 -21.662 -0.038 -21.605 -0.062 10.349 0.982 5.109 1.006 44.329 43.175
15.800 -20.662 -0.085 -21.515 -0.043 -21.639 -0.038 -21.589 -0.063 10.278 0.933 5.116 0.965 44.318 43.143
16.200 -20.625 -0.088 -21.478 -0.045 -21.615 -0.038 -21.572 -0.063 10.208 0.886 5.123 0.925 44.308 43.109
16.600 -20.587 -0.092 -21.440 -0.046 -21.591 -0.038 -21.555 -0.064 10.138 0.839 5.131 0.886 44.297 43.075
17.000 -20.550 -0.096 -21.401 -0.048 -21.566 -0.039 -21.538 -0.065 10.067 0.793 5.140 0.846 44.286 43.041
17.400 -20.513 -0.100 -21.362 -0.049 -21.541 -0.039 -21.520 -0.067 9.995 0.746 5.150 0.807 44.276 43.006
17.800 -20.476 -0.105 -21.323 -0.051 -21.516 -0.040 -21.503 -0.068 9.922 0.700 5.161 0.768 44.265 42.970
18.200 -20.439 -0.109 -21.283 -0.053 -21.490 -0.040 -21.485 -0.069 9.849 0.655 5.173 0.728 44.254 42.935
18.600 -20.402 -0.114 -21.243 -0.055 -21.464 -0.041 -21.467 -0.070 9.776 0.611 5.186 0.689 44.243 42.899
19.000 -20.365 -0.119 -21.203 -0.057 -21.439 -0.042 -21.449 -0.072 9.704 0.568 5.198 0.650 44.232 42.863
19.400 -20.328 -0.123 -21.163 -0.060 -21.412 -0.044 -21.430 -0.073 9.632 0.527 5.210 0.612 44.221 42.827
19.800 -20.291 -0.128 -21.123 -0.062 -21.386 -0.045 -21.412 -0.074 9.561 0.487 5.223 0.574 44.211 42.790
20.200 -20.254 -0.133 -21.083 -0.064 -21.360 -0.046 -21.393 -0.075 9.491 0.449 5.235 0.537 44.200 42.751
20.600 -20.218 -0.138 -21.043 -0.066 -21.334 -0.047 -21.374 -0.076 9.422 0.413 5.248 0.501 44.189 42.712
21.000 -20.181 -0.143 -21.003 -0.069 -21.307 -0.048 -21.355 -0.077 9.353 0.379 5.261 0.466 44.179 42.671
21.400 -20.145 -0.149 -20.963 -0.071 -21.280 -0.049 -21.336 -0.078 9.285 0.347 5.274 0.433 44.168 42.629
21.800 -20.109 -0.154 -20.923 -0.073 -21.253 -0.050 -21.316 -0.079 9.218 0.318 5.287 0.402 44.158 42.588
22.200 -20.073 -0.159 -20.883 -0.074 -21.227 -0.050 -21.296 -0.080 9.152 0.291 5.301 0.373 44.148 42.546
22.600 -20.037 -0.164 -20.843 -0.076 -21.200 -0.051 -21.277 -0.081 9.086 0.267 5.315 0.347 44.137 42.505
23.000 -20.002 -0.169 -20.804 -0.078 -21.172 -0.052 -21.256 -0.081 9.021 0.246 5.329 0.325 44.127 42.467
23.400 -19.966 -0.174 -20.764 -0.080 -21.145 -0.052 -21.236 -0.082 8.957 0.228 5.343 0.306 44.117 42.433
23.800 -19.931 -0.180 -20.725 -0.081 -21.118 -0.053 -21.215 -0.083 8.893 0.214 5.356 0.291 44.107 42.404
24.200 -19.896 -0.185 -20.686 -0.083 -21.091 -0.054 -21.195 -0.084 8.831 0.203 5.369 0.281 44.097 42.382
24.600 -19.861 -0.190 -20.647 -0.085 -21.063 -0.054 -21.174 -0.084 8.770 0.197 5.382 0.275 44.087 42.367
25.000 -19.827 -0.195 -20.609 -0.086 -21.036 -0.055 -21.152 -0.085 8.710 0.194 5.394 0.275 44.077 42.361
25.400 -19.793 -0.200 -20.571 -0.088 -21.008 -0.056 -21.131 -0.086 8.652 0.194 5.405 0.279 44.067 42.362
25.800 -19.759 -0.205 -20.533 -0.090 -20.981 -0.057 -21.110 -0.087 8.595 0.197 5.415 0.287 44.057 42.369
26.200 -19.725 -0.211 -20.495 -0.091 -20.953 -0.058 -21.088 -0.088 8.540 0.202 5.423 0.299 44.047 42.381
26.600 -19.692 -0.216 -20.458 -0.093 -20.926 -0.059 -21.066 -0.089 8.488 0.209 5.430 0.313 44.038 42.396
27.000 -19.659 -0.221 -20.422 -0.095 -20.899 -0.060 -21.044 -0.090 8.437 0.217 5.435 0.328 44.028 42.413
27.400 -19.626 -0.226 -20.385 -0.097 -20.872 -0.062 -21.022 -0.091 8.388 0.225 5.438 0.345 44.018 42.430
27.800 -19.594 -0.231 -20.350 -0.100 -20.845 -0.063 -21.000 -0.092 8.342 0.234 5.438 0.361 44.009 42.446
28.200 -19.562 -0.236 -20.314 -0.102 -20.818 -0.064 -20.977 -0.093 8.298 0.242 5.436 0.378 43.999 42.460
28.600 -19.530 -0.241 -20.280 -0.105 -20.791 -0.066 -20.955 -0.094 8.257 0.250 5.431 0.394 43.990 42.473
29.000 -19.499 -0.246 -20.245 -0.108 -20.764 -0.067 -20.933 -0.095 8.218 0.258 5.423 0.408 43.980 42.484
29.400 -19.468 -0.251 -20.212 -0.111 -20.738 -0.069 -20.911 -0.096 8.181 0.265 5.412 0.422 43.971 42.494
29.800 -19.437 -0.256 -20.179 -0.115 -20.711 -0.070 -20.888 -0.097 8.148 0.271 5.399 0.434 43.962 42.501
30.200 -19.407 -0.262 -20.146 -0.119 -20.685 -0.072 -20.866 -0.098 8.117 0.277 5.383 0.444 43.952 42.506
30.600 -19.377 -0.267 -20.114 -0.123 -20.658 -0.074 -20.844 -0.099 8.087 0.282 5.364 0.453 43.943 42.510
31.000 -19.348 -0.272 -20.083 -0.127 -20.632 -0.076 -20.822 -0.100 8.060 0.287 5.343 0.462 43.934 42.513
31.400 -19.318 -0.277 -20.052 -0.131 -20.606 -0.078 -20.801 -0.101 8.035 0.291 5.320 0.469 43.925 42.515
31.800 -19.290 -0.282 -20.021 -0.135 -20.580 -0.080 -20.779 -0.103 8.011 0.295 5.296 0.475 43.915 42.516
32.200 -19.261 -0.287 -19.992 -0.140 -20.554 -0.083 -20.757 -0.104 7.989 0.299 5.270 0.480 43.906 42.516
32.600 -19.234 -0.292 -19.962 -0.144 -20.529 -0.085 -20.736 -0.105 7.968 0.302 5.243 0.485 43.897 42.517
33.000 -19.206 -0.297 -19.933 -0.149 -20.503 -0.088 -20.715 -0.107 7.948 0.305 5.214 0.490 43.888 42.517
33.400 -19.179 -0.301 -19.905 -0.154 -20.478 -0.091 -20.694 -0.109 7.929 0.308 5.186 0.494 43.879 42.516
33.800 -19.152 -0.306 -19.877 -0.159 -20.453 -0.094 -20.673 -0.110 7.912 0.312 5.156 0.499 43.871 42.516
34.200 -19.126 -0.311 -19.849 -0.163 -20.428 -0.097 -20.653 -0.112 7.895 0.315 5.126 0.503 43.862 42.516
34.600 -19.100 -0.316 -19.822 -0.168 -20.403 -0.100 -20.632 -0.114 7.879 0.319 5.096 0.507 43.853 42.516
35.000 -19.074 -0.321 -19.796 -0.173 -20.379 -0.104 -20.612 -0.116 7.863 0.322 5.066 0.511 43.845 42.516
35.400 -19.049 -0.326 -19.770 -0.178 -20.354 -0.107 -20.592 -0.118 7.849 0.326 5.036 0.516 43.836 42.517
35.800 -19.024 -0.330 -19.744 -0.183 -20.330 -0.111 -20.572 -0.120 7.834 0.330 5.005 0.521 43.828 42.518
36.200 -19.000 -0.335 -19.718 -0.188 -20.307 -0.114 -20.553 -0.122 7.821 0.334 4.975 0.525 43.819 42.519
36.600 -18.976 -0.340 -19.694 -0.192 -20.283 -0.118 -20.533 -0.124 7.808 0.338 4.945 0.530 43.811 42.520
37.000 -18.952 -0.344 -19.669 -0.197 -20.260 -0.122 -20.514 -0.126 7.796 0.342 4.915 0.536 43.803 42.521
37.400 -18.929 -0.349 -19.645 -0.202 -20.238 -0.126 -20.496 -0.128 7.784 0.346 4.885 0.541 43.795 42.523
37.800 -18.906 -0.353 -19.621 -0.206 -20.215 -0.129 -20.477 -0.131 7.772 0.351 4.856 0.547 43.787 42.525
38.200 -18.883 -0.358 -19.598 -0.211 -20.193 -0.133 -20.459 -0.133 7.761 0.356 4.826 0.552 43.780 42.527
38.600 -18.861 -0.362 -19.575 -0.215 -20.171 -0.137 -20.441 -0.136 7.751 0.360 4.797 0.558 43.772 42.529
39.000 -18.839 -0.366 -19.553 -0.220 -20.150 -0.142 -20.423 -0.139 7.740 0.365 4.768 0.564 43.765 42.532
39.400 -18.818 -0.370 -19.531 -0.224 -20.129 -0.146 -20.406 -0.141 7.731 0.370 4.740 0.569 43.757 42.534
39.800 -18.796 -0.374 -19.509 -0.228 -20.108 -0.150 -20.388 -0.144 7.721 0.375 4.711 0.575 43.750 42.536
40.200 -18.776 -0.378 -19.487 -0.232 -20.087 -0.153 -20.371 -0.147 7.713 0.379 4.683 0.581 43.743 42.539
40.600 -18.755 -0.382 -19.466 -0.236 -20.067 -0.157 -20.355 -0.150 7.704 0.384 4.655 0.586 43.736 42.541
41.000 -18.735 -0.386 -19.446 -0.240 -20.047 -0.161 -20.338 -0.153 7.696 0.389 4.627 0.592 43.729 42.543
41.400 -18.715 -0.390 -19.425 -0.244 -20.028 -0.165 -20.322 -0.156 7.689 0.393 4.599 0.597 43.722 42.545
41.800 -18.696 -0.394 -19.405 -0.248 -20.008 -0.169 -20.306 -0.159 7.682 0.398 4.571 0.602 43.715 42.547
42.200 -18.677 -0.398 -19.386 -0.252 -19.990 -0.172 -20.290 -0.162 7.675 0.402 4.544 0.606 43.708 42.549
42.600 -18.658 -0.401 -19.366 -0.255 -19.971 -0.176 -20.274 -0.165 7.668 0.407 4.516 0.611 43.701 42.550
43.000 -18.639 -0.405 -19.348 -0.258 -19.953 -0.179 -20.258 -0.168 7.662 0.411 4.489 0.615 43.695 42.551
43.400 -18.621 -0.408 -19.329 -0.262 -19.935 -0.182 -20.243 -0.171 7.657 0.415 4.462 0.619 43.688 42.552
43.800 -18.603 -0.412 -19.311 -0.265 -19.917 -0.185 -20.228 -0.174 7.651 0.419 4.436 0.623 43.682 42.553
44.200 -18.585 -0.415 -19.293 -0.268 -19.900 -0.188 -20.213 -0.177 7.646 0.423 4.409 0.626 43.675 42.554
44.600 -18.568 -0.418 -19.275 -0.271 -19.883 -0.191 -20.198 -0.180 7.641 0.427 4.383 0.630 43.669 42.554
45.000 -18.551 -0.421 -19.257 -0.274 -19.866 -0.194 -20.184 -0.183 7.636 0.430 4.358 0.632 43.663 42.554
45.400 -18.534 -0.424 -19.240 -0.276 -19.849 -0.197 -20.169 -0.186 7.631 0.434 4.333 0.635 43.657 42.554
45.800 -18.517 -0.427 -19.224 -0.279 -19.833 -0.199 -20.155 -0.189 7.627 0.437 4.308 0.638 43.651 42.554
46.200 -18.501 -0.430 -19.207 -0.281 -19.817 -0.201 -20.141 -0.191 7.622 0.440 4.284 0.640 43.645 42.553
46.600 -18.485 -0.433 -19.191 -0.283 -19.801 -0.203 -20.127 -0.194 7.618 0.443 4.260 0.642 43.639 42.553
47.000 -18.470 -0.436 -19.175 -0.285 -19.786 -0.205 -20.113 -0.196 7.613 0.446 4.236 0.643 43.633 42.551
47.400 -18.454 -0.439 -19.159 -0.288 -19.771 -0.207 -20.100 -0.198 7.609 0.448 4.213 0.645 43.627 42.550
47.800 -18.439 -0.442 -19.144 -0.289 -19.756 -0.209 -20.086 -0.200 7.605 0.451 4.191 0.646 43.622 42.549
48.200 -18.424 -0.444 -19.128 -0.291 -19.741 -0.210 -20.073 -0.202 7.601 0.453 4.169 0.647 43.616 42.547
48.600 -18.409 -0.447 -19.113 -0.293 -19.726 -0.211 -20.060 -0.204 7.597 0.456 4.147 0.648 43.611 42.545
49.000 -18.395 -0.450 -19.099 -0.295 -19.712 -0.212 -20.047 -0.206 7.593 0.458 4.126 0.648 43.605 42.543
49.400 -18.380 -0.452 -19.084 -0.296 -19.698 -0.213 -20.034 -0.208 7.589 0.460 4.105 0.649 43.600 42.541
49.800 -18.366 -0.455 -19.070 -0.298 -19.684 -0.214 -20.021 -0.209 7.585 0.462 4.084 0.649 43.595 42.538
50.200 -18.353 -0.457 -19.056 -0.299 -19.670 -0.215 -20.009 -0.210 7.582 0.463 4.064 0.649 43.590 42.535
50.600 -18.339 -0.460 -19.042 -0.300 -19.657 -0.215 -19.996 -0.212 7.578 0.465 4.044 0.648 43.585 42.533
51.000 -18.326 -0.462 -19.028 -0.301 -19.644 -0.216 -19.984 -0.213 7.574 0.467 4.024 0.648 43.580 42.529
51.400 -18.313 -0.465 -19.015 -0.303 -19.630 -0.216 -19.972 -0.214 7.571 0.468 4.005 0.647 43.575 42.526
51.800 -18.300 -0.467 -19.002 -0.304 -19.617 -0.216 -19.959 -0.215 7.568 0.470 3.985 0.647 43.570 42.523
52.200 -18.287 -0.470 -18.989 -0.305 -19.605 -0.216 -19.947 -0.216 7.564 0.471 3.966 0.646 43.565 42.519
52.600 -18.275 -0.473 -18.976 -0.306 -19.592 -0.216 -19.935 -0.217 7.562 0.472 3.947 0.645 43.560 42.516
53.000 -18.262 -0.475 -18.963 -0.307 -19.579 -0.216 -19.923 -0.218 7.559 0.473 3.928 0.643 43.555 42.512
53.400 -18.250 -0.478 -18.951 -0.308 -19.567 -0.216 -19.911 -0.218 7.556 0.474 3.909 0.642 43.550 42.508
53.800 -18.238 -0.481 -18.939 -0.309 -19.555 -0.216 -19.900 -0.219 7.554 0.475 3.890 0.640 43.545 42.504
54.200 -18.227 -0.483 -18.926 -0.311 -19.542 -0.216 -19.888 -0.220 7.552 0.476 3.871 0.639 43.541 42.500
54.600 -18.215 -0.486 -18.914 -0.312 -19.530 -0.216 -19.876 -0.221 7.551 0.477 3.851 0.637 43.536 42.496
55.000 -18.204 -0.489 -18.903 -0.313 -19.518 -0.216 -19.865 -0.222 7.550 0.478 3.831 0.635 43.531 42.491
55.400 -18.193 -0.492 -18.891 -0.315 -19.506 -0.216 -19.853 -0.223 7.549 0.480 3.811 0.633 43.527 42.487
55.800 -18.182 -0.495 -18.879 -0.316 -19.495 -0.216 -19.842 -0.224 7.549 0.481 3.790 0.631 43.522 42.483
56.200 -18.171 -0.498 -18.868 -0.318 -19.483 -0.217 -19.830 -0.226 7.550 0.482 3.769 0.628 43.517 42.479
56.600 -18.160 -0.502 -18.856 -0.320 -19.471 -0.217 -19.819 -0.227 7.551 0.483 3.748 0.626 43.512 42.474
57.000 -18.150 -0.505 -18.845 -0.322 -19.460 -0.218 -19.807 -0.229 7.553 0.484 3.725 0.624 43.508 42.470
57.400 -18.139 -0.509 -18.834 -0.324 -19.448 -0.219 -19.796 -0.231 7.556 0.485 3.702 0.621 43.503 42.466
57.800 -18.129 -0.512 -18.823 -0.326 -19.437 -0.220 -19.784 -0.233 7.559 0.487 3.678 0.619 43.498 42.462
58.200 -18.119 -0.516 -18.812 -0.329 -19.425 -0.222 -19.773 -0.236 7.563 0.488 3.654 0.616 43.493 42.458
58.600 -18.110 -0.520 -18.801 -0.332 -19.414 -0.224 -19.762 -0.239 7.568 0.490 3.629 0.613 43.488 42.454
59.000 -18.100 -0.524 -18.791 -0.335 -19.402 -0.226 -19.750 -0.242 7.574 0.492 3.602 0.610 43.483 42.450
59.400 -18.091 -0.529 -18.780 -0.338 -19.391 -0.228 -19.739 -0.246 7.581 0.494 3.575 0.608 43.478 42.446
59.800 -18.081 -0.533 -18.769 -0.342 -19.379 -0.232 -19.727 -0.250 7.589 0.496 3.548 0.605 43.473 42.443
60.200 -18.072 -0.538 -18.759 -0.346 -19.368 -0.235 -19.716 -0.255 7.598 0.498 3.519 0.602 43.468 42.439
60.600 -18.063 -0.543 -18.748 -0.350 -19.356 -0.239 -19.705 -0.260 7.607 0.500 3.489 0.599 43.463 42.436
