"Time (MJD)" cyan-5182.42 cyan-5182.42_err g-4746.48 g-4746.48_err i-7829.03 i-7829.03_err orange-6629.82 orange-6629.82_err r-6366.38 r-6366.38_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
-11.400 -22.317 -0.079 -22.289 -0.074 -22.209 -0.079 -22.191 -0.083 -22.107 -0.111 14.432 0.429 4.012 0.160 44.697 43.309
-11.000 -22.322 -0.079 -22.295 -0.074 -22.216 -0.080 -22.198 -0.085 -22.114 -0.113 14.411 0.428 4.031 0.161 44.698 43.308
-10.600 -22.326 -0.078 -22.299 -0.074 -22.221 -0.081 -22.203 -0.086 -22.121 -0.115 14.386 0.428 4.050 0.163 44.699 43.306
-10.200 -22.330 -0.078 -22.303 -0.074 -22.226 -0.082 -22.209 -0.087 -22.127 -0.117 14.358 0.428 4.069 0.164 44.700 43.305
-9.800 -22.332 -0.078 -22.306 -0.074 -22.230 -0.083 -22.213 -0.088 -22.133 -0.119 14.326 0.428 4.088 0.166 44.700 43.303
-9.400 -22.334 -0.078 -22.308 -0.074 -22.234 -0.084 -22.217 -0.089 -22.139 -0.121 14.292 0.428 4.108 0.168 44.700 43.302
-9.000 -22.336 -0.077 -22.310 -0.074 -22.237 -0.085 -22.221 -0.090 -22.143 -0.122 14.256 0.429 4.126 0.170 44.700 43.300
-8.600 -22.337 -0.077 -22.312 -0.074 -22.240 -0.086 -22.223 -0.091 -22.148 -0.124 14.219 0.430 4.145 0.172 44.699 43.298
-8.200 -22.337 -0.076 -22.312 -0.074 -22.242 -0.086 -22.226 -0.092 -22.152 -0.125 14.182 0.430 4.163 0.174 44.699 43.296
-7.800 -22.337 -0.076 -22.313 -0.074 -22.244 -0.087 -22.228 -0.093 -22.155 -0.127 14.145 0.431 4.180 0.176 44.698 43.294
-7.400 -22.337 -0.076 -22.313 -0.073 -22.245 -0.087 -22.230 -0.093 -22.159 -0.128 14.108 0.432 4.197 0.179 44.697 43.292
-7.000 -22.336 -0.075 -22.313 -0.073 -22.246 -0.088 -22.231 -0.094 -22.162 -0.129 14.070 0.434 4.213 0.181 44.695 43.291
-6.600 -22.335 -0.075 -22.312 -0.073 -22.247 -0.088 -22.233 -0.094 -22.164 -0.130 14.033 0.435 4.229 0.183 44.694 43.289
-6.200 -22.334 -0.075 -22.312 -0.073 -22.248 -0.088 -22.234 -0.095 -22.167 -0.131 13.995 0.436 4.245 0.185 44.693 43.287
-5.800 -22.333 -0.075 -22.311 -0.073 -22.249 -0.089 -22.234 -0.095 -22.169 -0.132 13.958 0.438 4.261 0.188 44.691 43.286
-5.400 -22.332 -0.075 -22.310 -0.073 -22.249 -0.089 -22.235 -0.095 -22.171 -0.132 13.919 0.439 4.277 0.190 44.690 43.285
-5.000 -22.330 -0.075 -22.309 -0.073 -22.249 -0.089 -22.236 -0.095 -22.173 -0.133 13.881 0.440 4.292 0.192 44.688 43.283
-4.600 -22.328 -0.074 -22.308 -0.072 -22.249 -0.088 -22.236 -0.095 -22.175 -0.133 13.844 0.440 4.307 0.194 44.686 43.281
-4.200 -22.327 -0.074 -22.306 -0.072 -22.249 -0.088 -22.236 -0.095 -22.177 -0.133 13.807 0.441 4.322 0.196 44.685 43.279
-3.800 -22.325 -0.073 -22.305 -0.071 -22.249 -0.088 -22.237 -0.095 -22.178 -0.134 13.772 0.441 4.336 0.198 44.683 43.276
-3.400 -22.322 -0.073 -22.303 -0.070 -22.249 -0.087 -22.236 -0.094 -22.180 -0.134 13.737 0.441 4.349 0.199 44.681 43.272
-3.000 -22.320 -0.071 -22.301 -0.069 -22.248 -0.086 -22.236 -0.094 -22.181 -0.134 13.703 0.442 4.361 0.201 44.679 43.269
-2.600 -22.317 -0.070 -22.299 -0.068 -22.247 -0.085 -22.236 -0.093 -22.182 -0.134 13.670 0.442 4.373 0.203 44.677 43.265
-2.200 -22.314 -0.069 -22.296 -0.066 -22.246 -0.085 -22.235 -0.092 -22.183 -0.134 13.636 0.442 4.385 0.205 44.675 43.261
-1.800 -22.311 -0.068 -22.294 -0.065 -22.245 -0.084 -22.234 -0.092 -22.184 -0.134 13.601 0.443 4.397 0.207 44.673 43.257
-1.400 -22.308 -0.067 -22.291 -0.064 -22.244 -0.084 -22.233 -0.092 -22.184 -0.135 13.565 0.443 4.409 0.209 44.671 43.253
-1.000 -22.304 -0.067 -22.288 -0.064 -22.242 -0.084 -22.232 -0.092 -22.185 -0.136 13.524 0.444 4.423 0.212 44.669 43.249
-0.600 -22.300 -0.067 -22.284 -0.064 -22.241 -0.084 -22.231 -0.093 -22.185 -0.137 13.479 0.446 4.439 0.214 44.666 43.246
-0.200 -22.295 -0.068 -22.280 -0.065 -22.239 -0.085 -22.229 -0.094 -22.186 -0.138 13.428 0.447 4.457 0.218 44.663 43.244
0.200 -22.291 -0.069 -22.277 -0.066 -22.237 -0.087 -22.228 -0.095 -22.186 -0.139 13.372 0.449 4.478 0.221 44.660 43.242
0.600 -22.286 -0.072 -22.273 -0.069 -22.235 -0.089 -22.226 -0.097 -22.186 -0.141 13.314 0.451 4.501 0.224 44.657 43.241
1.000 -22.282 -0.075 -22.269 -0.072 -22.233 -0.091 -22.225 -0.099 -22.187 -0.142 13.254 0.453 4.524 0.228 44.653 43.241
1.400 -22.278 -0.078 -22.265 -0.076 -22.231 -0.094 -22.223 -0.102 -22.187 -0.144 13.194 0.455 4.549 0.231 44.650 43.241
1.800 -22.274 -0.082 -22.262 -0.079 -22.229 -0.097 -22.222 -0.105 -22.187 -0.146 13.135 0.457 4.574 0.235 44.647 43.241
2.200 -22.270 -0.086 -22.259 -0.084 -22.227 -0.100 -22.220 -0.108 -22.188 -0.149 13.077 0.459 4.599 0.239 44.644 43.242
2.600 -22.266 -0.090 -22.255 -0.088 -22.226 -0.104 -22.219 -0.111 -22.188 -0.151 13.019 0.461 4.624 0.242 44.641 43.242
3.000 -22.262 -0.094 -22.252 -0.092 -22.224 -0.107 -22.218 -0.114 -22.188 -0.153 12.963 0.463 4.648 0.246 44.638 43.241
3.400 -22.258 -0.098 -22.249 -0.095 -22.223 -0.110 -22.217 -0.117 -22.189 -0.155 12.909 0.464 4.672 0.249 44.635 43.241
3.800 -22.255 -0.102 -22.246 -0.099 -22.221 -0.113 -22.216 -0.119 -22.189 -0.157 12.856 0.465 4.696 0.252 44.633 43.240
4.200 -22.251 -0.105 -22.243 -0.102 -22.220 -0.116 -22.215 -0.122 -22.190 -0.159 12.805 0.466 4.719 0.256 44.630 43.239
4.600 -22.247 -0.108 -22.240 -0.106 -22.219 -0.118 -22.214 -0.124 -22.190 -0.160 12.755 0.467 4.742 0.259 44.627 43.237
5.000 -22.243 -0.111 -22.236 -0.108 -22.217 -0.121 -22.212 -0.127 -22.190 -0.162 12.706 0.468 4.764 0.262 44.625 43.235
5.400 -22.239 -0.113 -22.233 -0.111 -22.215 -0.123 -22.211 -0.128 -22.191 -0.163 12.659 0.468 4.786 0.265 44.622 43.233
5.800 -22.235 -0.116 -22.230 -0.113 -22.214 -0.124 -22.210 -0.130 -22.191 -0.164 12.613 0.469 4.807 0.268 44.620 43.231
6.200 -22.231 -0.118 -22.226 -0.115 -22.212 -0.126 -22.208 -0.131 -22.191 -0.165 12.567 0.469 4.827 0.271 44.617 43.229
6.600 -22.227 -0.119 -22.223 -0.117 -22.210 -0.127 -22.207 -0.133 -22.191 -0.166 12.522 0.470 4.847 0.274 44.614 43.226
7.000 -22.222 -0.121 -22.219 -0.118 -22.208 -0.128 -22.205 -0.134 -22.190 -0.166 12.477 0.470 4.867 0.277 44.612 43.224
7.400 -22.218 -0.122 -22.215 -0.119 -22.205 -0.129 -22.203 -0.134 -22.190 -0.166 12.432 0.471 4.886 0.280 44.609 43.221
7.800 -22.213 -0.124 -22.210 -0.121 -22.203 -0.130 -22.201 -0.134 -22.189 -0.166 12.388 0.472 4.906 0.283 44.606 43.219
8.200 -22.208 -0.124 -22.206 -0.121 -22.200 -0.130 -22.198 -0.135 -22.189 -0.165 12.344 0.472 4.925 0.286 44.603 43.216
8.600 -22.202 -0.125 -22.201 -0.122 -22.197 -0.130 -22.196 -0.134 -22.188 -0.164 12.300 0.473 4.943 0.289 44.600 43.213
9.000 -22.197 -0.125 -22.196 -0.122 -22.194 -0.129 -22.193 -0.134 -22.187 -0.163 12.257 0.474 4.961 0.292 44.597 43.211
9.400 -22.191 -0.125 -22.191 -0.122 -22.191 -0.128 -22.190 -0.132 -22.185 -0.162 12.215 0.475 4.977 0.295 44.594 43.208
9.800 -22.185 -0.125 -22.186 -0.121 -22.187 -0.127 -22.187 -0.131 -22.184 -0.160 12.173 0.475 4.994 0.298 44.591 43.205
10.200 -22.179 -0.123 -22.181 -0.119 -22.183 -0.125 -22.184 -0.129 -22.182 -0.157 12.133 0.476 5.009 0.301 44.588 43.202
10.600 -22.173 -0.122 -22.175 -0.118 -22.180 -0.122 -22.180 -0.126 -22.180 -0.155 12.094 0.476 5.023 0.304 44.585 43.198
11.000 -22.167 -0.120 -22.170 -0.115 -22.176 -0.119 -22.177 -0.123 -22.178 -0.151 12.057 0.477 5.036 0.306 44.582 43.194
11.400 -22.160 -0.117 -22.164 -0.112 -22.171 -0.116 -22.173 -0.119 -22.176 -0.148 12.021 0.477 5.047 0.309 44.579 43.191
11.800 -22.154 -0.114 -22.158 -0.109 -22.167 -0.111 -22.169 -0.115 -22.173 -0.144 11.986 0.477 5.057 0.311 44.575 43.187
12.200 -22.147 -0.111 -22.151 -0.105 -22.162 -0.107 -22.164 -0.111 -22.171 -0.140 11.954 0.478 5.065 0.313 44.572 43.183
12.600 -22.140 -0.107 -22.145 -0.101 -22.158 -0.102 -22.160 -0.106 -22.168 -0.135 11.923 0.478 5.072 0.315 44.569 43.178
13.000 -22.133 -0.103 -22.138 -0.096 -22.153 -0.096 -22.155 -0.100 -22.165 -0.131 11.895 0.478 5.077 0.316 44.565 43.174
13.400 -22.125 -0.099 -22.132 -0.091 -22.148 -0.091 -22.151 -0.095 -22.161 -0.126 11.869 0.477 5.080 0.317 44.562 43.169
13.800 -22.118 -0.095 -22.125 -0.087 -22.142 -0.085 -22.146 -0.089 -22.158 -0.122 11.841 0.476 5.083 0.318 44.559 43.165
14.200 -22.111 -0.092 -22.118 -0.082 -22.137 -0.080 -22.141 -0.084 -22.154 -0.118 11.819 0.476 5.082 0.318 44.555 43.160
14.600 -22.103 -0.089 -22.111 -0.079 -22.131 -0.076 -22.135 -0.080 -22.149 -0.115 11.798 0.475 5.081 0.318 44.552 43.157
15.000 -22.096 -0.088 -22.104 -0.077 -22.125 -0.073 -22.130 -0.077 -22.145 -0.114 11.776 0.475 5.079 0.319 44.548 43.154
15.400 -22.088 -0.089 -22.097 -0.078 -22.119 -0.072 -22.124 -0.077 -22.140 -0.113 11.753 0.476 5.080 0.320 44.545 43.152
15.800 -22.081 -0.092 -22.089 -0.080 -22.113 -0.074 -22.118 -0.078 -22.135 -0.114 11.727 0.479 5.082 0.323 44.542 43.151
16.200 -22.073 -0.096 -22.082 -0.085 -22.106 -0.078 -22.111 -0.082 -22.129 -0.117 11.700 0.482 5.086 0.326 44.538 43.151
16.600 -22.066 -0.103 -22.075 -0.092 -22.099 -0.085 -22.104 -0.089 -22.123 -0.122 11.672 0.485 5.090 0.330 44.535 43.152
